step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
6000,92,30,9.8,0.0,0.1,0.0,9.7,0.0,1.00,14.4,11,330,14.36,23.01,15,15,0,0.0,1.00,1.00,1.00,2.93,3.10,5.90,24.9,1.000
6000,40,21,12.3,0.0,0.0,0.2,12.1,0.0,1.00,11.7,10,293,9.72,23.14,15,6,0,0.0,1.00,1.00,1.00,3.86,3.24,7.19,20.4,1.000
6000,29,20,6.8,0.0,0.0,0.0,6.8,0.0,1.00,19.6,3,220,5.47,9.74,20,0,0,0.0,1.00,1.00,1.00,2.55,3.15,3.05,21.3,1.000
6000,98,14,12.8,0.0,0.0,0.0,12.8,0.0,1.00,17.1,4,219,6.07,16.38,12,2,0,0.0,1.00,1.00,1.00,2.93,4.14,3.29,22.6,1.000
6000,36,12,10.3,0.0,0.0,0.0,10.3,0.0,1.00,16.8,2,249,6.63,16.09,9,3,0,0.0,1.00,1.00,1.00,2.67,5.00,2.58,24.7,1.000
6000,35,12,11.4,0.0,0.0,0.0,11.4,0.0,1.00,10.8,2,226,7.02,16.07,12,0,0,0.0,1.00,1.00,1.00,3.50,8.00,2.92,18.0,1.000
6000,50,11,14.0,0.0,0.0,0.0,14.0,0.0,1.00,14.0,1,144,2.70,11.47,11,0,0,0.0,1.00,1.00,1.00,3.36,5.00,4.00,15.0,1.000
6000,96,10,16.6,0.0,0.0,0.0,16.6,0.0,1.00,12.2,6,380,15.23,35.03,6,4,0,0.0,1.00,1.00,1.00,4.10,3.90,6.00,26.1,1.000
6000,2,10,18.8,0.0,0.0,0.0,18.8,0.0,1.00,8.6,3,198,7.60,16.44,4,6,0,0.0,1.00,1.00,1.00,4.70,8.00,3.70,24.4,1.000
6000,94,9,13.3,0.0,0.0,0.0,13.3,0.0,1.00,7.8,2,411,9.92,25.93,9,0,0,0.0,1.00,1.00,1.00,4.33,5.00,8.00,22.5,1.000
6000,72,7,6.6,0.0,0.0,0.0,6.6,0.0,1.00,17.7,3,533,14.18,22.29,6,1,0,0.0,1.00,1.00,1.00,2.57,5.71,1.43,22.7,1.000
7000,1,3142,13.2,0.2,0.1,0.0,12.8,0.0,1.05,12.6,409,202,5.97,14.24,1801,987,354,0.0,1.03,1.08,1.05,3.99,6.19,4.62,25.3,1.000
7000,23,229,14.9,0.2,0.2,0.1,14.3,0.0,1.05,13.4,59,157,4.67,11.68,110,92,27,0.0,1.02,1.08,1.04,3.41,3.37,5.94,26.8,1.000
7000,3,217,18.0,0.2,0.2,0.0,17.7,0.0,1.07,10.5,54,148,3.87,11.93,79,89,49,0.0,1.07,1.07,1.06,3.87,4.25,6.51,29.9,1.000
7000,90,148,15.6,0.0,0.0,0.2,15.4,0.0,1.00,12.3,28,227,7.15,20.89,117,30,1,0.0,1.00,1.00,1.00,3.98,7.70,2.17,21.1,1.000
7000,93,130,11.0,0.0,0.2,0.0,10.8,0.0,1.00,13.0,28,199,5.22,13.25,114,16,0,0.0,1.00,1.00,1.00,3.14,7.51,2.23,19.3,1.000
7000,15,74,10.3,0.0,0.0,0.0,10.3,0.0,1.00,15.2,27,184,5.42,12.92,71,2,1,0.0,1.00,1.00,1.00,2.95,2.31,6.09,21.7,1.000
7000,6,68,15.2,1.3,0.0,0.0,13.9,0.0,1.33,12.8,23,202,6.34,15.34,9,42,17,0.0,1.15,1.47,1.36,3.71,4.01,6.10,32.0,1.000
7000,50,25,14.3,0.0,0.4,0.2,13.6,0.0,1.00,14.2,11,144,2.75,10.67,25,0,0,0.0,1.00,1.00,1.00,3.04,5.08,3.80,15.5,1.000
7000,34,21,19.5,0.0,0.3,0.0,19.2,0.0,1.00,7.9,6,217,10.20,17.78,21,0,0,0.0,1.00,1.00,1.00,5.33,5.05,8.00,20.5,1.000
7000,18,21,8.8,0.0,0.0,0.0,8.8,0.0,1.00,13.9,7,503,10.42,29.43,21,0,0,0.0,1.00,1.00,1.00,4.29,7.86,7.33,14.6,1.000
7000,102,17,9.1,0.1,0.0,0.1,8.9,0.0,1.03,14.2,6,265,8.45,19.44,14,3,0,0.0,1.03,1.03,1.00,3.00,1.53,7.35,23.5,1.000
7000,115,16,10.1,0.0,0.0,0.0,10.1,0.0,1.00,16.6,7,278,7.64,20.58,13,3,0,0.0,1.00,1.00,1.00,3.25,4.12,4.00,20.1,1.000
7000,92,15,11.1,0.0,0.0,0.0,11.1,0.0,1.00,14.0,8,398,15.01,37.31,10,5,0,0.0,1.00,1.00,1.00,3.00,2.87,6.27,25.4,1.000
7000,120,14,10.9,0.0,0.0,0.0,10.9,0.0,1.00,14.7,4,151,4.32,9.13,11,3,0,0.0,1.00,1.00,1.00,2.57,2.00,6.64,23.8,1.000
7000,29,13,8.2,0.0,0.0,0.0,8.2,0.0,1.00,18.8,3,351,7.33,21.34,13,0,0,0.0,1.00,1.00,1.00,2.85,1.85,4.77,18.3,1.000
7000,36,13,8.9,0.0,0.0,0.0,8.9,0.0,1.00,17.1,6,207,5.56,12.05,13,0,0,0.0,1.00,1.00,1.00,2.77,5.31,2.38,24.1,1.000
7000,98,10,12.8,0.0,0.0,0.0,12.8,0.0,1.00,17.0,3,334,11.41,23.47,8,2,0,0.0,1.00,1.00,1.00,3.30,4.20,3.30,21.5,1.000
7000,40,9,15.0,0.0,0.3,0.0,14.7,0.0,1.00,15.1,6,627,35.25,65.13,9,0,0,0.0,1.00,1.00,1.00,4.00,2.78,5.67,20.9,1.000
7000,96,6,17.3,0.0,0.0,0.0,17.3,0.0,1.00,12.0,3,138,6.61,11.99,3,3,0,0.0,1.00,1.00,1.00,3.50,5.33,4.67,25.8,1.000
8000,1,2834,12.8,0.2,0.1,0.0,12.4,0.0,1.06,13.1,387,195,5.61,13.55,1870,753,211,0.0,1.05,1.08,1.06,3.60,5.78,4.19,23.2,1.000
8000,90,180,15.0,0.0,0.1,0.2,14.7,0.0,1.00,12.4,41,215,6.86,17.45,129,51,0,0.0,1.01,1.00,1.00,3.74,7.69,2.12,22.2,1.000
8000,23,135,14.9,0.5,0.1,0.2,14.0,0.0,1.23,13.0,40,157,4.11,11.52,69,46,20,0.0,1.34,1.34,1.17,3.69,3.58,5.90,27.2,1.000
8000,93,118,10.9,0.0,0.0,0.1,10.9,0.0,1.00,12.9,33,247,6.74,16.56,102,16,0,0.0,1.00,1.00,1.00,3.51,7.65,2.26,20.0,1.000
8000,6,80,15.7,0.1,0.0,0.1,15.5,0.0,1.03,11.3,21,198,6.72,15.32,11,49,20,0.0,1.03,1.06,1.02,3.71,4.90,5.45,32.6,1.000
8000,15,48,9.1,0.0,0.0,0.0,9.1,0.0,1.00,15.4,16,212,5.17,14.39,35,13,0,0.0,1.00,1.00,1.00,2.77,2.21,6.08,22.8,1.000
8000,72,30,7.3,0.0,0.0,0.0,7.3,0.0,1.02,17.0,3,188,3.86,10.59,30,0,0,0.0,1.00,1.07,1.02,2.47,5.67,1.83,18.3,1.000
8000,133,24,6.8,0.0,0.0,0.0,6.8,0.0,1.00,19.1,5,231,3.59,11.36,20,4,0,0.0,1.00,1.00,1.00,2.38,3.33,3.12,20.2,1.000
8000,102,21,11.1,0.7,0.0,0.0,10.4,0.0,1.42,12.8,8,345,12.03,26.14,15,6,0,0.0,1.24,1.24,2.33,3.29,1.95,7.67,24.2,1.000
8000,92,18,8.6,0.0,0.0,0.0,8.6,0.0,1.00,17.2,9,318,9.37,21.27,12,6,0,0.0,1.00,1.00,1.00,2.72,2.50,4.94,24.6,1.000
8000,34,18,18.9,0.0,0.0,0.0,18.9,0.0,1.00,9.0,4,221,6.93,19.75,17,1,0,0.0,1.00,1.00,1.00,4.28,4.00,8.00,23.2,1.000
8000,18,17,9.7,0.5,0.0,0.0,9.2,0.0,1.21,11.8,3,386,8.94,21.63,17,0,0,0.0,1.47,1.04,1.18,4.59,7.76,7.71,13.4,1.000
8000,29,16,8.4,0.0,0.0,0.0,8.4,0.0,1.00,18.5,4,438,11.75,24.74,16,0,0,0.0,1.00,1.00,1.00,2.50,1.94,4.81,18.6,1.000
8000,120,12,19.7,0.0,0.0,3.1,16.6,0.0,1.00,11.2,4,94,1.51,9.44,12,0,0,0.0,1.00,1.00,1.00,4.50,5.58,4.83,23.0,1.000
8000,98,7,7.3,0.0,0.0,0.0,7.3,0.0,1.00,21.1,4,431,23.04,34.38,5,2,0,0.0,1.00,1.00,1.00,2.57,3.14,2.29,25.5,1.000
8000,115,5,10.6,0.0,0.0,0.0,10.6,0.0,1.00,17.2,2,218,3.05,15.52,5,0,0,0.0,1.00,1.00,1.00,3.00,2.80,4.80,17.5,1.000
9000,1,2851,12.7,0.2,0.1,0.0,12.4,0.0,1.05,13.2,318,209,5.89,14.78,1893,797,161,0.0,1.02,1.08,1.04,3.68,6.11,3.88,23.0,1.000
9000,90,268,16.0,0.0,0.0,0.4,15.6,0.0,1.01,12.3,40,203,6.08,17.24,191,72,5,0.0,1.01,1.01,1.00,4.17,7.57,2.27,22.7,1.000
9000,23,110,13.8,0.0,0.0,0.2,13.6,0.0,1.00,14.1,29,161,3.46,11.51,67,39,4,0.0,1.00,1.00,1.00,3.54,3.18,5.84,22.9,1.000
9000,139,95,13.5,0.2,0.0,0.0,13.4,0.0,1.03,11.6,36,195,7.60,17.15,45,48,2,0.0,1.03,1.03,1.04,3.39,3.61,6.75,24.7,1.000
9000,93,66,10.3,0.0,0.0,0.0,10.3,0.0,1.00,13.6,17,289,7.73,20.28,64,2,0,0.0,1.00,1.00,1.00,3.58,7.44,1.98,17.3,1.000
9000,6,53,12.9,0.2,0.0,0.0,12.8,0.0,1.13,13.8,17,255,8.46,19.39,18,32,3,0.0,1.13,1.13,1.13,3.57,4.28,4.79,28.6,1.000
9000,72,21,9.4,0.0,0.0,0.0,9.4,0.0,1.00,14.7,7,319,6.13,20.11,21,0,0,0.0,1.00,1.00,1.00,3.38,6.19,2.52,17.3,1.000
9000,133,21,6.9,0.0,0.0,0.0,6.9,0.0,1.00,18.7,3,176,2.95,7.98,19,2,0,0.0,1.00,1.00,1.00,2.67,3.38,3.29,19.5,1.000
9000,34,19,18.4,0.0,0.0,0.0,18.4,0.0,1.00,9.5,3,186,4.63,18.61,14,5,0,0.0,1.00,1.00,1.00,4.32,3.26,8.00,24.8,1.000
9000,115,18,9.4,0.0,0.0,0.0,9.4,0.0,1.00,17.9,6,311,9.80,18.49,5,13,0,0.0,1.00,1.00,1.00,2.56,3.83,3.22,27.0,1.000
9000,102,17,11.2,0.6,0.0,0.4,10.2,0.0,1.16,12.9,10,477,17.12,41.83,11,6,0,0.0,1.18,1.18,1.07,3.06,2.00,7.53,25.6,1.000
9000,92,12,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.0,1,395,8.98,20.02,9,3,0,0.0,1.00,1.00,1.00,2.92,3.00,3.00,24.0,1.000
9000,18,11,9.0,0.0,0.0,0.0,9.0,0.0,1.00,12.0,1,651,16.01,38.84,11,0,0,0.0,1.00,1.00,1.00,4.82,8.00,8.00,13.1,1.000
9000,29,10,12.3,0.0,0.0,0.0,12.3,0.0,1.00,17.2,6,407,11.87,27.21,10,0,0,0.0,1.00,1.00,1.00,2.90,2.30,5.10,20.0,1.000
9000,98,9,11.2,0.0,0.0,0.0,11.2,0.0,1.00,17.6,4,507,22.39,37.78,4,3,2,0.0,1.00,1.00,1.00,3.56,4.00,3.22,28.9,1.000
9000,15,9,10.1,0.0,0.0,0.0,10.1,0.0,1.00,16.2,3,370,12.35,27.71,9,0,0,0.0,1.00,1.00,1.00,2.33,2.56,5.33,20.2,1.000
10000,1,2804,12.7,0.1,0.1,0.0,12.4,0.0,1.04,13.3,269,199,5.28,14.07,1914,708,182,0.0,1.02,1.07,1.03,3.61,6.10,3.83,22.5,1.000
10000,90,304,16.0,0.0,0.1,0.2,15.8,0.0,1.00,11.9,54,211,6.01,19.03,260,44,0,0.0,1.00,1.00,1.00,4.30,7.74,2.36,20.4,1.000
10000,23,79,12.7,0.0,0.1,0.0,12.6,0.0,1.00,14.9,16,198,5.32,15.32,36,34,9,0.0,1.00,1.00,1.00,3.16,2.94,5.63,25.7,1.000
10000,6,76,10.1,0.0,0.0,0.0,10.0,0.0,1.01,15.7,17,194,5.89,11.89,31,42,3,0.0,1.02,1.02,1.01,3.01,4.42,3.76,27.1,1.000
10000,148,57,9.1,0.0,0.0,0.0,9.1,0.0,1.00,14.6,7,440,16.29,31.28,56,1,0,0.0,1.00,1.00,1.00,3.28,2.04,7.68,11.6,1.000
10000,93,52,10.9,0.0,0.0,0.0,10.9,0.0,1.00,13.6,10,262,7.70,17.56,52,0,0,0.0,1.00,1.00,1.00,3.52,7.92,1.96,17.2,1.000
10000,139,51,15.4,0.2,0.0,0.0,15.1,0.0,1.14,10.2,18,201,6.76,16.17,43,8,0,0.0,1.13,1.15,1.14,4.25,3.51,7.67,19.5,1.000
10000,18,20,8.2,0.1,0.0,0.0,8.1,0.0,1.10,13.6,4,539,14.92,29.50,20,0,0,0.0,1.10,1.10,1.10,4.30,7.65,7.05,12.7,1.000
10000,115,19,9.1,0.0,0.0,0.0,9.1,0.0,1.00,18.3,4,358,9.58,24.79,5,14,0,0.0,1.00,1.00,1.00,2.74,3.84,3.00,27.7,1.000
10000,92,17,7.5,0.0,0.0,0.0,7.5,0.0,1.00,19.6,5,450,13.86,21.47,9,8,0,0.0,1.00,1.00,1.00,2.71,3.29,2.88,25.9,1.000
10000,102,17,12.4,0.4,0.0,0.0,12.0,0.0,1.08,12.1,7,464,13.94,32.52,15,2,0,0.0,1.09,1.09,1.00,3.65,2.06,7.88,24.0,1.000
10000,133,13,9.2,0.0,0.0,0.0,9.2,0.0,1.00,16.2,3,167,5.93,8.23,2,11,0,0.0,1.00,1.00,1.00,3.15,4.23,3.69,27.2,1.000
10000,34,7,18.6,0.0,0.0,0.0,18.6,0.0,1.00,9.7,3,246,5.51,21.56,5,2,0,0.0,1.00,1.00,1.00,4.57,3.43,7.71,25.3,1.000
10000,72,5,11.4,0.0,0.0,0.0,11.4,0.0,1.00,13.2,2,646,13.49,52.95,5,0,0,0.0,1.00,1.00,1.00,3.60,6.40,3.20,14.8,1.000
11000,1,3417,13.3,0.1,0.1,0.0,13.1,0.0,1.03,13.0,329,198,5.46,14.60,2038,960,419,0.0,1.02,1.05,1.03,4.14,6.53,4.44,25.1,1.000
11000,90,318,14.9,0.1,0.0,0.1,14.8,0.0,1.01,12.5,43,224,6.68,19.81,297,21,0,0.0,1.00,1.02,1.01,3.93,7.64,2.11,19.2,1.000
11000,148,63,9.1,0.0,0.0,0.0,9.1,0.0,1.00,13.7,6,330,10.31,20.02,54,9,0,0.0,1.00,1.00,1.00,3.40,2.17,7.83,13.5,1.000
11000,23,58,12.3,0.0,0.0,0.1,12.3,0.0,1.00,15.7,11,183,4.59,13.93,42,16,0,0.0,1.00,1.00,1.00,3.02,2.38,5.78,22.7,1.000
11000,139,39,13.8,0.0,0.0,0.0,13.8,0.0,1.00,9.7,10,255,8.48,19.38,31,8,0,0.0,1.00,1.00,1.00,4.05,3.13,8.00,20.7,1.000
11000,6,32,9.1,0.1,0.0,0.1,8.9,0.0,1.04,16.4,8,317,8.90,18.78,18,14,0,0.0,1.05,1.03,1.05,2.94,4.28,3.66,25.2,1.000
11000,115,28,9.2,0.0,0.0,0.0,9.2,0.0,1.00,18.1,8,163,3.18,10.00,15,13,0,0.0,1.00,1.00,1.00,2.79,3.82,3.11,25.5,1.000
11000,18,17,8.5,0.1,0.0,0.0,8.5,0.0,1.12,13.3,4,406,7.71,24.14,17,0,0,0.0,1.12,1.12,1.12,4.12,7.24,7.24,13.2,1.000
11000,93,12,9.8,0.0,0.0,0.0,9.8,0.0,1.00,14.2,5,280,8.07,19.15,6,6,0,0.0,1.00,1.00,1.00,3.75,7.75,1.92,26.5,1.000
11000,92,11,9.2,0.0,0.0,0.0,9.2,0.0,1.00,18.7,5,246,8.80,15.98,2,9,0,0.0,1.00,1.00,1.00,2.91,3.45,3.18,26.5,1.000
12000,1,3317,12.8,0.1,0.1,0.0,12.7,0.0,1.02,13.4,312,195,5.09,14.03,2132,929,256,0.0,1.01,1.03,1.01,3.68,5.86,4.10,23.3,1.000
12000,90,292,14.9,0.0,0.0,0.1,14.7,0.0,1.01,12.6,49,251,7.72,21.22,254,38,0,0.0,1.01,1.01,1.01,4.07,7.66,2.06,19.7,1.000
12000,148,45,9.9,0.0,0.0,0.0,9.9,0.0,1.00,12.8,7,561,18.58,38.07,44,1,0,0.0,1.00,1.00,1.00,3.44,2.07,8.00,15.2,1.000
12000,23,30,14.6,0.0,0.0,0.0,14.6,0.0,1.00,13.9,7,243,6.35,17.83,25,5,0,0.0,1.00,1.00,1.00,3.70,2.90,6.13,22.3,1.000
12000,6,16,11.9,0.2,0.0,0.0,11.8,0.0,1.22,14.6,5,195,8.13,14.02,5,11,0,0.0,1.22,1.22,1.22,3.81,4.12,4.56,26.7,1.000
12000,18,13,8.3,0.0,0.0,0.0,8.3,0.0,1.00,13.5,3,742,16.36,41.52,13,0,0,0.0,1.00,1.00,1.00,3.85,7.54,7.08,13.1,1.000
12000,139,8,10.6,0.1,0.0,0.0,10.5,0.0,1.02,11.5,3,325,6.87,20.93,8,0,0,0.0,1.00,1.03,1.06,3.25,2.25,8.00,14.8,1.000
12000,115,5,8.6,0.0,0.0,0.0,8.6,0.0,1.00,18.8,2,529,9.83,35.22,3,2,0,0.0,1.00,1.00,1.00,2.00,3.20,3.40,24.6,1.000
13000,1,2889,12.6,0.1,0.0,0.0,12.4,0.0,1.03,13.6,241,207,5.48,15.07,1968,652,269,0.0,1.03,1.07,1.03,3.73,6.10,3.89,23.1,1.000
13000,90,288,14.5,0.0,0.0,0.2,14.3,0.0,1.01,12.6,57,237,7.47,20.67,253,35,0,0.0,1.01,1.02,1.01,3.99,7.55,2.14,20.5,1.000
13000,148,57,10.1,0.0,0.0,0.0,10.1,0.0,1.00,13.0,6,542,17.82,36.04,53,4,0,0.0,1.00,1.00,1.00,3.32,2.42,7.07,16.9,1.000
13000,172,37,9.8,0.0,0.0,0.0,9.8,0.0,1.00,14.6,13,397,11.92,29.83,37,0,0,0.0,1.00,1.00,1.00,3.35,2.73,6.78,17.3,1.000
13000,18,22,8.0,0.1,0.0,0.0,7.9,0.0,1.16,14.4,10,508,12.05,30.19,22,0,0,0.0,1.16,1.16,1.16,3.86,6.59,6.59,12.9,1.000
13000,23,19,11.1,0.0,0.0,0.0,11.1,0.0,1.00,16.2,4,217,7.16,13.76,19,0,0,0.0,1.00,1.00,1.00,3.21,2.84,5.05,20.1,1.000
13000,139,6,9.7,0.7,0.0,0.0,9.0,0.0,1.23,12.0,2,485,11.43,30.10,6,0,0,0.0,1.21,1.21,1.33,3.67,2.00,8.00,15.2,1.000
14000,1,2730,12.9,0.1,0.1,0.0,12.8,0.0,1.03,13.4,230,216,5.84,15.65,1953,531,246,0.0,1.02,1.05,1.03,3.90,6.35,3.99,22.5,1.000
14000,90,182,14.3,0.0,0.0,0.1,14.2,0.0,1.00,12.8,38,245,7.63,21.72,161,21,0,0.0,1.00,1.00,1.00,3.83,7.64,2.02,19.3,1.000
14000,182,124,11.6,0.2,0.0,0.0,11.5,0.0,1.05,13.7,12,363,9.53,24.30,36,87,1,0.0,1.07,1.07,1.04,5.71,7.89,7.31,27.9,1.000
14000,148,57,8.3,0.0,0.0,0.0,8.3,0.0,1.00,15.3,10,340,12.09,22.10,54,3,0,0.0,1.00,1.00,1.00,3.35,1.98,7.74,15.6,1.000
14000,172,54,9.4,0.0,0.0,0.0,9.4,0.0,1.00,14.6,19,237,8.03,15.90,52,2,0,0.0,1.00,1.00,1.00,3.15,2.72,7.00,18.4,1.000
14000,18,16,9.2,0.0,0.0,0.0,9.2,0.0,1.00,12.5,5,863,24.33,54.61,16,0,0,0.0,1.00,1.00,1.00,4.25,8.00,8.00,12.8,1.000
14000,23,7,11.1,0.0,0.0,0.0,11.1,0.0,1.00,15.1,2,256,7.38,18.79,5,2,0,0.0,1.00,1.00,1.00,3.57,4.14,4.29,21.9,1.000
15000,1,2833,12.8,0.1,0.0,0.0,12.6,0.0,1.02,13.8,252,216,5.86,16.00,2093,537,203,0.0,1.01,1.03,1.02,3.93,6.47,3.82,22.0,1.000
15000,182,123,11.6,0.0,0.0,0.0,11.6,0.0,1.00,14.1,11,375,9.84,24.93,29,92,2,0.0,1.00,1.00,1.00,5.93,7.81,7.72,29.0,1.000
15000,148,72,8.6,0.0,0.0,0.0,8.6,0.0,1.00,14.8,11,381,13.25,24.67,68,4,0,0.0,1.00,1.00,1.00,3.19,2.10,7.47,17.4,1.000
15000,18,26,7.7,0.3,0.0,0.0,7.3,0.0,1.27,15.3,9,466,15.44,29.25,26,0,0,0.0,1.38,1.23,1.25,3.62,7.08,6.04,13.0,1.000
15000,192,22,10.1,0.0,0.0,0.2,9.9,0.0,1.00,12.7,6,387,13.69,26.88,19,3,0,0.0,1.00,1.00,1.00,3.64,2.09,7.73,19.9,1.000
15000,90,18,11.6,0.0,0.0,0.0,11.6,0.0,1.00,16.7,7,118,2.38,8.29,16,2,0,0.0,1.00,1.00,1.00,2.89,5.17,2.50,22.2,1.000
15000,172,15,12.5,0.0,0.0,0.0,12.5,0.0,1.00,11.2,8,391,12.65,32.27,14,1,0,0.0,1.00,1.00,1.00,4.20,3.07,8.00,18.1,1.000
16000,1,2555,13.1,0.1,0.0,0.0,12.9,0.0,1.03,13.6,221,230,6.43,16.67,1896,457,202,0.0,1.04,1.06,1.03,4.07,6.57,3.99,21.9,1.000
16000,194,1264,12.6,0.1,0.0,0.1,12.5,0.0,1.03,15.1,92,357,8.90,24.34,697,458,109,0.0,1.02,1.03,1.03,6.51,7.84,7.81,25.1,1.000
16000,182,168,12.1,0.0,0.0,0.0,12.1,0.0,1.01,14.9,13,318,8.32,21.50,39,123,6,0.0,1.02,1.00,1.01,6.33,7.96,7.83,29.1,1.000
16000,148,49,9.5,0.0,0.0,0.0,9.5,0.0,1.00,14.4,9,524,19.56,36.07,47,2,0,0.0,1.00,1.00,1.00,3.24,2.39,7.08,15.3,1.000
16000,192,15,11.5,0.1,0.0,0.0,11.4,0.0,1.02,11.6,3,401,14.51,29.37,15,0,0,0.0,1.00,1.02,1.03,4.20,2.20,8.00,18.9,1.000
16000,172,12,11.5,0.0,0.0,0.0,11.5,0.0,1.00,11.2,3,352,14.57,25.84,11,1,0,0.0,1.00,1.00,1.00,3.50,2.42,8.00,19.6,1.000
16000,18,12,6.9,0.2,0.0,0.0,6.8,0.0,1.33,16.2,4,688,18.09,48.33,12,0,0,0.0,1.33,1.33,1.33,3.50,6.33,6.67,13.0,1.000
