step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2978,2.94,106.65,168.36,1,0,0,0,1.00,1.00,1.00,6,8,8,10.1,166.768,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2974,2.32,76.69,220.25,1,0,0,0,1.00,1.00,1.00,6,8,8,19.5,166.544,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2967,2.47,65.30,177.53,1,0,0,0,1.00,1.00,1.00,6,8,8,22.8,166.152,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2960,2.38,141.29,201.09,1,0,0,0,1.00,1.00,1.00,8,8,8,23.2,165.760,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2960,2.62,68.75,190.27,1,1,1,0,1.00,1.00,1.00,8,8,8,30.7,165.760,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2926,1.86,80.47,183.00,1,0,0,0,1.00,1.00,1.00,8,8,8,7.5,163.856,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2923,2.75,93.07,236.46,1,0,0,0,1.00,1.00,1.00,6,8,8,19.8,163.688,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2919,2.42,102.38,198.33,1,0,0,0,1.00,1.00,1.00,6,8,8,14.4,163.464,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2917,2.71,101.48,178.04,1,0,0,0,1.00,1.00,1.00,6,8,8,6.9,163.352,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2905,2.79,99.87,218.83,1,0,0,0,1.00,1.00,1.00,6,8,8,4.8,162.680,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2872,1.88,87.85,189.64,1,0,0,0,1.00,1.00,1.00,8,8,8,22.9,160.832,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2869,3.10,93.49,217.73,1,0,0,0,1.00,1.00,1.00,8,8,8,3.8,160.664,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2849,2.55,70.67,208.10,1,1,1,0,1.00,1.00,1.00,8,8,8,28.0,159.544,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2817,2.44,62.47,190.48,1,0,0,0,1.00,1.00,1.00,8,8,8,17.7,157.752,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2807,2.25,52.47,186.80,1,0,0,0,1.00,1.00,1.00,8,8,8,0.2,157.192,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2785,2.26,65.51,197.02,1,0,0,0,1.00,1.00,1.00,8,8,8,8.2,155.960,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2757,2.13,99.97,190.32,1,0,0,0,1.00,1.00,1.00,8,8,8,19.5,154.392,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2751,1.15,67.64,181.12,1,0,0,0,1.00,1.00,1.00,8,8,8,17.7,154.056,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2743,2.34,124.14,169.78,1,0,0,0,1.00,1.00,1.00,8,8,8,14.3,153.608,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2730,2.46,101.95,241.01,1,0,0,0,1.00,1.00,1.00,8,8,8,18.3,152.880,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2717,2.91,81.15,211.91,1,0,0,0,1.00,1.00,1.00,8,8,8,22.8,152.152,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2705,3.16,86.71,210.23,1,0,0,0,1.00,1.00,1.00,8,8,8,17.8,151.480,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2697,0.64,77.78,172.42,1,0,0,0,1.00,1.00,1.00,8,8,8,23.1,151.032,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2696,3.00,56.12,159.24,1,1,1,0,1.00,1.00,1.00,8,8,8,30.0,150.976,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2693,2.72,105.38,190.53,1,0,0,0,1.00,1.00,1.00,6,8,8,8.9,150.808,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2681,0.80,112.17,189.72,1,0,0,0,1.00,1.00,1.00,8,8,8,5.9,150.136,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2678,2.75,116.89,206.33,1,0,0,0,1.00,1.00,1.00,6,8,8,21.0,149.968,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2663,1.96,75.37,164.39,1,0,0,0,1.00,1.00,1.00,8,8,8,10.6,149.128,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2661,1.98,55.30,160.17,1,0,0,0,1.00,1.00,1.00,8,8,8,21.1,149.016,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2655,1.96,62.13,155.09,1,0,0,0,1.00,1.00,1.00,8,8,8,18.7,148.680,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2639,0.79,86.51,186.18,1,0,0,0,1.00,1.00,1.00,8,8,8,20.5,147.784,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2639,2.24,76.01,207.42,1,0,0,0,1.00,1.00,1.00,8,8,8,6.7,147.784,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2638,1.32,70.43,163.80,1,0,0,0,1.00,1.00,1.00,6,8,8,13.7,147.728,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2631,3.13,86.36,223.07,1,0,0,0,1.00,1.00,1.00,6,8,8,22.9,147.336,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2630,2.78,80.45,180.27,1,0,0,0,1.00,1.00,1.00,8,8,8,4.4,147.280,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2610,1.86,110.43,143.96,1,0,0,0,1.00,1.00,1.00,6,8,8,19.8,146.160,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2600,1.83,76.25,190.83,1,0,0,0,1.00,1.00,1.00,6,8,8,10.2,145.600,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2597,2.13,78.71,211.30,1,0,0,0,1.00,1.00,1.00,8,8,8,20.1,145.432,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2577,1.50,73.19,174.93,1,0,0,0,1.00,1.00,1.00,8,8,8,19.8,144.312,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2576,1.69,82.44,173.96,1,0,0,0,1.00,1.00,1.00,8,8,8,18.0,144.256,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2559,1.73,83.52,164.34,1,0,0,0,1.00,1.00,1.00,8,8,8,6.5,143.304,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2551,2.36,85.43,192.66,1,0,0,0,1.00,1.00,1.00,6,8,8,5.3,142.856,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2525,1.91,80.20,182.40,1,0,0,0,1.00,1.00,1.00,8,8,8,5.6,141.400,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2485,1.69,88.11,165.79,1,0,0,0,1.00,1.00,1.00,8,8,8,16.5,139.160,12,1.000
