step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
15000,182,7,15.4,0.6,0.0,0.0,13.0,0.0,1.21,14.0,5,143,3.50,10.44,7,0,0,0.0,1.00,1.29,1.29,2.57,3.71,5.29,20.2,1.126
15000,246,7,16.9,2.6,0.0,3.1,14.1,0.0,1.60,4.6,6,106,5.99,10.80,7,0,0,0.0,1.46,1.84,1.54,5.14,6.71,7.86,17.7,0.867
16000,1,777,51.0,8.3,10.1,0.1,24.9,1.2,3.12,3.8,561,182,20.65,35.48,426,280,71,1.3,3.53,1.57,4.03,6.31,6.76,7.51,24.5,1.178
16000,270,221,13.1,0.0,0.2,0.0,13.4,0.0,1.00,11.9,99,106,4.13,6.81,65,51,105,0.0,1.00,1.00,1.00,3.49,5.33,4.80,34.7,0.958
16000,220,218,18.3,1.7,0.3,0.1,14.5,0.0,1.56,11.6,141,146,7.97,10.65,139,68,11,0.0,1.10,1.72,1.77,3.79,4.41,5.94,24.6,1.089
16000,250,109,17.6,0.2,0.4,0.0,19.4,0.0,1.03,10.8,61,100,5.42,8.33,16,55,38,0.0,1.00,1.05,1.04,4.13,3.72,6.99,33.8,0.880
16000,208,89,12.8,1.3,0.0,0.0,10.8,0.0,1.40,14.0,33,120,4.94,7.59,20,51,18,0.0,1.55,1.21,1.43,3.07,3.80,5.29,31.9,1.040
16000,285,86,20.5,0.0,0.2,0.3,25.0,0.0,1.00,9.1,55,74,4.27,6.93,5,56,25,0.0,1.00,1.00,1.00,4.67,4.87,6.58,38.0,0.810
16000,249,58,12.0,0.0,0.0,0.2,13.5,0.0,1.00,13.3,38,99,3.36,7.26,56,2,0,0.0,1.00,1.00,1.00,3.34,3.36,6.17,16.9,0.868
16000,225,13,9.2,0.4,1.0,0.1,8.1,0.0,1.10,15.2,13,148,8.83,10.44,13,0,0,0.2,1.00,1.16,1.12,2.31,3.31,5.08,6.6,0.972
16000,288,9,17.5,2.0,2.1,1.8,13.6,0.0,1.94,10.9,6,249,25.13,19.79,8,1,0,0.0,1.22,2.56,1.98,3.44,4.22,6.67,19.2,0.899
17000,1,800,49.3,7.2,9.5,0.1,25.2,1.2,2.80,4.3,539,180,18.91,35.13,432,262,106,1.2,3.15,1.40,3.67,5.99,6.51,7.50,25.7,1.184
17000,270,331,13.0,0.0,0.4,0.0,12.8,0.0,1.00,13.1,157,102,4.58,6.29,66,123,142,0.0,1.00,1.00,1.00,3.28,4.69,4.79,35.9,0.980
17000,220,120,14.5,1.0,0.4,0.0,12.1,0.0,1.36,13.5,77,195,8.71,12.66,86,31,3,0.0,1.16,1.41,1.49,3.41,3.93,5.64,23.4,1.061
17000,285,87,19.7,0.0,0.0,0.1,25.5,0.0,1.00,8.6,52,119,10.33,13.33,14,55,18,0.0,1.00,1.00,1.00,4.82,4.78,6.97,33.3,0.775
17000,290,78,16.5,0.9,0.2,0.2,11.6,0.0,1.24,11.5,37,165,6.01,11.55,24,46,8,0.0,1.09,1.29,1.34,3.85,3.23,7.14,28.5,1.280
17000,250,73,18.2,0.0,0.0,0.0,19.7,0.0,1.00,10.6,44,97,6.99,9.06,21,32,20,0.0,1.00,1.00,1.00,3.77,3.89,6.82,31.4,0.915
17000,225,41,11.6,0.4,0.0,0.4,11.0,0.0,1.19,14.0,16,77,3.37,6.52,41,0,0,0.0,1.17,1.21,1.20,3.12,3.78,5.22,5.7,0.989
17000,208,35,13.5,0.3,0.0,0.0,12.9,0.0,1.16,13.5,15,135,4.75,9.85,33,2,0,0.0,1.14,1.14,1.19,3.23,3.40,5.83,17.4,1.019
17000,292,18,20.3,0.0,0.0,0.0,19.1,0.0,1.00,9.1,13,112,4.07,8.60,3,3,12,0.0,1.00,1.00,1.00,4.44,4.83,7.00,38.2,1.052
17000,310,16,21.1,0.0,0.8,0.0,17.2,0.0,1.00,13.6,15,174,12.31,14.51,11,5,0,0.0,1.00,1.00,1.00,3.19,4.12,5.19,22.1,1.157
17000,249,13,12.1,0.0,0.2,0.0,14.1,0.0,1.00,13.1,9,74,3.52,5.07,13,0,0,0.0,1.00,1.00,1.00,3.62,4.08,5.85,12.5,0.848
17000,288,11,18.5,0.0,0.0,0.0,18.4,0.0,1.00,7.5,8,132,8.68,12.57,11,0,0,0.0,1.00,1.00,1.00,4.18,5.73,6.55,16.8,0.999
18000,1,821,50.9,7.8,10.0,0.1,25.8,1.3,2.97,3.8,573,153,16.21,32.47,424,293,104,1.4,3.32,1.50,3.90,6.27,6.77,7.50,25.5,1.171
18000,270,465,13.9,0.0,0.3,0.0,13.5,0.0,1.00,12.4,242,102,4.15,6.32,130,162,173,0.0,1.00,1.00,1.00,3.51,5.13,4.74,34.0,1.020
18000,220,123,14.1,1.0,0.2,0.0,12.0,0.0,1.38,14.4,73,180,9.35,12.20,114,9,0,0.0,1.19,1.51,1.46,3.39,3.95,4.96,19.7,1.056
18000,290,99,15.0,0.3,0.0,0.3,10.7,0.0,1.09,12.5,44,136,4.80,9.50,64,35,0,0.0,1.02,1.10,1.15,3.65,2.79,7.05,23.7,1.310
18000,208,85,12.8,0.7,0.3,0.0,11.4,0.0,1.25,14.6,51,123,6.38,8.29,50,20,15,0.0,1.14,1.25,1.34,3.07,3.38,5.34,27.0,1.013
18000,314,73,13.8,0.1,0.4,0.0,11.6,0.0,1.01,14.1,45,151,8.24,12.58,53,20,0,0.1,1.00,1.05,1.01,3.27,3.27,5.95,18.4,1.139
18000,285,59,17.0,0.2,0.0,0.2,21.8,0.0,1.11,10.2,32,85,3.75,7.35,5,31,23,0.0,1.11,1.11,1.11,4.29,4.42,6.51,35.5,0.758
18000,317,46,17.3,1.1,0.0,0.0,15.9,0.0,1.37,14.0,27,93,3.53,7.39,41,3,2,0.0,1.20,1.55,1.37,3.37,4.57,4.41,21.4,1.016
18000,225,44,10.4,0.0,0.0,0.4,9.8,0.0,1.01,16.1,25,139,7.78,9.43,42,2,0,0.0,1.00,1.01,1.01,2.80,3.98,4.05,13.7,1.018
18000,250,30,18.4,0.0,0.2,0.0,19.9,0.0,1.00,8.7,20,87,4.20,5.96,3,20,7,0.0,1.00,1.00,1.00,4.37,4.73,7.07,35.3,0.930
18000,249,14,12.0,0.0,0.2,0.0,13.0,0.0,1.00,14.9,8,134,4.77,10.31,14,0,0,0.0,1.00,1.00,1.00,2.79,2.79,5.79,6.6,0.906
19000,1,732,52.8,9.2,10.5,0.2,25.5,1.5,3.33,3.1,527,171,19.44,35.57,335,297,100,1.6,3.78,1.59,4.36,6.12,6.90,7.71,27.7,1.166
19000,270,451,13.6,0.0,0.3,0.0,13.5,0.0,1.00,12.6,206,106,4.73,6.28,159,167,125,0.0,1.00,1.01,1.00,3.61,5.32,4.51,31.2,1.016
19000,220,209,12.8,0.7,0.2,0.1,12.2,0.0,1.21,14.8,109,116,5.88,7.71,179,30,0,0.0,1.11,1.30,1.22,3.25,3.93,4.75,16.9,0.982
19000,208,117,17.0,1.1,1.8,0.1,12.6,0.0,1.37,12.9,78,128,5.82,8.57,64,40,13,0.1,1.17,1.30,1.65,3.49,3.78,5.95,25.6,1.076
19000,328,110,13.5,0.3,0.2,0.0,10.3,0.0,1.10,16.3,47,153,6.08,8.19,21,87,2,0.0,1.03,1.18,1.10,2.85,4.01,3.99,28.8,1.259
19000,290,100,13.2,0.1,0.1,0.1,9.9,0.0,1.01,14.7,48,166,6.53,9.90,57,42,1,0.0,1.00,1.01,1.02,3.27,2.50,6.35,22.9,1.315
19000,285,79,16.6,0.0,0.1,0.0,20.5,0.0,1.00,9.7,36,88,3.64,7.06,3,30,46,0.0,1.00,1.00,1.00,4.29,4.91,6.29,38.5,0.810
19000,225,29,13.1,0.5,0.4,0.3,11.6,0.0,1.28,13.9,17,75,1.96,5.67,29,0,0,0.0,1.21,1.29,1.33,3.03,4.45,4.66,13.6,0.998
19000,314,22,12.9,0.0,0.9,0.0,9.4,0.0,1.00,16.5,18,210,5.04,11.15,19,1,2,0.0,1.00,1.00,1.00,3.00,2.64,5.14,21.2,1.261
19000,250,21,26.8,0.0,0.6,0.0,26.2,0.0,1.00,6.7,14,91,4.44,8.99,0,4,17,0.0,1.00,1.00,1.00,5.33,5.10,7.57,42.9,0.992
