step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
110000,4379,1.672,0.667,8.62,447589,409743,1,26131,11604,2768285,833420.4,2368992.5,0.014,0.842,0.085,0.060,91,16.56,10.99,1.47,2.33,2.28,3.38,0.24,1.33,5.85,5.14,0.89,1.15,0.103,0.126,1628,0.153,0.035,0.909,0.001,0.055,536049,426169,2,0.615,0.056,0.079,3190209,0.084,2.043,0.042,21.41,158851,158,0.856,0.237,0.719,27513623,1.78,18.19,0.000,0.542,0.434,4.8,16.5,28.1,166.7,43079,0.164,0.00,0.0033,0.074,791,0.617,0.000,0.693,0.200,2.65,4.26,2.88,0.89,0.434,2.12,1.26,1.89,0.657,0.00659,3.77,181.3648,6366.68,104105.5,140332.6,40.742,90.4396,256.151,341.479,0.970,0.331,28.5,28.871,155.683,367,937.0,36.34,13.431,97.919,3094.5,68.115,0.135,2.00,3.7685,16502.3,0.8331,0.5113,9.84,1.460,0.253
120000,4418,1.667,0.613,8.33,446603,407224,0,28199,11141,2712053,833097.0,2346549.5,0.014,0.838,0.089,0.059,93,15.94,9.90,1.28,1.89,2.05,3.16,0.24,1.56,6.27,5.35,0.82,1.13,0.094,0.122,1545,0.166,0.032,0.917,0.000,0.051,537356,430564,2,0.561,0.093,0.068,3626736,0.083,1.894,0.039,21.01,152998,155,0.865,0.241,0.721,26897868,1.69,18.23,0.000,0.523,0.402,4.7,15.4,24.9,126.3,43470,0.166,0.00,0.0030,0.063,768,0.610,0.000,0.690,0.204,2.67,4.15,2.97,0.83,0.403,2.01,1.20,1.80,0.650,0.00647,3.64,179.1241,5921.68,103925.4,140332.6,40.233,91.3827,253.034,343.858,0.970,0.331,27.8,28.564,155.995,303,744.9,37.40,13.227,98.959,2898.6,68.289,0.135,2.00,3.9756,17564.4,0.8534,0.5175,9.84,1.434,0.252
130000,4423,1.635,0.661,8.56,463253,424418,0,26311,12519,2756083,829519.2,2385834.8,0.014,0.836,0.089,0.061,93,16.41,9.81,1.37,1.97,2.14,3.25,0.30,1.74,6.19,5.42,0.86,1.13,0.100,0.121,1607,0.178,0.027,0.920,0.001,0.052,550485,445950,2,0.621,0.008,0.078,3221011,0.084,2.123,0.041,21.43,149472,163,0.866,0.226,0.727,27985142,1.75,18.11,0.000,0.542,0.436,5.8,16.3,24.9,119.1,44249,0.169,0.00,0.0030,0.070,755,0.615,0.000,0.692,0.193,2.69,4.29,2.94,0.87,0.437,2.09,1.22,1.86,0.654,0.00647,3.81,182.5293,6196.96,104015.5,140332.6,40.397,91.0335,259.350,338.261,0.981,0.332,28.3,28.607,155.767,353,925.0,57.69,13.429,98.206,3240.2,68.086,0.136,2.00,3.7924,16773.7,0.8101,0.5211,10.00,1.461,0.242
140000,4394,1.668,0.651,8.57,460949,423625,0,25411,11942,2759088,830723.8,2376373.5,0.015,0.839,0.087,0.059,93,16.00,9.42,1.27,1.82,2.10,3.24,0.29,1.60,6.15,5.38,0.84,1.12,0.099,0.121,1501,0.188,0.028,0.923,0.002,0.047,545228,448230,2,0.622,0.032,0.084,3434203,0.084,1.895,0.040,21.17,144918,160,0.861,0.232,0.730,27761987,1.70,18.29,0.000,0.545,0.422,5.5,16.5,23.8,137.8,43118,0.164,0.00,0.0031,0.070,755,0.614,0.000,0.682,0.190,2.65,4.21,2.90,0.84,0.422,2.06,1.19,1.80,0.654,0.00650,3.62,181.8251,6131.09,104228.4,140332.6,40.191,91.4895,258.126,347.129,0.985,0.328,29.3,28.558,156.273,396,1024.6,28.49,13.607,98.860,3005.1,68.188,0.135,2.00,3.7941,16671.1,0.8330,0.5139,9.81,1.459,0.243
150000,4663,1.644,0.650,8.76,474454,436414,0,26137,11634,2837724,835254.3,2414533.0,0.014,0.848,0.083,0.055,90,15.91,9.98,1.43,2.12,2.02,2.94,0.25,1.37,5.78,5.30,0.84,1.07,0.099,0.119,1630,0.193,0.027,0.909,0.001,0.062,559956,461237,2,0.657,0.023,0.076,3495052,0.084,1.893,0.041,21.56,145455,158,0.851,0.229,0.720,28994042,1.80,18.37,0.000,0.535,0.439,5.0,15.4,23.7,103.4,44189,0.169,0.00,0.0031,0.077,870,0.617,0.000,0.687,0.186,2.61,4.24,2.87,0.84,0.440,2.16,1.27,1.91,0.657,0.00622,3.81,183.9032,6063.50,102864.8,140332.6,39.671,91.2206,263.594,344.252,0.980,0.325,28.7,29.002,155.930,408,1118.9,45.35,13.870,98.802,2920.8,68.769,0.136,2.00,3.7837,17643.3,0.8482,0.5168,9.48,1.469,0.252
160000,4709,1.624,0.640,9.00,463795,428861,0,24372,10516,2760602,829361.2,2372884.0,0.014,0.849,0.077,0.060,91,16.15,9.90,1.47,2.07,2.09,2.91,0.26,1.52,5.68,5.20,0.92,1.10,0.102,0.118,1554,0.174,0.025,0.920,0.001,0.053,545494,442991,2,0.649,0.001,0.080,3553463,0.087,2.062,0.038,21.47,148342,158,0.860,0.231,0.750,28850496,1.82,18.38,0.001,0.538,0.472,5.8,16.2,23.7,144.6,44712,0.171,0.00,0.0031,0.075,787,0.623,0.000,0.678,0.183,2.64,4.27,2.83,0.92,0.472,2.21,1.25,1.94,0.662,0.00602,3.69,181.5246,6135.66,103139.2,140332.6,40.553,91.2611,259.561,340.277,0.977,0.324,27.4,28.359,156.040,343,873.6,42.48,14.145,98.126,2989.1,68.006,0.135,2.00,3.7188,17511.9,0.8105,0.5191,9.50,1.482,0.256
170000,4503,1.673,0.641,9.07,446856,412850,0,23437,10775,2522975,822041.8,2303218.5,0.015,0.840,0.080,0.065,93,16.08,9.58,1.40,2.03,2.01,3.01,0.26,1.48,5.88,5.04,0.86,1.09,0.095,0.117,1529,0.170,0.029,0.919,0.002,0.050,532556,434589,2,0.626,0.022,0.077,3369714,0.085,2.107,0.040,20.82,148396,165,0.913,0.227,0.733,27669508,1.77,18.40,0.000,0.533,0.437,5.7,15.5,24.0,132.2,43002,0.164,0.00,0.0031,0.066,684,0.619,0.000,0.684,0.196,2.63,4.24,2.81,0.86,0.437,2.14,1.24,1.88,0.656,0.00612,3.56,180.3350,6222.01,103311.4,140332.6,41.082,91.6575,252.881,333.474,0.980,0.328,28.6,27.555,155.980,303,800.7,43.78,13.103,98.377,3011.9,67.533,0.135,2.00,3.8893,17513.5,0.8440,0.5371,9.55,1.481,0.260
180000,4749,1.634,0.644,9.18,454647,420032,0,23261,11108,2513977,822823.5,2331768.0,0.015,0.847,0.076,0.062,93,15.87,9.02,1.41,1.87,1.96,2.83,0.21,1.27,5.68,4.79,0.87,1.12,0.096,0.115,1530,0.172,0.026,0.923,0.001,0.049,541787,446060,3,0.652,0.000,0.068,3057667,0.086,1.929,0.040,20.62,150453,166,0.928,0.229,0.748,28864772,1.80,18.58,0.000,0.527,0.444,5.8,15.4,23.3,134.1,43940,0.168,0.00,0.0030,0.073,654,0.628,0.000,0.684,0.195,2.64,4.23,2.76,0.87,0.444,2.18,1.24,1.91,0.664,0.00580,3.54,183.1101,6174.34,102763.7,140332.6,41.621,91.0882,256.453,333.791,0.983,0.326,28.3,27.532,155.949,381,951.4,30.00,12.971,98.059,2939.8,68.093,0.135,2.00,3.7328,17727.2,0.8254,0.5472,9.25,1.499,0.262
190000,4524,1.646,0.647,9.27,450172,417924,0,21296,11177,2441474,817871.4,2310733.0,0.015,0.849,0.074,0.063,93,15.82,9.20,1.46,2.00,1.97,2.74,0.26,1.62,5.46,4.88,0.88,1.07,0.098,0.113,1515,0.169,0.025,0.917,0.001,0.057,535122,442744,2,0.662,0.004,0.077,3078956,0.088,2.046,0.038,20.27,145020,168,0.946,0.218,0.743,29015341,1.83,18.61,0.000,0.534,0.466,5.9,15.5,22.3,146.0,41338,0.158,0.00,0.0033,0.071,733,0.632,0.000,0.678,0.193,2.64,4.19,2.80,0.88,0.467,2.23,1.26,1.94,0.668,0.00597,3.49,182.0568,6226.37,103334.1,140332.6,41.665,91.7509,254.453,334.993,0.983,0.329,29.2,26.990,156.014,313,785.7,36.70,12.692,98.417,3110.3,67.744,0.135,2.00,3.8669,17494.0,0.8755,0.5548,9.14,1.507,0.255
200000,4436,1.645,0.660,9.14,437044,405871,0,20650,10611,2371800,812326.4,2261609.8,0.015,0.844,0.078,0.064,92,15.83,9.17,1.40,1.98,1.87,2.67,0.20,1.52,5.82,5.08,0.86,1.10,0.092,0.111,1457,0.169,0.027,0.918,0.002,0.054,519776,430846,2,0.628,0.007,0.056,3165992,0.091,1.996,0.041,20.24,138225,166,0.954,0.227,0.726,28256958,1.79,18.52,0.000,0.528,0.442,5.8,15.6,22.7,138.1,41224,0.157,0.00,0.0031,0.072,661,0.634,0.000,0.684,0.193,2.63,4.18,2.83,0.86,0.443,2.17,1.25,1.90,0.669,0.00598,3.52,178.8919,6117.97,103321.3,140332.6,41.779,91.9905,249.602,329.220,0.978,0.327,26.0,26.546,155.856,387,1037.0,36.27,12.667,98.301,3140.0,67.135,0.135,2.00,3.9386,17471.5,0.8647,0.5555,9.29,1.493,0.265
210000,4539,1.639,0.657,9.21,441926,408702,0,21855,11266,2373358,819017.3,2274208.0,0.012,0.846,0.077,0.064,94,16.06,9.75,1.46,1.98,2.02,2.90,0.27,1.77,5.54,4.85,0.91,1.11,0.097,0.113,1475,0.186,0.024,0.922,0.002,0.051,529343,439234,2,0.660,0.053,0.068,3025784,0.089,1.993,0.040,20.18,142218,167,0.958,0.229,0.747,28539248,1.82,18.55,0.000,0.533,0.467,5.6,16.0,23.1,152.2,42112,0.161,0.00,0.0033,0.078,710,0.633,0.000,0.688,0.199,2.64,4.17,2.82,0.91,0.467,2.23,1.23,1.94,0.668,0.00587,3.49,180.8152,6332.05,102957.3,140332.6,41.538,92.1187,251.155,329.772,0.964,0.326,27.7,26.657,155.858,292,757.8,31.85,12.505,98.636,3176.9,67.759,0.136,2.00,3.8965,17686.2,0.8564,0.5587,9.28,1.505,0.260
220000,4356,1.628,0.651,9.18,449278,415842,0,22263,11356,2459444,821093.3,2296956.5,0.012,0.853,0.072,0.064,92,16.34,9.76,1.48,2.03,1.97,2.87,0.25,1.47,5.83,5.20,0.85,1.09,0.094,0.114,1545,0.172,0.024,0.919,0.001,0.056,533623,439080,2,0.638,0.001,0.075,3232793,0.086,2.014,0.040,20.64,146694,166,0.934,0.231,0.714,29026369,1.83,18.33,0.000,0.533,0.436,5.7,15.5,24.4,112.0,41523,0.158,0.00,0.0032,0.070,660,0.632,0.000,0.687,0.191,2.68,4.19,2.92,0.85,0.436,2.19,1.27,1.95,0.668,0.00624,3.55,180.7281,6159.51,103536.1,140332.6,41.254,91.9123,253.774,332.544,0.964,0.327,27.7,27.186,155.838,399,1042.2,38.91,13.128,98.401,2948.3,67.807,0.135,2.00,4.0392,17594.7,0.8836,0.5516,9.53,1.493,0.267
230000,4332,1.662,0.640,9.33,457257,423410,0,22199,11672,2549096,821926.8,2345593.0,0.012,0.846,0.076,0.066,92,16.21,9.34,1.48,2.09,1.93,2.64,0.23,1.47,5.76,5.16,0.88,1.09,0.094,0.111,1465,0.165,0.027,0.923,0.001,0.050,542317,448334,2,0.664,0.040,0.060,3171369,0.089,2.026,0.039,20.68,146414,165,0.920,0.225,0.740,29364707,1.83,18.51,0.000,0.515,0.446,6.3,16.3,23.4,113.2,40708,0.155,0.00,0.0033,0.073,759,0.635,0.000,0.688,0.190,2.65,4.24,2.78,0.88,0.446,2.24,1.26,1.93,0.671,0.00634,3.70,183.5628,6061.53,103223.5,140332.6,41.310,91.3185,258.178,330.201,0.971,0.329,27.2,27.482,155.675,320,757.3,33.05,13.084,98.153,3197.6,68.132,0.135,2.00,4.1525,17988.8,0.8980,0.5460,9.40,1.509,0.250
240000,4357,1.660,0.635,9.20,441513,408602,0,21432,11454,2441234,818366.2,2292713.0,0.011,0.845,0.078,0.066,93,16.14,9.92,1.43,2.09,1.99,2.99,0.23,1.56,5.82,4.99,0.88,1.13,0.094,0.115,1552,0.147,0.022,0.924,0.001,0.052,525312,429569,2,0.613,0.214,0.062,3168304,0.088,1.957,0.037,20.77,142799,166,0.939,0.236,0.732,28244807,1.78,18.35,0.000,0.524,0.442,5.3,15.5,24.4,147.1,41231,0.157,0.00,0.0032,0.072,635,0.628,0.000,0.694,0.194,2.68,4.28,2.82,0.88,0.443,2.16,1.24,1.88,0.664,0.00626,3.63,180.0420,6150.33,103262.3,140332.6,42.184,90.7394,252.364,327.939,0.962,0.326,25.6,27.290,155.644,332,835.4,34.11,12.868,97.255,2902.5,67.319,0.135,2.00,4.1329,18006.8,0.9032,0.5510,9.46,1.488,0.263
250000,4391,1.783,0.638,10.07,412112,381498,0,19976,10604,2385375,826826.9,2276297.2,0.016,0.842,0.074,0.067,91,18.10,10.02,1.40,1.73,2.16,2.97,0.27,1.50,6.58,5.32,0.89,1.12,0.093,0.111,1916,0.077,0.022,0.936,0.001,0.041,508832,402113,2,0.685,0.033,0.078,3141380,0.087,1.766,0.043,20.62,145213,169,0.954,0.240,0.762,28081590,1.72,17.51,0.000,0.558,0.446,6.3,17.4,29.0,129.3,45742,0.174,0.00,0.0029,0.080,615,0.646,0.000,0.692,0.224,2.78,4.62,2.93,0.89,0.447,2.12,1.21,1.81,0.681,0.00605,3.51,182.3291,6379.20,100695.0,140332.6,41.954,91.5591,247.981,321.777,0.982,0.318,26.3,26.556,155.662,405,1132.6,28.38,12.744,97.752,2463.1,68.148,0.135,2.00,4.4932,19729.5,0.9032,0.5475,10.42,1.543,0.255
260000,4232,1.721,0.637,9.63,426607,396316,0,20011,10439,2621600,837255.5,2384897.5,0.012,0.846,0.078,0.064,89,17.56,9.73,1.39,1.93,2.06,2.98,0.21,1.39,6.65,5.39,0.93,1.22,0.092,0.113,1805,0.070,0.027,0.926,0.001,0.046,529094,392477,2,0.632,0.094,0.056,2989508,0.084,2.018,0.040,20.96,157923,167,0.910,0.236,0.723,29366720,1.73,17.59,0.000,0.552,0.440,6.7,17.4,27.8,119.9,43642,0.166,0.00,0.0030,0.070,717,0.652,0.000,0.702,0.225,2.77,4.67,2.89,0.93,0.441,2.16,1.23,1.80,0.690,0.00652,3.59,189.2357,6032.21,103111.2,140332.6,41.498,91.4197,257.927,329.084,0.985,0.326,28.2,27.579,155.761,353,930.9,44.65,13.470,97.794,3011.4,69.199,0.135,2.00,4.2494,17983.4,0.8498,0.5302,10.31,1.512,0.269
270000,4278,1.702,0.652,9.35,414556,384118,0,20400,9992,2472221,833339.9,2327290.5,0.016,0.830,0.084,0.070,91,16.61,9.62,1.41,1.90,1.89,2.65,0.23,1.51,6.22,5.32,0.88,1.11,0.090,0.110,1700,0.086,0.027,0.927,0.002,0.044,520714,374438,3,0.629,0.045,0.064,2466017,0.095,2.057,0.041,20.14,162238,171,0.941,0.238,0.725,27800932,1.77,18.01,0.000,0.541,0.452,5.5,16.5,25.9,102.9,41731,0.159,0.00,0.0031,0.075,708,0.642,0.000,0.706,0.236,2.71,4.50,2.84,0.89,0.452,2.19,1.25,1.86,0.680,0.00635,3.46,186.1989,6177.31,102642.3,140332.6,41.526,91.6301,251.829,334.914,0.982,0.328,24.3,27.181,156.065,374,967.7,53.72,12.555,98.716,3034.3,69.506,0.135,2.00,4.2749,18288.0,0.9210,0.5431,9.75,1.495,0.273
280000,4348,1.709,0.616,9.32,404277,373105,0,20851,10251,2429574,835436.2,2322402.5,0.017,0.833,0.074,0.076,90,16.92,10.22,1.39,1.91,2.10,3.07,0.25,1.74,6.25,5.44,0.95,1.27,0.093,0.114,1674,0.116,0.029,0.923,0.001,0.047,515042,370072,4,0.606,0.004,0.054,2283849,0.094,1.949,0.037,20.39,166916,171,0.956,0.240,0.739,27834250,1.74,17.99,0.001,0.537,0.431,5.3,16.6,29.4,121.6,43418,0.166,0.00,0.0031,0.071,636,0.647,0.000,0.705,0.247,2.73,4.49,2.83,0.95,0.431,2.13,1.23,1.83,0.684,0.00622,3.44,186.2298,5987.34,102512.5,140332.6,42.099,91.2242,249.967,330.636,0.977,0.323,27.1,27.064,155.951,321,832.5,38.85,12.709,97.911,2788.4,69.482,0.135,2.00,4.3219,18791.7,0.9112,0.5480,9.99,1.491,0.269
