step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,356,0.3230,2417.3,217,190,98,68,7,8,3,33567,30477,36160,0,0,0,1.000,1.000,1.000,131,78,26,0.3283,0.0763,0.5076,0.0416
2000,1138,0.4798,8106.9,200,360,460,318,19,27,15,39274,32730,38481,0,0,0,1.000,1.000,1.000,267,341,281,0.1691,0.2230,0.3650,0.0790
3000,1286,0.4378,9947.0,260,383,385,518,43,36,41,42362,31915,33641,0,0,0,1.000,1.000,1.000,280,278,399,0.1669,0.2520,0.4072,0.0773
4000,1460,0.4445,11535.1,291,515,471,474,44,41,33,44510,30750,29815,0,0,0,1.000,1.000,1.000,419,403,363,0.1736,0.2536,0.4304,0.0749
5000,1361,0.4835,11460.7,340,467,454,440,45,35,31,41876,33414,30776,0,0,0,1.000,1.000,1.000,371,283,320,0.1675,0.2285,0.4498,0.0791
6000,1397,0.3958,9712.0,269,641,258,498,37,52,30,36331,37868,29825,0,0,0,1.000,1.000,1.000,534,164,373,0.1985,0.1848,0.4885,0.0673
7000,1603,0.4049,9233.7,245,588,641,374,65,48,45,34249,35470,33755,0,0,0,1.000,1.000,1.000,419,568,243,0.2224,0.1770,0.4632,0.0623
8000,1471,0.4997,9299.6,280,485,723,263,57,40,44,35959,32085,36070,0,0,0,1.000,1.000,1.000,348,591,182,0.2231,0.1665,0.4480,0.0601
9000,1509,0.4546,9738.0,260,408,568,533,55,42,45,38377,31258,33375,0,0,0,1.000,1.000,1.000,320,318,445,0.2154,0.1865,0.4620,0.0594
10000,1407,0.4072,8692.7,249,348,511,548,28,46,45,42036,31730,31196,0,0,0,1.000,1.000,1.000,280,438,427,0.1924,0.1997,0.4821,0.0606
11000,1242,0.3535,7704.0,239,485,420,337,51,51,41,40989,31951,30897,0,0,0,1.000,1.000,1.000,320,301,198,0.2155,0.1791,0.5127,0.0558
12000,681,0.4934,4776.1,333,401,134,146,23,38,14,39033,36499,33836,0,0,0,1.000,1.000,1.000,346,66,103,0.2001,0.1859,0.5173,0.0555
