step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,147,0.4490,1317.7,403,78,54,15,0,5,0,33289,34223,35095,0,0,0,1.000,1.000,1.000,42,23,10,0.3154,0.0731,0.5274,0.0417
2000,1058,0.4045,9134.4,217,220,486,352,12,23,14,38997,30753,37136,0,0,0,1.000,1.000,1.000,129,435,318,0.1930,0.2123,0.4097,0.0781
3000,1013,0.5064,10180.2,337,241,493,279,18,27,18,43633,29068,35988,0,0,0,1.000,1.000,1.000,156,385,197,0.1649,0.2431,0.4159,0.0761
4000,1099,0.5050,10931.7,355,397,283,419,29,28,21,46344,31097,32030,0,0,0,1.000,1.000,1.000,351,187,320,0.1519,0.2724,0.4738,0.0847
5000,1463,0.4949,12651.3,333,604,380,479,29,30,18,42648,34015,29703,0,0,0,1.000,1.000,1.000,501,318,383,0.1628,0.2338,0.4383,0.0832
6000,1858,0.4107,9880.6,213,811,474,573,60,54,45,38376,39444,31626,0,0,0,1.000,1.000,1.000,640,337,369,0.1605,0.2292,0.4595,0.0827
7000,1557,0.4406,9922.1,252,642,493,422,46,54,55,34220,41398,34710,0,0,0,1.000,1.000,1.000,471,393,286,0.1586,0.2443,0.3730,0.0852
8000,1762,0.4347,10534.3,247,584,748,430,67,70,57,35396,35698,35405,0,0,0,1.000,1.000,1.000,356,644,354,0.2033,0.1975,0.4060,0.0754
9000,1808,0.4856,12975.8,289,492,791,525,64,57,69,38625,31130,35175,0,0,0,1.000,1.000,1.000,331,612,405,0.1942,0.1983,0.3740,0.0783
10000,1507,0.4638,9408.8,283,427,555,525,41,50,63,43652,32739,34127,0,0,0,1.000,1.000,1.000,381,301,340,0.1962,0.1895,0.3997,0.0810
11000,1409,0.3733,7851.7,225,498,348,563,32,46,38,44389,35221,32873,0,0,0,1.000,1.000,1.000,411,234,396,0.1853,0.1726,0.4218,0.0802
12000,1162,0.4552,7037.2,278,609,246,307,46,49,63,41159,39008,34675,0,0,0,1.000,1.000,1.000,459,152,198,0.1622,0.2595,0.3785,0.0810
13000,627,0.4992,3915.6,343,458,102,67,22,48,24,38537,42279,37472,0,0,0,1.000,1.000,1.000,355,45,36,0.1685,0.2284,0.3921,0.0793
14000,579,0.4231,4030.3,337,421,119,39,12,48,14,37110,42849,39100,0,0,0,1.000,1.000,1.000,256,88,13,0.1049,0.3549,0.3804,0.0821
15000,300,0.5933,2342.7,488,231,58,11,7,28,9,38369,43458,40591,0,0,0,1.000,1.000,1.000,113,33,2,0.0872,0.3769,0.4252,0.0880
16000,131,0.4122,1394.2,592,106,24,1,4,13,1,37986,42844,39951,0,0,0,1.000,1.000,1.000,41,11,0,0.1132,0.2966,0.4713,0.0748
17000,368,0.4592,2947.7,377,235,120,13,11,60,13,37628,42117,38299,0,0,0,1.000,1.000,1.000,169,31,3,0.1767,0.2183,0.5693,0.0718
18000,650,0.3785,5119.4,336,297,146,207,14,50,25,32241,40328,34816,0,0,0,1.000,1.000,1.000,212,86,130,0.2700,0.1446,0.5520,0.0523
19000,1203,0.4954,7956.5,317,717,250,236,34,57,57,30583,42336,35106,0,0,0,1.000,1.000,1.000,579,105,98,0.2112,0.1559,0.4723,0.0621
20000,1396,0.4112,6557.8,238,734,366,296,51,63,42,28299,42997,37309,0,0,0,1.000,1.000,1.000,603,271,191,0.2029,0.1607,0.4420,0.0617
