step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
40000,1,353,45.79,0.48,8.30,0.40,13.67,0.03,1.13,0.020,0.091,47334.4,22707.3,1,53,3.84,1.17,1.11,0.9683,149.65,39038.4,0.0000,4.5910,5461,5.7039,1167,0.9718,2194.9,89.11,15.2442,0.0,0.0000,1.000,0.2721
40000,2,276,46.32,0.46,9.41,0.26,13.13,0.04,1.12,0.018,0.074,49104.1,23264.4,1,39,3.86,1.15,1.09,1.0714,155.68,33302.3,0.0000,4.5409,5461,5.7039,1102,0.9852,2277.4,54.80,13.3141,0.0,0.0000,1.000,0.2093
50000,0,443,30.57,0.05,5.72,1.05,9.02,0.00,1.01,0.000,0.081,165182.3,137849.8,1,46,3.09,1.02,1.01,5.9903,156.31,35723.8,0.3824,15.2828,5462,12.8476,1586,4.7322,15517.3,126.12,45.0326,0.0,0.0000,1.000,0.3094
50000,1,528,33.43,0.12,6.82,0.89,9.28,0.00,1.04,0.000,0.103,158575.8,133764.9,1,52,3.16,1.03,1.04,6.1891,197.02,32938.6,0.2306,14.3782,5461,12.8453,1476,4.9047,17061.6,81.61,59.3260,0.0,0.0000,1.000,0.2602
50000,2,480,34.92,0.25,7.54,1.11,8.89,0.01,1.10,0.006,0.098,141868.2,125367.5,1,74,3.24,1.07,1.11,5.7973,160.47,29764.5,0.1704,13.0368,5461,12.8453,1533,4.3730,15133.9,92.26,62.4307,0.0,0.0000,1.000,0.3314
60000,0,577,34.76,0.02,8.59,0.02,8.78,0.00,1.01,0.000,0.114,97273.5,53167.2,2,52,3.21,1.01,1.01,2.1125,325.94,32892.9,0.0324,8.9848,5462,5.7889,1247,2.6465,5692.7,143.74,21.0294,0.0,0.0000,1.000,0.3521
60000,1,426,33.42,0.05,8.80,0.04,7.84,0.00,1.02,0.000,0.083,48919.0,28400.5,3,56,3.12,1.02,1.02,1.0576,226.20,38765.7,0.0002,4.5211,5461,5.7879,1189,1.1210,2275.8,106.96,15.2485,0.0,0.0000,1.000,0.3267
60000,2,310,34.10,0.23,8.82,0.06,7.80,0.00,1.07,0.000,0.060,45766.0,26535.0,4,56,3.20,1.08,1.07,0.9846,133.52,36551.1,0.0000,3.9590,5461,5.7879,884,0.9415,2042.5,49.30,14.0640,0.0,0.0000,1.000,0.1626
70000,0,299,52.87,0.21,12.86,0.58,12.86,0.00,1.07,0.000,0.090,163493.1,148130.8,2,32,4.16,1.07,1.04,6.0711,143.37,37926.5,0.5702,15.2389,5462,12.8691,1376,4.0360,13933.3,131.06,47.2848,0.0,0.0000,1.000,0.3306
70000,1,359,50.12,0.70,11.31,0.86,11.91,0.00,1.27,0.000,0.102,161429.6,153475.8,2,48,4.19,1.27,1.24,6.4773,107.48,34529.9,0.1871,14.6533,5461,12.8668,1147,4.1121,15083.3,95.62,57.8522,0.0,0.0000,1.000,0.2694
70000,2,418,46.66,0.38,10.87,0.94,11.22,0.00,1.16,0.002,0.113,149259.9,151910.1,2,73,3.96,1.19,1.14,6.6113,126.94,30555.7,0.0896,13.7272,5461,12.8668,1126,3.7110,14155.7,73.31,61.5948,0.0,0.0000,1.000,0.2804
80000,0,402,52.13,0.39,10.37,1.16,14.33,0.00,1.11,0.005,0.121,98648.9,43234.2,1,61,4.26,1.09,1.09,1.9398,88.56,31620.1,0.0005,9.3172,5462,5.7393,1306,2.5297,5372.2,133.67,20.2948,0.0,0.0000,1.000,0.3557
80000,1,456,48.72,0.39,10.11,0.39,13.26,0.00,1.13,0.000,0.126,51537.1,23099.3,1,60,3.95,1.13,1.13,0.9374,195.10,35552.5,0.0000,4.9582,5461,5.7383,1148,0.9721,2317.1,111.89,15.0216,0.0,0.0000,1.000,0.3664
80000,2,251,49.58,0.33,10.20,1.13,13.37,0.00,1.14,0.000,0.072,38436.7,16616.3,1,47,4.05,1.14,1.15,0.7147,47.69,36625.3,0.0000,3.6274,5461,5.7383,1040,0.7490,1718.5,54.43,14.6440,0.0,0.0000,1.000,0.2012
90000,0,338,58.12,0.42,11.51,1.21,16.10,0.00,1.10,0.000,0.113,157382.5,67774.2,2,40,4.54,1.08,1.12,3.6868,114.23,37968.2,0.8154,14.3470,5462,13.7660,1349,4.3412,16258.2,153.80,46.0033,0.0,0.0000,1.000,0.3288
90000,1,295,55.75,0.47,11.09,1.77,14.95,0.00,1.13,0.003,0.096,150193.0,67391.2,2,43,4.43,1.14,1.17,3.8341,74.91,35893.9,0.4474,13.2117,5461,13.7635,1019,4.5124,18188.4,81.25,59.0927,0.0,0.0000,1.000,0.2481
90000,2,383,54.30,0.48,9.47,1.80,15.83,0.00,1.13,0.000,0.121,147394.4,69146.6,2,74,4.37,1.13,1.14,3.9628,144.79,30313.9,0.2534,13.0951,5461,13.7635,1083,4.4686,17475.5,64.93,60.6283,0.0,0.0000,1.000,0.2804
100000,0,285,68.88,0.62,12.87,1.11,19.78,0.01,1.13,0.007,0.111,99600.2,38595.3,2,51,5.02,1.11,1.17,1.8899,133.29,32359.9,0.0057,9.4231,5462,5.7545,1240,2.4513,5565.3,138.20,20.3739,0.0,0.0000,1.000,0.2988
100000,1,305,69.92,0.42,13.98,0.99,19.65,0.01,1.07,0.003,0.124,53377.2,20705.6,2,39,5.15,1.04,1.11,1.0417,141.63,34903.8,0.0000,5.2344,5461,5.7535,1174,1.0785,2413.1,93.55,13.7106,0.0,0.0000,1.000,0.2945
100000,2,246,62.48,0.53,11.07,2.00,18.11,0.01,1.10,0.004,0.089,36813.8,12516.0,2,37,4.72,1.04,1.16,0.6247,115.01,35230.1,0.0000,3.5906,5461,5.7535,1179,0.7476,1627.7,68.24,15.1388,0.0,0.0000,1.000,0.2904
