step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,764,44.4,0.6,9.0,2.1,17.2,0.0,1.12,4.1,590,262,20.47,13.98,336,343,85,0.1,1.07,1.15,1.13,4.73,5.75,5.66,27.8,1.578,0.257,6.72
6000,1,1184,35.8,0.3,9.3,2.9,8.8,0.0,1.08,3.8,909,209,11.59,14.64,431,418,335,0.1,1.06,1.09,1.09,3.96,5.16,5.09,32.4,1.798,0.141,6.08
7000,1,1914,34.7,0.1,9.4,0.7,8.1,0.0,1.03,3.8,1384,197,9.95,15.03,406,586,922,0.0,1.04,1.02,1.03,3.50,4.59,4.69,36.7,1.920,0.119,5.58
8000,1,1588,31.3,0.1,9.5,0.1,6.1,0.0,1.04,4.0,1160,202,8.41,14.55,322,595,671,0.0,1.04,1.02,1.05,3.17,4.18,4.34,35.1,1.978,0.079,5.25
9000,1,774,24.4,0.0,7.8,0.1,4.4,0.0,1.00,3.0,480,164,5.83,10.93,281,295,198,0.0,1.00,1.00,1.00,2.74,3.53,3.70,29.8,1.996,0.041,4.36
10000,1,505,29.4,0.0,9.7,0.0,5.0,0.0,1.00,2.2,309,123,3.44,11.71,144,175,186,0.0,1.01,1.00,1.00,2.77,3.79,4.01,33.2,2.000,0.016,4.45
11000,1,740,23.9,0.0,6.7,0.0,5.3,0.0,1.00,2.1,404,197,6.55,10.56,465,238,37,0.0,1.00,1.00,1.00,2.38,3.47,3.64,21.8,2.000,0.012,4.09
12000,1,286,30.1,0.0,7.7,0.2,7.2,0.0,1.00,2.3,202,205,7.66,14.03,237,38,11,0.0,1.00,1.00,1.00,2.73,3.91,4.10,19.7,2.000,0.023,4.57
13000,1,213,27.7,0.0,7.2,0.5,6.4,0.0,1.00,1.7,135,318,12.10,14.02,103,57,53,0.0,1.00,1.00,1.00,2.47,3.80,3.95,30.2,2.000,0.022,4.30
14000,1,31,28.3,0.0,7.5,0.8,6.3,0.0,1.00,1.5,27,904,37.84,22.32,11,11,9,0.0,1.00,1.00,1.00,2.45,3.97,4.00,32.9,2.000,0.024,4.35
15000,1,49,55.0,0.0,11.0,0.2,16.4,0.0,1.00,1.1,38,340,23.67,8.57,34,8,7,0.0,1.00,1.00,1.00,4.08,5.22,5.47,23.7,2.000,0.050,5.63
16000,55,181,37.7,0.2,9.5,0.4,8.7,0.0,1.06,1.9,115,262,15.02,9.48,169,10,2,0.2,1.09,1.08,1.05,3.36,4.40,4.38,11.9,2.000,0.004,4.87
17000,55,400,41.4,0.9,7.6,0.3,11.0,0.0,1.20,1.7,272,309,18.60,9.88,378,16,6,0.2,1.24,1.10,1.23,3.34,4.50,4.54,12.5,2.000,0.007,4.95
18000,55,509,36.7,0.7,7.9,0.2,9.0,0.0,1.14,1.7,315,362,19.08,12.33,360,125,24,0.2,1.19,1.05,1.17,3.02,4.30,4.31,21.8,2.000,0.008,4.74
19000,55,556,33.0,0.3,7.1,0.3,8.6,0.0,1.08,1.4,333,365,17.53,11.72,217,170,169,0.0,1.13,1.03,1.08,2.85,4.13,4.19,31.5,2.000,0.003,4.51
20000,55,606,33.6,0.1,8.3,0.5,8.0,0.0,1.05,2.1,391,360,16.02,16.24,98,162,346,0.1,1.06,1.04,1.05,2.96,4.20,4.24,38.9,2.000,0.006,4.74
21000,55,187,33.3,0.1,7.9,0.6,8.2,0.0,1.04,1.1,107,483,17.97,19.44,15,56,116,0.1,1.04,1.02,1.05,2.93,4.12,4.18,39.8,2.000,0.002,4.43
22000,55,46,30.6,0.2,6.6,0.6,8.0,0.0,1.03,1.6,38,686,25.13,29.22,28,13,5,0.1,1.01,1.04,1.04,2.89,4.00,4.07,27.4,2.000,0.002,4.43
23000,72,52,25.4,0.0,6.5,0.0,6.2,0.0,1.00,1.2,30,993,36.14,27.12,6,21,25,0.0,1.00,1.00,1.00,2.58,3.73,3.69,37.4,2.000,0.000,4.02
23000,55,5,20.2,0.0,4.2,0.6,5.6,0.0,1.00,4.0,5,1089,37.11,55.21,2,3,0,0.0,1.00,1.00,1.00,2.20,3.40,3.40,23.0,2.000,0.001,4.40
24000,81,713,32.4,0.0,8.9,0.2,7.2,0.0,1.00,0.9,254,348,12.89,18.31,495,198,20,0.0,1.00,1.00,1.00,2.38,4.03,4.10,22.4,2.000,0.000,4.30
25000,81,533,32.7,0.0,8.0,0.1,8.2,0.0,1.00,0.9,214,417,17.46,15.53,228,221,84,0.0,1.00,1.00,1.00,2.47,4.05,4.08,28.7,2.000,0.000,4.30
26000,81,469,37.6,0.0,7.9,0.2,10.7,0.0,1.01,1.0,222,446,21.27,15.65,38,83,348,0.0,1.02,1.00,1.01,2.97,4.37,4.37,40.6,2.000,0.001,4.62
26000,106,132,65.7,0.0,12.7,0.2,20.0,0.0,1.01,1.7,96,697,45.77,35.62,84,34,14,0.0,1.02,1.00,1.01,4.74,5.69,5.76,28.3,2.000,0.002,6.14
27000,81,191,42.8,0.0,8.6,0.1,12.7,0.0,1.00,0.8,100,610,29.37,19.33,10,54,127,0.0,1.01,1.01,1.00,3.47,4.61,4.67,40.6,2.000,0.000,4.84
27000,106,13,77.8,0.0,15.9,0.0,23.0,0.0,1.00,1.2,9,1146,80.39,52.47,9,4,0,0.0,1.00,1.00,1.00,5.62,6.23,6.38,25.9,2.000,0.001,6.62
28000,81,106,45.3,0.0,9.1,0.1,13.5,0.0,1.00,0.6,44,538,29.35,20.73,2,76,28,0.0,1.00,1.00,1.00,3.85,4.83,4.77,36.5,2.000,0.000,4.96
29000,148,314,34.9,0.0,8.2,0.0,9.1,0.0,1.02,0.6,127,478,20.71,13.86,185,82,47,0.0,1.02,1.00,1.02,2.69,4.15,4.22,23.8,2.000,0.001,4.35
29000,149,239,62.7,0.0,13.6,0.0,17.7,0.0,1.00,0.8,120,567,41.59,15.20,20,102,117,0.0,1.00,1.00,1.00,4.40,5.60,5.66,37.7,2.000,0.001,5.83
29000,81,28,46.9,0.0,9.7,0.0,13.8,0.0,1.00,1.9,22,1088,54.41,46.16,5,17,6,0.0,1.00,1.00,1.00,3.82,4.96,4.71,33.8,2.000,0.000,5.32
30000,148,230,37.6,0.0,8.8,0.0,10.0,0.0,1.00,1.1,113,463,22.01,13.20,188,38,4,0.0,1.00,1.00,1.00,2.99,4.38,4.36,16.9,2.000,0.001,4.64
30000,149,199,60.4,0.0,12.8,0.0,17.4,0.0,1.00,0.5,108,718,47.90,17.31,45,102,52,0.0,1.00,1.00,1.00,4.38,5.57,5.52,33.8,2.000,0.001,5.68
31000,148,84,48.3,0.0,10.5,0.0,13.6,0.0,1.00,1.1,42,485,31.72,12.68,56,16,12,0.0,1.00,1.00,1.00,3.71,4.90,4.96,23.7,2.000,0.001,5.21
31000,149,72,55.3,0.0,11.9,0.0,15.8,0.0,1.00,0.3,47,1096,66.73,26.78,28,40,4,0.0,1.00,1.00,1.00,4.29,5.42,5.44,29.5,2.000,0.001,5.50
32000,194,116,45.5,0.0,8.4,0.0,14.4,0.0,1.00,0.6,53,595,33.20,16.32,68,46,2,0.0,1.00,1.00,1.00,3.73,4.85,4.78,26.0,2.000,0.001,4.96
