step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,74.00,64,0,15,0,22,0,1.00,0,0.203,4739,2.21,380.35,197.68,741,1,0,0,1.00,1.00,1.00,4,8,8,31.8,114.522,37,2.000,0.992,8,1.000,21,51.12,49.75,0,0.0000,0.983,0.0000,2913,0.6819
100000,14.00,36,0,1,0,6,0,1.00,10,0.071,4310,0.30,294.26,43.03,741,2,0,0,1.00,1.00,1.00,2,3,4,43.0,22.614,7,2.000,0.980,6,1.000,22,24.81,18.75,0,0.0000,0.972,0.0000,3050,1.0000
100000,82.00,49,0,17,0,24,0,1.00,0,0.207,3854,-0.00,195.13,22.23,741,0,0,0,1.00,1.00,1.00,6,7,7,20.9,0.872,41,2.000,0.994,7,1.000,8,5.49,2.75,0,0.0000,0.983,0.0000,2461,0.6646
100000,78.00,49,0,21,0,18,0,1.00,0,0.269,3789,4.42,306.50,135.35,741,0,0,0,1.00,1.00,1.00,6,7,7,13.2,133.311,39,2.000,0.993,7,1.000,10,73.07,49.50,0,0.0000,0.981,0.0000,2429,0.6730
100000,70.00,49,0,19,0,16,0,1.00,0,0.271,3683,0.00,187.37,99.06,741,0,0,0,1.00,1.00,1.00,8,7,7,23.1,35.614,35,2.000,0.982,7,1.000,8,34.73,34.25,0,0.0000,0.974,0.0000,2426,0.6914
100000,82.00,49,0,16,0,25,0,1.00,0,0.195,3220,0.00,223.32,45.62,741,2,0,0,1.00,1.00,1.00,4,7,7,45.2,0.770,41,2.000,0.996,7,1.000,8,44.64,-3.50,0,0.0000,0.984,0.0000,2068,0.6646
100000,92.00,49,0,22,0,24,0,1.00,0,0.239,3100,9.22,302.93,236.94,741,0,0,0,1.00,1.00,1.00,6,7,7,2.1,159.501,46,2.000,0.993,7,1.000,3,43.73,-41.75,0,0.0000,0.981,0.0000,1977,0.6458
100000,55.00,36,0,12,3,14,0,1.00,0,0.218,3014,0.00,184.26,54.93,829,0,0,0,1.00,1.00,1.00,6,6,6,20.1,63.497,29,2.000,0.989,6,1.000,7,38.38,26.25,3,0.0468,0.993,0.0000,2106,0.7344
100000,92.00,49,0,26,0,20,0,1.00,0,0.283,2971,5.43,186.23,24.23,863,2,0,0,1.00,1.00,1.00,6,7,7,39.9,62.719,46,2.000,0.985,7,1.000,3,48.20,43.50,0,0.0342,0.992,0.0000,1901,0.6458
100000,58.99,49,7,4,1,11,0,2.38,4,0.068,2964,0.00,124.64,7.65,860,2,0,1,1.00,3.00,2.64,5,7,5,40.8,40.041,23,2.000,0.914,7,1.000,3,30.64,27.25,1,0.0000,0.961,0.0000,2086,0.7217
100000,34.00,36,0,6,0,11,0,1.00,6,0.176,2959,0.00,205.59,6.59,865,1,0,0,1.00,1.00,1.00,4,4,5,35.0,28.229,17,2.000,0.996,6,1.000,1,58.98,-12.00,0,0.0164,0.889,0.0000,2236,0.8282
100000,59.00,36,0,11,3,17,0,1.00,0,0.186,2773,0.03,110.99,31.31,829,2,0,0,1.00,1.00,1.00,4,6,6,46.5,0.997,31,2.000,0.989,6,1.000,3,31.09,-16.25,3,0.0468,0.993,0.0000,1953,0.7216
100000,38.00,25,0,7,0,12,0,1.00,2,0.184,2724,0.03,128.73,7.97,865,1,0,0,1.00,1.00,1.00,4,4,5,28.8,24.233,19,2.000,0.996,5,1.000,0,57.20,-46.00,0,0.0362,0.681,0.0000,2188,0.8055
100000,98.00,49,0,26,0,23,0,1.00,0,0.265,2679,0.00,127.68,134.21,863,1,1,0,1.00,1.00,1.00,6,7,7,27.5,28.083,49,2.000,0.985,7,1.000,0,6.27,6.25,0,0.0342,0.992,0.0000,1702,0.6357
100000,60.00,36,0,13,0,17,0,1.00,0,0.217,2636,0.00,147.46,125.45,829,0,1,0,1.00,1.00,1.00,4,6,6,25.0,74.741,30,2.000,0.989,6,1.000,2,39.60,39.25,0,0.0483,0.993,0.0000,1816,0.7186
100000,122.00,64,0,34,0,27,0,1.00,0,0.279,2563,0.00,159.49,33.04,741,2,1,0,1.00,1.00,1.00,4,8,8,46.7,15.468,61,2.000,0.997,8,1.000,3,16.13,-5.25,0,0.0000,0.986,0.0000,1526,0.6018
100000,69.00,36,0,15,3,18,0,1.00,0,0.217,2329,4.46,121.75,58.97,829,1,1,0,1.00,1.00,1.00,4,6,6,29.1,76.062,36,2.000,0.989,6,1.000,0,9.52,9.25,3,0.0468,0.993,0.0000,1616,0.6939
100000,69.00,36,0,15,3,18,0,1.00,0,0.217,2296,0.00,102.04,139.08,829,0,1,0,1.00,1.00,1.00,6,6,6,24.0,22.428,36,2.000,0.988,6,1.000,0,25.03,20.75,3,0.0554,0.995,0.0000,1593,0.6939
100000,126.00,64,0,25,0,38,0,1.00,0,0.198,2203,0.00,123.88,138.49,741,1,0,0,1.00,1.00,1.00,9,8,8,30.1,59.303,63,2.000,0.992,8,1.000,1,20.10,19.75,0,0.0000,0.983,0.0000,1312,0.5969
100000,22.00,25,0,2,0,9,0,1.00,4,0.091,2184,0.00,78.30,19.65,865,0,0,0,1.00,1.00,1.00,3,5,3,19.9,5.638,11,2.000,0.996,5,1.000,0,4.85,-4.75,0,0.0472,0.877,0.0000,1763,0.9235
100000,63.00,36,0,12,3,18,0,1.00,0,0.190,2129,0.31,65.29,37.57,829,2,0,0,1.00,1.00,1.00,8,6,6,39.6,15.485,33,2.000,0.989,6,1.000,0,20.72,-15.50,3,0.0468,0.993,0.0000,1510,0.7099
100000,88.00,49,0,23,0,21,0,1.00,0,0.261,2087,0.00,122.27,65.70,863,0,1,0,1.00,1.00,1.00,6,7,7,16.0,53.993,44,2.000,0.985,7,1.000,0,41.43,-13.25,0,0.0342,0.992,0.0000,1354,0.6530
100000,67.00,36,0,14,3,18,0,1.00,0,0.209,2053,0.00,84.94,28.15,829,0,0,0,1.00,1.00,1.00,4,6,6,22.6,23.273,35,2.000,0.988,6,1.000,1,18.78,1.00,3,0.0554,0.995,0.0000,1430,0.6991
100000,92.00,49,0,23,0,23,0,1.00,0,0.250,2050,0.00,74.45,117.66,863,0,0,0,1.00,1.00,1.00,4,7,7,24.2,37.546,46,2.000,0.985,7,1.000,2,8.98,-2.00,0,0.0344,0.992,0.0000,1310,0.6458
100000,118.00,64,0,21,0,38,0,1.00,0,0.178,2017,0.00,109.09,31.17,741,0,0,0,1.00,1.00,1.00,6,8,8,14.7,15.421,59,2.000,0.992,8,1.000,0,17.25,-17.25,0,0.0000,0.983,0.0000,1200,0.6068
100000,98.00,49,0,24,0,25,0,1.00,0,0.245,1846,0.00,101.23,72.30,741,0,0,0,1.00,1.00,1.00,4,7,7,18.4,25.007,49,2.000,0.993,7,1.000,0,18.00,-18.00,0,0.0000,0.981,0.0000,1173,0.6357
100000,67.00,36,0,14,3,18,0,1.00,0,0.209,1823,8.34,86.68,52.26,829,0,0,0,1.00,1.00,1.00,6,6,6,12.7,55.269,35,2.000,0.989,6,1.000,1,8.14,8.00,3,0.0468,0.993,0.0000,1266,0.6991
100000,88.00,49,1,18,0,24,0,1.00,0,0.205,1817,0.00,60.30,50.79,741,2,2,0,1.00,1.00,1.00,6,7,7,46.4,12.950,43,2.000,0.993,7,1.000,0,18.99,17.75,0,0.0000,0.981,0.0000,1179,0.6530
100000,44.00,25,0,9,0,13,0,1.00,0,0.205,1804,0.00,113.92,55.84,873,1,2,0,1.00,1.00,1.00,4,5,5,35.0,45.939,22,2.000,0.999,5,1.000,0,19.60,18.00,0,0.0069,0.948,0.0000,1374,0.7765
100000,116.00,81,6,10,0,36,0,1.00,4,0.086,1803,0.00,137.90,35.92,741,0,0,0,1.00,1.00,1.00,6,7,9,20.6,69.926,52,2.000,0.996,9,1.000,0,20.91,-9.25,0,0.0000,0.922,0.0000,1077,0.6094
100000,43.00,36,0,1,1,20,0,1.00,4,0.023,1774,0.00,120.37,14.01,829,0,1,0,1.00,1.00,1.00,6,4,6,18.1,32.917,22,2.000,0.977,6,1.000,1,11.63,1.75,1,0.0388,0.981,0.0000,1260,0.7810
100000,69.00,36,0,15,3,18,0,1.00,0,0.217,1768,4.98,82.17,142.56,829,0,0,0,1.00,1.00,1.00,6,6,6,19.8,92.500,36,2.000,0.988,6,1.000,0,26.70,26.50,3,0.0554,0.995,0.0000,1226,0.6939
100000,98.00,49,0,24,0,25,0,1.00,0,0.245,1757,0.00,77.45,31.31,741,0,0,0,1.00,1.00,1.00,9,7,7,25.2,6.105,49,2.000,0.993,7,1.000,0,14.25,14.25,0,0.0000,0.981,0.0000,1116,0.6357
100000,96.00,49,0,24,0,24,0,1.00,0,0.250,1753,0.00,93.78,48.00,741,0,1,0,1.00,1.00,1.00,4,7,7,23.2,39.931,48,2.000,0.993,7,1.000,1,15.50,4.75,0,0.0000,0.981,0.0000,1115,0.6389
100000,72.00,36,0,17,0,19,0,1.00,0,0.236,1749,5.49,74.21,66.65,829,0,2,0,1.00,1.00,1.00,6,6,6,13.5,29.580,36,2.000,0.989,6,1.000,0,31.40,5.00,0,0.0483,0.993,0.0000,1200,0.6866
100000,92.00,49,0,23,0,23,0,1.00,0,0.250,1720,0.00,82.24,63.50,863,1,0,0,1.00,1.00,1.00,6,7,7,31.9,16.310,46,2.000,0.985,7,1.000,0,22.89,21.25,0,0.0342,0.992,0.0000,1100,0.6458
100000,71.00,36,0,11,1,24,0,1.00,0,0.155,1695,2.26,180.22,16.20,829,2,1,0,1.00,1.00,1.00,4,6,6,51.5,110.908,36,2.000,0.977,6,1.000,0,33.46,33.25,1,0.0388,0.981,0.0000,1167,0.6890
100000,69.00,36,0,15,3,18,0,1.00,0,0.217,1690,1.86,79.94,156.07,829,1,2,0,1.00,1.00,1.00,6,6,6,33.4,56.959,36,2.000,0.989,6,1.000,0,28.93,6.25,3,0.0468,0.993,0.0000,1172,0.6939
