step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,551,0.7205,5767.0,214,289,175,87,5,9,3,37740,39612,39801,0,0,0,1.000,1.000,1.000,204,156,67,0.1235,0.2456,0.4037,0.0854
2000,721,0.4993,9239.4,258,211,330,180,20,24,22,39240,31869,38913,0,0,0,1.000,1.000,1.000,104,278,161,0.1755,0.2308,0.4227,0.0775
3000,652,0.4632,10106.7,333,157,270,225,17,26,28,43809,28881,37715,0,0,0,1.000,1.000,1.000,114,223,173,0.1629,0.2331,0.4347,0.0895
4000,710,0.4873,10474.8,332,233,194,283,13,37,31,46198,31117,33253,0,0,0,1.000,1.000,1.000,205,120,216,0.1578,0.2629,0.4495,0.0931
5000,901,0.4295,10680.8,285,365,237,299,33,37,26,42340,34151,30727,0,0,0,1.000,1.000,1.000,285,193,232,0.1899,0.2067,0.3983,0.0895
6000,1115,0.4529,8739.5,224,524,272,319,42,56,27,37041,39172,32813,0,0,0,1.000,1.000,1.000,394,168,192,0.1938,0.2513,0.4044,0.0769
7000,1308,0.4327,9083.3,205,647,406,255,38,49,33,33646,41058,35751,0,0,0,1.000,1.000,1.000,512,331,155,0.1678,0.2240,0.3577,0.0836
8000,1624,0.4895,11600.0,232,527,678,419,58,59,47,35305,35630,36301,0,0,0,1.000,1.000,1.000,338,595,381,0.1793,0.2133,0.3950,0.0776
9000,1463,0.4874,11770.7,290,380,663,420,48,37,40,39531,29630,35787,0,0,0,1.000,1.000,1.000,229,563,323,0.1981,0.1811,0.4161,0.0694
10000,1134,0.5450,10011.2,337,281,451,402,28,20,43,44493,30578,35278,0,0,0,1.000,1.000,1.000,254,266,270,0.1768,0.2168,0.4466,0.0770
11000,852,0.5164,8181.6,362,359,178,315,29,17,26,45675,33290,33308,0,0,0,1.000,1.000,1.000,315,123,237,0.1913,0.1871,0.5040,0.0771
12000,593,0.5211,5787.4,416,359,114,120,19,25,23,42452,37420,36046,0,0,0,1.000,1.000,1.000,254,66,73,0.1903,0.1744,0.4983,0.0783
13000,493,0.5233,4765.1,386,325,88,80,14,30,23,39140,40753,38637,0,0,0,1.000,1.000,1.000,245,45,55,0.1487,0.2633,0.4748,0.0838
14000,321,0.5701,3600.9,449,258,40,23,8,19,14,38348,42911,41386,0,0,0,1.000,1.000,1.000,170,31,9,0.0821,0.3973,0.4706,0.0990
15000,186,0.6129,2679.9,502,122,48,16,4,15,9,38662,43648,42692,0,0,0,1.000,1.000,1.000,57,21,8,0.0693,0.4315,0.4705,0.1096
16000,141,0.4681,2155.2,497,101,35,5,8,8,4,39017,43815,42567,0,0,0,1.000,1.000,1.000,63,25,0,0.0804,0.3997,0.4953,0.1082
17000,155,0.3677,2889.4,504,96,42,17,5,13,7,39019,43675,41192,0,0,0,1.000,1.000,1.000,79,22,10,0.1403,0.2538,0.6046,0.1021
18000,564,0.4681,7257.6,365,356,107,101,18,28,8,36382,44639,40607,0,0,0,1.000,1.000,1.000,276,89,73,0.0960,0.3021,0.5109,0.1329
19000,687,0.4148,8904.6,402,359,156,172,21,40,17,31924,46654,41053,0,0,0,1.000,1.000,1.000,291,95,121,0.1042,0.3243,0.4536,0.1349
20000,890,0.5270,11041.3,396,469,224,197,27,25,26,28014,46716,42429,0,0,0,1.000,1.000,1.000,373,189,143,0.1121,0.2824,0.4025,0.1358
21000,1172,0.4667,12848.1,402,290,584,298,26,39,54,31683,39304,42773,0,0,0,1.000,1.000,1.000,180,492,268,0.1287,0.2625,0.3988,0.1251
