step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,5,871,58.1,2.3,19.3,1.0,24.2,0.4,1.44,4.5,787,277,28.90,20.48,355,226,290,0.5,1.72,1.13,1.46,6.28,7.39,7.36,31.2,1.190,0.484,8.51
6000,5,1075,39.9,1.1,13.1,1.7,12.1,0.2,1.27,4.1,838,217,15.19,14.95,511,262,302,0.3,1.41,1.16,1.28,4.55,5.48,5.68,29.3,1.438,0.453,6.61
7000,5,961,33.3,0.5,10.7,0.9,7.8,0.0,1.16,2.4,684,203,9.57,11.81,498,265,198,0.2,1.22,1.12,1.16,3.63,4.62,4.73,25.2,1.667,0.562,5.28
8000,5,1275,35.2,1.2,8.4,0.1,9.1,0.0,1.22,1.8,893,216,11.43,9.22,478,455,342,0.2,1.22,1.19,1.23,3.46,4.54,4.65,28.4,1.771,0.615,5.04
9000,5,906,37.4,1.5,8.0,0.3,9.7,0.0,1.18,1.6,688,295,15.84,8.51,332,443,131,0.2,1.17,1.14,1.20,3.60,4.63,4.75,27.9,1.795,0.627,5.08
10000,5,584,40.6,2.0,7.5,0.4,10.9,0.1,1.23,1.4,460,348,20.15,7.29,226,250,108,0.3,1.29,1.13,1.26,3.69,4.78,4.83,29.3,1.804,0.635,5.15
11000,5,289,37.1,1.2,7.4,1.0,10.0,0.0,1.18,1.6,243,446,24.09,8.90,179,73,37,0.1,1.19,1.12,1.21,3.65,4.69,4.71,26.5,1.826,0.636,5.10
12000,5,255,33.4,0.6,8.3,1.7,7.8,0.0,1.07,2.0,219,432,21.34,11.05,161,53,41,0.1,1.06,1.04,1.09,3.48,4.49,4.63,26.5,1.849,0.642,5.05
13000,5,182,37.1,0.9,8.2,2.1,9.9,0.0,1.08,2.0,160,425,22.44,10.41,114,33,35,0.1,1.07,1.04,1.10,3.73,4.77,4.81,23.6,1.824,0.589,5.29
14000,5,101,35.9,0.6,8.1,2.3,8.7,0.0,1.05,2.0,88,495,22.88,13.07,83,9,9,0.1,1.00,1.06,1.07,3.72,4.73,4.62,19.8,1.885,0.600,5.18
14000,38,61,43.4,0.0,12.0,0.5,25.6,0.0,1.00,1.8,57,322,28.72,3.60,53,3,5,0.0,1.01,1.00,1.01,5.64,6.43,6.69,15.1,1.163,0.693,7.00
14000,43,25,31.2,0.2,5.0,0.0,12.4,0.0,1.03,2.9,22,263,15.46,3.96,24,1,0,0.0,1.00,1.06,1.03,3.40,4.44,4.52,13.5,1.762,0.841,5.20
15000,5,18,36.4,0.4,7.7,2.0,9.8,0.0,1.00,1.3,15,902,44.50,11.95,10,8,0,0.0,1.00,1.00,1.00,3.56,4.67,4.67,22.7,1.873,0.617,5.00
15000,43,10,32.4,0.0,6.2,0.0,12.6,0.0,1.00,1.2,10,528,32.69,2.78,10,0,0,0.0,1.00,1.00,1.00,3.50,4.80,5.00,12.5,1.733,0.830,5.20
15000,51,6,28.7,0.8,5.7,1.3,6.7,0.2,1.11,0.0,5,1226,47.60,17.26,2,4,0,0.5,1.17,1.00,1.13,3.50,4.83,4.83,23.2,1.958,0.598,4.83
16000,5,7,37.0,0.3,8.1,1.3,10.4,0.0,1.00,0.6,6,1415,57.33,16.18,7,0,0,0.0,1.00,1.00,1.00,3.86,4.86,4.86,18.4,1.872,0.627,5.00
18000,62,339,45.4,1.2,10.3,0.0,16.9,0.0,1.05,1.3,242,374,26.85,7.04,224,65,50,0.1,1.04,1.04,1.07,4.45,5.47,5.50,25.3,1.553,0.561,5.82
18000,61,167,47.4,1.4,10.3,4.9,27.4,0.1,1.20,1.2,148,385,38.15,4.04,83,36,48,0.7,1.25,1.12,1.21,6.37,6.93,6.84,27.7,1.134,0.707,7.20
18000,43,48,49.0,1.0,8.1,0.0,18.6,0.1,1.26,0.6,23,246,17.80,3.62,46,2,0,0.3,1.38,1.24,1.21,4.33,5.48,5.42,17.2,1.721,0.844,5.60
19000,62,396,47.3,1.2,10.2,0.5,18.0,0.0,1.05,0.9,284,390,27.67,7.17,150,100,146,0.1,1.06,1.04,1.05,4.82,5.69,5.75,31.9,1.544,0.600,5.95
19000,43,134,46.4,1.0,7.9,0.0,17.4,0.2,1.19,0.2,79,402,26.66,6.10,121,12,1,0.4,1.25,1.17,1.18,4.48,5.43,5.37,18.3,1.720,0.847,5.46
19000,61,88,40.0,0.1,9.5,1.3,21.8,0.0,1.03,1.1,75,302,27.05,3.57,56,15,17,0.0,1.06,1.00,1.03,5.55,6.17,6.05,20.1,1.252,0.619,6.38
