step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,456,31.50,0.05,8.24,0.86,7.07,0.04,1.01,0.007,0.085,203476.6,172642.7,1,49,3.19,1.02,1.00,9.2928,257.71,43836.0,0.8103,15.5921,5462,15.7604,1113,3.4106,12424.5,99.27,43.1041,0.0,0.0000,1.000,0.2968
10000,1,420,32.66,0.03,8.66,0.64,7.37,0.01,1.01,0.002,0.080,205748.2,183698.8,1,63,3.25,1.01,1.01,10.0579,167.85,32370.8,1.0084,15.6491,5461,15.7575,1023,3.4639,13646.1,112.30,54.3704,0.0,0.0000,1.000,0.3076
10000,2,600,28.77,0.01,8.32,0.22,5.98,0.00,1.00,0.000,0.100,188093.4,162677.1,1,52,2.96,1.00,1.00,9.2010,210.77,31247.8,1.0683,14.0308,5461,15.7575,1197,3.1564,12795.5,88.44,60.6384,0.0,0.0000,1.000,0.3379
20000,0,504,34.61,0.09,8.50,0.02,8.62,0.01,1.04,0.006,0.099,112224.2,105433.7,2,45,3.25,1.04,1.03,3.1750,259.47,31265.9,0.0054,10.7309,5462,6.2157,984,1.7271,4862.3,123.75,21.6352,0.0,0.0000,1.000,0.3226
20000,1,465,33.38,0.10,8.34,0.04,8.13,0.00,1.04,0.004,0.088,54121.5,44957.6,2,74,3.16,1.04,1.02,1.3063,188.17,38848.0,0.0000,5.3003,5461,6.2146,1001,0.6427,1843.2,134.95,16.4054,0.0,0.0000,1.000,0.4182
20000,2,237,31.66,0.04,8.35,0.01,7.39,0.00,1.01,0.000,0.044,45808.5,41750.8,2,30,3.11,1.02,1.00,1.2545,103.06,41306.1,0.0000,4.1108,5461,6.2146,677,0.5254,1486.3,41.30,14.3213,0.0,0.0000,1.000,0.1650
30000,0,451,27.35,0.03,6.47,0.05,7.11,0.00,1.02,0.000,0.070,165435.9,125321.3,2,71,2.48,1.02,1.02,4.0047,41.41,39046.9,1.1686,15.5586,5462,14.8799,1333,4.1332,14156.2,121.69,44.5767,0.0,0.0000,1.000,0.3041
30000,1,488,27.68,0.04,6.72,0.00,7.03,0.00,1.03,0.004,0.077,169899.1,134796.7,2,77,2.61,1.02,1.01,4.5051,59.73,30667.1,1.1734,15.6797,5461,14.8771,1304,4.4169,15762.6,107.00,58.0886,0.0,0.0000,1.000,0.3166
30000,2,427,27.65,0.01,6.42,0.03,7.36,0.00,1.01,0.000,0.068,159895.2,121879.3,2,64,2.59,1.01,1.00,3.9469,58.08,29590.1,1.1105,14.8714,5461,14.8771,1187,4.0655,15000.7,71.30,61.3371,0.0,0.0000,1.000,0.2727
40000,0,455,28.52,0.08,6.55,0.00,7.56,0.01,1.03,0.013,0.075,118588.2,38024.2,2,62,2.75,1.04,1.00,1.5635,81.86,27954.6,0.1762,10.9839,5462,6.8098,847,1.7979,5734.9,97.61,21.3357,0.0,0.0000,1.000,0.2706
