step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,46.00,36,0,13,0,10,0,1.00,0,0.283,4167,1.08,245.49,50.10,1092,1,0,0,1.00,1.00,1.00,6,6,6,30.7,85.087,23,2.000,0.931,6,1.000,13,45.31,45.25,0,0.0000,0.000,0.0000,2914,0.7680
100000,6.00,22,0,2,0,1,0,1.00,12,0.333,4012,0.00,153.75,38.24,1014,2,0,0,1.00,1.00,1.00,2,3,1,46.1,3.737,3,2.000,0.933,5,1.000,11,49.83,49.50,0,0.0000,0.000,0.0000,3247,1.0000
100000,6.00,16,0,3,0,0,0,1.00,6,0.500,3813,0.00,108.23,29.27,1014,1,0,0,1.00,1.00,1.00,1,2,3,35.4,1.483,3,2.000,0.963,4,1.000,12,50.42,25.50,0,0.0000,0.000,0.0000,3294,1.0000
100000,20.00,24,0,3,0,7,0,1.00,0,0.150,3758,0.00,143.11,31.02,1035,1,0,0,1.00,1.00,1.00,4,5,5,38.3,17.425,10,2.000,0.919,5,1.000,12,56.75,34.25,0,0.0000,0.000,0.0000,2943,0.9457
100000,10.00,22,0,3,0,2,0,1.00,4,0.300,3723,0.00,168.11,30.64,1014,1,0,0,1.00,1.00,1.00,3,4,4,32.7,13.927,5,2.000,0.935,5,1.000,10,53.28,26.00,0,0.0000,0.000,0.0000,3052,1.0000
100000,28.00,24,0,4,0,10,0,1.00,0,0.143,3631,3.49,198.92,52.43,1035,1,0,0,1.00,1.00,1.00,4,5,5,27.0,78.870,14,2.000,0.919,5,1.000,8,50.99,49.50,0,0.0000,0.000,0.0000,2843,0.8694
100000,20.00,21,0,5,0,5,0,1.00,0,0.250,3626,0.11,127.52,27.97,1014,0,0,0,1.00,1.00,1.00,3,5,5,21.9,40.154,10,2.000,0.933,5,1.000,9,11.25,0.00,0,0.0000,0.000,0.0000,2925,0.9457
100000,34.00,22,0,5,0,12,0,1.00,0,0.147,3607,-0.00,167.78,14.56,1014,2,1,0,1.00,1.00,1.00,4,5,5,40.8,43.933,17,2.000,0.940,5,1.000,5,27.84,12.25,0,0.0000,0.000,0.0000,2820,0.8282
100000,28.00,22,0,7,0,7,0,1.00,0,0.250,3587,0.00,133.65,18.60,1014,0,0,0,1.00,1.00,1.00,3,5,5,8.0,23.447,14,2.000,0.935,5,1.000,8,10.31,10.00,0,0.0000,0.000,0.0000,2845,0.8694
100000,8.00,22,0,0,0,4,0,1.00,10,0.000,3572,0.00,116.05,73.83,1014,1,0,0,1.00,1.00,1.00,2,3,2,33.2,16.974,4,2.000,0.935,5,1.000,12,26.67,23.00,0,0.0000,0.000,0.0000,2842,1.0000
100000,38.00,24,0,10,0,9,0,1.00,0,0.263,3569,0.00,112.24,25.92,1035,0,0,0,1.00,1.00,1.00,4,5,5,24.5,18.713,19,2.000,0.920,5,1.000,5,7.32,1.00,0,0.0000,0.000,0.0000,2724,0.8055
100000,14.00,16,0,4,0,3,0,1.00,0,0.286,3532,2.23,137.50,26.66,1014,1,1,0,1.00,1.00,1.00,4,4,4,26.1,31.350,7,2.000,0.916,4,1.000,8,49.16,48.50,0,0.0000,0.000,0.0000,3069,1.0000
100000,32.00,25,0,7,0,9,0,1.00,0,0.219,3522,0.00,139.17,20.71,1014,1,0,0,1.00,1.00,1.00,4,5,5,33.7,27.557,16,2.000,0.906,5,1.000,9,52.44,46.75,0,0.0000,0.000,0.0000,2679,0.8409
100000,32.00,24,0,8,0,8,0,1.00,0,0.250,3512,0.00,154.57,12.49,1035,2,0,0,1.00,1.00,1.00,4,5,5,44.6,17.460,16,2.000,0.919,5,1.000,8,27.55,22.25,0,0.0000,0.000,0.0000,2695,0.8409
100000,26.00,24,0,2,0,11,0,1.00,2,0.077,3489,0.69,144.68,43.89,1035,1,0,0,1.00,1.00,1.00,3,4,5,28.5,49.480,13,2.000,0.920,5,1.000,10,39.15,35.50,0,0.0000,0.000,0.0000,2701,0.8857
100000,30.00,21,0,8,0,7,0,1.00,0,0.267,3414,0.00,129.34,35.06,1014,0,0,0,1.00,1.00,1.00,4,5,5,20.0,25.251,15,2.000,0.934,5,1.000,6,12.73,12.00,0,0.0000,0.000,0.0000,2720,0.8546
100000,32.00,23,0,7,0,9,0,1.00,0,0.219,3376,0.00,164.60,20.10,1014,1,0,0,1.00,1.00,1.00,4,5,5,32.5,71.638,16,2.000,0.936,5,1.000,7,28.15,-4.75,0,0.0000,0.000,0.0000,2634,0.8409
100000,18.00,22,0,3,0,6,0,1.00,4,0.167,3340,1.90,154.64,16.36,1014,1,0,0,1.00,1.00,1.00,4,5,3,36.1,29.814,9,2.000,0.940,5,1.000,6,24.74,-6.00,0,0.0000,0.000,0.0000,2623,0.9710
100000,44.00,24,0,7,0,15,0,1.00,0,0.159,3336,0.00,140.01,11.08,1035,1,0,0,1.00,1.00,1.00,4,5,5,30.7,13.361,22,2.000,0.916,5,1.000,2,30.20,29.25,0,0.0000,0.000,0.0000,2542,0.7765
100000,30.00,22,0,5,0,10,0,1.00,0,0.167,3309,0.24,153.81,16.78,1014,0,0,0,1.00,1.00,1.00,3,5,5,24.9,43.864,15,2.000,0.940,5,1.000,6,50.41,-4.00,0,0.0000,0.000,0.0000,2608,0.8546
100000,38.00,25,0,9,0,10,0,1.00,0,0.237,3236,0.00,132.81,20.25,1014,0,0,0,1.00,1.00,1.00,4,5,5,1.6,42.425,19,2.000,0.941,5,1.000,6,16.81,-6.50,0,0.0000,0.000,0.0000,2462,0.8055
100000,30.00,22,0,7,0,8,0,1.00,0,0.233,3223,0.00,117.64,20.74,1014,0,0,0,1.00,1.00,1.00,4,5,5,12.1,8.228,15,2.000,0.935,5,1.000,7,10.89,-1.75,0,0.0000,0.000,0.0000,2526,0.8546
100000,38.00,22,0,6,0,13,0,1.00,0,0.158,3176,0.00,197.44,19.76,1014,2,1,0,1.00,1.00,1.00,4,5,5,43.6,75.383,19,2.000,0.940,5,1.000,3,21.13,9.25,0,0.0000,0.000,0.0000,2481,0.8055
100000,34.00,22,0,10,0,7,0,1.00,0,0.294,3128,0.00,120.01,17.85,1014,1,0,0,1.00,1.00,1.00,4,5,5,31.4,29.121,17,2.000,0.935,5,1.000,5,21.26,-0.75,0,0.0000,0.000,0.0000,2443,0.8282
100000,34.00,22,0,8,0,9,0,1.00,0,0.235,3125,0.00,95.84,27.44,1014,0,0,0,1.00,1.00,1.00,4,5,5,11.3,7.110,17,2.000,0.935,5,1.000,4,25.55,-5.25,0,0.0000,0.000,0.0000,2488,0.8282
100000,18.00,21,0,3,0,6,0,1.00,0,0.167,3115,2.47,161.56,26.15,1014,1,0,0,1.00,1.00,1.00,4,5,5,35.1,73.847,9,2.000,0.933,5,1.000,7,16.90,16.75,0,0.0000,0.000,0.0000,2553,0.9710
100000,38.00,22,0,11,0,8,0,1.00,0,0.289,3096,0.89,156.63,10.93,1014,1,0,0,1.00,1.00,1.00,4,5,5,28.9,74.293,19,2.000,0.935,5,1.000,3,21.83,20.50,0,0.0000,0.000,0.0000,2420,0.8055
100000,36.00,21,0,9,0,9,0,1.00,0,0.250,3078,0.00,143.62,49.74,1014,1,0,0,1.00,1.00,1.00,3,5,5,31.2,74.364,18,2.000,0.933,5,1.000,3,7.27,6.50,0,0.0000,0.000,0.0000,2435,0.8165
100000,30.00,21,0,8,0,7,0,1.00,0,0.267,3027,0.48,120.73,26.71,1014,1,0,0,1.00,1.00,1.00,4,5,5,28.3,41.616,15,2.000,0.933,5,1.000,4,23.78,23.75,0,0.0000,0.000,0.0000,2404,0.8546
100000,38.00,21,0,9,0,10,0,1.00,0,0.237,3006,-0.00,169.17,16.84,1014,0,0,0,1.00,1.00,1.00,4,5,5,15.2,89.454,19,2.000,0.934,5,1.000,2,10.96,-5.00,0,0.0000,0.000,0.0000,2374,0.8055
100000,32.00,22,0,6,0,10,0,1.00,0,0.188,2984,0.00,120.60,16.60,1014,1,1,0,1.00,1.00,1.00,3,5,5,28.4,38.212,16,2.000,0.940,5,1.000,6,18.58,15.50,0,0.0000,0.000,0.0000,2364,0.8409
100000,48.00,24,0,12,0,12,0,1.00,0,0.250,2977,0.00,149.61,40.45,1035,1,0,0,1.00,1.00,1.00,4,5,5,38.3,69.125,24,2.000,0.919,5,1.000,0,42.26,42.25,0,0.0000,0.000,0.0000,2262,0.7598
100000,38.00,22,0,9,0,10,0,1.00,0,0.237,2949,0.00,110.81,9.20,1014,2,0,0,1.00,1.00,1.00,4,5,5,39.2,3.738,19,2.000,0.935,5,1.000,3,15.69,-6.00,0,0.0000,0.000,0.0000,2295,0.8055
100000,38.00,21,0,11,0,8,0,1.00,0,0.289,2937,0.00,111.16,31.41,1014,0,0,0,1.00,1.00,1.00,4,5,5,22.0,17.209,19,2.000,0.934,5,1.000,2,51.03,-14.25,0,0.0000,0.000,0.0000,2312,0.8055
100000,34.00,21,0,9,0,8,0,1.00,0,0.265,2906,0.00,131.37,16.82,1014,1,0,0,1.00,1.00,1.00,4,5,5,29.5,62.541,17,2.000,0.934,5,1.000,4,31.15,29.75,0,0.0000,0.000,0.0000,2318,0.8282
100000,42.00,25,0,10,0,11,0,1.00,0,0.238,2869,0.00,117.28,24.21,1014,1,0,0,1.00,1.00,1.00,4,5,5,32.6,13.359,21,2.000,0.969,5,1.000,4,56.97,20.25,0,0.0000,0.000,0.0000,2181,0.7856
100000,42.00,24,0,8,0,13,0,1.00,0,0.190,2835,0.00,126.06,15.36,1035,0,0,0,1.00,1.00,1.00,4,5,5,21.7,37.744,21,2.000,0.915,5,1.000,3,4.19,4.00,0,0.0000,0.000,0.0000,2162,0.7856
