step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,427,33.94,0.66,6.95,0.87,8.78,0.00,1.14,0.002,0.083,195150.8,120501.5,1,41,3.41,1.11,1.16,8.5035,219.51,43652.4,0.3907,14.5335,5462,15.5512,841,3.2448,13395.4,123.75,43.5441,0.0,0.0000,1.000,0.2874
10000,1,555,32.33,0.86,7.41,0.59,7.10,0.01,1.19,0.004,0.103,199137.1,121662.9,1,50,3.29,1.15,1.27,9.0356,245.96,32738.6,1.0744,14.5850,5461,15.5483,960,4.2075,17146.8,86.06,52.4769,0.0,0.0000,1.000,0.2379
10000,2,525,31.04,0.51,7.47,0.65,7.06,0.00,1.15,0.000,0.094,179444.1,106913.5,1,63,3.27,1.11,1.19,8.1980,257.17,34127.0,0.7100,12.7424,5461,15.5483,986,3.5566,15701.1,90.18,59.4077,0.0,0.0000,1.000,0.3016
20000,0,734,23.66,0.42,6.24,0.13,4.72,0.01,1.17,0.008,0.096,104161.4,90774.3,2,51,2.68,1.14,1.19,2.7377,303.05,28298.6,0.0011,10.2446,5462,5.6665,1400,2.2735,5550.0,159.19,20.4953,0.0,0.0000,1.000,0.3863
20000,1,366,24.25,0.19,7.18,0.08,4.53,0.00,1.07,0.000,0.051,41659.3,35183.9,2,63,2.65,1.06,1.08,1.0605,154.38,42997.3,0.0000,4.2137,5461,5.6655,1235,0.6896,1630.9,96.52,15.5222,0.0,0.0000,1.000,0.2793
20000,2,296,23.38,0.43,6.88,0.11,3.89,0.00,1.18,0.003,0.038,44073.7,37876.7,2,42,2.60,1.17,1.19,1.1727,79.54,37309.0,0.0000,4.2692,5461,5.6655,1036,0.7795,1897.9,44.28,14.0962,0.0,0.0000,1.000,0.1795
30000,0,568,27.67,0.10,7.12,0.15,6.45,0.00,1.04,0.004,0.089,155496.2,114463.8,3,81,3.00,1.06,1.02,4.7003,85.04,41617.5,0.3734,13.9770,5462,13.4225,1157,5.3871,14269.0,125.23,47.1720,0.0,0.0000,1.000,0.3363
30000,1,384,27.96,0.07,7.99,0.06,5.83,0.01,1.03,0.008,0.062,170425.3,124607.1,2,68,2.98,1.03,1.02,5.0066,70.59,30469.7,0.5209,15.1429,5461,13.4201,873,5.7276,16734.4,73.85,55.6449,0.0,0.0000,1.000,0.2366
30000,2,599,27.09,0.06,7.42,0.08,5.97,0.01,1.02,0.005,0.092,151419.5,112734.4,2,80,3.07,1.03,1.02,4.3561,96.79,29547.2,0.4917,13.6593,5461,13.4201,1068,5.1636,14678.6,100.91,60.8862,0.0,0.0000,1.000,0.3459
40000,0,481,32.97,0.16,7.68,0.02,8.47,0.01,1.06,0.008,0.090,112967.9,35983.9,1,49,3.22,1.07,1.06,1.5116,73.55,27253.0,0.1322,10.4498,5462,6.4025,704,2.2385,6171.1,89.71,19.8625,0.0,0.0000,1.000,0.2170
40000,1,496,29.75,0.12,7.39,0.09,7.19,0.01,1.04,0.008,0.084,46093.0,12905.0,1,79,2.95,1.04,1.02,0.6710,86.43,39269.0,0.0000,4.6721,5461,6.4013,1303,0.7974,2125.7,144.87,15.6239,0.0,0.0000,1.000,0.4331
40000,2,363,31.10,0.28,6.89,0.07,8.06,0.02,1.10,0.008,0.063,42810.3,11598.8,1,81,3.03,1.14,1.07,0.5500,70.95,38958.8,0.0000,3.9995,5461,6.4013,908,0.6601,1850.9,65.42,14.2471,0.0,0.0000,1.000,0.2604
50000,0,806,28.16,0.18,6.07,0.06,7.60,0.00,1.05,0.002,0.129,171406.5,49976.7,3,81,3.02,1.07,1.05,2.6097,132.57,37012.4,1.7816,16.2338,5462,16.1319,1107,3.1350,12787.1,141.66,44.3569,0.0,0.0000,1.000,0.4465
50000,1,437,28.01,0.11,6.80,0.01,6.99,0.00,1.03,0.005,0.068,179082.4,60575.8,3,45,2.87,1.04,1.02,2.9646,83.56,34568.3,1.3809,16.0415,5461,16.1290,554,3.5095,14890.8,73.64,54.0205,0.0,0.0000,1.000,0.2258
50000,2,526,29.28,0.08,7.90,0.00,6.58,0.00,1.04,0.002,0.088,168165.1,57839.7,3,65,3.01,1.05,1.04,2.7251,88.02,29240.4,1.1738,15.3576,5461,16.1290,811,3.4354,14472.0,84.69,58.0391,0.0,0.0000,1.000,0.2923
60000,0,338,29.38,0.06,7.03,0.00,7.54,0.00,1.01,0.000,0.057,109880.2,28585.0,3,60,2.91,1.00,1.02,1.5436,70.77,28425.0,0.3229,10.3244,5462,6.5336,850,1.6243,5212.6,54.03,19.7523,0.0,0.0000,1.000,0.2109
