step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,313,52.87,2.44,12.17,0.71,19.09,0.23,1.45,0.083,0.123,216893.7,125107.0,3,44,4.95,1.39,1.51,8.7230,188.93,38042.5,1.5143,16.7365,5462,17.2018,915,3.2905,14783.4,134.49,42.7011,0.0,0.0000,1.000,0.3015
10000,1,335,54.39,2.38,11.65,0.62,19.56,0.38,1.59,0.134,0.131,203863.5,117276.3,3,37,5.07,1.73,1.44,8.5230,281.26,36877.8,1.4144,15.2049,5461,17.1986,770,3.2526,15867.6,105.27,57.4657,0.0,0.0000,1.000,0.3481
10000,2,234,48.47,1.25,11.00,0.33,20.33,0.22,1.25,0.068,0.088,185518.8,111662.5,2,49,4.95,1.26,1.24,8.3933,183.16,39461.6,0.7867,13.3277,5461,17.1986,605,2.9401,14794.5,60.24,62.0369,0.0,0.0000,1.000,0.2423
20000,0,294,51.84,2.28,12.21,0.18,21.33,0.15,1.57,0.061,0.120,105771.0,42171.7,2,31,5.30,1.38,1.64,1.9066,167.50,38058.2,0.0125,10.1090,5462,6.6776,660,1.0261,3813.0,156.29,20.7944,0.0,0.0000,1.000,0.3396
20000,1,230,60.21,1.26,14.07,0.43,24.62,0.14,1.29,0.057,0.107,55893.2,24815.6,2,45,5.69,1.27,1.25,1.0582,158.09,43961.1,0.0000,5.3140,5461,6.6764,558,0.4527,1703.9,81.10,15.2690,0.0,0.0000,1.000,0.2609
20000,2,215,58.84,1.68,14.15,0.34,21.79,0.19,1.46,0.065,0.094,55580.1,27202.8,2,48,5.60,1.47,1.39,1.0784,156.74,36965.3,0.0000,5.3872,5461,6.6764,553,0.4362,1719.6,62.60,12.8494,0.0,0.0000,1.000,0.2694
30000,0,314,42.53,2.93,9.46,0.24,13.26,0.56,1.86,0.153,0.094,187976.9,154497.1,2,44,4.14,1.99,1.30,6.8170,210.67,37993.3,0.6056,17.9569,5462,13.9659,1185,3.4369,13618.2,139.45,44.2516,0.0,0.0000,1.000,0.2992
30000,1,352,41.54,2.23,10.30,0.21,11.51,0.51,1.61,0.134,0.096,177733.7,172454.7,2,44,3.99,1.72,1.19,7.9898,273.19,36695.3,0.2522,16.7874,5461,13.9633,1022,3.2739,14009.1,77.46,58.1545,0.0,0.0000,1.000,0.2247
30000,2,320,40.25,2.66,8.95,1.52,15.88,0.59,1.78,0.147,0.107,154949.6,135266.9,2,41,4.47,1.90,1.21,6.4980,186.37,35133.7,0.2325,14.5600,5461,13.9633,1008,2.8412,12618.5,83.08,62.2838,0.0,0.0000,1.000,0.3446
40000,0,500,35.05,0.72,7.39,0.77,9.46,0.09,1.22,0.032,0.105,106501.5,46507.7,2,62,3.41,1.19,1.22,2.0092,178.11,35135.3,0.0185,10.2061,5462,6.6260,1073,1.3629,4604.0,156.09,21.0457,0.0,0.0000,1.000,0.4176
40000,1,324,33.34,1.22,8.24,0.94,10.14,0.41,1.32,0.105,0.075,53195.5,26903.5,3,62,3.66,1.44,1.15,1.0636,182.91,44167.2,0.0000,4.9849,5461,6.6248,673,0.5545,1791.6,89.11,15.0320,0.0,0.0000,1.000,0.2721
