step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,111,34.9,0.1,9.9,0.0,20.7,0.0,1.03,4.6,91,374,28.85,4.87,60,30,21,0.0,1.03,1.02,1.04,5.10,6.08,5.77,25.2,1.131,0.402,7.08
6000,1,95,34.3,1.4,7.9,0.0,18.0,0.0,1.37,6.6,85,268,23.34,4.18,58,13,24,0.1,1.39,1.20,1.45,4.34,5.39,5.42,22.2,1.192,0.359,7.05
7000,5,163,40.1,1.6,9.5,0.0,10.7,0.1,1.53,3.6,134,419,15.66,12.55,101,47,15,0.3,1.55,1.48,1.56,4.14,4.94,5.49,22.2,1.724,0.550,6.11
7000,1,29,23.4,0.0,6.7,0.0,15.3,0.0,1.00,6.4,28,263,17.46,6.53,21,5,3,0.0,1.00,1.00,1.00,4.03,4.86,4.69,22.5,1.056,0.492,6.38
8000,7,620,29.7,0.4,9.3,0.0,6.4,0.1,1.16,4.0,520,257,9.49,10.39,220,333,67,0.2,1.18,1.07,1.22,3.42,4.50,4.68,26.1,1.798,0.503,5.59
8000,5,91,37.6,0.7,5.8,0.0,15.5,0.1,1.20,3.5,75,299,14.38,6.42,26,30,35,0.1,1.21,1.15,1.22,4.22,4.85,5.48,32.4,1.649,0.481,6.04
8000,1,57,28.6,0.2,4.5,0.7,22.2,0.0,1.05,8.4,50,149,18.36,5.50,32,25,0,0.0,1.08,1.06,1.03,4.60,5.30,5.86,22.5,1.044,0.400,7.67
9000,7,758,29.4,0.0,9.3,0.2,6.1,0.0,1.01,2.7,551,204,6.83,10.73,205,287,266,0.0,1.01,1.00,1.01,3.21,4.39,4.43,32.9,1.887,0.437,5.09
9000,1,176,32.7,1.2,4.8,0.2,24.0,0.1,1.34,4.6,138,158,15.60,4.20,23,77,76,0.3,1.15,1.44,1.40,4.85,5.99,5.78,35.9,1.046,0.445,7.03
9000,5,6,24.8,0.0,6.2,0.0,7.5,0.0,1.00,7.7,6,186,11.65,2.20,0,0,6,0.0,1.00,1.00,1.00,2.83,4.17,4.33,46.3,1.808,0.471,6.17
10000,7,779,32.7,0.1,9.9,0.2,7.2,0.0,1.03,2.2,518,203,6.84,11.38,190,285,304,0.0,1.04,1.02,1.03,3.45,4.52,4.69,35.0,1.894,0.457,5.16
10000,1,105,28.9,0.2,3.8,0.0,21.9,0.0,1.07,7.0,84,203,15.91,4.26,9,37,59,0.0,1.02,1.07,1.09,4.24,5.09,5.36,39.8,1.100,0.472,6.97
11000,7,909,29.2,0.0,8.7,0.1,6.4,0.0,1.00,2.1,620,223,8.09,9.37,391,309,209,0.0,1.00,1.00,1.00,3.12,4.24,4.31,28.5,1.933,0.497,4.81
