step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned
10000,1407,1.589,1.418,16.19,49782,40618,0,8596,608,702428,555740.2,392263.0,0.126,0.567,0.105,0.202,105,33.00,16.53,0.27,1.85,8.59,5.97,0.24,1.40,9.36,8.73,0.03,0.30,0.260,0.150,1021,0.026,0.041,0.932,0.003,0.024,116370,98017,2,0.581,0.344,0.095,1067782,0.232,2.731,0.168,40.89,46779,232,0.558,0.194,0.360,5343759,1.08,3.01,0.092,0.581,0.011,10.5,33.2,50.6,112.0,25990,0.099,0.00,0.0042,0.053,548,0.668,0.000,0.540,0.580,3.55,4.59,4.74,0.05,0.016,1.09,1.05,1.10,0.697,0.00199,37.80,27.5409,655.31,104961.9,140078.7,1.547,19.2095,103.519,0.000,1.000,0.314,33.2,43.528,135.038,3646,21296.8,14.94,50.739,6.19,11.351,453.3,4.146,0.136,2.00,6.1782,8692.7,0.5277,0.3406,18.47,1.812,0.226,1.5122,0.0000,0.451,0.100,0.286,0.0000,5.42,0.80,6,18,31,64,41.1177,0.0011,0.4072,0.0000,0.0000,156.1729,100.00,90.5342,171.5175,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3141,0.0000,0.0000,0.0033,0.0014,0.000002,2,0.0840,0.0121,0.0159,65,238,584,0.0000,0.0000,0.0311,0.129,2.0685,0.0066,0.8507,0.0647,0.2442,0.0541,0.5788,0.00173,0.103,0.0011,0.285,0.039,0.20,0.095,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0889,0.0000,1.6106,0.00000,0.04185,0.8368,0.8354
20000,791,1.531,0.820,4.28,18456,16910,0,2144,16,159714,209399.4,86892.3,0.198,0.541,0.087,0.174,95,42.08,11.92,0.27,2.40,12.68,7.66,2.56,4.05,25.67,9.69,0.03,0.42,0.297,0.161,428,0.075,0.058,0.928,0.000,0.014,24364,19914,1,0.981,0.019,0.392,832483,0.259,2.089,0.090,19.25,10977,222,0.544,0.258,0.068,1681506,1.05,0.80,0.416,0.436,0.008,27.3,42.8,53.3,109.0,32566,0.124,0.00,0.0010,0.064,150,0.552,0.000,0.303,0.307,6.06,6.72,6.63,0.05,0.014,1.07,1.04,1.05,0.570,0.00173,5.49,4.2273,182.34,115909.3,140078.7,0.023,3.9640,42.304,0.000,1.000,0.399,33.3,19.399,53.302,2228,11935.5,11.22,16.621,5.80,3.019,204.8,0.852,0.134,2.01,11.1489,8818.8,0.3507,0.3880,41.17,1.057,0.155,0.4878,0.0000,0.411,0.061,0.044,0.0000,6.87,0.44,25,46,49,64,18.2575,0.0000,0.4956,0.0000,0.0000,52.1316,100.00,98.5552,104.8123,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3019,0.0000,0.0000,0.0033,0.0015,0.000001,2,0.0623,0.0417,0.0204,77,236,661,0.0000,0.0000,0.0325,0.184,0.4411,0.0062,0.1927,0.0291,0.3382,0.0478,0.5986,0.00191,0.618,0.0030,0.398,0.031,2.18,0.392,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6959,0.0000,1.1330,0.00000,0.05334,0.8348,0.8335
30000,1389,1.655,1.257,15.64,46562,34991,0,10816,156,965897,480448.4,449113.0,0.149,0.694,0.034,0.123,114,37.47,18.44,0.06,0.99,8.67,7.05,0.01,0.18,10.48,9.35,0.01,0.12,0.233,0.152,866,0.029,0.055,0.919,0.006,0.020,91361,72414,1,0.648,0.352,0.005,1424016,0.208,2.620,0.148,45.47,34255,256,0.465,0.156,0.387,5643709,1.02,2.33,0.407,0.578,0.002,11.9,39.5,49.6,174.3,26689,0.102,0.00,0.0033,0.085,431,0.623,0.000,0.581,0.503,3.48,4.46,4.59,0.02,0.006,1.01,1.02,1.02,0.658,0.00329,34.04,22.0684,572.35,106999.7,140078.7,0.418,14.6857,96.948,0.000,1.000,0.320,32.8,38.084,135.345,3236,18802.3,18.34,40.292,6.04,8.191,547.9,3.597,0.134,2.00,6.5570,9107.6,0.5391,0.3428,19.21,1.950,0.065,1.5122,0.0000,0.176,0.109,0.019,0.0000,5.11,0.68,6,20,25,100,34.2216,0.0000,0.4046,0.0000,0.0000,159.6452,100.00,96.9592,185.8366,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2978,0.0000,0.0000,0.0031,0.0012,0.000004,1,0.0978,0.0144,0.0175,63,224,616,0.0000,0.0000,0.0309,0.081,2.5747,0.0046,1.0038,0.0144,0.2689,0.0757,0.6361,0.00309,0.395,0.0071,0.455,0.080,0.01,0.005,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9292,0.0000,1.7138,0.00000,0.05067,0.8299,0.8284
40000,1445,1.622,1.311,20.04,22643,18482,0,4095,8,303625,196076.7,150361.7,0.187,0.741,0.018,0.054,85,32.56,19.97,0.23,2.34,7.35,5.88,0.22,1.61,8.42,7.50,0.00,0.08,0.235,0.138,775,0.057,0.079,0.889,0.010,0.022,31012,23377,2,0.768,0.224,0.035,120823,0.188,2.650,0.158,18.72,17572,242,0.495,0.215,0.401,2291379,1.06,2.53,0.384,0.615,0.003,10.0,32.0,50.0,319.3,23427,0.089,0.00,0.0016,0.126,288,0.476,0.000,0.422,0.313,3.12,4.04,4.19,0.04,0.018,1.04,1.07,1.08,0.500,0.00167,4.22,5.3388,559.83,106765.0,140078.7,0.019,5.5822,41.374,0.000,1.000,0.329,30.7,17.468,55.637,3362,19649.6,17.62,15.921,4.90,4.350,571.2,1.067,0.135,2.00,5.8994,8524.7,0.5801,0.3955,16.21,1.995,0.015,0.4878,0.0000,0.173,0.119,0.030,0.0000,4.75,0.84,5,16,25,90,15.5912,0.0002,0.3841,0.0000,0.0000,52.5992,100.00,97.5868,94.1317,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3033,0.0000,0.0000,0.0031,0.0013,0.000002,2,0.0514,0.0083,0.0150,63,229,640,0.0000,0.0000,0.0012,0.003,0.5865,0.0048,0.2466,0.0138,0.4038,0.0439,0.5647,0.00161,0.017,0.0004,0.931,0.406,0.15,0.035,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9080,0.0000,1.6092,0.00000,0.05094,0.8315,0.8300
50000,937,1.649,2.128,26.59,75014,52834,0,22674,11,924849,455817.8,486922.4,0.242,0.726,0.015,0.016,64,36.90,21.52,0.18,1.60,6.26,6.24,1.68,3.94,11.44,12.37,0.00,0.03,0.196,0.169,519,0.084,0.029,0.930,0.015,0.027,116530,85186,1,0.112,0.888,0.395,2196651,0.144,3.233,0.260,42.18,71116,187,0.526,0.254,0.271,7417992,1.04,1.66,0.568,0.430,0.001,15.6,32.0,55.6,220.9,18334,0.070,0.00,0.0043,0.078,315,0.557,0.000,0.407,0.369,3.49,4.40,4.47,0.05,0.019,1.02,1.05,1.05,0.587,0.00469,23.82,18.2349,431.10,97366.5,140078.7,1.027,19.2756,98.759,0.000,1.000,0.192,24.3,38.342,166.956,5206,32617.3,12.17,38.520,4.23,16.382,1159.6,4.939,0.135,2.00,5.9589,5583.5,0.5216,0.4155,19.57,1.973,0.121,1.5122,0.0000,0.076,0.128,0.025,0.0000,4.85,1.09,8,16,35,113,34.6998,0.0000,0.4899,0.0000,0.0000,164.3608,100.00,87.0782,180.8205,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2746,0.0000,0.0000,0.0032,0.0013,0.000005,3,0.0604,0.0149,0.0076,44,180,506,0.0000,0.0000,0.0002,0.000,1.4808,0.0028,0.6821,0.0085,0.3368,0.1642,0.6324,0.01201,0.082,0.0018,0.987,0.807,1.34,0.395,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2653,0.0000,2.5014,0.00000,0.03658,0.8887,0.8867
60000,1059,1.717,1.658,28.11,17887,15309,0,2453,0,198665,189345.4,98547.0,0.249,0.688,0.041,0.022,64,40.78,18.58,0.14,1.17,9.40,6.96,1.19,4.68,10.14,7.69,0.00,0.00,0.226,0.129,586,0.152,0.090,0.887,0.003,0.021,24721,17662,3,0.666,0.145,0.178,1449446,0.153,2.921,0.198,17.24,16694,206,0.496,0.245,0.266,1869625,1.03,1.56,0.532,0.467,0.000,18.0,44.0,50.0,131.7,22105,0.084,0.00,0.0018,0.114,396,0.495,0.000,0.338,0.327,3.57,4.62,4.69,0.05,0.018,1.02,1.04,1.04,0.513,0.00165,3.96,4.4954,281.93,100685.9,140078.7,0.018,7.0148,37.281,0.000,1.000,0.288,25.2,16.584,54.510,4266,25296.3,13.43,15.880,5.12,6.027,820.3,1.061,0.134,2.01,8.9983,9529.2,0.5907,0.3708,20.87,1.999,0.016,0.4878,0.0000,0.038,0.088,0.010,0.0000,5.05,0.81,9,23,25,81,15.2527,0.0006,0.4023,0.0000,0.0000,52.6660,100.00,91.3896,89.4287,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2939,0.0000,0.0000,0.0030,0.0013,0.000002,3,0.0693,0.0368,0.0211,72,250,665,0.0000,0.0000,0.0000,0.000,0.3903,0.0042,0.1316,0.0094,0.4008,0.0418,0.5105,0.00392,0.081,0.0018,0.999,0.911,0.74,0.178,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9933,0.0000,1.9522,0.00000,0.03941,0.8173,0.8160
70000,1351,1.020,1.514,28.32,48836,39472,0,9028,38,571362,444955.4,312017.1,0.158,0.759,0.047,0.036,58,29.43,11.64,0.22,1.28,8.06,5.05,0.41,2.06,8.44,7.25,0.00,0.07,0.268,0.134,691,0.121,0.040,0.939,0.007,0.014,83640,58847,1,0.560,0.440,0.097,2140624,0.114,2.823,0.188,39.36,54641,210,0.546,0.211,0.379,7315765,1.06,1.36,0.503,0.485,0.002,15.5,32.0,40.0,131.0,23133,0.088,0.00,0.0039,0.088,323,0.637,0.000,0.393,0.431,3.16,4.17,4.24,0.11,0.042,1.02,1.09,1.06,0.656,0.00263,23.00,14.6317,292.11,103628.9,140078.7,1.792,18.3107,91.494,0.000,1.000,0.253,39.1,39.516,165.681,3871,23467.5,9.89,37.612,4.69,18.172,476.7,5.325,0.135,2.00,6.9855,9437.4,0.5809,0.3857,17.12,1.820,0.352,1.5122,0.0000,0.119,0.205,0.118,0.0000,4.55,0.84,8,16,29,72,36.7752,0.0000,0.5315,0.0000,0.0000,165.4427,100.00,83.5087,179.4813,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2838,0.0000,0.0000,0.0029,0.0012,0.000003,6,0.2020,0.0407,0.0195,68,232,654,0.0000,0.0000,0.0019,0.008,1.3592,0.0228,0.5413,0.0096,0.2795,0.0788,0.6280,0.00622,0.259,0.0069,0.790,0.729,0.31,0.097,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1028,0.0000,2.2045,0.00000,0.03437,0.8536,0.8522
80000,1230,1.307,1.054,26.33,22343,19917,0,2523,23,294117,218351.4,120091.4,0.098,0.724,0.093,0.085,104,31.76,16.45,0.57,2.72,7.12,5.16,1.31,2.76,12.24,12.14,0.02,0.20,0.232,0.144,803,0.132,0.050,0.922,0.007,0.020,29976,20214,4,0.424,0.219,0.386,1200238,0.040,2.401,0.120,20.23,18952,236,0.408,0.238,0.345,1954611,1.12,2.01,0.411,0.560,0.012,15.0,30.0,50.0,205.7,26121,0.100,0.00,0.0015,0.082,562,0.417,0.000,0.384,0.311,3.61,4.65,4.71,0.12,0.061,1.08,1.13,1.15,0.441,0.00215,5.04,4.7331,373.96,111061.5,140078.7,0.056,4.0825,45.173,0.000,1.000,0.321,34.3,19.978,51.705,2771,15628.0,14.55,16.723,5.63,3.091,484.6,0.931,0.134,2.00,7.5811,9324.7,0.5608,0.3133,21.24,1.664,0.423,0.4878,0.0000,0.201,0.237,0.172,0.0000,5.18,1.32,8,16,36,81,18.1739,0.0023,0.4528,0.0000,0.0000,51.4997,100.00,102.3275,103.0509,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2960,0.0000,0.0000,0.0034,0.0015,0.000004,1,0.0929,0.0211,0.0205,67,203,632,0.0000,0.0000,0.0042,0.013,1.0036,0.0093,0.3236,0.0106,0.4273,0.0677,0.5678,0.00210,0.438,0.0134,0.638,0.551,1.13,0.386,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7710,0.0000,1.0329,0.00000,0.08022,0.8590,0.8575
90000,1329,1.072,1.102,26.38,57674,47841,0,9662,64,764889,489430.3,362559.6,0.072,0.805,0.082,0.041,87,26.80,11.94,0.37,2.11,6.71,4.98,1.03,3.02,9.96,8.86,0.01,0.19,0.251,0.162,788,0.079,0.044,0.933,0.010,0.014,106088,74482,3,0.248,0.513,0.242,4582062,0.052,2.439,0.132,45.02,62155,192,0.474,0.223,0.400,7911529,1.11,1.89,0.441,0.542,0.003,10.0,28.3,39.0,102.0,24007,0.092,0.00,0.0037,0.089,263,0.595,0.000,0.503,0.471,3.30,4.34,4.38,0.07,0.029,1.06,1.14,1.12,0.618,0.00300,26.75,17.5247,356.73,110214.5,140078.7,1.758,12.5465,102.053,0.000,1.000,0.331,38.1,43.403,156.097,2925,16673.6,16.84,40.801,5.15,11.011,328.7,4.482,0.134,2.00,7.2458,9629.6,0.5805,0.3243,18.06,1.609,0.516,1.5122,0.0000,0.251,0.303,0.334,0.0000,4.83,0.99,8,16,29,81,40.5267,0.0014,0.4913,0.0000,0.0000,163.2239,100.00,93.2751,194.9304,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2885,0.0000,0.0000,0.0032,0.0013,0.000005,8,0.2172,0.0331,0.0183,64,201,572,0.0000,0.0000,0.0089,0.027,2.7208,0.0217,0.9987,0.0113,0.3103,0.1041,0.6396,0.00659,0.297,0.0054,0.663,0.526,0.86,0.242,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9503,0.0000,1.4804,0.00000,0.04408,0.8809,0.8794
100000,1290,1.405,1.133,25.93,24087,20817,0,3289,17,335543,218082.2,130141.4,0.083,0.804,0.037,0.075,136,31.63,16.57,0.34,1.64,8.10,5.95,0.53,1.98,10.67,9.48,0.02,0.24,0.263,0.165,825,0.101,0.065,0.922,0.005,0.009,32113,22200,5,0.424,0.295,0.142,1142325,0.134,2.484,0.131,21.05,18968,201,0.388,0.256,0.319,2430805,1.10,2.10,0.430,0.536,0.007,10.7,32.0,50.0,142.0,25340,0.097,0.00,0.0016,0.075,485,0.455,0.000,0.450,0.308,3.48,4.53,4.58,0.19,0.068,1.05,1.12,1.12,0.479,0.00202,4.89,4.8125,416.81,109392.0,140078.7,0.026,3.8414,45.650,0.000,1.000,0.313,31.9,19.929,51.460,2959,16935.8,12.16,16.605,5.48,2.804,458.6,0.878,0.137,1.99,7.3314,9457.5,0.5520,0.3024,19.64,1.680,0.423,0.4878,0.0000,0.191,0.241,0.191,0.0000,5.08,1.10,7,16,36,71,18.1065,0.0009,0.4310,0.0000,0.0000,51.1481,100.00,103.6040,105.7371,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3203,0.0000,0.0000,0.0034,0.0015,0.000003,3,0.1096,0.0209,0.0190,59,184,581,0.0000,0.0000,0.0063,0.012,1.0129,0.0134,0.3797,0.0202,0.4047,0.0655,0.5662,0.00221,0.481,0.0153,0.726,0.375,0.45,0.142,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7556,0.0000,1.1374,0.00000,0.07400,0.8665,0.8649
