step,event,lineage,other,size
5000,birth,1,0,1245
10000,split,30,1,12
10000,split,32,1,120
11000,split,38,1,126
11000,extinct,30,0,12
13000,extinct,1,0,55
15000,split,54,38,16
15000,split,56,38,15
17000,split,64,56,119
18000,extinct,32,0,17
18000,extinct,56,0,15
20000,extinct,54,0,5
21000,split,66,38,11
23000,extinct,66,0,11
24000,extinct,64,0,60
25000,split,68,38,309
26000,split,69,64,408
26000,extinct,38,0,6
31000,split,99,68,122
31000,extinct,68,0,6
35000,extinct,99,0,61
37000,split,139,118,12
39000,split,153,69,114
41000,extinct,69,0,12
44000,split,158,139,258
44000,split,161,139,16
45000,split,167,158,137
45000,split,171,153,108
45000,extinct,139,0,31
45000,extinct,153,0,11
47000,extinct,158,0,71
47000,extinct,167,0,54
48000,split,201,158,53
48000,extinct,161,0,8
50000,split,249,223,91
51000,extinct,201,0,53
52000,split,294,249,157
52000,extinct,171,0,95
52000,extinct,249,0,91
53000,split,322,171,191
54000,split,338,294,37
56000,extinct,338,0,15
57000,extinct,294,0,27
58000,split,393,322,49
60000,extinct,393,0,21
65000,extinct,322,0,29
66000,split,412,322,73
67000,extinct,412,0,73
69000,split,464,417,63
73000,split,546,523,298
73000,extinct,464,0,20
78000,split,597,546,20
78000,split,601,546,185
80000,extinct,546,0,8
82000,extinct,601,0,5
98000,split,766,759,400
