step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1170,0.5034,11553.0,141,424,491,255,17,21,13,36315,34835,39388,0,0,0,1.000,1.000,1.000,250,452,186,0.0914,0.3292,0.2953,0.1069
2000,954,0.5220,9461.7,266,298,382,274,49,25,21,39529,31672,40815,0,0,0,1.000,1.000,1.000,225,290,245,0.1543,0.2479,0.3750,0.0862
3000,1047,0.4460,9113.3,246,315,342,390,31,47,68,43624,32471,35746,0,0,0,1.000,1.000,1.000,244,237,340,0.1642,0.2563,0.4074,0.0883
4000,1194,0.3987,9625.4,216,364,391,439,76,34,39,45900,31225,32237,0,0,0,1.000,1.000,1.000,307,360,360,0.1883,0.2235,0.4500,0.0870
5000,1207,0.3538,8305.8,187,436,378,393,72,71,30,41818,32474,31123,0,0,0,1.000,1.000,1.000,360,218,264,0.2357,0.1726,0.4747,0.0679
6000,1191,0.4568,9043.6,232,550,261,380,34,56,29,37228,37758,30537,0,0,0,1.000,1.000,1.000,464,173,295,0.2072,0.1903,0.4485,0.0671
7000,1613,0.4036,11073.4,213,733,543,337,63,54,65,35036,35251,33018,0,0,0,1.000,1.000,1.000,561,493,244,0.1925,0.2229,0.3974,0.0692
8000,1521,0.3997,10352.6,222,395,704,422,63,52,67,36245,30564,35712,0,0,0,1.000,1.000,1.000,244,568,345,0.2226,0.1758,0.4184,0.0642
9000,1720,0.3337,9273.5,168,517,565,638,72,55,46,40178,31528,33482,0,0,0,1.000,1.000,1.000,391,328,513,0.1992,0.1935,0.4072,0.0711
10000,1476,0.3726,8980.8,200,456,420,600,49,63,52,43836,32371,31248,0,0,0,1.000,1.000,1.000,357,331,396,0.2097,0.1837,0.4106,0.0693
11000,992,0.4083,8466.7,279,353,363,276,41,57,44,43694,34156,32926,0,0,0,1.000,1.000,1.000,241,279,152,0.1913,0.2117,0.4199,0.0754
12000,812,0.3929,6159.8,251,495,175,142,34,40,24,41630,38119,35379,0,0,0,1.000,1.000,1.000,404,85,92,0.1503,0.2598,0.3981,0.0832
13000,621,0.4444,4379.8,268,414,95,112,22,36,18,40482,41023,37966,0,0,0,1.000,1.000,1.000,333,70,61,0.1451,0.2639,0.4083,0.0886
14000,383,0.4674,3304.1,357,253,94,36,17,37,18,39933,40971,40024,0,0,0,1.000,1.000,1.000,161,76,19,0.1275,0.2763,0.4146,0.0882
15000,285,0.5333,3036.6,471,206,71,8,14,41,8,41153,41053,41244,0,0,0,1.000,1.000,1.000,137,35,6,0.0768,0.3298,0.3782,0.1006
16000,212,0.4245,2447.4,446,157,46,9,16,27,8,41370,40711,41135,0,0,0,1.000,1.000,1.000,118,18,3,0.0934,0.2951,0.4341,0.0948
17000,238,0.4412,2709.7,440,158,70,10,18,42,10,39046,39315,39574,0,0,0,1.000,1.000,1.000,76,55,5,0.2062,0.2927,0.5613,0.0721
18000,679,0.4124,6748.9,300,357,171,151,40,52,33,36413,39785,39425,0,0,0,1.000,1.000,1.000,301,95,76,0.1381,0.2368,0.4821,0.0828
19000,914,0.3961,8481.2,280,501,179,234,29,58,35,32912,42057,39491,0,0,0,1.000,1.000,1.000,428,116,177,0.1431,0.2261,0.4349,0.0942
20000,1206,0.3756,9969.4,287,504,465,237,45,74,30,31266,38848,41306,0,0,0,1.000,1.000,1.000,360,430,150,0.1619,0.2287,0.4084,0.0893
21000,1746,0.4015,11043.4,232,536,737,473,56,69,73,32988,34404,41944,0,0,0,1.000,1.000,1.000,382,603,375,0.1722,0.2268,0.3881,0.0875
22000,1922,0.4126,11379.6,229,599,595,728,69,68,72,35842,32538,35600,0,0,0,1.000,1.000,1.000,488,362,595,0.2234,0.1852,0.4268,0.0681
23000,1744,0.4690,12481.0,279,406,613,725,86,56,59,36604,30336,29847,0,0,0,1.000,1.000,1.000,328,536,536,0.2654,0.1260,0.4676,0.0522
24000,1828,0.4951,14456.0,339,648,545,635,89,60,52,35890,30493,29522,0,0,0,1.000,1.000,1.000,469,440,440,0.2414,0.1673,0.4582,0.0542
25000,1849,0.4554,14939.3,358,869,415,565,59,77,58,31279,36899,30080,0,0,0,1.000,1.000,1.000,743,278,394,0.1797,0.2167,0.4498,0.0613
26000,1797,0.4752,13216.2,327,766,563,468,44,82,64,28961,36582,33330,0,0,0,1.000,1.000,1.000,586,475,342,0.2151,0.1788,0.4290,0.0587
27000,1989,0.4786,15219.7,336,682,836,471,89,58,79,30615,31383,37511,0,0,0,1.000,1.000,1.000,526,773,378,0.1903,0.2000,0.3897,0.0650
28000,1621,0.4602,14461.6,417,432,555,634,71,70,61,33879,30257,34648,0,0,0,1.000,1.000,1.000,370,366,559,0.2319,0.1665,0.4268,0.0590
