step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat
100000,12,12,0,0,0,12,0,1.00,16,0.000,2990,2.24,96.51,205.03,1,0,0,0,1.00,1.00,1.00,8,8,8,23.1,167.439
100000,12,12,0,0,0,12,0,1.00,16,0.000,2967,1.87,93.80,200.11,204,0,0,0,1.00,1.00,1.00,8,8,8,8.3,166.151
100000,12,12,0,0,0,12,0,1.00,16,0.000,2966,1.88,135.97,193.29,1,0,0,0,1.00,1.00,1.00,8,8,8,20.5,166.095
100000,12,12,0,0,0,12,0,1.00,16,0.000,2957,3.06,55.01,215.66,1,0,0,0,1.00,1.00,1.00,6,8,8,19.4,165.591
100000,12,12,0,0,0,12,0,1.00,16,0.000,2953,1.45,63.43,202.34,1,0,0,0,1.00,1.00,1.00,8,8,8,19.2,165.367
100000,12,12,0,0,0,12,0,1.00,16,0.000,2942,2.08,86.81,180.07,1,0,0,0,1.00,1.00,1.00,8,8,8,13.5,164.751
100000,12,12,0,0,0,12,0,1.00,16,0.000,2908,1.90,101.46,206.24,1,0,0,0,1.00,1.00,1.00,6,8,8,11.6,162.847
100000,12,12,0,0,0,12,0,1.00,16,0.000,2908,2.85,91.18,181.88,204,0,0,0,1.00,1.00,1.00,6,8,8,14.7,162.847
100000,12,12,0,0,0,12,0,1.00,16,0.000,2907,1.38,83.42,195.90,204,0,0,0,1.00,1.00,1.00,4,8,8,16.4,162.791
100000,12,12,0,0,0,12,0,1.00,16,0.000,2903,2.06,89.26,189.32,1,0,0,0,1.00,1.00,1.00,6,8,8,10.9,162.567
100000,12,12,0,0,0,12,0,1.00,16,0.000,2879,2.35,122.40,217.20,1,0,0,0,1.00,1.00,1.00,8,8,8,21.7,161.223
100000,12,12,0,0,0,12,0,1.00,16,0.000,2875,2.27,70.05,210.11,204,0,0,0,1.00,1.00,1.00,8,8,8,6.7,160.999
100000,12,12,0,0,0,12,0,1.00,16,0.000,2824,1.66,80.35,174.32,1,0,0,0,1.00,1.00,1.00,8,8,8,12.6,158.143
100000,12,12,0,0,0,12,0,1.00,16,0.000,2820,0.93,93.97,187.43,1,0,0,0,1.00,1.00,1.00,6,8,8,13.8,157.919
100000,12,12,0,0,0,12,0,1.00,16,0.000,2815,1.99,117.32,215.38,1,0,0,0,1.00,1.00,1.00,8,8,8,25.0,157.639
