step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,1782,12.7,0.1,0.1,0.1,12.4,0.0,1.04,13.5,367,187,5.37,12.75,1082,593,107,0.0,1.05,1.04,1.04,3.60,6.06,3.77,21.1
5000,3,350,11.8,0.1,0.0,0.0,11.8,0.0,1.03,12.4,94,214,5.55,13.61,117,232,1,0.0,1.02,1.02,1.04,3.78,7.14,3.27,25.4
5000,8,182,15.1,0.0,0.4,0.6,14.1,0.0,1.01,12.0,46,182,4.78,15.34,80,101,1,0.0,1.00,1.03,1.01,3.85,7.63,2.38,23.3
5000,13,129,13.0,0.0,0.0,0.0,13.0,0.0,1.00,12.8,36,244,8.78,18.74,128,1,0,0.0,1.00,1.00,1.00,3.99,8.00,2.70,8.9
5000,6,90,8.4,0.0,0.0,0.0,8.4,0.0,1.02,15.7,21,297,7.53,16.87,84,6,0,0.0,1.03,1.01,1.02,3.61,7.88,2.81,20.7
5000,46,75,10.1,0.0,0.0,0.0,10.1,0.0,1.00,14.0,13,230,6.71,12.28,60,15,0,0.0,1.00,1.00,1.00,4.59,7.89,7.05,16.3
5000,2,75,19.5,0.0,0.3,0.8,18.4,0.0,1.00,11.8,33,126,3.15,9.47,3,44,28,0.0,1.00,1.00,1.00,3.91,5.21,4.93,36.9
5000,16,70,10.9,0.0,0.0,0.2,10.7,0.0,1.00,12.2,21,294,9.00,16.95,60,10,0,0.0,1.00,1.00,1.00,4.81,7.26,7.44,18.9
5000,48,59,15.2,0.4,0.0,0.0,14.7,0.0,1.17,10.5,23,138,2.83,11.09,54,5,0,0.0,1.11,1.14,1.29,3.64,4.56,6.17,20.1
5000,22,56,12.7,0.1,0.2,0.2,12.2,0.0,1.03,11.1,21,172,4.68,12.19,45,11,0,0.0,1.06,1.06,1.02,3.71,6.66,3.95,17.8
5000,40,39,13.7,0.0,0.0,0.0,13.7,0.0,1.00,13.5,18,205,12.44,18.77,38,1,0,0.0,1.00,1.00,1.00,3.41,6.49,3.36,14.0
5000,11,39,10.0,0.0,0.2,0.0,9.8,0.0,1.00,14.5,10,311,12.45,22.65,26,13,0,0.0,1.00,1.00,1.00,3.31,3.13,6.21,22.5
5000,17,33,11.7,0.0,0.0,0.0,11.7,0.0,1.00,15.8,12,125,3.97,7.35,27,6,0,0.0,1.00,1.00,1.00,3.18,5.33,2.76,18.9
5000,5,31,15.1,0.0,0.0,0.0,15.1,0.0,1.00,11.9,13,179,5.22,14.29,31,0,0,0.0,1.00,1.00,1.00,4.39,2.45,7.58,3.4
5000,24,29,11.6,0.0,0.0,0.0,11.6,0.0,1.00,11.5,9,180,4.43,9.88,4,25,0,0.0,1.00,1.00,1.00,3.24,7.83,2.48,27.2
5000,21,28,15.0,0.0,0.0,0.1,14.9,0.0,1.00,9.5,12,315,15.05,24.32,18,10,0,0.0,1.00,1.00,1.00,4.54,8.00,3.25,21.7
5000,15,28,16.6,0.0,0.1,0.0,16.6,0.0,1.00,8.2,10,121,5.56,9.33,20,8,0,0.0,1.00,1.00,1.00,4.00,5.04,7.57,21.7
5000,23,22,11.9,0.0,0.0,0.0,11.9,0.0,1.00,15.7,10,276,9.17,20.09,22,0,0,0.0,1.00,1.00,1.00,2.86,2.91,5.23,17.1
5000,53,10,20.1,0.0,1.4,0.0,18.7,0.0,1.00,7.8,3,384,18.22,32.95,10,0,0,0.0,1.00,1.00,1.00,4.60,4.10,8.00,9.1
5000,66,9,13.7,0.0,0.0,0.0,13.7,0.0,1.00,9.1,4,308,12.47,24.39,9,0,0,0.0,1.00,1.00,1.00,4.11,8.00,3.44,18.6
5000,25,9,19.4,1.7,0.0,0.0,17.8,0.0,1.44,7.1,5,162,6.19,13.80,0,9,0,0.0,1.60,1.32,1.43,4.89,4.44,8.00,26.4
5000,27,7,13.0,0.0,0.0,0.0,13.0,0.0,1.00,12.0,1,328,8.51,20.23,7,0,0,0.0,1.00,1.00,1.00,3.57,2.00,8.00,17.8
6000,1,1496,12.5,0.1,0.1,0.1,12.2,0.0,1.03,13.8,263,235,6.88,15.74,1048,381,67,0.0,1.05,1.04,1.02,3.64,5.86,4.17,19.0
6000,3,374,11.1,0.1,0.0,0.0,11.0,0.0,1.04,13.2,89,199,5.24,12.91,136,238,0,0.0,1.03,1.04,1.08,3.61,7.09,2.83,24.8
6000,8,196,13.9,0.1,0.1,0.3,13.5,0.0,1.04,12.2,36,202,5.03,16.71,109,85,2,0.0,1.08,1.05,1.03,3.79,7.85,2.09,22.0
6000,80,148,10.2,0.0,0.0,0.1,10.0,0.0,1.02,14.2,31,277,9.10,19.55,130,18,0,0.0,1.00,1.03,1.02,3.78,7.88,3.39,13.7
6000,13,134,15.6,0.0,0.0,0.0,15.6,0.0,1.00,12.7,46,265,10.59,22.31,128,6,0,0.0,1.00,1.01,1.00,3.85,7.49,3.06,12.0
6000,46,113,9.4,0.0,0.1,0.1,9.2,0.0,1.00,15.3,33,209,6.41,12.38,93,20,0,0.0,1.00,1.00,1.00,4.01,7.61,5.81,17.1
6000,16,74,11.5,0.0,0.0,0.6,10.9,0.0,1.00,12.1,22,352,10.45,22.10,61,13,0,0.0,1.00,1.00,1.00,4.97,7.46,7.62,18.5
6000,6,72,8.9,0.0,0.1,0.0,8.7,0.0,1.01,15.5,15,305,8.43,16.39,55,17,0,0.0,1.00,1.00,1.01,3.76,7.90,3.10,21.4
6000,5,46,14.3,0.0,0.0,0.0,14.3,0.0,1.00,12.7,15,235,6.90,18.72,46,0,0,0.0,1.00,1.00,1.00,4.11,2.37,7.30,2.6
6000,22,43,10.8,0.0,0.1,0.0,10.7,0.0,1.00,11.9,16,161,5.01,9.32,42,1,0,0.0,1.00,1.00,1.00,3.19,7.40,3.09,18.0
6000,97,40,13.9,0.0,0.0,0.8,13.2,0.0,1.00,15.0,21,112,2.66,7.68,21,16,3,0.0,1.00,1.00,1.00,3.00,3.80,4.70,23.0
6000,2,39,15.3,0.0,0.1,0.4,14.7,0.0,1.00,14.9,18,126,3.12,8.48,0,10,29,0.0,1.00,1.00,1.00,3.05,4.64,3.92,41.7
6000,40,38,12.0,0.0,0.0,0.0,12.0,0.0,1.00,15.3,21,240,12.01,20.83,38,0,0,0.0,1.00,1.00,1.00,3.74,6.87,3.11,10.2
6000,48,28,13.5,0.2,0.0,0.0,13.4,0.0,1.03,11.4,14,123,3.18,10.07,23,5,0,0.0,1.01,1.05,1.02,3.21,4.36,6.00,22.1
6000,11,25,11.7,0.0,0.0,0.0,11.7,0.0,1.00,12.6,12,388,17.30,34.50,21,4,0,0.0,1.00,1.00,1.00,3.56,2.96,6.72,20.6
6000,21,21,12.8,0.0,0.0,0.0,12.8,0.0,1.00,10.8,8,267,6.23,21.35,0,21,0,0.0,1.00,1.00,1.00,3.71,7.86,3.05,28.2
6000,27,19,10.1,0.0,0.0,0.0,10.1,0.0,1.00,15.4,4,225,7.02,15.72,19,0,0,0.0,1.00,1.00,1.00,3.63,2.37,6.37,17.2
6000,23,18,14.0,0.0,0.0,0.2,13.8,0.0,1.00,13.7,8,214,6.97,17.55,16,2,0,0.0,1.00,1.00,1.00,3.67,3.28,5.89,17.8
6000,17,18,13.4,0.6,0.0,0.0,12.8,0.0,1.18,14.9,6,185,6.61,13.14,11,4,3,0.0,1.03,1.40,1.16,3.56,5.89,2.67,22.4
6000,85,16,9.8,0.0,0.0,0.0,9.8,0.0,1.00,13.5,10,323,8.62,21.86,12,4,0,0.0,1.00,1.00,1.00,3.81,3.81,6.25,20.4
6000,53,16,18.1,0.0,1.5,0.0,16.6,0.0,1.00,8.1,4,209,10.10,15.16,16,0,0,0.0,1.00,1.00,1.00,4.56,3.94,8.00,7.5
6000,15,11,14.5,0.0,0.0,0.0,14.5,0.0,1.00,9.1,2,260,11.82,20.51,10,1,0,0.0,1.00,1.00,1.00,3.82,4.27,8.00,22.0
6000,66,6,15.0,0.0,0.0,0.0,15.0,0.0,1.00,9.7,5,256,7.46,17.91,6,0,0,0.0,1.00,1.00,1.00,3.17,7.67,3.50,18.4
6000,25,5,15.0,0.0,0.0,0.0,15.0,0.0,1.00,8.0,1,327,7.49,23.51,0,5,0,0.0,1.00,1.00,1.00,4.40,4.00,8.00,25.9
6000,86,5,20.6,0.0,4.8,0.0,15.8,0.0,1.00,7.2,3,296,7.49,24.51,5,0,0,0.0,1.00,1.00,1.00,4.60,8.00,4.40,15.9
7000,1,750,14.5,0.2,0.2,0.0,14.1,0.0,1.06,13.0,151,193,5.99,15.47,579,170,1,0.0,1.07,1.08,1.04,3.57,6.38,3.10,17.9
7000,3,371,11.2,0.1,0.0,0.0,11.1,0.0,1.02,13.4,91,217,5.94,14.11,175,196,0,0.0,1.02,1.02,1.02,3.57,7.30,2.68,23.6
7000,8,213,13.8,0.1,0.2,0.1,13.4,0.0,1.05,12.2,48,214,6.41,18.02,114,99,0,0.0,1.07,1.10,1.04,3.69,7.63,2.32,21.8
7000,100,200,14.4,0.0,0.5,0.2,13.6,0.0,1.00,13.2,76,122,3.30,8.43,39,107,54,0.0,1.00,1.00,1.00,3.47,4.62,4.80,31.2
7000,46,130,10.3,0.0,0.0,0.2,10.1,0.0,1.01,13.8,27,254,6.39,14.99,109,21,0,0.0,1.00,1.01,1.00,4.45,7.87,6.61,15.8
7000,13,104,12.2,0.0,0.0,0.0,12.2,0.0,1.00,14.5,36,301,14.48,24.66,102,2,0,0.0,1.00,1.00,1.00,3.55,7.00,2.83,13.1
7000,101,100,13.1,0.4,0.1,0.1,12.5,0.0,1.10,11.2,33,146,3.74,10.27,39,61,0,0.0,1.14,1.14,1.07,3.69,7.92,2.82,24.1
