step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat
100000,27,27,0,0,0,27,0,1.00,0,0.000,2993,3.86,888.97,168.59,189,1,1,0,1.00,1.00,1.00,8,8,8,31.5,77.220
100000,23,23,0,0,0,23,0,1.00,6,0.000,2966,2.57,724.07,193.72,1,0,0,0,1.00,1.00,1.00,5,5,8,21.0,69.403
100000,23,23,0,0,0,23,0,1.00,6,0.000,2960,3.44,678.97,628.83,1,0,0,0,1.00,1.00,1.00,6,5,8,19.4,69.263
100000,23,23,0,0,0,23,0,1.00,6,0.000,2949,2.43,411.76,554.40,1,0,0,0,1.00,1.00,1.00,5,5,8,18.5,69.005
100000,26,26,0,0,0,26,0,1.00,8,0.000,2919,2.52,452.03,282.48,1,0,0,0,1.00,1.00,1.00,6,4,8,18.6,73.558
100000,26,26,0,0,0,26,0,1.00,8,0.000,2886,4.01,276.97,313.31,1,0,0,0,1.00,1.00,1.00,6,4,8,20.7,72.727
100000,13,13,0,0,0,13,0,1.00,10,0.000,2721,1.59,337.06,74.68,1,0,0,0,1.00,1.00,1.00,2,3,8,19.9,47.345
100000,9,9,0,0,0,9,0,1.00,16,0.000,2668,0.06,135.78,38.92,1,2,1,0,1.00,1.00,1.00,4,3,5,42.2,40.019
100000,2,2,0,0,0,2,0,1.00,26,0.000,2392,2.06,86.06,8.58,1,0,0,0,1.00,1.00,1.00,2,1,2,18.3,25.833
100000,8,8,0,0,0,8,0,1.00,16,0.000,2183,2.13,115.29,14.92,1,2,2,0,1.00,1.00,1.00,4,3,5,45.4,31.435
100000,3,3,0,0,0,3,0,1.00,24,0.000,2062,1.37,115.02,6.69,1,0,0,0,1.00,1.00,1.00,1,2,2,17.6,23.507
100000,22,22,0,0,0,22,0,1.00,8,0.000,2018,3.27,227.11,225.29,1,0,1,0,1.00,1.00,1.00,5,4,8,23.1,46.011
100000,34,34,11,0,0,23,0,2.81,0,0.000,2007,4.31,472.83,217.97,1,0,0,0,1.00,4.88,2.69,8,8,8,21.2,60.209
100000,7,7,0,0,0,7,0,1.00,18,0.000,1987,1.35,106.40,56.99,1,0,0,0,1.00,1.00,1.00,3,3,4,23.5,27.420
100000,7,7,0,0,0,7,0,1.00,18,0.000,1975,0.95,109.28,22.05,1,2,2,0,1.00,1.00,1.00,4,3,4,38.5,27.255
100000,8,8,0,0,0,8,0,1.00,16,0.000,1962,2.19,142.88,66.47,1,0,0,0,1.00,1.00,1.00,2,3,5,21.5,28.253
100000,3,3,0,0,0,3,0,1.00,24,0.000,1962,1.58,60.69,57.01,1,0,0,0,1.00,1.00,1.00,1,2,2,17.9,22.367
100000,6,6,0,0,0,6,0,1.00,20,0.000,1850,1.05,127.50,23.61,1,1,1,0,1.00,1.00,1.00,2,3,3,34.5,24.420
100000,26,26,0,0,0,26,0,1.00,0,0.000,1690,2.63,436.48,186.79,1,0,0,0,1.00,1.00,1.00,7,8,8,21.8,42.588
100000,7,7,0,0,0,7,0,1.00,18,0.000,1600,1.58,79.88,18.12,1,2,1,0,1.00,1.00,1.00,4,4,3,51.8,22.080
100000,34,34,11,0,0,23,0,2.81,0,0.000,1552,5.26,371.96,192.90,1,0,0,0,1.00,4.88,2.69,7,8,8,22.5,46.560
100000,7,7,0,0,0,7,0,1.00,18,0.000,1483,0.94,75.19,9.73,1,2,2,0,1.00,1.00,1.00,2,3,4,63.0,20.465
100000,7,7,0,0,0,7,0,1.00,18,0.000,1472,2.48,90.91,52.76,1,0,0,0,1.00,1.00,1.00,2,3,4,24.2,20.313
100000,7,7,0,0,0,7,0,1.00,18,0.000,1447,1.98,85.99,34.32,1,1,0,0,1.00,1.00,1.00,2,3,4,27.7,19.968
100000,11,11,0,0,0,11,0,1.00,12,0.000,1400,2.02,124.42,27.81,1,1,1,0,1.00,1.00,1.00,2,3,7,30.3,22.680
100000,7,7,0,0,0,7,0,1.00,18,0.000,1339,1.08,99.64,13.15,1,0,0,0,1.00,1.00,1.00,4,3,4,12.6,18.478
100000,19,19,10,0,0,9,0,4.00,8,0.000,1317,3.58,64.68,146.15,1,0,0,0,1.00,8.00,3.75,5,8,4,23.3,27.657
100000,9,9,0,0,0,9,0,1.00,16,0.000,1312,1.92,70.39,23.40,1,2,2,0,1.00,1.00,1.00,3,3,5,48.6,19.680
100000,14,14,0,0,0,14,0,1.00,8,0.000,1310,1.75,266.53,9.18,1,0,0,0,1.00,1.00,1.00,3,4,8,12.6,23.580
100000,42,42,0,0,0,42,0,1.00,0,0.000,1287,5.39,302.13,148.15,1,1,1,0,1.00,1.00,1.00,9,8,8,32.2,44.788
100000,8,8,0,0,0,8,0,1.00,16,0.000,1261,2.50,78.72,31.79,1,1,1,0,1.00,1.00,1.00,3,3,5,28.3,18.158
100000,7,7,0,0,0,7,0,1.00,18,0.000,1258,2.10,55.93,17.42,1,2,2,0,1.00,1.00,1.00,3,3,4,52.2,17.360
100000,5,5,0,0,0,5,0,1.00,22,0.000,1256,1.47,49.41,59.31,189,1,1,0,1.00,1.00,1.00,2,2,3,33.8,15.826
100000,8,8,0,0,0,8,0,1.00,16,0.000,1248,0.37,64.41,8.94,1,2,2,0,1.00,1.00,1.00,4,3,5,43.1,17.971
100000,15,15,0,0,0,15,0,1.00,8,0.000,1243,3.37,271.18,13.81,1,0,0,0,1.00,1.00,1.00,4,4,8,10.6,23.120
100000,8,8,0,0,0,8,0,1.00,16,0.000,1234,2.73,129.38,47.20,1,1,1,0,1.00,1.00,1.00,2,3,5,27.0,17.769
100000,8,8,0,0,0,8,0,1.00,16,0.000,1234,2.41,191.22,1.52,1,0,0,0,1.00,1.00,1.00,2,3,5,11.2,17.769
100000,8,8,0,0,0,8,0,1.00,16,0.000,1220,2.41,179.15,14.12,1,0,0,0,1.00,1.00,1.00,4,3,5,12.7,17.568
100000,8,8,0,0,0,8,0,1.00,16,0.000,1214,2.46,146.72,38.00,1,0,0,0,1.00,1.00,1.00,3,3,5,11.8,17.481
100000,33,33,7,7,0,19,0,1.91,0,0.212,1199,3.46,231.49,6.32,1,0,0,2,1.00,3.25,1.69,4,8,8,11.9,35.250
100000,2,2,0,0,0,2,0,1.00,26,0.000,1193,1.51,40.42,6.02,1,0,0,0,1.00,1.00,1.00,1,1,2,18.3,12.885
100000,6,6,0,0,0,6,0,1.00,20,0.000,1191,1.58,61.25,27.06,1,0,0,0,1.00,1.00,1.00,4,3,3,24.1,15.721
100000,26,26,0,0,0,26,0,1.00,8,0.000,1189,3.03,41.80,167.63,1,0,0,0,1.00,1.00,1.00,3,4,8,17.3,29.963
100000,8,8,0,0,0,8,0,1.00,16,0.000,1177,2.30,171.27,11.66,1,0,0,0,1.00,1.00,1.00,3,3,5,11.0,16.949
100000,8,8,0,0,0,8,0,1.00,16,0.000,1167,1.77,58.94,11.36,1,2,2,0,1.00,1.00,1.00,3,3,5,39.3,16.805
100000,19,19,0,6,0,13,0,1.00,8,0.316,1163,2.03,98.58,134.32,188,1,1,0,1.00,1.00,1.00,2,4,8,30.9,24.423
100000,8,8,0,0,0,8,0,1.00,16,0.000,1159,2.14,56.58,49.17,1,1,0,0,1.00,1.00,1.00,2,3,5,25.6,16.689
100000,8,8,0,0,0,8,0,1.00,16,0.000,1159,1.13,127.02,11.45,1,0,0,0,1.00,1.00,1.00,3,3,5,19.2,16.689
100000,9,9,0,0,0,9,0,1.00,16,0.000,1155,1.76,100.93,14.09,1,0,0,0,1.00,1.00,1.00,3,3,5,0.0,17.325
100000,8,8,0,0,0,8,0,1.00,14,0.000,1150,1.78,142.51,30.59,1,0,0,0,1.00,1.00,1.00,4,2,7,22.5,16.560
100000,9,9,0,0,0,9,0,1.00,16,0.000,1142,2.63,105.53,27.18,1,1,1,0,1.00,1.00,1.00,3,3,5,26.9,17.130
100000,14,14,0,0,0,14,0,1.00,8,0.000,1139,3.18,107.02,79.57,1,0,0,0,1.00,1.00,1.00,3,4,8,12.8,20.502
100000,9,9,0,0,0,9,0,1.00,14,0.000,1135,1.51,115.63,41.21,1,0,1,0,1.00,1.00,1.00,2,4,5,22.2,17.025
100000,8,8,0,0,0,8,0,1.00,16,0.000,1130,2.79,110.58,69.48,1,0,0,0,1.00,1.00,1.00,2,3,5,11.8,16.272
100000,22,22,0,3,0,19,0,1.00,4,0.136,1129,2.81,129.51,117.32,188,1,1,0,1.00,1.00,1.00,4,8,8,28.8,25.742
100000,8,8,0,0,0,8,0,1.00,16,0.000,1120,1.56,83.13,46.59,1,0,0,0,1.00,1.00,1.00,3,3,5,11.0,16.128
100000,8,8,0,0,0,8,0,1.00,16,0.000,1115,1.41,69.68,9.17,1,0,0,0,1.00,1.00,1.00,3,3,5,12.5,16.056
100000,23,23,0,0,0,23,0,1.00,6,0.000,1114,1.97,140.11,76.05,1,0,0,0,1.00,1.00,1.00,6,5,8,20.1,26.067
100000,7,7,0,0,0,7,0,1.00,18,0.000,1114,2.17,56.46,1.26,1,0,0,0,1.00,1.00,1.00,2,3,4,11.5,15.373
100000,23,23,0,0,2,21,0,1.00,0,0.000,1114,3.15,150.59,149.67,183,1,1,0,1.00,1.00,1.00,5,8,8,30.9,26.067
100000,4,4,0,0,0,4,0,1.00,22,0.000,1111,1.52,77.29,9.59,1,1,1,0,1.00,1.00,1.00,2,2,3,27.0,13.332
100000,8,8,0,0,0,8,0,1.00,16,0.000,1101,2.55,170.09,6.08,1,0,0,0,1.00,1.00,1.00,2,3,5,12.7,15.854
100000,12,12,0,0,0,12,0,1.00,12,0.000,1072,1.91,115.99,46.49,1,0,0,0,1.00,1.00,1.00,3,4,6,19.6,18.010
100000,10,10,0,0,0,10,0,1.00,12,0.000,1063,1.82,130.51,33.58,1,1,1,0,1.00,1.00,1.00,3,3,7,32.7,16.583
100000,6,6,0,0,0,6,0,1.00,20,0.000,1063,0.24,43.96,37.53,179,0,0,0,1.00,1.00,1.00,4,3,3,20.7,14.031
100000,7,7,0,0,0,7,0,1.00,18,0.000,1059,2.46,55.27,8.55,1,2,2,0,1.00,1.00,1.00,4,4,3,46.6,14.614
100000,8,8,0,0,0,8,0,1.00,16,0.000,1056,2.20,84.46,61.24,1,0,0,0,1.00,1.00,1.00,2,3,5,25.4,15.206
100000,22,22,0,3,0,19,0,1.00,4,0.136,1056,3.92,129.20,83.51,188,1,1,0,1.00,1.00,1.00,4,8,8,29.7,24.077
100000,13,13,0,0,0,13,0,1.00,8,0.000,1053,1.93,69.78,23.17,1,1,1,0,1.00,1.00,1.00,5,4,8,28.8,18.322
100000,8,8,0,0,0,8,0,1.00,14,0.000,1051,1.67,111.73,3.46,1,0,0,0,1.00,1.00,1.00,3,2,7,20.0,15.134
100000,41,41,7,4,0,30,0,1.06,0,0.098,1050,3.62,245.05,55.87,1,1,1,1,1.00,1.25,1.00,8,8,8,28.2,35.910
100000,9,9,0,0,0,9,0,1.00,16,0.000,1042,1.61,56.86,13.20,1,2,2,0,1.00,1.00,1.00,3,3,5,52.2,15.630
100000,8,8,0,2,0,6,0,1.00,16,0.250,1024,2.11,64.58,9.62,1,2,1,0,1.00,1.00,1.00,3,4,4,51.9,14.745
100000,8,8,0,0,0,8,0,1.00,14,0.000,1024,1.88,133.47,14.60,1,0,0,0,1.00,1.00,1.00,2,2,7,20.6,14.745
100000,7,7,0,0,0,7,0,1.00,18,0.000,1022,1.41,71.77,71.31,1,0,0,0,1.00,1.00,1.00,1,3,4,11.8,14.103
100000,5,5,0,0,0,5,0,1.00,20,0.000,1021,0.78,39.62,16.44,1,0,0,0,1.00,1.00,1.00,4,8,8,21.5,12.865
100000,7,7,0,0,0,7,0,1.00,18,0.000,997,2.18,49.36,14.30,1,1,2,0,1.00,1.00,1.00,2,3,4,37.0,13.758
100000,17,17,0,0,0,17,0,1.00,0,0.000,995,2.28,176.83,55.01,172,0,0,0,1.00,1.00,1.00,5,8,8,18.5,19.701
100000,26,26,0,0,0,26,0,1.00,8,0.000,976,0.39,167.92,50.91,1,0,0,0,1.00,1.00,1.00,4,4,8,18.2,24.595
100000,7,7,0,0,0,7,0,1.00,18,0.000,965,2.48,47.78,11.54,1,2,2,0,1.00,1.00,1.00,4,4,3,62.1,13.317
100000,8,8,0,0,0,8,0,1.00,16,0.000,957,0.50,41.09,15.24,183,2,1,0,1.00,1.00,1.00,3,2,6,38.3,13.781
100000,10,10,0,0,0,10,0,1.00,14,0.000,951,2.41,54.01,49.86,1,0,0,0,1.00,1.00,1.00,3,4,5,20.4,14.836
100000,7,7,0,0,0,7,0,1.00,18,0.000,939,1.70,86.05,14.45,1,1,0,0,1.00,1.00,1.00,4,4,3,28.3,12.958
100000,19,19,10,0,0,9,0,4.00,8,0.000,932,2.14,28.21,71.41,1,0,0,0,1.00,8.00,3.75,4,8,4,22.4,19.572
100000,10,10,0,0,0,10,0,1.00,14,0.000,928,1.53,44.08,15.02,1,2,1,0,1.00,1.00,1.00,4,3,6,46.0,14.477
100000,8,8,0,0,0,8,0,1.00,16,0.000,926,2.16,47.22,13.35,1,2,2,0,1.00,1.00,1.00,3,3,5,39.1,13.334
100000,7,7,0,0,0,7,0,1.00,18,0.000,925,1.73,51.08,11.11,1,2,2,0,1.00,1.00,1.00,3,3,4,37.9,12.765
100000,8,8,0,0,0,8,0,1.00,16,0.000,924,2.23,40.71,15.17,1,1,1,0,1.00,1.00,1.00,3,3,5,36.3,13.305
100000,8,8,0,0,0,8,0,1.00,16,0.000,910,0.01,45.64,5.55,1,0,0,0,1.00,1.00,1.00,2,3,5,12.0,13.104
100000,9,9,0,0,0,9,0,1.00,16,0.000,904,1.55,53.47,12.98,1,2,1,0,1.00,1.00,1.00,2,3,5,46.4,13.560
100000,9,9,0,0,0,9,0,1.00,16,0.000,889,2.45,51.58,12.06,1,2,2,0,1.00,1.00,1.00,2,3,5,55.4,13.335
100000,9,9,0,0,0,9,0,1.00,16,0.000,888,1.42,58.05,11.38,1,1,1,0,1.00,1.00,1.00,4,3,5,27.1,13.320
100000,14,14,0,0,0,14,0,1.00,14,0.000,886,2.98,58.09,34.10,1,1,1,0,1.00,1.00,1.00,3,4,5,28.7,15.948
