step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1516,13.04,0.13,0.07,0.04,12.80,0.00,1.04,0.000,0.227,480190.6,576822.1,10,80,3.65,1.03,1.06,80.7516,2077.58,82270.1,0.0766,5.5598,5462,20.4645,70,48.7110,402724.3
10000,1,1308,13.41,0.21,0.11,0.01,13.07,0.00,1.06,0.001,0.200,448568.4,512192.1,11,68,3.73,1.04,1.07,71.8835,1624.37,16397.9,8.0936,6.4270,5461,20.4607,107,44.6457,360975.5
10000,2,549,13.12,0.22,0.01,0.01,12.89,0.00,1.06,0.000,0.083,213156.6,209686.8,3,78,3.82,1.05,1.07,32.2733,756.54,1179.1,27.3876,9.6093,5461,20.4607,161,10.3784,81458.7
20000,0,1756,11.22,0.10,0.08,0.04,11.00,0.00,1.02,0.000,0.224,477054.7,673411.1,4,107,3.38,1.02,1.03,88.7382,2035.05,82751.5,0.0000,3.8837,5462,21.6650,37,53.9348,462981.7
20000,1,1257,11.98,0.22,0.06,0.03,11.68,0.00,1.06,0.000,0.174,384555.0,491074.6,2,106,3.45,1.06,1.08,63.8983,1518.37,17460.7,9.9122,6.3426,5461,21.6611,73,38.8155,339966.8
20000,2,637,12.27,0.20,0.07,0.01,11.99,0.00,1.06,0.002,0.089,176354.1,180004.5,1,119,3.44,1.02,1.07,25.7411,1014.68,1287.5,27.0453,10.9004,5461,21.6611,71,8.0706,71322.1
30000,0,1830,10.63,0.12,0.08,0.05,10.38,0.00,1.03,0.000,0.223,472621.3,659504.9,2,106,3.10,1.02,1.04,84.1594,1795.82,83582.1,0.0000,4.0410,5462,23.3314,45,51.8030,460486.8
30000,1,1372,11.33,0.18,0.06,0.02,11.07,0.00,1.06,0.001,0.177,389648.2,482892.1,2,136,3.26,1.04,1.07,61.8775,1273.23,18988.2,8.4017,6.0600,5461,23.3271,48,39.5838,349626.8
30000,2,694,10.88,0.13,0.10,0.04,10.60,0.00,1.03,0.001,0.086,184661.4,205096.6,1,143,3.19,1.02,1.05,28.9984,743.06,1391.6,28.3182,9.9962,5461,23.3271,54,9.9669,89530.3
40000,0,1833,11.52,0.14,0.11,0.04,11.23,0.00,1.04,0.000,0.242,479198.7,663428.8,2,115,3.21,1.02,1.05,83.8450,1749.17,83959.9,0.0000,4.0176,5462,23.9397,33,52.2609,468364.6
40000,1,1408,11.63,0.23,0.08,0.03,11.29,0.00,1.06,0.000,0.187,385411.9,471432.6,2,109,3.17,1.04,1.08,60.0150,1398.16,19463.9,8.1016,5.9639,5461,23.9353,63,38.8443,346523.2
40000,2,696,11.45,0.28,0.11,0.08,10.97,0.00,1.08,0.000,0.091,187839.2,215538.6,1,114,3.23,1.06,1.10,30.4121,756.40,1563.3,28.4504,9.6670,5461,23.9353,61,10.6959,96336.3
50000,0,1792,12.07,0.14,0.16,0.07,11.70,0.00,1.03,0.000,0.246,471758.8,665297.7,2,96,3.29,1.01,1.05,83.5966,1677.21,83263.4,0.0010,3.9972,5462,24.0001,27,51.4534,461428.0
50000,1,1364,11.30,0.10,0.14,0.01,11.06,0.00,1.02,0.000,0.178,398650.5,491197.9,2,132,3.22,1.01,1.03,62.5715,1362.19,19382.5,8.3325,5.8904,5461,23.9957,49,40.2953,360611.0
50000,2,671,11.67,0.16,0.09,0.07,11.35,0.00,1.04,0.000,0.089,185800.7,214208.2,1,126,3.33,1.02,1.06,30.0775,797.18,1642.4,27.8950,9.7711,5461,23.9957,61,10.3093,93027.1
60000,0,1725,11.65,0.10,0.09,0.02,11.44,0.00,1.02,0.000,0.230,462789.8,654491.6,1,96,3.23,1.01,1.03,81.9834,1580.23,83599.5,0.0000,4.0125,5462,23.9759,30,50.1486,450753.4
60000,1,1466,11.42,0.09,0.20,0.06,11.07,0.00,1.02,0.000,0.191,408932.9,514670.0,2,129,3.26,1.01,1.03,65.5522,1496.62,19585.0,8.6716,5.7390,5461,23.9715,53,41.9199,373735.7
60000,2,668,11.87,0.24,0.11,0.11,11.41,0.00,1.06,0.000,0.091,183946.6,210695.2,1,120,3.23,1.05,1.07,29.6449,925.00,1631.1,27.7200,9.8786,5461,23.9715,88,10.0300,90166.7
70000,0,1792,11.54,0.13,0.13,0.02,11.26,0.00,1.02,0.000,0.237,456444.5,649821.1,1,102,3.21,1.01,1.04,81.2939,1525.74,84218.1,0.0000,3.9821,5462,24.0208,35,49.1767,444604.3
70000,1,1401,11.85,0.26,0.12,0.01,11.46,0.00,1.07,0.000,0.189,408049.5,500277.4,2,128,3.27,1.05,1.10,63.4871,1328.32,19213.0,8.2522,5.8278,5461,24.0164,45,42.1535,371777.3
70000,2,648,11.86,0.27,0.15,0.00,11.44,0.00,1.06,0.002,0.089,186413.4,216302.5,2,130,3.32,1.04,1.09,30.4077,907.41,1581.2,28.3368,9.7311,5461,24.0164,84,10.4729,94272.6
80000,0,1750,11.75,0.20,0.13,0.04,11.37,0.00,1.05,0.000,0.236,463596.1,655871.3,1,103,3.21,1.04,1.07,82.2758,1813.56,83517.1,0.0057,4.0263,5462,23.9647,29,50.3245,451822.9
80000,1,1342,12.08,0.18,0.06,0.02,11.82,0.00,1.05,0.000,0.185,406059.8,508965.3,1,137,3.32,1.02,1.06,64.6509,1261.65,19366.0,8.4025,5.6900,5461,23.9603,47,41.7237,371204.9
80000,2,668,12.09,0.12,0.13,0.01,11.83,0.00,1.02,0.000,0.092,184197.4,212398.0,1,112,3.31,1.01,1.04,29.8469,896.00,1745.1,27.9076,9.7095,5461,23.9603,82,10.2621,92231.0
90000,0,1603,11.90,0.29,0.18,0.03,11.41,0.00,1.08,0.000,0.218,467639.3,654200.5,1,125,3.29,1.05,1.10,82.4535,1626.90,83529.8,0.0000,3.8851,5462,23.8507,21,51.0522,457293.0
90000,1,1377,11.55,0.25,0.12,0.01,11.17,0.00,1.06,0.000,0.181,399205.5,503834.7,1,122,3.27,1.03,1.08,63.8616,1410.72,18875.9,8.4891,5.7733,5461,23.8463,53,40.8514,362936.2
90000,2,672,11.51,0.22,0.22,0.05,11.02,0.01,1.05,0.001,0.089,185039.6,212043.9,1,131,3.31,1.01,1.08,29.7867,908.84,1642.6,27.8854,9.7965,5461,23.8463,101,10.2413,92290.9
100000,0,1754,11.73,0.22,0.14,0.07,11.31,0.00,1.05,0.000,0.235,462778.7,651148.5,1,94,3.22,1.01,1.08,82.3472,1473.28,83678.5,0.0000,3.9330,5462,23.5793,35,50.3383,451691.2
100000,1,1435,11.49,0.23,0.09,0.03,11.14,0.00,1.06,0.000,0.190,398439.2,491286.8,1,123,3.23,1.04,1.08,62.6102,1185.28,19406.5,8.5925,5.8463,5461,23.5749,60,40.9092,360956.0
100000,2,700,11.60,0.18,0.09,0.00,11.33,0.00,1.04,0.000,0.093,184275.0,207401.6,1,139,3.38,1.05,1.06,29.3045,842.57,1709.2,28.4701,9.7765,5461,23.5749,89,10.2025,91486.6
110000,0,1818,11.51,0.17,0.08,0.02,11.25,0.00,1.04,0.000,0.240,468534.2,648528.5,1,99,3.19,1.02,1.06,82.1974,1841.90,83868.7,0.0003,3.8273,5462,23.5693,19,50.9379,456921.7
110000,1,1310,11.81,0.22,0.17,0.02,11.40,0.00,1.06,0.000,0.176,399046.4,498223.9,1,140,3.33,1.03,1.08,63.6640,1250.90,18544.8,8.2328,5.7490,5461,23.5650,52,41.1694,362814.9
110000,2,637,11.39,0.19,0.15,0.10,10.94,0.00,1.05,0.000,0.083,185050.8,211585.8,1,129,3.27,1.03,1.06,29.7714,827.44,1376.2,28.1305,9.8300,5461,23.5650,70,10.2588,91827.3
120000,0,1721,12.05,0.31,0.20,0.02,11.53,0.00,1.08,0.000,0.237,477833.8,673450.3,1,100,3.32,1.05,1.12,85.0958,1666.75,83326.6,0.0027,3.8855,5462,23.8130,42,52.2798,467971.2
120000,1,1426,12.06,0.17,0.09,0.01,11.78,0.00,1.05,0.000,0.196,392928.2,494117.0,1,111,3.37,1.03,1.06,62.8469,1441.76,18341.6,8.0905,5.8740,5461,23.8086,51,39.8014,355109.7
120000,2,607,11.97,0.19,0.19,0.01,11.58,0.00,1.04,0.000,0.085,185471.3,208670.1,1,106,3.35,1.01,1.06,29.4131,805.43,1590.4,27.9697,10.0557,5461,23.8086,96,9.9990,90044.8
130000,0,1861,11.59,0.08,0.11,0.02,11.37,0.00,1.03,0.000,0.247,468555.7,667250.3,1,118,3.18,1.01,1.04,84.4729,1838.35,83954.1,0.0000,3.8300,5462,23.7637,25,51.2469,458202.3
130000,1,1417,11.96,0.25,0.18,0.02,11.52,0.00,1.07,0.000,0.191,406386.7,507138.9,1,115,3.26,1.04,1.08,64.5422,1358.64,19067.9,8.5681,5.9021,5461,23.7593,56,41.4152,368768.7
130000,2,637,11.90,0.24,0.08,0.03,11.56,0.00,1.06,0.000,0.089,182790.4,209250.0,1,118,3.32,1.02,1.08,29.3868,860.76,1397.4,27.4745,9.9717,5461,23.7593,61,9.7933,87881.3
140000,0,1843,11.42,0.15,0.13,0.01,11.13,0.00,1.03,0.001,0.241,469520.2,667438.8,1,124,3.23,1.01,1.04,83.9711,1927.40,83276.6,0.0000,4.0196,5462,23.9798,22,51.2009,458673.3
140000,1,1402,11.83,0.16,0.26,0.02,11.38,0.00,1.04,0.000,0.190,401138.2,503365.3,1,118,3.34,1.02,1.05,63.8777,1407.58,18996.4,8.2041,5.9463,5461,23.9754,47,40.6156,363217.7
140000,2,637,12.21,0.25,0.16,0.03,11.76,0.00,1.05,0.000,0.089,186137.8,213189.7,1,105,3.48,1.00,1.09,29.9243,815.85,1475.1,27.9079,9.9375,5461,23.9754,81,10.2151,91956.5
150000,0,1752,11.60,0.19,0.13,0.02,11.27,0.00,1.06,0.001,0.232,469608.7,661903.1,1,116,3.28,1.04,1.07,83.3882,1429.87,84110.6,0.0000,4.0591,5462,23.9383,32,50.8616,458325.9
150000,1,1413,11.95,0.17,0.18,0.03,11.58,0.00,1.04,0.000,0.193,396631.6,495615.5,1,114,3.32,1.03,1.06,63.0604,1398.50,19354.2,8.3450,5.9310,5461,23.9339,59,40.6293,359192.0
150000,2,669,12.26,0.26,0.29,0.00,11.71,0.00,1.07,0.000,0.095,188103.8,218251.0,1,106,3.48,1.05,1.08,30.6025,870.09,1670.2,27.7213,9.8468,5461,23.9339,80,10.6017,94965.8
160000,0,1696,12.10,0.20,0.11,0.07,11.72,0.00,1.05,0.001,0.234,460943.0,659092.2,1,85,3.30,1.04,1.06,82.7971,1951.81,82458.6,0.0000,4.0102,5462,23.6983,47,49.6426,448778.8
160000,1,1207,12.63,0.23,0.13,0.04,12.22,0.00,1.06,0.000,0.175,413224.2,506945.9,1,110,3.42,1.04,1.08,65.0512,1792.44,18593.2,8.5481,5.9173,5461,23.6940,54,42.7253,375344.9
160000,2,657,12.52,0.27,0.10,0.01,12.14,0.00,1.07,0.000,0.094,183292.5,210357.7,1,106,3.41,1.03,1.09,29.6390,780.57,1459.8,27.4726,9.9296,5461,23.6940,56,9.9281,88927.7
170000,0,1729,12.07,0.15,0.18,0.04,11.69,0.00,1.04,0.000,0.239,475402.3,668384.8,1,109,3.28,1.03,1.04,84.3336,1720.09,83638.4,0.0000,4.0698,5462,23.8783,37,51.4773,463122.0
170000,1,1404,11.47,0.28,0.12,0.04,11.02,0.00,1.08,0.001,0.184,397370.3,496654.9,1,126,3.19,1.04,1.11,63.3236,1502.42,18899.8,8.4772,6.0859,5461,23.8739,57,40.2336,357676.3
170000,2,660,12.00,0.49,0.12,0.00,11.39,0.00,1.13,0.000,0.091,186402.3,214624.7,1,101,3.34,1.08,1.18,30.1112,867.04,1609.0,27.6591,10.0883,5461,23.8739,60,10.0484,90510.2
180000,0,1765,12.14,0.19,0.17,0.03,11.75,0.00,1.05,0.000,0.246,474223.8,664861.4,1,117,3.25,1.03,1.07,83.4923,1548.56,84142.9,0.0000,4.1373,5462,24.0453,42,51.3321,461600.3
180000,1,1319,12.16,0.17,0.16,0.03,11.80,0.00,1.04,0.000,0.184,395392.9,495581.3,1,112,3.23,1.02,1.05,62.9668,1423.92,19762.4,8.2195,6.0258,5461,24.0409,44,39.9310,356442.9
180000,2,650,11.93,0.29,0.20,0.00,11.44,0.00,1.06,0.000,0.088,187682.5,215912.8,1,105,3.31,1.04,1.09,30.3200,991.12,1543.6,28.0873,10.0134,5461,24.0409,93,10.3150,92812.5
190000,0,1593,12.28,0.09,0.13,0.00,12.06,0.00,1.02,0.000,0.224,469005.2,662837.4,1,118,3.33,1.01,1.03,83.2088,1746.76,83916.8,0.0000,4.0564,5462,24.0642,32,50.7701,456961.0
190000,1,1381,11.97,0.13,0.10,0.03,11.71,0.00,1.03,0.000,0.189,400991.1,501639.8,1,114,3.26,1.01,1.04,63.4292,1301.57,19434.4,8.4089,5.9265,5461,24.0598,56,40.6479,363594.5
190000,2,707,12.20,0.16,0.07,0.05,11.93,0.00,1.03,0.000,0.099,186038.5,216878.3,1,134,3.42,1.01,1.05,30.4527,980.33,1497.8,27.9306,9.7604,5461,24.0598,65,10.4176,93547.8
200000,0,1690,11.80,0.29,0.10,0.04,11.38,0.00,1.09,0.001,0.229,473655.6,672909.7,1,87,3.24,1.04,1.10,84.7891,1675.99,83437.8,0.0000,4.0252,5462,23.8338,29,51.3668,461846.1
200000,1,1392,12.18,0.15,0.14,0.01,11.89,0.00,1.04,0.000,0.194,396731.5,489572.4,1,115,3.35,1.02,1.06,62.2341,1428.46,18815.7,8.4251,6.0642,5461,23.8294,60,40.1176,356902.9
200000,2,644,12.17,0.18,0.09,0.00,11.89,0.00,1.04,0.000,0.089,185470.6,216330.1,1,111,3.36,1.02,1.06,30.2925,750.53,1439.5,27.9783,9.8642,5461,23.8294,83,10.1414,91950.8
