step,event,lineage,other,size
5000,birth,1,0,3148
5000,birth,2,0,22
5000,birth,4,0,6
5000,birth,10,0,32
5000,birth,12,0,15
5000,birth,13,0,204
5000,birth,22,0,86
5000,birth,24,0,29
5000,birth,26,0,42
5000,birth,30,0,34
5000,birth,32,0,14
5000,birth,33,0,25
5000,birth,54,0,43
5000,birth,66,0,11
5000,birth,77,0,11
6000,extinct,4,0,6
7000,extinct,10,0,5
7000,extinct,66,0,6
7000,extinct,77,0,11
8000,split,121,1,18
8000,extinct,26,0,11
8000,extinct,32,0,5
9000,split,130,1,42
9000,split,132,1,13
9000,split,135,1,20
9000,extinct,30,0,36
10000,extinct,12,0,11
10000,extinct,121,0,18
11000,extinct,33,0,9
11000,extinct,132,0,13
12000,extinct,24,0,11
13000,extinct,135,0,11
14000,split,155,1,118
14000,split,156,1,15
15000,extinct,130,0,5
15000,merge,156,1,15
16000,split,162,2,20
16000,split,166,54,12
16000,extinct,54,0,249
17000,extinct,162,0,20
19000,extinct,166,0,6
20000,split,180,1,207
22000,extinct,2,0,8
23000,merge,180,1,173
24000,split,187,22,8
25000,extinct,22,0,5
27000,split,191,1,22
28000,split,194,1,192
28000,extinct,187,0,5
29000,split,196,13,152
29000,extinct,191,0,9
30000,split,198,196,42
33000,split,201,13,45
34000,merge,196,13,205
34000,merge,201,13,45
40000,split,204,1,268
45000,extinct,194,0,10
46000,split,209,13,37
50000,extinct,155,0,7
68000,extinct,209,0,6
80000,extinct,13,0,7
124000,extinct,198,0,6
185000,merge,204,1,401
190000,split,215,1,422
226000,split,222,1,7
227000,extinct,222,0,7
296000,extinct,215,0,8
