step,event,lineage,other,size
5000,birth,1,0,24
5000,birth,2,0,341
5000,birth,15,0,163
5000,birth,28,0,157
5000,birth,30,0,24
6000,split,34,1,169
6000,split,35,1,779
7000,split,43,15,49
8000,extinct,30,0,8
9000,split,57,49,109
11000,split,63,43,13
11000,split,68,43,21
11000,split,70,2,50
11000,extinct,1,0,42
11000,extinct,2,0,16
11000,extinct,43,0,10
12000,split,72,2,68
12000,split,74,2,5
13000,extinct,63,0,7
13000,extinct,68,0,13
13000,extinct,74,0,5
14000,extinct,15,0,28
14000,extinct,28,0,32
15000,extinct,70,0,6
15000,extinct,72,0,10
16000,split,90,15,21
16000,extinct,57,0,38
17000,extinct,34,0,28
19000,extinct,90,0,27
20000,split,96,35,35
21000,merge,96,35,35
22000,split,101,35,23
22000,split,103,98,54
23000,split,105,35,82
24000,extinct,101,0,17
29000,split,113,35,122
30000,merge,113,35,122
31000,merge,103,35,46
35000,split,126,35,17
35000,split,127,35,9
36000,split,130,35,5
36000,split,131,35,104
36000,extinct,127,0,9
39000,merge,105,35,203
39000,merge,131,35,164
40000,split,142,35,73
40000,split,144,136,67
41000,extinct,130,0,11
43000,merge,144,35,126
44000,split,150,35,509
44000,split,151,35,16
44000,extinct,126,0,17
46000,extinct,142,0,45
46000,extinct,151,0,16
50000,split,168,35,26
50000,extinct,150,0,555
52000,extinct,168,0,33
53000,split,175,170,54
54000,split,180,35,654
55000,extinct,175,0,33
57000,split,190,35,22
61000,extinct,190,0,43
72000,split,222,214,395
72000,split,224,180,25
75000,extinct,224,0,28
76000,split,231,222,13
77000,extinct,231,0,13
80000,split,236,35,52
81000,split,238,236,11
84000,extinct,236,0,15
87000,extinct,238,0,9
103000,split,268,180,20
105000,extinct,268,0,20
124000,extinct,180,0,11
