step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1266,24.29,3.87,3.40,0.06,16.96,0.51,2.04,0.209,0.352,472822.9,1203016.1,4,96,4.27,2.14,1.36,127.6337,4288.00,83464.3,0.1394,4.2839,5462,5.5055,51,50.9328,414933.9
10000,1,1075,22.60,3.19,3.11,0.10,16.21,0.44,1.85,0.185,0.279,433507.8,1002863.2,4,120,4.07,1.89,1.32,107.7779,3220.84,13898.7,8.7617,6.1620,5461,5.5045,110,44.3880,352141.6
10000,2,443,22.71,2.13,2.34,0.21,18.03,0.33,1.52,0.142,0.114,223750.1,527501.3,3,82,4.28,1.57,1.18,63.4595,1332.37,449.0,25.9951,8.5880,5461,5.5045,221,12.4676,104694.6
20000,0,1258,24.99,3.89,3.47,0.13,17.50,0.63,2.05,0.228,0.360,471853.6,1250942.0,6,112,4.31,2.10,1.38,126.1361,4524.17,84002.1,0.0000,3.3513,5462,6.3076,48,56.5149,464324.4
20000,1,952,25.52,3.51,3.74,0.08,18.18,0.64,1.90,0.221,0.277,360937.8,917460.9,6,91,4.42,1.98,1.28,87.0434,2913.92,13332.4,11.6459,5.9325,5461,6.3064,80,38.5139,319334.0
20000,2,435,28.03,2.92,3.61,0.15,21.35,0.59,1.71,0.200,0.141,143236.3,399778.2,3,79,4.74,1.82,1.19,39.9529,1329.09,403.5,29.6973,8.5499,5461,6.3064,139,7.0588,61047.0
30000,0,1375,23.25,3.31,3.47,0.14,16.32,0.60,1.89,0.210,0.365,461734.6,1261112.8,2,119,4.03,1.92,1.33,123.0340,4254.19,83765.3,0.0000,3.1825,5462,6.5150,32,55.1922,454919.6
30000,1,946,25.30,3.69,3.82,0.16,17.62,0.67,1.95,0.236,0.274,376059.4,951744.7,1,84,4.26,2.05,1.28,88.8212,3146.03,13273.2,11.5347,5.5869,5461,6.5138,79,41.4193,337996.9
30000,2,429,24.74,2.52,3.27,0.14,18.82,0.56,1.62,0.179,0.122,140146.8,411973.6,1,70,4.39,1.72,1.16,39.1983,1218.07,349.9,28.7174,8.5074,5461,6.5138,148,6.6530,58412.0
40000,0,1404,21.42,3.13,3.07,0.14,15.08,0.54,1.85,0.187,0.342,472087.2,1327321.6,1,131,3.75,1.90,1.27,129.5911,4256.85,83977.6,0.0000,2.9476,5462,6.3695,50,56.1711,470007.1
40000,1,1028,23.18,3.66,3.15,0.28,16.09,0.59,1.98,0.205,0.275,370910.5,983806.2,1,102,3.98,2.07,1.40,92.4702,2600.00,13630.2,11.8616,5.3150,5461,6.3683,83,40.1822,336660.5
40000,2,471,26.64,3.33,3.65,0.15,19.50,0.65,1.82,0.221,0.144,138230.7,399668.7,1,73,4.35,1.97,1.21,38.1669,1310.71,402.9,29.4055,8.3955,5461,6.3683,135,6.5651,57110.2
50000,0,1402,22.02,3.09,3.26,0.12,15.56,0.59,1.82,0.206,0.352,469092.3,1323553.4,2,97,3.79,1.89,1.24,126.8263,5122.59,83660.9,0.0000,3.0067,5462,6.7206,32,55.4868,464831.7
50000,1,914,26.77,4.15,4.30,0.19,18.13,0.80,2.08,0.282,0.280,377063.9,984189.2,2,113,4.27,2.21,1.26,89.9036,3040.79,13861.5,11.5560,5.6263,5461,6.7194,98,40.5389,338118.5
50000,2,425,28.29,3.44,4.17,0.09,20.59,0.75,1.86,0.252,0.139,142659.7,410255.2,2,84,4.47,1.99,1.20,39.0125,1296.90,376.7,29.4330,8.5945,5461,6.7194,118,6.9105,59975.6
60000,0,1399,22.40,3.43,3.27,0.17,15.53,0.56,1.91,0.202,0.357,484145.4,1362340.9,1,123,3.85,2.00,1.28,129.8799,4425.74,84253.9,0.0000,2.9511,5462,6.7835,43,57.7123,481605.3
60000,1,954,23.98,3.77,3.85,0.12,16.25,0.65,1.96,0.222,0.264,362339.6,988821.4,1,91,3.99,2.08,1.28,87.5509,2888.98,13725.8,11.4797,5.6228,5461,6.7822,94,38.3790,322537.8
60000,2,472,25.25,2.59,3.51,0.14,19.02,0.60,1.63,0.201,0.136,141814.1,401601.4,1,91,4.22,1.73,1.13,37.8301,1286.03,405.7,29.6534,8.6309,5461,6.7822,132,6.7718,58603.4
70000,0,1383,22.45,3.31,3.18,0.10,15.86,0.55,1.88,0.199,0.356,471451.8,1379373.8,1,110,3.84,1.97,1.25,128.6703,4168.48,83703.1,0.0000,2.9676,5462,6.9506,46,55.4602,468765.9
70000,1,1094,21.97,3.02,3.13,0.10,15.73,0.56,1.81,0.188,0.277,377496.8,1030580.9,1,104,3.80,1.89,1.22,92.3114,2896.48,13467.0,11.8268,5.3882,5461,6.9493,61,40.8815,341884.8
70000,2,472,27.97,3.64,4.44,0.28,19.61,0.83,1.88,0.292,0.149,141787.9,414641.4,1,80,4.33,2.04,1.11,38.2845,1341.82,473.0,29.1409,8.4547,5461,6.9493,113,6.8568,60232.5
80000,0,1548,20.61,2.30,2.68,0.10,15.53,0.45,1.60,0.152,0.365,470268.3,1361631.1,1,122,3.67,1.66,1.16,128.2145,4538.30,83014.1,0.0000,2.9192,5462,6.8655,18,55.6808,467349.3
80000,1,1134,22.94,2.82,3.49,0.14,16.49,0.57,1.74,0.199,0.299,373268.8,1036308.9,1,125,3.93,1.81,1.16,92.4537,3185.01,13079.5,11.7079,5.3886,5461,6.8643,64,40.1497,337599.9
80000,2,516,23.36,2.08,3.10,0.38,17.80,0.49,1.51,0.169,0.138,143415.4,434467.7,1,111,4.03,1.55,1.13,40.1829,1157.59,390.0,29.5326,8.2702,5461,6.8643,96,7.2562,63955.0
90000,0,1486,21.60,3.21,3.12,0.08,15.18,0.53,1.87,0.186,0.366,484941.2,1393881.2,1,124,3.79,1.96,1.26,131.9133,3844.99,83235.6,0.0000,2.5747,5462,6.7764,29,57.4695,486331.2
90000,1,1073,21.81,2.54,3.00,0.12,16.15,0.51,1.65,0.182,0.269,361915.1,1009872.8,1,118,3.84,1.72,1.16,90.6780,2688.92,13969.8,11.7147,5.0986,5461,6.7752,67,39.2623,328150.8
90000,2,451,24.97,3.00,3.98,0.06,17.93,0.70,1.72,0.233,0.128,140850.7,422830.1,1,88,4.28,1.85,1.11,39.2494,1179.43,380.2,29.5284,8.1535,5461,6.7752,103,7.1049,62407.5
100000,0,1462,22.36,3.24,3.19,0.16,15.77,0.56,1.87,0.192,0.375,480377.5,1388531.4,1,118,3.97,1.94,1.30,131.0450,4002.91,83536.8,0.0000,2.7315,5462,6.9179,24,57.0404,480861.6
100000,1,1053,23.85,2.75,3.80,0.10,17.20,0.61,1.68,0.198,0.287,369191.3,1040586.6,1,118,4.04,1.79,1.14,92.4712,3036.22,14184.8,11.8122,5.2721,5461,6.9166,82,39.6145,335148.4
100000,2,512,25.22,2.30,3.33,0.23,19.35,0.56,1.55,0.189,0.147,141295.5,435455.8,1,70,4.20,1.64,1.10,40.0695,1236.08,430.2,29.0730,8.1648,5461,6.9166,119,7.1403,62830.8
