step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,999,14.67,0.56,0.18,0.06,13.87,0.00,1.16,0.001,0.166,462526.6,349479.9,6,67,3.70,1.11,1.23,50.5822,1210.63,90559.7,0.0646,5.2356,5462,25.3099,82,49.0570,376450.2
10000,1,958,15.44,0.35,0.17,0.09,14.83,0.00,1.10,0.000,0.170,457776.0,317267.6,8,51,3.61,1.09,1.13,46.3321,1029.34,21709.9,6.6991,6.3140,5461,25.3052,76,46.9326,360166.5
10000,2,443,13.80,0.18,0.12,0.06,13.44,0.00,1.04,0.000,0.070,217672.6,128284.5,5,85,3.41,1.00,1.06,20.2678,584.02,1311.6,25.5112,10.5296,5461,25.3052,85,10.1680,72918.9
20000,0,1097,13.42,0.22,0.26,0.05,12.89,0.00,1.07,0.000,0.168,476675.7,400701.2,1,73,3.42,1.02,1.09,53.8255,1459.52,89582.5,0.0000,5.2318,5462,27.9073,76,52.2706,435775.2
20000,1,1033,13.92,0.17,0.25,0.02,13.48,0.00,1.05,0.000,0.165,432447.3,329293.8,2,67,3.48,1.02,1.06,44.2188,1118.92,21366.2,7.1543,7.3710,5461,27.9022,65,42.8678,369221.7
20000,2,493,13.82,0.08,0.13,0.03,13.59,0.00,1.01,0.000,0.079,202536.6,119798.8,2,91,3.49,1.01,1.03,16.7659,437.07,1200.7,20.4535,15.4037,5461,27.9022,62,5.7058,51627.0
30000,0,1047,13.65,0.40,0.22,0.10,12.92,0.00,1.10,0.000,0.164,452740.9,384444.4,3,91,3.56,1.03,1.13,51.8210,1498.58,90785.7,0.0000,5.2590,5462,27.6250,59,48.6774,411779.1
30000,1,907,14.24,0.51,0.22,0.02,13.48,0.00,1.13,0.000,0.148,444216.2,333221.5,3,73,3.80,1.06,1.18,44.8304,1015.18,22681.0,6.9901,7.3562,5461,27.6199,87,45.7481,381839.3
30000,2,483,12.95,0.22,0.16,0.10,12.46,0.00,1.05,0.000,0.071,200674.3,121448.2,3,59,3.42,1.04,1.08,17.1513,577.24,1432.0,21.7023,14.4751,5461,27.6199,93,6.5241,59325.9
40000,0,1183,12.85,0.23,0.32,0.02,12.27,0.00,1.07,0.001,0.173,457383.1,378531.5,3,61,3.75,1.04,1.07,51.0708,1115.01,89988.7,0.0000,4.8930,5462,27.1653,57,50.0656,419757.3
40000,1,995,12.54,0.29,0.28,0.02,11.95,0.00,1.07,0.000,0.143,420125.6,311960.8,4,75,3.56,1.02,1.10,41.7165,915.14,22688.8,6.4121,7.9539,5461,27.1603,77,42.5068,351657.4
40000,2,533,10.74,0.23,0.14,0.03,10.35,0.00,1.06,0.000,0.066,200387.5,111755.1,2,74,3.14,1.04,1.10,16.1654,452.93,1573.8,23.3761,14.2360,5461,27.1603,87,6.9080,61077.9
50000,0,1075,13.62,0.16,0.26,0.11,13.09,0.00,1.05,0.000,0.167,443709.4,369262.8,2,70,3.81,1.03,1.06,49.5734,1170.47,89988.6,0.0000,5.0607,5462,26.6998,76,48.0489,404303.6
50000,1,1018,12.39,0.26,0.12,0.15,11.86,0.00,1.08,0.000,0.145,430286.7,311288.5,2,82,3.70,1.05,1.09,41.7989,930.19,22093.3,7.5297,7.6061,5461,26.6949,65,44.8253,365377.5
50000,2,505,12.72,0.28,0.17,0.24,12.03,0.00,1.06,0.000,0.074,186290.8,111158.8,2,72,3.71,1.01,1.09,16.3055,390.42,1439.9,23.8378,12.9266,5461,26.6949,60,6.8427,60363.7
60000,0,1156,11.76,0.16,0.19,0.08,11.33,0.00,1.05,0.000,0.156,460886.3,384998.2,2,80,3.50,1.04,1.06,51.2654,1064.95,89434.4,0.0000,4.8919,5462,26.7764,54,50.2868,424924.3
60000,1,1104,12.17,0.16,0.14,0.11,11.76,0.00,1.04,0.001,0.152,417334.2,303966.0,3,88,3.49,1.02,1.06,40.9140,1092.87,21840.6,7.2730,7.1052,5461,26.7715,67,43.0998,357320.7
60000,2,510,12.77,0.07,0.09,0.06,12.55,0.00,1.02,0.002,0.075,182894.1,112118.1,3,101,3.77,1.01,1.02,16.5463,550.61,1751.8,24.8446,12.2236,5461,26.7715,79,7.4437,64340.5
70000,0,1120,12.39,0.14,0.07,0.11,12.07,0.00,1.04,0.000,0.159,456691.5,384063.3,2,81,3.76,1.03,1.05,50.6937,1267.30,89507.1,0.0000,5.1075,5462,27.3252,52,49.2943,417955.0
70000,1,1002,13.00,0.18,0.10,0.10,12.62,0.00,1.04,0.000,0.148,420801.6,313576.3,2,55,3.82,1.02,1.06,41.7532,1075.42,23145.4,6.9861,7.1538,5461,27.3202,68,43.5432,361039.1
70000,2,472,12.51,0.22,0.08,0.22,11.98,0.00,1.07,0.000,0.068,192008.5,117542.6,2,77,3.72,1.05,1.08,17.1243,628.16,1962.9,23.6604,12.9051,5461,27.3202,113,7.6642,66749.7
80000,0,1073,13.17,0.20,0.06,0.13,12.78,0.00,1.05,0.000,0.160,455609.9,381979.7,4,63,3.74,1.03,1.07,50.6839,1161.03,89142.5,0.0000,4.8991,5462,27.2557,53,50.4200,419462.2
80000,1,958,12.58,0.18,0.25,0.18,11.96,0.00,1.03,0.000,0.139,420485.2,313891.2,4,73,3.71,1.02,1.05,41.8421,1002.32,22205.0,6.6568,6.8762,5461,27.2507,69,43.3378,363219.7
80000,2,551,11.22,0.11,0.08,0.05,10.98,0.00,1.03,0.000,0.071,194936.4,115143.2,4,111,3.65,1.03,1.04,16.6616,566.02,1408.2,23.0213,13.4873,5461,27.2507,73,7.3290,63917.7
90000,0,1223,11.40,0.09,0.09,0.20,11.02,0.00,1.01,0.000,0.160,466547.3,378692.3,3,75,3.58,1.00,1.03,51.0743,1570.81,89354.1,0.0000,4.8710,5462,27.0076,60,51.8793,429543.0
90000,1,1018,11.83,0.11,0.15,0.20,11.38,0.00,1.03,0.000,0.136,401434.2,285132.5,3,72,3.71,1.02,1.03,38.2681,950.73,22222.5,6.5439,7.5719,5461,27.0027,88,40.3550,337735.6
90000,2,530,10.46,0.06,0.00,0.11,10.29,0.00,1.01,0.000,0.065,194265.5,116835.9,3,93,3.66,1.00,1.02,17.0287,460.49,1758.4,24.4131,13.1010,5461,27.0027,91,7.7349,67477.6
100000,0,1215,11.37,0.07,0.10,0.21,10.99,0.00,1.03,0.000,0.158,464260.3,383429.2,3,77,3.72,1.02,1.03,51.1853,1522.64,87879.0,0.0012,4.7904,5462,27.0942,48,51.8235,428881.6
100000,1,1077,11.04,0.13,0.20,0.16,10.55,0.00,1.04,0.000,0.136,410464.6,293995.5,3,80,3.76,1.04,1.06,39.3769,1175.56,20770.1,6.4107,7.1418,5461,27.0893,80,41.8310,350169.4
100000,2,579,10.16,0.14,0.12,0.26,9.64,0.00,1.03,0.000,0.068,193260.4,113765.5,3,105,3.69,1.03,1.03,16.6896,550.84,1588.3,24.0898,13.0092,5461,27.0893,138,7.6526,67080.5
110000,0,1135,11.65,0.09,0.07,0.24,11.25,0.00,1.01,0.000,0.152,463531.2,390646.7,3,68,3.82,1.00,1.03,51.8248,1274.15,87728.0,0.0000,4.4819,5462,27.4262,47,51.3038,432666.8
110000,1,1047,11.25,0.06,0.12,0.24,10.82,0.00,1.02,0.000,0.134,407358.5,298043.8,3,72,3.82,1.00,1.02,40.1174,1092.60,21253.9,7.3398,7.3156,5461,27.4212,80,42.3938,346818.4
110000,2,541,10.62,0.11,0.03,0.04,10.43,0.00,1.03,0.000,0.066,201674.7,121555.2,3,81,3.76,1.00,1.04,17.3606,450.25,1582.2,21.2157,14.1709,5461,27.4212,84,7.1947,64123.3
120000,0,1117,11.46,0.09,0.16,0.16,11.05,0.00,1.03,0.000,0.145,456368.8,381667.4,3,69,3.85,1.02,1.03,50.7876,1187.09,87730.2,0.0000,4.4948,5462,27.3047,49,51.3144,423591.3
120000,1,1058,11.13,0.12,0.09,0.23,10.70,0.00,1.04,0.000,0.136,420831.2,318744.8,3,81,3.72,1.03,1.04,42.6711,1003.97,19969.4,6.8075,7.2142,5461,27.2997,55,42.9905,360786.0
120000,2,528,11.19,0.18,0.05,0.16,10.80,0.00,1.04,0.000,0.067,199192.8,120843.1,3,98,3.80,1.02,1.08,17.2150,527.09,1346.4,20.9328,14.1903,5461,27.2997,63,7.0066,61536.3
