step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
310000,3441,1.807,0.447,7.09,140772,117790,1306,0,21589,49,523182.5,1868096.8,0.656,0.141,0.137,0.066,114,11.86,2.41,0.01,0.29,0.03,0.52,0.01,0.30,11.81,2.37,0.00,0.00,0.003,0.045,87,0.901,0.003,0.989,0.000,0.008,469428,466651,3,0.852,0.002,0.003,93368,0.177,1.750,0.030,5.65,113220,0,38124.423,0.000,0.946,6250976,1.01,15.96,0.000,0.000,0.000,12,12,12,47,40824,0.156,0.00,0.0013,0.009,52,0.847,0.000,0.093,0.703,7.34,7.85,7.66,0.00,0.000,1.00,1.00,1.01,0.847,0.00023,1.46,252.9432,4940.44,29912.5,139556.7,101.670,59.7879,193.167,121.172,0.361,0.101,0.9,0.790,141.637,417,1101.2,40.31,3.158,55.060,573.3,49.425,0.135,2.00,27.6890,95277.8,2.4951,0.5731
320000,3609,1.833,0.476,7.01,140196,116836,1398,0,21794,34,521512.5,1887065.5,0.661,0.136,0.139,0.064,115,11.83,2.53,0.02,0.40,0.02,0.57,0.02,0.40,11.77,2.25,0.00,0.07,0.002,0.037,98,0.902,0.003,0.988,0.000,0.009,471599,468766,3,0.838,0.000,0.006,113329,0.180,1.753,0.033,5.71,114392,0,55501.926,0.000,0.952,6056246,1.00,16.04,0.001,0.000,0.001,12,12,12,64,42705,0.163,0.00,0.0012,0.007,51,0.839,0.000,0.093,0.706,7.41,7.84,7.72,0.00,0.001,1.00,1.00,1.00,0.840,0.00023,1.45,255.2705,5128.68,29212.3,139549.8,101.796,59.7150,194.584,118.864,0.374,0.097,0.7,0.813,143.001,458,1348.3,33.99,3.140,54.888,633.5,49.280,0.135,2.00,26.3443,95076.6,2.3941,0.8832
330000,3560,1.792,0.463,6.83,138844,115971,1377,0,21545,14,512674.3,1883164.6,0.648,0.133,0.155,0.064,114,11.87,2.28,0.01,0.37,0.01,0.34,0.01,0.64,11.83,2.06,0.00,0.00,0.001,0.025,77,0.903,0.003,0.990,0.000,0.008,461641,459165,3,0.832,0.005,0.002,217395,0.147,1.763,0.030,5.68,110026,0,134511.759,0.000,0.945,6032547,1.00,16.01,0.000,0.000,0.000,12,12,12,64,42260,0.161,0.00,0.0012,0.008,52,0.856,0.000,0.079,0.702,7.41,7.87,7.68,0.00,0.000,1.00,1.00,1.00,0.857,0.00022,1.41,253.9568,4784.52,27310.5,139542.9,103.034,58.4257,194.986,113.766,0.350,0.090,1.0,0.779,144.158,534,1485.7,43.17,3.189,53.717,510.1,48.388,0.135,2.00,27.3671,97426.8,2.4660,0.8007
340000,3491,1.792,0.498,6.91,140497,116831,1443,0,22292,25,516286.7,1900369.9,0.633,0.140,0.162,0.064,115,11.90,3.48,0.01,0.16,0.02,0.63,0.06,1.23,11.81,3.06,0.00,0.00,0.002,0.035,85,0.895,0.003,0.992,0.000,0.005,466844,464561,3,0.818,0.001,0.013,258187,0.127,2.067,0.032,5.85,107542,0,76014.795,0.000,0.945,6298208,1.00,16.00,0.002,0.000,0.000,12,12,12,64,41542,0.158,0.00,0.0013,0.007,67,0.845,0.000,0.074,0.702,7.36,7.88,7.69,0.00,0.000,1.00,1.00,1.00,0.845,0.00026,1.55,256.4195,5683.17,27970.1,139535.9,102.577,58.8706,196.447,114.195,0.389,0.092,0.8,0.905,141.227,417,1164.6,48.69,3.188,53.857,594.9,48.543,0.135,2.00,27.5910,96320.0,2.4883,2.2563
350000,3516,1.753,0.440,6.88,139444,114504,1406,0,23509,32,508270.2,1889888.5,0.638,0.133,0.169,0.060,114,11.97,3.12,0.01,0.30,0.03,0.94,0.06,0.70,11.86,2.85,0.00,0.00,0.002,0.032,109,0.897,0.003,0.992,0.000,0.005,462646,460766,4,0.763,0.065,0.024,371944,0.134,1.749,0.028,5.27,108363,0,59059.016,0.000,0.947,6156706,1.00,15.96,0.001,0.000,0.000,12,12,12,64,42091,0.161,0.00,0.0012,0.007,60,0.861,0.000,0.065,0.701,7.41,7.85,7.75,0.00,0.000,1.01,1.00,1.00,0.861,0.00021,1.44,254.5027,4789.35,27736.0,139528.9,103.569,58.0653,195.174,114.901,0.335,0.092,0.9,0.746,139.165,432,1147.4,40.85,2.880,53.567,438.1,48.361,0.135,2.00,27.7537,97582.1,2.4965,0.4742
360000,3490,1.726,0.482,6.86,140477,115547,1405,0,23551,8,506023.1,1882882.4,0.627,0.126,0.181,0.066,113,11.95,2.54,0.01,0.28,0.02,0.75,0.03,0.33,11.89,2.38,0.00,0.03,0.001,0.021,93,0.906,0.003,0.991,0.001,0.006,459589,457637,5,0.823,0.014,0.014,546528,0.133,1.785,0.032,5.08,110059,0,235360.297,0.000,0.952,5973501,1.00,15.98,0.001,0.000,0.000,12,12,12,64,41703,0.159,0.00,0.0012,0.007,40,0.880,0.000,0.072,0.697,7.43,7.86,7.72,0.00,0.000,1.00,1.00,1.00,0.880,0.00018,1.28,253.8998,5072.77,26666.3,139522.1,103.812,58.0001,195.019,117.325,0.354,0.087,0.9,0.641,143.079,553,1489.3,38.78,2.869,53.663,519.8,48.330,0.135,2.00,28.1080,98096.9,2.5183,0.0419
370000,3456,1.755,0.452,6.76,141209,115997,1425,0,23821,46,506373.2,1913307.5,0.608,0.119,0.204,0.070,114,11.91,2.55,0.02,0.39,0.01,0.26,0.06,0.94,11.83,2.46,0.00,0.00,0.001,0.035,68,0.931,0.001,0.989,0.000,0.010,463339,461212,3,0.837,0.007,0.023,787899,0.123,1.743,0.030,4.95,105923,0,41593.641,0.000,0.956,5515765,1.00,16.00,0.000,0.000,0.000,12,12,12,64,41175,0.157,0.00,0.0012,0.006,6,0.863,0.000,0.061,0.698,7.57,7.90,7.80,0.00,0.000,1.00,1.00,1.00,0.863,0.00019,1.31,257.0871,4473.80,25022.7,139515.0,103.747,57.9777,197.910,117.111,0.341,0.081,0.5,0.637,142.177,513,1640.0,42.13,2.737,53.827,425.1,48.532,0.134,2.00,28.9914,100194.4,2.5960,0.2804
380000,3507,1.828,0.481,6.69,139054,113722,1474,0,23807,10,500388.8,1915350.6,0.603,0.113,0.215,0.070,115,11.95,2.89,0.02,0.56,0.02,0.61,0.04,0.31,11.87,2.72,0.00,0.08,0.002,0.033,89,0.908,0.001,0.992,0.000,0.007,460844,459099,3,0.812,0.000,0.026,781982,0.118,1.950,0.032,4.69,103876,0,191535.062,0.000,0.961,5258181,1.00,15.96,0.000,0.000,0.000,12,12,12,52,41911,0.160,0.00,0.0012,0.007,55,0.863,0.000,0.059,0.701,7.54,7.87,7.78,0.00,0.000,1.00,1.00,1.00,0.863,0.00016,1.28,257.0713,5247.66,24364.9,139507.9,104.607,57.3253,197.687,115.841,0.348,0.077,0.6,0.559,140.107,452,1337.6,43.73,2.607,53.257,546.3,48.102,0.135,2.00,28.5177,100011.6,2.5615,0.3051
390000,3476,1.804,0.496,6.62,137748,112224,1554,0,24001,20,501799.8,1919119.6,0.597,0.114,0.218,0.071,115,12.03,3.05,0.01,0.39,0.04,1.22,0.03,0.59,11.95,2.66,0.00,0.00,0.002,0.041,88,0.919,0.002,0.993,0.000,0.005,464003,462039,3,0.820,0.000,0.011,777709,0.104,1.952,0.033,5.04,100907,0,95955.981,0.000,0.960,5113731,1.00,15.90,0.001,0.000,0.000,12,12,12,64,41806,0.159,0.00,0.0012,0.006,56,0.849,0.000,0.055,0.706,7.54,7.85,7.78,0.00,0.000,1.00,1.00,1.00,0.849,0.00019,1.35,257.3105,5608.21,24758.4,139500.7,104.428,57.4482,197.111,116.597,0.359,0.080,0.7,0.657,140.589,455,1279.9,54.41,2.753,53.022,485.3,47.887,0.135,2.00,28.6272,99508.2,2.5671,0.6340
400000,3493,1.769,0.458,6.77,136791,112089,1459,0,23226,12,496085.6,1898075.8,0.571,0.115,0.237,0.077,112,11.69,2.37,0.01,0.22,0.02,0.90,0.02,0.32,11.64,2.21,0.00,0.05,0.001,0.026,102,0.887,0.002,0.991,0.000,0.006,458227,456221,3,0.804,0.000,0.005,327055,0.120,1.833,0.031,4.89,98834,0,158172.979,0.000,0.946,5195215,1.00,16.10,0.000,0.000,0.000,12,12,12,64,40820,0.156,0.00,0.0012,0.011,48,0.856,0.000,0.050,0.704,7.35,7.77,7.59,0.00,0.000,1.00,1.00,1.00,0.856,0.00018,1.20,254.4791,4906.23,25437.5,139493.6,105.238,56.8369,195.307,116.503,0.364,0.083,1.1,0.635,147.104,455,1360.8,37.34,2.748,52.512,546.9,47.434,0.135,2.00,28.5014,99555.5,2.5806,0.3865
410000,3708,1.735,0.476,6.73,139091,114005,1482,0,23389,10,504320.3,1910301.8,0.573,0.118,0.232,0.077,113,11.74,3.04,0.02,0.44,0.02,0.87,0.01,0.25,11.69,2.88,0.00,0.00,0.001,0.030,104,0.876,0.004,0.991,0.000,0.005,459667,457601,3,0.781,0.000,0.005,221815,0.133,1.998,0.032,5.38,99583,0,191030.175,0.000,0.948,5177489,1.00,16.00,0.001,0.000,0.000,11,12,12,64,43540,0.166,0.00,0.0012,0.013,59,0.830,0.000,0.053,0.700,7.31,7.76,7.54,0.00,0.000,1.00,1.00,1.00,0.830,0.00019,1.27,256.7759,5394.67,25487.6,139486.7,104.166,57.7139,197.626,120.391,0.395,0.080,1.0,0.696,146.431,423,1277.4,42.52,3.061,53.020,518.3,47.806,0.134,2.00,26.6716,98898.3,2.4194,1.9833
420000,3447,1.755,0.504,6.74,142908,118925,1455,0,22789,20,514123.5,1921568.9,0.569,0.124,0.227,0.080,113,11.84,2.76,0.00,0.16,0.02,1.09,0.01,0.16,11.81,2.64,0.00,0.00,0.001,0.030,79,0.918,0.001,0.991,0.000,0.008,457605,455094,3,0.829,0.000,0.002,289695,0.133,1.985,0.035,6.22,104242,0,96078.444,0.000,0.955,5185231,1.00,16.05,0.001,0.000,0.000,12,12,12,64,40811,0.156,0.00,0.0013,0.006,40,0.787,0.000,0.064,0.692,7.52,7.87,7.77,0.00,0.000,1.00,1.00,1.00,0.787,0.00026,1.52,259.1025,5475.36,25590.2,139479.7,102.767,58.6602,201.012,118.498,0.367,0.081,0.5,0.905,144.930,502,1565.3,39.32,3.485,53.333,515.3,48.132,0.135,2.00,28.6529,98766.5,2.5768,0.1542
430000,3610,1.719,0.421,6.73,139883,115250,1489,0,22981,4,503899.0,1910583.1,0.578,0.117,0.229,0.077,118,11.65,1.78,0.01,0.16,0.00,0.03,0.01,0.16,11.63,1.82,0.00,0.00,0.000,0.008,76,0.899,0.003,0.989,0.000,0.007,457574,455282,3,0.807,0.000,0.003,223731,0.127,1.652,0.029,5.45,107362,0,477645.781,0.000,0.952,5075691,1.00,16.08,0.000,0.000,0.000,12,12,12,32,42044,0.160,0.00,0.0012,0.012,53,0.815,0.000,0.055,0.697,7.39,7.78,7.65,0.00,0.000,1.00,1.00,1.00,0.815,0.00020,1.31,256.4962,4328.43,24996.8,139472.8,104.188,57.5543,198.118,118.360,0.351,0.079,0.5,0.727,146.306,451,1466.4,40.04,3.044,52.893,403.6,47.743,0.135,2.00,27.8497,100537.5,2.5136,4.3444
440000,3667,1.762,0.469,6.62,141782,117088,1485,0,23152,13,510404.5,1923760.4,0.576,0.125,0.220,0.079,124,11.68,2.69,0.01,0.35,0.01,0.73,0.02,0.30,11.63,2.52,0.00,0.00,0.001,0.026,87,0.888,0.003,0.991,0.000,0.006,459167,456620,3,0.792,0.000,0.007,199867,0.139,1.888,0.032,5.93,105595,0,147981.567,0.000,0.941,5399706,1.00,16.09,0.000,0.000,0.000,12,12,12,64,42822,0.163,0.00,0.0012,0.010,65,0.803,0.000,0.062,0.695,7.35,7.76,7.58,0.00,0.000,1.00,1.00,1.00,0.803,0.00023,1.44,258.9488,5416.58,25021.9,139465.8,103.377,58.1876,200.245,118.368,0.392,0.078,1.0,0.833,145.227,389,1141.3,43.49,3.359,53.089,517.6,47.933,0.135,2.00,27.1197,99447.9,2.4613,0.0324
450000,3597,1.801,0.435,6.60,142484,117023,1513,0,24018,11,512655.9,1919417.1,0.551,0.125,0.241,0.083,132,11.78,2.63,0.01,0.30,0.03,0.69,0.04,1.06,11.70,2.30,0.00,0.00,0.002,0.034,79,0.907,0.002,0.987,0.000,0.011,461691,459071,3,0.811,0.000,0.009,278511,0.127,1.781,0.029,6.07,104609,0,174492.466,0.000,0.949,5323837,1.00,16.04,0.000,0.000,0.000,12,12,12,64,42384,0.162,0.00,0.0012,0.008,69,0.799,0.000,0.060,0.695,7.48,7.82,7.67,0.00,0.000,1.00,1.00,1.00,0.799,0.00024,1.48,258.5460,4748.26,26119.9,139458.8,102.872,58.7463,199.464,120.190,0.353,0.082,0.6,0.853,144.460,437,1276.6,48.80,3.375,53.425,439.4,48.095,0.134,2.00,27.4904,98882.9,2.4890,0.8717
460000,3626,1.839,0.545,6.45,143175,117899,1459,0,23788,21,513215.8,1913560.8,0.531,0.126,0.257,0.086,135,11.77,2.35,0.01,0.20,0.01,0.28,0.02,0.30,11.73,2.31,0.00,0.00,0.000,0.017,69,0.905,0.002,0.991,0.000,0.007,456507,454077,3,0.803,0.000,0.011,258350,0.122,2.228,0.037,6.16,102550,0,91121.940,0.000,0.946,5326338,1.00,16.04,0.000,0.000,0.000,12,12,12,64,42666,0.163,0.00,0.0012,0.006,65,0.794,0.000,0.058,0.690,7.46,7.80,7.66,0.00,0.000,1.00,1.00,1.00,0.794,0.00024,1.48,257.8665,6377.22,25407.4,139451.8,102.907,58.5116,199.633,120.161,0.382,0.081,0.8,0.874,145.663,447,1326.5,43.31,3.446,53.293,563.9,48.010,0.135,2.00,26.9127,97585.4,2.4420,0.2383
470000,3547,1.813,0.507,6.54,143073,117528,1467,1,24156,27,517100.2,1923487.9,0.544,0.133,0.239,0.084,135,11.73,2.08,0.00,0.06,0.01,0.25,0.02,0.50,11.70,2.09,0.00,0.00,0.001,0.030,63,0.909,0.004,0.991,0.000,0.005,463151,460820,3,0.793,0.003,0.005,493803,0.101,2.043,0.034,6.17,102152,87,71240.292,0.000,0.948,5682074,1.00,16.03,0.000,0.000,0.000,12,12,12,64,41608,0.159,0.00,0.0012,0.007,58,0.802,0.000,0.061,0.695,7.41,7.82,7.65,0.00,0.000,1.00,1.00,1.00,0.802,0.00026,1.50,259.2043,5764.61,25340.4,139444.8,102.411,59.0035,200.120,119.054,0.349,0.081,0.7,0.924,144.730,446,1300.9,43.68,3.418,53.760,502.6,48.378,0.134,2.00,27.7777,98527.7,2.5091,0.5737
480000,3595,1.708,0.446,6.60,141068,115602,1437,0,23981,14,510039.9,1906702.9,0.551,0.129,0.238,0.082,135,11.63,2.36,0.02,0.47,0.00,0.07,0.03,0.52,11.59,2.22,0.00,0.00,0.001,0.024,96,0.875,0.002,0.991,0.000,0.007,459938,457574,3,0.781,0.002,0.009,192381,0.133,1.892,0.030,5.75,99560,0,136193.062,0.000,0.936,5627587,1.00,16.06,0.000,0.000,0.000,10,12,12,54,41822,0.160,0.00,0.0012,0.008,78,0.820,0.000,0.065,0.697,7.29,7.76,7.57,0.00,0.000,1.00,1.00,1.00,0.820,0.00021,1.33,256.6735,5091.44,26400.0,139437.8,103.427,58.4178,197.752,120.680,0.373,0.083,1.1,0.767,145.943,379,1097.1,40.43,3.294,53.332,529.8,48.018,0.135,2.00,27.4683,98748.5,2.4910,0.7508
490000,3598,1.751,0.436,6.54,143263,118934,1405,0,22921,17,517975.6,1908768.8,0.550,0.129,0.239,0.082,136,11.71,2.66,0.03,0.87,0.05,1.32,0.03,0.30,11.61,2.36,0.00,0.03,0.002,0.043,88,0.889,0.004,0.989,0.000,0.007,457785,455229,3,0.795,0.000,0.010,316895,0.128,1.679,0.032,6.24,98102,0,112280.515,0.000,0.938,5581277,1.01,16.08,0.001,0.000,0.000,12,12,12,64,42130,0.161,0.00,0.0012,0.011,67,0.800,0.000,0.067,0.691,7.38,7.78,7.61,0.00,0.001,1.01,1.01,1.01,0.800,0.00024,1.47,257.7553,4884.28,25531.6,139430.9,102.233,59.1983,199.724,121.717,0.383,0.081,0.9,0.849,145.064,364,1056.7,34.92,3.529,53.896,547.3,48.429,0.135,2.00,27.6880,99621.4,2.5088,0.1585
500000,3520,1.784,0.485,6.56,143499,119307,1462,0,22808,53,519034.4,1915590.8,0.545,0.128,0.241,0.085,134,11.70,2.26,0.02,0.47,0.02,0.64,0.01,0.40,11.65,2.01,0.00,0.00,0.001,0.033,81,0.902,0.002,0.992,0.000,0.006,461524,458796,3,0.810,0.000,0.004,307726,0.128,1.974,0.032,6.32,99878,0,36143.222,0.000,0.951,5482430,1.01,16.09,0.000,0.001,0.000,12,12,12,64,41198,0.157,0.00,0.0013,0.005,49,0.798,0.000,0.069,0.693,7.43,7.82,7.69,0.00,0.000,1.01,1.01,1.01,0.798,0.00024,1.41,258.8131,5293.07,26189.3,139423.8,102.147,59.5165,199.851,120.361,0.362,0.084,0.6,0.828,147.359,471,1441.1,44.26,3.570,53.961,527.6,48.476,0.135,2.00,27.8923,98180.9,2.5219,0.0943
