step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat
100000,10,10,0,0,0,10,0,1.00,12,0.000,2997,2.74,401.03,28.00,2,0,0,0,1.00,1.00,1.00,3,2,8,25.0,15.585
100000,46,46,17,0,0,29,0,5.28,0,0.000,2987,6.41,1492.53,87.76,2,0,0,0,1.00,6.38,6.88,6,8,8,24.6,37.039
100000,10,10,0,0,0,10,0,1.00,12,0.000,2960,1.56,423.00,87.94,2,0,0,0,1.00,1.00,1.00,3,2,8,24.6,15.392
100000,10,10,0,0,0,10,0,1.00,12,0.000,2901,2.07,252.22,125.87,2,0,1,0,1.00,1.00,1.00,3,2,8,25.5,15.086
100000,8,8,0,0,0,8,0,1.00,18,0.000,2884,1.79,383.90,77.54,2,0,0,0,1.00,1.00,1.00,2,5,2,25.1,13.843
100000,8,8,0,0,0,8,0,1.00,18,0.000,2883,2.08,383.34,23.00,2,0,0,0,1.00,1.00,1.00,2,5,2,24.7,13.838
100000,10,10,0,0,0,10,0,1.00,12,0.000,2878,2.46,319.23,57.55,2,0,0,0,1.00,1.00,1.00,5,2,8,24.9,14.966
100000,10,10,0,0,0,10,0,1.00,12,0.000,2793,2.82,177.84,22.80,2,0,0,0,1.00,1.00,1.00,3,2,8,24.5,14.524
100000,2,2,0,0,0,2,0,1.00,26,0.000,2550,1.26,83.00,19.00,2,0,0,0,1.00,1.00,1.00,2,1,2,25.1,9.180
100000,10,10,0,0,0,10,0,1.00,12,0.000,2433,1.52,310.08,50.05,2,0,0,0,1.00,1.00,1.00,5,2,8,19.0,12.652
100000,10,10,0,0,0,10,0,1.00,12,0.000,2302,1.57,331.91,36.65,2,0,0,0,1.00,1.00,1.00,3,2,8,20.4,11.971
100000,10,10,0,0,0,10,0,1.00,12,0.000,2279,2.84,416.93,18.67,2,0,0,0,1.00,1.00,1.00,3,2,8,25.3,11.851
100000,10,10,0,0,0,10,0,1.00,12,0.000,2272,1.92,380.81,33.67,2,0,0,0,1.00,1.00,1.00,5,2,8,22.3,11.815
100000,10,10,0,0,0,10,0,1.00,12,0.000,2259,1.47,394.44,10.83,2,0,0,0,1.00,1.00,1.00,3,2,8,24.3,11.747
100000,10,10,0,0,0,10,0,1.00,12,0.000,2172,1.67,288.95,17.57,2,0,0,0,1.00,1.00,1.00,3,2,8,25.3,11.295
100000,12,12,0,0,0,12,0,1.00,12,0.000,2093,1.84,470.74,12.25,2,0,0,0,1.00,1.00,1.00,3,2,8,23.5,11.721
100000,10,10,0,0,0,10,0,1.00,12,0.000,2089,2.16,376.85,40.95,2,0,0,0,1.00,1.00,1.00,2,2,8,23.6,10.863
100000,10,10,0,0,0,10,0,1.00,12,0.000,2078,2.98,296.26,40.92,2,0,0,0,1.00,1.00,1.00,2,2,8,23.6,10.806
100000,10,10,0,0,0,10,0,1.00,12,0.000,2067,1.68,289.37,64.35,2,0,0,0,1.00,1.00,1.00,3,2,8,24.4,10.749
100000,10,10,0,0,0,10,0,1.00,12,0.000,2055,1.50,345.05,64.23,2,0,1,0,1.00,1.00,1.00,2,2,8,24.4,10.686
100000,10,10,0,0,0,10,0,1.00,12,0.000,2043,2.55,325.11,83.49,2,0,0,0,1.00,1.00,1.00,2,2,8,23.6,10.624
100000,10,10,0,0,0,10,0,1.00,12,0.000,2040,1.93,252.25,16.29,2,0,0,0,1.00,1.00,1.00,3,2,8,22.9,10.608
100000,10,10,0,0,0,10,0,1.00,12,0.000,2033,2.33,267.05,64.11,2,0,0,0,1.00,1.00,1.00,2,2,8,24.4,10.572
100000,10,10,0,0,0,10,0,1.00,12,0.000,2033,1.38,77.82,56.37,2,0,0,0,1.00,1.00,1.00,4,2,8,23.5,10.572
100000,14,14,0,0,0,14,0,1.00,10,0.000,1974,1.99,265.94,30.41,2,0,0,0,1.00,1.00,1.00,3,3,8,10.9,11.844
100000,10,10,0,0,0,10,0,1.00,12,0.000,1940,2.62,1.51,138.36,2,0,0,0,1.00,1.00,1.00,3,2,8,23.5,10.088
100000,10,10,0,0,0,10,0,1.00,12,0.000,1932,2.13,177.47,20.06,2,0,0,0,1.00,1.00,1.00,2,2,8,22.9,10.046
100000,18,18,0,0,0,18,0,1.00,10,0.000,1927,2.78,345.97,165.96,2,0,0,0,1.00,1.00,1.00,3,3,8,13.3,13.103
100000,7,7,0,0,0,7,0,1.00,20,0.000,1846,2.02,104.37,9.49,2,0,0,0,1.00,1.00,1.00,4,4,2,25.0,8.492
100000,14,14,0,0,0,14,0,1.00,10,0.000,1839,2.64,367.25,117.62,2,0,0,0,1.00,1.00,1.00,2,3,8,12.6,11.034
100000,10,10,0,0,0,10,0,1.00,12,0.000,1838,2.65,260.41,13.81,2,1,1,0,1.00,1.00,1.00,3,2,8,27.5,9.558
100000,10,10,0,0,0,10,0,1.00,12,0.000,1838,1.36,129.69,7.21,2,0,0,0,1.00,1.00,1.00,3,2,8,22.4,9.558
100000,14,14,0,0,0,14,0,1.00,10,0.000,1835,3.11,116.35,13.50,2,0,0,0,1.00,1.00,1.00,6,3,8,11.8,11.010
100000,14,14,0,0,0,14,0,1.00,10,0.000,1821,2.28,215.82,51.91,2,0,0,0,1.00,1.00,1.00,5,3,8,12.2,10.926
100000,14,14,0,0,0,14,0,1.00,10,0.000,1811,2.18,345.11,94.47,2,0,0,0,1.00,1.00,1.00,3,3,8,12.4,10.866
100000,7,7,0,0,0,7,0,1.00,20,0.000,1774,2.08,181.79,49.37,2,0,0,0,1.00,1.00,1.00,2,4,2,25.3,8.160
100000,14,14,0,0,0,14,0,1.00,10,0.000,1766,2.25,176.91,10.68,2,0,0,0,1.00,1.00,1.00,6,3,8,11.6,10.596
100000,14,14,0,0,0,14,0,1.00,10,0.000,1762,2.53,219.64,24.91,2,0,0,0,1.00,1.00,1.00,5,3,8,12.2,10.572
100000,7,7,0,0,0,7,0,1.00,20,0.000,1744,1.68,177.49,0.53,2,0,0,0,1.00,1.00,1.00,2,4,2,25.0,8.022
100000,10,10,0,0,0,10,0,1.00,12,0.000,1725,1.77,209.77,67.29,2,0,0,0,1.00,1.00,1.00,2,2,8,12.8,8.970
100000,14,14,0,0,0,14,0,1.00,10,0.000,1713,3.38,211.52,74.27,2,0,0,0,1.00,1.00,1.00,4,3,8,13.2,10.278
100000,10,10,0,0,0,10,0,1.00,12,0.000,1684,2.20,202.30,82.02,2,1,1,0,1.00,1.00,1.00,3,2,8,27.1,8.757
100000,10,10,0,0,0,10,0,1.00,12,0.000,1661,2.56,252.43,62.69,2,1,1,0,1.00,1.00,1.00,3,2,8,26.9,8.637
