step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat
100000,12,12,0,0,0,12,0,1.00,16,0.000,2976,0.41,133.32,138.80,440,0,0,0,1.00,1.00,1.00,6,8,8,16.4,116.659
100000,12,12,0,0,0,12,0,1.00,16,0.000,2911,2.38,120.61,170.90,440,0,0,0,1.00,1.00,1.00,8,8,8,17.8,114.111
100000,12,12,0,0,0,12,0,1.00,16,0.000,2901,2.97,152.42,238.17,440,0,0,0,1.00,1.00,1.00,8,8,8,22.3,113.719
100000,12,12,0,0,0,12,0,1.00,16,0.000,2900,2.55,149.16,183.00,440,0,0,0,1.00,1.00,1.00,8,8,8,25.2,113.680
100000,12,12,0,0,0,12,0,1.00,16,0.000,2882,1.99,230.75,145.78,440,0,0,0,1.00,1.00,1.00,6,8,8,24.7,112.974
100000,20,20,0,0,0,20,0,1.00,8,0.000,2881,1.72,315.93,283.78,440,0,0,0,1.00,1.00,1.00,8,8,8,7.6,145.202
100000,12,12,0,0,0,12,0,1.00,16,0.000,2865,2.38,171.90,292.65,440,1,1,0,1.00,1.00,1.00,4,8,8,29.4,112.308
100000,20,20,0,0,0,20,0,1.00,6,0.000,2858,3.47,250.24,361.71,534,0,0,0,1.00,1.00,1.00,9,8,8,24.0,144.043
100000,12,12,0,0,0,12,0,1.00,16,0.000,2789,1.80,153.98,147.02,440,0,0,0,1.00,1.00,1.00,6,8,8,24.9,109.328
100000,12,12,0,0,0,12,0,1.00,16,0.000,2770,1.44,209.76,172.50,440,0,0,0,1.00,1.00,1.00,8,8,8,19.5,108.584
100000,21,21,0,0,0,21,0,1.00,0,0.000,2748,3.01,239.28,285.87,534,1,1,0,1.00,1.00,1.00,7,8,8,27.2,142.352
100000,20,20,0,0,0,20,0,1.00,0,0.000,2747,2.71,232.24,308.44,534,0,0,0,1.00,1.00,1.00,8,8,8,25.1,138.448
100000,20,20,0,0,0,20,0,1.00,8,0.000,2743,2.69,179.64,323.41,440,0,1,0,1.00,1.00,1.00,8,8,8,26.3,138.247
