step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,3010,10.87,0.03,0.02,0.06,10.76,0.00,1.01,0.000,0.374,499357.6,1205212.8,10,64,4.33,1.01,1.01,183.7212,5124.49,56720.0,0.7190,3.0205,5462,1.2313,41,55.5084,485877.3
10000,1,1197,12.45,0.11,0.05,0.26,12.03,0.00,1.03,0.000,0.171,318952.8,870838.8,7,57,4.20,1.02,1.04,122.4980,2350.06,1177.6,17.2400,4.8516,5461,1.2311,160,29.6681,262288.3
10000,2,214,18.35,0.35,0.21,1.11,16.67,0.03,1.09,0.005,0.045,190615.4,402226.1,2,14,5.04,1.11,1.08,59.2137,614.53,51.5,32.7111,6.0135,5461,1.2311,181,11.6073,97192.9
20000,0,3028,10.77,0.01,0.02,0.02,10.73,0.00,1.00,0.000,0.373,466226.1,1214373.2,4,26,5.40,1.00,1.00,207.0285,4800.95,50278.9,2.4311,1.4027,5462,0.9560,25,58.6165,522869.2
20000,1,780,12.28,0.04,0.09,0.19,11.96,0.00,1.01,0.000,0.109,162463.1,483453.4,4,36,5.84,1.02,1.01,66.0847,1667.57,342.1,28.8353,4.8913,5461,0.9558,175,13.9116,124738.8
20000,2,186,15.35,0.23,0.28,0.75,14.09,0.02,1.06,0.016,0.033,63322.1,70825.6,2,26,5.69,1.09,1.05,12.9309,468.28,26.0,43.1082,4.6721,5461,0.9558,148,2.2676,17327.9
30000,0,2948,10.88,0.01,0.02,0.01,10.84,0.00,1.00,0.000,0.366,448588.4,1144070.2,3,29,5.89,1.00,1.01,208.2883,5181.75,46817.9,3.5397,1.1524,5462,0.9050,27,57.6193,512611.3
30000,1,628,11.86,0.10,0.11,0.02,11.63,0.00,1.02,0.000,0.087,122619.2,301754.1,4,32,5.44,1.02,1.02,44.1584,1446.15,265.2,32.7988,5.3531,5461,0.9049,176,8.5091,74066.1
30000,2,189,15.25,0.01,0.17,0.00,15.07,0.00,1.00,0.000,0.033,65379.2,71566.4,3,23,4.62,1.00,1.00,13.2735,520.52,43.5,43.3655,4.7772,5461,0.9049,174,2.3988,18372.8
40000,0,2961,10.74,0.01,0.01,0.01,10.71,0.00,1.00,0.000,0.364,441158.8,1113423.2,2,19,6.13,1.01,1.00,208.3418,5327.98,46411.3,4.0694,1.2246,5462,0.9223,23,56.7864,504538.9
40000,1,478,12.16,0.06,0.04,0.07,11.98,0.00,1.01,0.000,0.067,110151.4,253646.0,2,36,5.35,1.02,1.02,37.6026,887.58,188.5,34.7284,5.2651,5461,0.9221,123,6.9755,60925.3
40000,2,169,12.98,0.08,0.22,0.12,12.56,0.00,1.02,0.000,0.025,59763.3,62799.6,2,29,3.96,1.03,1.02,11.7379,494.00,32.5,44.5208,4.4252,5461,0.9221,146,2.0154,15908.3
50000,0,2910,10.84,0.01,0.02,0.01,10.81,0.00,1.00,0.000,0.361,432827.0,1087970.8,3,19,6.24,1.00,1.00,208.6309,5339.35,43680.7,4.6976,1.1961,5462,0.7463,32,55.5558,495699.2
