step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,4719,13.9,0.1,0.1,0.1,13.7,0.0,1.03,14.7,663,164,4.11,11.96,2753,1445,521,0.0,1.04,1.02,1.03,3.30,4.18,4.51,23.6
5000,16,90,10.7,0.0,0.0,0.8,9.9,0.0,1.00,14.3,37,276,8.52,18.61,80,10,0,0.0,1.00,1.00,1.00,3.97,6.83,4.04,16.6
5000,17,48,10.8,0.0,0.0,0.0,10.8,0.0,1.00,13.2,7,314,8.58,18.87,41,7,0,0.0,1.00,1.00,1.00,3.46,3.58,7.38,20.2
5000,2,32,13.6,0.0,0.0,0.3,13.2,0.0,1.00,11.8,13,146,3.09,9.53,0,32,0,0.0,1.00,1.00,1.00,4.38,2.50,7.78,31.4
5000,15,10,17.5,0.0,0.0,0.0,17.5,0.0,1.00,11.6,3,80,2.44,6.14,1,9,0,0.0,1.00,1.00,1.00,3.80,3.80,6.40,31.8
5000,8,6,10.7,0.0,0.0,0.0,10.7,0.0,1.00,14.0,2,411,14.90,28.05,2,4,0,0.0,1.00,1.00,1.00,2.67,7.00,2.00,24.8
5000,5,6,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.0,1,407,11.34,22.32,0,1,5,0.0,1.00,1.00,1.00,3.33,3.00,4.00,40.2
6000,1,3034,12.9,0.1,0.1,0.1,12.6,0.0,1.03,14.8,459,178,4.46,12.44,1961,676,397,0.0,1.05,1.01,1.05,3.23,3.76,4.92,22.1
6000,16,109,10.6,0.0,0.0,0.2,10.3,0.0,1.00,14.7,40,288,8.97,20.18,76,33,0,0.0,1.00,1.00,1.00,3.60,6.54,4.02,19.4
6000,17,63,9.8,0.0,0.0,0.0,9.8,0.0,1.00,14.5,13,253,5.81,15.77,63,0,0,0.0,1.00,1.00,1.00,3.32,3.46,6.70,18.2
6000,2,29,12.7,0.0,0.0,0.2,12.5,0.0,1.00,12.2,7,172,3.02,11.03,0,29,0,0.0,1.00,1.00,1.00,4.79,2.07,7.83,30.5
6000,55,13,16.8,0.0,0.0,0.0,16.8,0.0,1.00,6.8,5,181,7.06,13.63,0,10,3,0.0,1.00,1.00,1.00,4.69,6.23,8.00,39.6
6000,8,10,7.4,0.0,0.0,0.0,7.4,0.0,1.00,18.0,2,224,3.60,12.06,4,6,0,0.0,1.00,1.00,1.00,2.50,5.00,2.00,24.6
6000,15,7,18.0,0.0,0.0,0.0,18.0,0.0,1.00,12.0,1,189,5.40,14.94,7,0,0,0.0,1.00,1.00,1.00,4.29,4.00,6.00,19.6
7000,1,3040,12.6,0.1,0.1,0.1,12.3,0.0,1.04,14.9,469,179,4.40,12.38,1979,728,333,0.0,1.04,1.03,1.05,3.21,3.73,4.89,22.0
7000,16,78,9.6,0.0,0.1,0.5,9.0,0.0,1.00,15.5,35,361,10.50,22.99,64,14,0,0.0,1.00,1.00,1.00,3.63,6.44,3.79,17.4
