step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,3270,12.17,0.05,0.08,0.03,12.00,0.00,1.02,0.000,0.455,505013.2,1477754.0,5,75,3.28,1.03,1.02,210.5394,5370.42,65144.5,0.2024,2.2133,5462,2.3232,14,55.2090,500358.6
10000,1,1115,14.02,0.14,0.19,0.14,13.56,0.00,1.04,0.000,0.179,316783.5,921870.7,4,76,3.37,1.05,1.03,123.5083,1946.71,1635.7,18.5129,4.7766,5461,2.3228,91,28.5972,256488.7
10000,2,412,15.62,0.16,0.21,0.74,14.52,0.01,1.03,0.002,0.074,225062.0,481306.6,1,50,3.21,1.04,1.01,69.4959,991.80,171.8,30.7932,6.4275,5461,2.3228,117,15.0410,128798.9
20000,0,3054,12.05,0.01,0.06,0.10,11.87,0.00,1.01,0.000,0.423,478091.8,1548272.0,8,49,3.65,1.01,1.01,224.3313,4766.88,64791.5,0.1897,1.3827,5462,2.1367,24,57.1094,524332.5
20000,1,1277,12.94,0.09,0.11,0.26,12.48,0.00,1.03,0.001,0.187,203856.0,632983.8,8,87,3.36,1.03,1.02,83.8106,2079.03,1958.2,28.5050,4.5093,5461,2.1363,55,18.7157,170324.8
20000,2,438,14.84,0.16,0.31,0.33,14.05,0.02,1.04,0.005,0.075,97749.9,171026.4,4,55,3.33,1.05,1.03,25.7475,817.90,102.9,39.9981,5.6961,5461,2.1363,56,4.9600,42071.7
30000,0,3084,11.24,0.03,0.04,0.10,11.07,0.00,1.01,0.001,0.397,468082.6,1405522.5,12,66,4.07,1.01,1.01,215.6978,4614.58,60650.4,0.6073,1.1311,5462,1.9948,24,56.6054,518931.3
30000,1,1266,11.97,0.06,0.03,0.19,11.69,0.00,1.02,0.000,0.172,196959.0,596101.8,9,64,3.85,1.02,1.01,79.7747,1854.11,1812.6,28.8054,4.4456,5461,1.9945,69,18.1771,164431.6
30000,2,312,13.85,0.14,0.02,0.14,13.54,0.00,1.04,0.000,0.050,96108.4,157384.8,3,23,3.11,1.06,1.03,24.3674,709.84,77.0,40.6883,5.7785,5461,1.9945,93,4.7340,39729.0
40000,0,2099,8.22,1.10,2.20,0.29,4.62,1.04,1.62,0.425,0.198,405981.7,1626250.4,1,169,2.48,2.00,1.11,179.5622,2676.36,96434.7,0.6865,1.7426,5462,3.5302,65,53.6649,445740.4
40000,1,1635,8.71,1.11,2.40,0.25,4.95,1.14,1.62,0.444,0.163,228871.0,781224.5,1,166,2.52,2.02,1.11,76.6654,2160.94,11626.8,24.9951,5.7343,5461,3.5296,148,23.0591,183901.2
40000,2,804,11.26,0.84,2.06,0.40,7.95,0.99,1.46,0.362,0.103,114265.1,248571.2,1,129,2.93,1.80,1.07,26.0277,1271.62,337.3,37.4585,7.0865,5461,3.5296,179,5.4100,45504.8
50000,0,2037,8.40,1.42,2.11,0.32,4.56,0.96,1.84,0.480,0.196,333960.6,1105427.5,2,164,2.38,2.26,1.24,76.8774,2681.20,97707.2,0.0000,4.0354,5462,6.7434,101,50.2582,309386.8
50000,1,1554,8.89,1.39,2.23,0.42,4.84,1.02,1.82,0.505,0.159,280060.3,878099.4,3,191,2.50,2.25,1.20,59.9450,2015.47,11894.0,14.8389,7.7135,5461,6.7421,195,32.5490,216241.6
50000,2,881,11.36,1.15,2.24,0.25,7.72,1.00,1.64,0.461,0.114,166289.2,497352.2,3,158,2.86,2.05,1.11,36.7910,1273.73,375.3,30.6642,10.5994,5461,6.7421,248,7.8671,67117.1
60000,0,2158,7.93,1.49,2.10,0.38,3.96,1.00,1.90,0.486,0.195,317744.6,1053865.5,2,225,2.32,2.35,1.30,71.7330,2705.29,97745.5,0.0000,4.4173,5462,6.9342,105,47.7876,288159.0
60000,1,1710,8.76,1.36,2.20,0.24,4.96,1.01,1.82,0.505,0.172,294022.8,916347.8,2,186,2.46,2.25,1.21,61.0357,1958.14,11187.0,13.5188,7.8820,5461,6.9329,187,35.3053,229819.5
60000,2,989,9.71,1.21,1.96,0.40,6.13,0.95,1.69,0.476,0.110,171872.4,527968.4,2,152,2.60,2.12,1.12,38.0620,1396.47,302.8,30.8306,10.9573,5461,6.9329,172,8.1206,69217.5
70000,0,2012,7.92,1.32,2.04,0.30,4.25,0.96,1.81,0.467,0.181,338242.5,1102925.5,1,160,2.35,2.20,1.25,75.0361,2786.12,97946.3,0.0000,4.4063,5462,7.0587,98,51.2248,310051.1
70000,1,1746,8.70,1.27,2.07,0.43,4.94,0.99,1.76,0.468,0.175,274921.9,885002.4,1,211,2.40,2.16,1.17,58.0351,2052.09,11608.8,13.6459,8.0375,5461,7.0574,192,31.1417,207253.5
