step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
110000,3390,1.771,0.492,4.32,140710,129289,1067,0,10342,9,559070.3,1807965.9,0.122,0.461,0.111,0.306,100,11.70,2.59,0.01,0.32,0.05,0.64,0.02,0.36,11.63,2.51,0.00,0.00,0.003,0.045,130,0.849,0.002,0.989,0.000,0.009,481881,480309,2,0.948,0.000,0.004,262728,0.204,2.078,0.031,6.38,69195,0,200885.097,0.000,0.939,23705815,1.00,15.87,0.000,0.000,0.000,10,12,12,51,39673,0.151,0.00,0.0014,0.008,100,0.937,0.000,0.134,0.711,6.60,7.70,7.80,0.00,0.000,1.00,1.00,1.00,0.937,0.00036,2.36,250.5551,6088.74,39269.4,140177.2,95.868,64.3486,190.827,121.224,0.386,0.130,1.4,1.211,132.137,310,773.6,42.48,3.119,59.238,623.2,52.819,0.135,2.00,25.3838,86051.1,2.3301,0.5084
120000,3321,1.800,0.470,4.23,137363,127022,1078,0,9332,6,553201.7,1805676.6,0.120,0.441,0.109,0.330,99,11.78,2.79,0.01,0.16,0.05,0.98,0.06,1.27,11.66,2.51,0.00,0.00,0.003,0.045,146,0.858,0.002,0.986,0.000,0.011,481729,480116,2,0.952,0.000,0.006,226652,0.202,2.013,0.029,6.44,70664,0,300946.104,0.000,0.938,22479708,1.00,15.85,0.000,0.000,0.000,12,12,12,53,39122,0.149,0.00,0.0014,0.008,77,0.935,0.000,0.106,0.718,6.69,7.75,7.85,0.00,0.000,1.00,1.00,1.00,0.935,0.00038,2.31,249.6790,5531.77,40120.0,140171.4,96.695,63.6651,189.471,118.002,0.366,0.133,1.4,1.253,130.094,352,891.6,61.29,3.121,58.397,614.9,52.159,0.135,2.00,25.7705,85583.7,2.3562,0.1671
130000,3389,1.779,0.463,4.21,135712,125454,1061,0,9129,20,553120.2,1796993.0,0.129,0.444,0.111,0.315,100,11.62,2.65,0.02,0.40,0.04,0.79,0.02,0.42,11.55,2.56,0.00,0.00,0.004,0.055,145,0.852,0.003,0.986,0.000,0.012,483693,482315,2,0.945,0.000,0.006,211350,0.197,1.838,0.031,6.25,71351,0,89849.650,0.000,0.927,22513351,1.00,15.96,0.000,0.000,0.000,10,12,12,64,39388,0.150,0.00,0.0014,0.010,80,0.938,0.000,0.098,0.722,6.63,7.69,7.77,0.00,0.000,1.00,1.00,1.00,0.938,0.00035,2.30,248.4031,5478.89,40028.8,140165.5,96.696,63.6599,187.676,118.644,0.388,0.133,1.2,1.179,129.944,339,814.8,41.83,3.045,58.599,640.0,52.236,0.135,2.00,25.2956,85726.8,2.3266,0.1701
140000,3390,1.777,0.456,4.07,136591,126242,1059,0,9289,35,554431.9,1802001.6,0.141,0.449,0.109,0.302,101,11.75,2.48,0.01,0.47,0.05,1.09,0.02,0.45,11.66,2.38,0.00,0.00,0.005,0.065,120,0.869,0.001,0.986,0.000,0.012,486115,484753,2,0.956,0.000,0.006,207671,0.205,1.850,0.029,6.21,70764,0,51485.761,0.000,0.943,22859330,1.01,15.88,0.000,0.000,0.000,12,12,12,59,39839,0.152,0.00,0.0014,0.007,109,0.940,0.000,0.112,0.722,6.74,7.78,7.85,0.00,0.000,1.00,1.01,1.01,0.940,0.00033,2.27,249.4856,5225.94,40261.0,140159.6,96.467,64.0027,188.360,119.667,0.377,0.135,0.7,1.119,132.631,364,977.7,40.64,2.980,58.891,625.8,52.500,0.135,2.00,25.2535,85609.4,2.3067,0.4546
150000,3318,1.782,0.470,4.05,134818,124394,1057,0,9439,38,549771.3,1805500.9,0.141,0.444,0.105,0.309,101,11.77,2.54,0.02,0.45,0.04,0.81,0.01,0.15,11.71,2.45,0.00,0.00,0.004,0.062,109,0.884,0.003,0.984,0.000,0.012,483584,482280,2,0.962,0.000,0.003,160395,0.213,1.971,0.028,5.75,70001,0,47513.181,0.000,0.939,22735420,1.00,15.92,0.000,0.000,0.000,12,12,12,64,39066,0.149,0.00,0.0014,0.008,56,0.942,0.000,0.110,0.724,6.78,7.74,7.88,0.00,0.000,1.00,1.00,1.00,0.942,0.00032,2.29,249.1485,5697.43,38270.5,140153.5,97.199,63.0951,188.341,116.774,0.391,0.128,0.9,1.061,127.730,306,700.5,44.51,2.748,58.602,625.7,52.359,0.134,2.00,26.3670,87485.7,2.3979,0.4169
160000,3443,1.805,0.458,4.06,135844,124619,1091,0,10009,40,547169.5,1809843.5,0.140,0.436,0.108,0.317,101,11.78,2.79,0.01,0.49,0.03,0.36,0.03,0.92,11.72,2.64,0.00,0.03,0.003,0.045,117,0.875,0.002,0.990,0.000,0.008,482980,481754,2,0.956,0.000,0.003,128359,0.209,1.788,0.032,5.87,69352,0,45246.088,0.000,0.940,22152268,1.00,15.83,0.001,0.000,0.000,12,12,12,64,40572,0.155,0.00,0.0014,0.004,91,0.943,0.000,0.092,0.721,6.64,7.72,7.88,0.00,0.000,1.00,1.00,1.00,0.943,0.00032,2.22,249.4576,5633.11,39844.3,140147.7,97.524,63.1617,188.476,116.495,0.390,0.134,1.5,1.088,129.984,281,626.6,42.42,2.839,58.219,643.1,51.958,0.136,2.00,24.9098,85764.3,2.2771,0.5121
170000,3403,1.800,0.489,3.95,134244,123268,1036,0,9980,23,545517.8,1814514.2,0.141,0.440,0.107,0.312,102,11.83,2.24,0.00,0.21,0.04,0.74,0.01,0.24,11.78,2.20,0.00,0.00,0.005,0.060,110,0.896,0.001,0.987,0.000,0.012,483603,482448,2,0.972,0.007,0.002,103638,0.208,2.017,0.032,5.54,68007,0,78891.924,0.000,0.947,22591959,1.00,15.89,0.000,0.000,0.000,12,12,12,42,40273,0.154,0.00,0.0014,0.009,66,0.945,0.000,0.096,0.725,6.78,7.81,7.88,0.00,0.000,1.00,1.00,1.00,0.945,0.00032,2.23,249.6349,5752.49,38502.9,140141.6,97.678,62.7241,188.615,118.346,0.378,0.130,1.1,1.074,126.350,370,1047.7,50.69,2.568,58.388,599.5,52.184,0.135,2.00,25.4764,86696.2,2.3166,0.3928
180000,3342,1.840,0.464,4.03,133739,122658,1080,0,10062,26,545097.5,1804704.8,0.147,0.451,0.104,0.298,102,11.71,2.58,0.02,0.60,0.03,0.75,0.01,0.22,11.65,2.39,0.00,0.00,0.003,0.047,120,0.889,0.003,0.989,0.000,0.007,485691,484439,3,0.952,0.022,0.004,99892,0.209,1.830,0.033,5.53,67404,0,69411.721,0.000,0.951,22928511,1.00,16.00,0.001,0.000,0.000,12,12,12,64,39141,0.149,0.00,0.0014,0.007,72,0.947,0.000,0.099,0.727,6.75,7.74,7.87,0.00,0.000,1.01,1.01,1.00,0.947,0.00032,2.06,248.5560,5383.35,40962.6,140135.6,97.988,62.9717,186.785,118.456,0.383,0.137,1.0,1.068,133.021,357,977.0,44.11,2.664,58.260,629.9,52.044,0.135,2.00,25.3270,84642.9,2.3276,0.2742
190000,3349,1.810,0.486,3.94,133768,122972,1104,0,9685,6,542414.3,1806505.5,0.155,0.458,0.100,0.287,102,11.66,2.48,0.04,1.01,0.03,0.33,0.01,0.21,11.59,2.09,0.00,0.00,0.004,0.051,92,0.890,0.001,0.992,0.000,0.007,482482,481370,2,0.982,0.000,0.003,90250,0.216,1.864,0.031,5.38,67058,0,301084.250,0.000,0.954,23331342,1.00,16.16,0.000,0.000,0.000,12,12,12,64,39045,0.149,0.00,0.0014,0.007,93,0.949,0.000,0.100,0.725,6.81,7.83,7.88,0.00,0.000,1.00,1.00,1.00,0.949,0.00032,2.19,248.0818,5473.55,38557.8,140129.6,98.225,62.1276,187.433,117.784,0.374,0.130,0.9,1.055,129.046,443,1200.0,37.67,2.494,58.041,595.5,51.955,0.135,2.00,25.9074,86764.0,2.3734,0.0841
200000,3468,1.805,0.497,4.11,134398,123324,1090,1,9864,13,542974.1,1809695.1,0.159,0.464,0.102,0.275,105,11.68,2.56,0.02,0.40,0.02,0.39,0.03,0.77,11.60,2.37,0.00,0.00,0.002,0.041,117,0.875,0.001,0.987,0.000,0.012,486345,485373,2,0.966,0.000,0.006,95316,0.216,1.978,0.032,5.20,69866,2,139207.317,1.000,0.942,23470347,1.01,16.00,0.000,0.000,0.000,12,12,12,64,40490,0.154,0.00,0.0013,0.008,107,0.948,0.000,0.097,0.726,6.78,7.74,7.86,0.00,0.000,1.01,1.01,1.01,0.948,0.00028,1.97,248.8770,5715.14,39207.9,140123.6,98.182,62.7928,187.204,118.634,0.370,0.131,0.7,0.963,136.331,413,1051.1,35.91,2.459,58.495,628.5,52.157,0.134,2.00,24.7140,85708.0,2.2739,0.4815
210000,3443,1.817,0.505,4.08,135229,124088,1053,0,10113,15,540429.8,1824295.9,0.160,0.467,0.097,0.276,108,11.70,2.85,0.01,0.25,0.03,0.48,0.04,0.59,11.63,2.77,0.00,0.00,0.002,0.033,116,0.882,0.001,0.989,0.000,0.010,485619,484728,2,0.968,0.000,0.006,133623,0.218,1.987,0.032,4.82,70012,0,121619.725,0.000,0.949,24195141,1.00,16.05,0.001,0.000,0.000,12,12,12,64,40281,0.154,0.00,0.0014,0.009,98,0.956,0.000,0.099,0.723,6.72,7.77,7.85,0.00,0.000,1.00,1.00,1.00,0.956,0.00026,2.06,250.4294,5927.98,39122.7,140117.4,98.620,62.2607,189.123,117.419,0.390,0.132,0.8,0.893,130.939,401,1003.2,45.38,2.208,58.345,668.3,52.273,0.135,2.00,24.8800,85661.7,2.2920,0.7463
220000,3310,1.811,0.481,4.03,134984,123475,1049,0,10593,20,542184.3,1818765.5,0.155,0.478,0.097,0.271,113,11.68,2.38,0.01,0.37,0.04,0.59,0.01,0.30,11.62,2.30,0.00,0.00,0.004,0.051,100,0.887,0.001,0.992,0.000,0.007,487948,487036,2,0.975,0.000,0.003,171936,0.211,1.901,0.032,4.97,71193,0,90938.275,0.000,0.959,24636382,1.00,16.04,0.000,0.000,0.000,12,12,12,55,38647,0.147,0.00,0.0014,0.007,64,0.955,0.000,0.108,0.725,6.84,7.78,7.89,0.00,0.001,1.00,1.00,1.00,0.955,0.00028,2.14,249.7573,5221.85,38361.3,140111.4,98.200,62.5112,188.067,120.276,0.364,0.129,0.8,0.911,131.356,457,1353.6,41.56,2.261,58.524,578.5,52.330,0.135,2.00,26.3151,87103.1,2.4038,0.3934
230000,3306,1.782,0.515,4.04,133718,122043,1065,0,10614,68,541316.9,1809360.4,0.150,0.478,0.094,0.278,117,11.64,2.51,0.03,0.69,0.02,0.37,0.02,0.32,11.57,2.34,0.00,0.00,0.002,0.035,110,0.889,0.000,0.991,0.000,0.008,488641,487730,2,0.989,0.000,0.005,163926,0.229,1.925,0.035,4.90,71101,0,26608.241,0.000,0.965,24425418,1.01,16.17,0.001,0.001,0.000,12,12,12,64,38468,0.147,0.00,0.0014,0.008,41,0.956,0.000,0.115,0.728,6.81,7.83,7.91,0.00,0.000,1.01,1.01,1.01,0.956,0.00027,2.15,248.9033,5365.84,38869.6,140105.5,98.202,62.6572,186.621,117.394,0.351,0.130,0.6,0.884,130.903,531,1649.4,37.34,2.192,58.590,644.7,52.310,0.135,2.00,26.0551,86138.2,2.3934,0.4969
240000,3343,1.804,0.500,4.17,134393,122961,1022,0,10373,93,540223.1,1813226.8,0.152,0.476,0.086,0.286,116,11.74,2.93,0.01,0.32,0.05,1.02,0.02,0.29,11.65,2.70,0.00,0.00,0.003,0.043,138,0.876,0.002,0.989,0.000,0.009,487703,486874,2,0.966,0.000,0.007,206584,0.228,2.098,0.033,4.58,72041,0,19497.062,0.000,0.941,24191752,1.00,16.00,0.000,0.000,0.000,12,12,12,64,39243,0.150,0.00,0.0014,0.011,101,0.957,0.000,0.108,0.726,6.71,7.80,7.84,0.00,0.000,1.00,1.00,1.00,0.957,0.00025,2.02,249.2871,5839.26,40310.2,140099.5,98.582,62.5393,187.284,120.204,0.380,0.134,1.0,0.847,133.232,356,1003.8,46.40,2.113,58.663,616.1,52.399,0.135,2.00,25.3630,84788.6,2.3335,0.7297
250000,3307,1.781,0.469,4.13,132770,121659,1086,1,10060,49,538562.1,1803760.4,0.154,0.475,0.088,0.283,117,11.78,2.47,0.00,0.12,0.03,0.66,0.04,0.54,11.70,2.32,0.00,0.00,0.003,0.048,127,0.881,0.002,0.984,0.000,0.015,488168,487511,2,0.975,0.000,0.010,224303,0.224,1.725,0.031,4.35,72241,5,36811.436,1.000,0.947,24266204,1.00,15.95,0.001,0.000,0.000,12,12,12,64,38941,0.149,0.00,0.0014,0.008,103,0.960,0.000,0.110,0.730,6.82,7.82,7.91,0.00,0.000,1.00,1.00,1.00,0.960,0.00024,2.07,247.5543,5149.00,39595.4,140093.6,98.575,62.3423,185.522,122.320,0.379,0.133,0.9,0.783,128.066,387,1062.6,37.26,1.912,58.845,554.1,52.508,0.134,2.00,26.0480,86140.7,2.3745,0.1835
260000,3360,1.821,0.475,4.16,134398,122904,1093,0,10348,25,541194.7,1808885.9,0.155,0.474,0.089,0.282,116,11.85,3.12,0.01,0.40,0.03,0.49,0.04,0.41,11.77,3.00,0.00,0.00,0.003,0.038,124,0.873,0.003,0.988,0.000,0.009,486882,486071,2,0.969,0.000,0.013,287939,0.219,1.815,0.033,4.75,74470,0,72355.435,0.000,0.945,24247404,1.00,15.92,0.001,0.000,0.000,12,12,12,64,39823,0.152,0.00,0.0014,0.007,97,0.957,0.000,0.113,0.726,6.77,7.78,7.89,0.00,0.000,1.00,1.00,1.00,0.957,0.00026,2.12,248.3224,5130.22,38781.8,140087.5,98.285,62.4965,186.587,121.185,0.376,0.130,0.9,0.862,133.755,447,1277.9,40.35,2.143,58.693,628.6,52.403,0.135,2.00,25.7770,86610.8,2.3485,0.3815
270000,3341,1.831,0.489,4.20,134381,123016,1096,0,10288,27,542836.6,1815880.0,0.151,0.471,0.086,0.293,117,11.72,2.71,0.03,0.86,0.04,0.69,0.03,0.41,11.62,2.57,0.00,0.00,0.003,0.050,134,0.870,0.002,0.984,0.000,0.013,486887,486050,2,0.962,0.000,0.009,295406,0.225,1.963,0.033,5.27,71561,0,67254.815,0.000,0.940,23750279,1.01,15.97,0.000,0.000,0.000,12,12,12,64,39145,0.149,0.00,0.0014,0.007,118,0.951,0.000,0.119,0.726,6.80,7.73,7.86,0.00,0.000,1.01,1.01,1.01,0.951,0.00030,2.24,249.2564,5576.08,37701.2,140081.4,98.055,62.4350,187.533,121.882,0.383,0.127,0.8,1.001,131.690,358,1156.7,39.62,2.427,58.269,664.5,52.031,0.135,2.00,26.1786,87462.8,2.3963,0.1345
280000,3297,1.815,0.487,4.08,132758,121812,1058,0,9932,25,537746.6,1813153.1,0.156,0.477,0.084,0.283,117,11.81,2.96,0.01,0.44,0.02,0.38,0.01,0.29,11.76,2.89,0.00,0.00,0.003,0.043,117,0.889,0.002,0.987,0.000,0.010,485532,484571,2,0.981,0.007,0.004,244922,0.222,1.992,0.033,4.94,68543,0,72526.125,0.000,0.951,24298203,1.00,15.99,0.000,0.000,0.000,12,12,12,63,38948,0.149,0.00,0.0014,0.006,77,0.953,0.000,0.109,0.729,6.90,7.83,7.89,0.00,0.000,1.00,1.01,1.00,0.953,0.00029,2.05,248.4513,5710.13,37414.0,140075.2,98.962,61.8444,186.866,120.153,0.369,0.126,0.9,0.950,131.878,386,1028.4,42.47,2.255,57.884,573.8,51.827,0.135,2.00,26.6649,87914.2,2.4318,0.4509
290000,3371,1.793,0.439,4.19,132931,121080,1109,0,10668,27,537483.2,1819846.6,0.154,0.482,0.084,0.280,118,11.60,2.29,0.02,0.69,0.03,0.40,0.04,0.69,11.51,2.30,0.00,0.00,0.004,0.059,116,0.870,0.001,0.988,0.000,0.011,491607,490884,2,0.965,0.018,0.007,238902,0.231,1.923,0.029,4.44,71134,0,67401.727,0.000,0.943,24627598,1.01,16.07,0.000,0.000,0.000,11,12,12,52,39087,0.149,0.00,0.0014,0.008,94,0.957,0.000,0.101,0.731,6.76,7.75,7.82,0.00,0.000,1.01,1.01,1.01,0.957,0.00025,2.03,249.2928,5301.45,38016.1,140069.1,98.983,62.0411,186.556,122.390,0.365,0.128,1.0,0.844,126.390,312,793.2,45.04,1.992,58.389,540.8,52.253,0.134,2.00,26.1172,88041.2,2.3878,0.4939
300000,3362,1.742,0.431,4.23,135270,123773,1072,0,10434,8,543095.4,1825752.8,0.163,0.479,0.084,0.274,116,11.69,2.21,0.01,0.24,0.03,0.80,0.03,0.45,11.63,2.15,0.00,0.00,0.003,0.043,117,0.889,0.000,0.990,0.000,0.009,491284,490317,2,0.968,0.000,0.006,223006,0.236,1.848,0.027,4.90,75030,0,228219.094,0.000,0.944,24540077,1.00,16.02,0.000,0.000,0.000,12,12,12,46,39305,0.150,0.00,0.0014,0.009,100,0.951,0.000,0.100,0.727,6.72,7.77,7.92,0.00,0.000,1.00,1.00,1.00,0.951,0.00029,2.29,250.6185,5014.63,37735.4,140063.0,97.865,62.6836,188.421,121.321,0.367,0.126,1.1,0.974,125.350,319,810.0,66.98,2.192,58.781,599.7,52.513,0.135,2.00,26.3576,88614.1,2.3986,0.3363
