step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1562,16.18,2.17,1.04,0.21,12.76,0.18,1.58,0.056,0.288,478687.5,1140301.0,5,121,3.67,1.72,1.26,126.7801,3514.45,80379.8,0.1064,4.1326,5462,8.5118,44,52.1189,425886.9
10000,1,1190,18.21,2.24,1.24,0.33,14.41,0.22,1.58,0.063,0.250,416463.8,938121.4,4,121,3.91,1.74,1.19,107.2241,2456.58,12308.2,9.8792,5.4712,5461,8.5103,87,42.4793,345878.9
10000,2,586,20.99,1.57,0.94,0.54,17.94,0.16,1.41,0.041,0.140,223859.6,503596.6,4,82,4.40,1.51,1.16,64.1141,1207.23,451.3,25.1920,7.9672,5461,8.5103,80,13.3990,113027.3
20000,0,1120,23.85,3.94,3.99,0.08,15.84,0.82,2.01,0.203,0.307,444814.6,1079808.9,9,94,4.18,2.19,1.31,107.9265,3415.32,84411.4,0.0000,3.7132,5462,9.4545,67,54.6037,430030.0
20000,1,968,23.67,3.90,4.04,0.09,15.64,0.83,1.97,0.202,0.262,367834.6,815942.1,9,101,4.15,2.20,1.23,81.5076,2532.03,15457.3,10.6579,5.8131,5461,9.4527,114,40.9266,326417.3
20000,2,537,22.99,2.10,2.72,0.27,17.90,0.48,1.49,0.114,0.140,152766.1,373160.7,7,86,4.29,1.60,1.10,40.3927,1228.18,683.9,28.2298,8.7629,5461,9.4527,177,8.0276,69707.8
30000,0,1190,21.51,3.39,3.66,0.14,14.32,0.68,1.86,0.167,0.296,444876.1,1055860.5,14,109,3.82,2.00,1.35,102.0115,3242.47,86415.3,0.0000,3.8440,5462,10.2872,59,54.2894,427578.3
30000,1,976,22.48,2.74,2.86,0.12,16.77,0.56,1.68,0.141,0.249,374687.8,802378.8,13,93,4.08,1.79,1.22,76.7246,2346.23,15354.2,10.2947,6.1695,5461,10.2854,81,41.5583,329152.0
30000,2,444,24.66,2.08,2.90,0.32,19.36,0.56,1.52,0.142,0.125,154367.0,380281.3,10,72,4.44,1.61,1.10,38.8324,1499.56,495.4,27.6140,9.3954,5461,10.2854,103,7.3120,64419.8
40000,0,1098,25.63,3.45,4.25,0.19,17.75,0.63,1.89,0.213,0.322,445833.2,1049504.0,9,111,4.26,2.03,1.19,100.5677,3033.05,86768.8,0.0000,3.7448,5462,10.4235,84,54.1074,427960.0
40000,1,808,25.33,3.06,3.55,0.24,18.49,0.55,1.76,0.189,0.235,384835.4,825309.8,7,83,4.32,1.86,1.18,77.9698,2426.30,16069.8,9.5553,6.1806,5461,10.4216,101,42.4584,338997.5
40000,2,465,27.03,3.36,4.55,0.18,18.94,0.68,1.83,0.217,0.143,153644.9,382893.8,5,65,4.58,2.01,1.11,38.1760,1319.89,736.6,27.7912,9.5937,5461,10.4216,163,7.0137,61913.2
50000,0,833,29.77,4.38,5.44,0.08,19.87,0.77,2.14,0.301,0.284,444830.8,1004712.5,4,94,4.76,2.25,1.22,93.7603,3099.09,88123.1,0.0000,4.1018,5462,10.9597,61,54.3607,420621.5
50000,1,726,28.90,3.71,4.61,0.21,20.37,0.69,1.97,0.251,0.239,383156.4,800263.4,5,72,4.81,2.05,1.23,73.2585,2496.16,17212.5,9.3964,6.4935,5461,10.9577,138,42.3082,332423.9
50000,2,414,29.39,2.91,4.74,0.04,21.70,0.71,1.70,0.232,0.140,155630.6,383074.7,5,91,4.96,1.75,1.15,36.6471,1129.55,678.5,27.2370,9.9151,5461,10.9577,206,6.8461,60358.0
60000,0,1088,25.09,3.33,4.44,0.00,17.32,0.63,1.91,0.233,0.314,434595.9,965699.3,6,82,4.21,1.89,1.31,91.1494,3070.13,87120.9,0.0000,3.8294,5462,10.9586,61,52.8276,412255.8
60000,1,939,25.13,3.82,4.27,0.03,17.01,0.62,2.02,0.226,0.270,393847.9,799065.4,6,106,4.34,1.99,1.40,73.1250,2877.16,16433.9,9.7585,6.4408,5461,10.9566,119,44.1473,343974.0
60000,2,460,28.28,3.17,4.11,0.09,20.91,0.56,1.80,0.204,0.147,151571.7,363235.4,5,99,4.87,1.81,1.27,35.1154,1142.70,617.2,27.6105,9.9707,5461,10.9566,142,6.3408,55326.2
70000,0,804,30.16,4.62,6.38,0.03,19.12,0.97,2.24,0.331,0.278,428402.0,985929.9,7,83,4.69,2.30,1.35,91.2614,3242.29,87630.2,0.0000,3.9507,5462,10.8869,100,51.3696,405460.1
70000,1,772,29.67,4.36,6.10,0.02,19.19,0.97,2.13,0.313,0.261,406018.0,831371.2,7,93,4.79,2.20,1.39,77.6027,2259.24,17300.1,9.2991,6.1543,5461,10.8849,128,45.9837,360066.8
70000,2,411,25.97,2.87,4.43,0.03,18.64,0.62,1.70,0.212,0.123,153053.5,365972.8,5,100,4.34,1.65,1.32,35.3209,1353.75,681.4,27.9295,9.6787,5461,10.8849,210,6.8735,59854.5
80000,0,1244,22.30,3.42,3.70,0.05,15.12,0.55,1.92,0.179,0.317,435184.8,1006271.6,7,114,4.01,1.91,1.46,93.8774,3072.25,86384.8,0.0000,3.9760,5462,11.0142,60,52.2859,414526.6
80000,1,892,23.39,3.21,3.62,0.01,16.55,0.53,1.82,0.185,0.239,394341.1,818660.9,9,109,4.03,1.82,1.37,75.3973,2383.06,16204.6,10.1356,6.6100,5461,11.0121,102,43.5550,343700.3
80000,2,497,24.69,2.75,3.68,0.09,18.18,0.52,1.70,0.171,0.141,154971.6,376538.0,9,84,3.99,1.61,1.32,36.9755,1209.45,664.7,27.9322,9.5151,5461,11.0121,127,7.1930,63312.0
