step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat
100000,16,16,0,0,0,16,0,1.00,10,0.000,2971,2.95,175.31,286.71,277,0,0,0,1.00,1.00,1.00,8,8,8,0.1,133.100
100000,8,8,0,0,0,8,0,1.00,16,0.000,2949,1.73,125.17,126.95,58,1,1,0,1.00,1.00,1.00,4,8,8,29.2,99.086
100000,12,12,0,0,0,12,0,1.00,16,0.000,2941,2.93,100.71,230.51,277,0,0,0,1.00,1.00,1.00,8,8,8,17.8,115.287
100000,14,14,0,0,0,14,0,1.00,14,0.000,2928,2.88,165.04,249.81,58,0,0,0,1.00,1.00,1.00,6,8,8,16.0,122.975
100000,14,14,0,0,0,14,0,1.00,14,0.000,2904,1.97,98.29,264.94,58,0,0,0,1.00,1.00,1.00,8,8,8,16.2,121.967
100000,12,12,0,0,0,12,0,1.00,16,0.000,2885,1.88,151.64,182.79,277,0,0,0,1.00,1.00,1.00,8,8,8,20.7,113.092
100000,15,15,0,0,0,15,0,1.00,10,0.000,2871,3.16,225.64,345.23,58,1,1,0,1.00,1.00,1.00,7,8,8,29.9,124.606
100000,8,8,0,0,0,8,0,1.00,18,0.000,2862,1.53,120.50,171.89,58,0,0,0,1.00,1.00,1.00,4,8,8,11.9,96.163
100000,22,22,0,0,0,22,0,1.00,4,0.000,2756,3.73,370.55,253.62,277,0,0,0,1.00,1.00,1.00,8,8,8,14.3,146.621
100000,13,13,0,0,0,13,0,1.00,12,0.000,2681,1.78,230.32,207.07,58,0,0,0,1.00,1.00,1.00,7,8,8,23.8,108.852
100000,12,12,0,0,0,12,0,1.00,16,0.000,2571,1.45,155.69,149.21,58,1,1,0,1.00,1.00,1.00,8,8,8,29.3,100.783
100000,12,12,0,0,0,12,0,1.00,16,0.000,2553,3.11,103.90,181.86,58,1,1,0,1.00,1.00,1.00,8,8,8,30.4,100.077
100000,6,6,0,0,0,6,0,1.00,18,0.000,2540,1.46,154.73,72.96,367,0,0,0,1.00,1.00,1.00,3,2,8,18.3,78.232
100000,14,14,0,0,0,14,0,1.00,14,0.000,2527,1.78,176.50,182.55,58,0,0,0,1.00,1.00,1.00,8,8,8,17.0,106.134
100000,14,14,0,0,0,14,0,1.00,10,0.000,2510,1.18,140.41,188.89,58,0,0,0,1.00,1.00,1.00,7,8,8,12.6,105.420
100000,12,12,0,0,0,12,0,1.00,16,0.000,2490,3.15,101.84,162.70,277,0,0,0,1.00,1.00,1.00,6,8,8,11.6,97.608
100000,11,11,0,0,0,11,0,1.00,14,0.000,2479,1.91,132.06,216.25,58,0,1,0,1.00,1.00,1.00,8,8,8,23.5,93.709
100000,14,14,0,0,0,14,0,1.00,14,0.000,2368,2.85,114.01,180.06,58,0,0,0,1.00,1.00,1.00,8,8,8,16.7,99.456
100000,13,13,0,0,1,12,0,1.00,14,0.000,2361,2.96,217.02,176.14,58,0,0,0,1.00,1.00,1.00,7,8,8,11.2,95.859
100000,14,14,0,0,0,14,0,1.00,12,0.000,2337,1.98,108.37,231.93,277,1,1,0,1.00,1.00,1.00,7,8,8,27.1,98.154
100000,12,12,0,0,0,12,0,1.00,16,0.000,2324,2.17,129.97,137.08,277,0,0,0,1.00,1.00,1.00,8,8,8,20.6,91.100
100000,14,14,0,0,0,14,0,1.00,14,0.000,2280,1.89,184.95,191.74,58,0,0,0,1.00,1.00,1.00,6,8,8,19.4,95.760
100000,12,12,0,0,0,12,0,1.00,16,0.000,2279,1.78,89.67,252.54,58,0,0,0,1.00,1.00,1.00,8,8,8,12.2,89.336
100000,64,64,0,0,0,64,0,1.00,0,0.000,2279,5.57,625.57,333.32,366,0,0,0,1.00,1.00,1.00,9,8,8,19.5,255.247
100000,11,11,0,0,0,11,0,1.00,14,0.000,2258,0.21,116.66,140.82,58,1,1,0,1.00,1.00,1.00,6,8,8,25.2,85.354
100000,12,12,0,0,0,12,0,1.00,16,0.000,2255,2.03,157.69,133.58,58,0,1,0,1.00,1.00,1.00,4,8,8,24.0,88.396
100000,12,12,0,0,0,12,0,1.00,12,0.000,2255,2.01,147.31,166.45,58,0,0,0,1.00,1.00,1.00,7,8,8,22.8,88.396
100000,12,12,0,0,0,12,0,1.00,16,0.000,2253,2.31,123.99,156.25,277,0,0,0,1.00,1.00,1.00,4,8,8,0.8,88.317
100000,14,14,0,0,0,14,0,1.00,14,0.000,2185,3.21,124.02,208.03,58,0,0,0,1.00,1.00,1.00,8,8,8,23.3,91.770
100000,12,12,0,0,0,12,0,1.00,16,0.000,2100,2.92,101.68,154.86,277,1,1,0,1.00,1.00,1.00,8,8,8,26.4,82.320
100000,11,11,0,0,0,11,0,1.00,14,0.000,2077,2.61,160.19,124.12,58,0,0,0,1.00,1.00,1.00,7,8,8,20.1,78.512
100000,13,13,0,0,1,12,0,1.00,14,0.000,2069,2.64,120.79,178.82,58,0,0,0,1.00,1.00,1.00,8,8,8,11.2,84.003
100000,12,12,0,0,0,12,0,1.00,16,0.000,2065,2.43,165.51,120.74,58,0,0,0,1.00,1.00,1.00,6,8,8,10.5,80.948
100000,13,13,0,0,1,12,0,1.00,14,0.000,2057,1.70,78.71,159.23,58,0,0,0,1.00,1.00,1.00,8,8,8,9.8,83.516
100000,12,12,0,0,0,12,0,1.00,16,0.000,2055,2.37,86.97,170.50,58,0,0,0,1.00,1.00,1.00,6,8,8,13.3,80.556
100000,15,15,0,0,0,15,0,1.00,10,0.000,2046,2.93,125.28,216.75,58,1,1,0,1.00,1.00,1.00,8,8,8,31.2,88.798
100000,12,12,0,0,0,12,0,1.00,16,0.000,2038,2.35,91.21,82.23,277,1,1,0,1.00,1.00,1.00,8,8,8,34.9,79.889
100000,10,10,0,0,0,10,0,1.00,16,0.000,2032,1.46,67.66,111.17,350,0,0,0,1.00,1.00,1.00,6,8,8,20.0,73.965
100000,14,14,0,0,0,14,0,1.00,10,0.000,2032,3.02,113.45,137.63,58,0,0,0,1.00,1.00,1.00,7,8,8,13.9,85.344
100000,14,14,0,0,0,14,0,1.00,14,0.000,2015,3.17,135.64,190.42,58,0,0,0,1.00,1.00,1.00,6,8,8,21.1,84.630
100000,8,8,0,0,0,8,0,1.00,18,0.000,2003,2.12,89.16,128.12,58,0,0,0,1.00,1.00,1.00,5,8,8,10.8,67.301
100000,13,13,0,0,0,13,0,1.00,14,0.000,1984,0.52,81.49,133.50,58,0,0,0,1.00,1.00,1.00,6,8,8,14.3,80.552
100000,14,14,0,0,0,14,0,1.00,8,0.000,1962,1.86,116.12,137.07,58,0,0,0,1.00,1.00,1.00,7,8,8,11.5,82.404
100000,38,38,0,0,0,38,0,1.00,0,0.000,1958,5.39,216.87,344.49,58,1,0,0,1.00,1.00,1.00,9,8,8,24.3,148.026
100000,8,8,0,0,0,8,0,1.00,18,0.000,1942,2.76,82.07,116.41,277,0,0,0,1.00,1.00,1.00,5,8,8,16.4,65.251
100000,10,10,0,0,0,10,0,1.00,16,0.000,1932,1.83,136.25,108.31,58,0,0,0,1.00,1.00,1.00,5,8,8,23.8,70.325
100000,15,15,0,0,0,15,0,1.00,8,0.000,1928,2.43,354.34,85.86,277,0,0,0,1.00,1.00,1.00,6,4,8,21.6,83.677
100000,12,12,0,0,0,12,0,1.00,16,0.000,1913,0.84,73.49,87.45,277,0,0,0,1.00,1.00,1.00,6,8,8,15.4,74.989
100000,12,12,0,0,0,12,0,1.00,16,0.000,1909,1.68,93.50,166.92,277,1,1,0,1.00,1.00,1.00,8,8,8,31.8,74.832
100000,11,11,0,0,0,11,0,1.00,16,0.000,1888,0.49,48.65,106.97,58,0,0,0,1.00,1.00,1.00,8,8,8,12.6,71.367
100000,12,12,0,0,0,12,0,1.00,16,0.000,1871,2.84,97.99,149.87,277,1,1,0,1.00,1.00,1.00,6,8,8,25.0,73.343
100000,10,10,0,0,0,10,0,1.00,16,0.000,1861,2.27,97.82,96.17,58,0,0,0,1.00,1.00,1.00,7,8,8,22.3,67.740
100000,12,12,0,0,0,12,0,1.00,16,0.000,1845,2.49,75.74,127.42,58,1,1,0,1.00,1.00,1.00,8,8,8,29.9,72.324
100000,15,15,0,0,0,15,0,1.00,8,0.000,1836,3.41,232.03,186.38,277,0,0,0,1.00,1.00,1.00,4,4,8,21.5,79.683
100000,12,12,0,0,0,12,0,1.00,16,0.000,1835,1.04,67.23,132.39,277,1,1,0,1.00,1.00,1.00,4,8,8,27.0,71.932
100000,15,15,0,0,0,15,0,1.00,8,0.000,1834,2.18,400.39,16.36,277,0,0,0,1.00,1.00,1.00,2,4,8,20.1,79.597
100000,12,12,0,0,0,12,0,1.00,16,0.000,1821,1.32,97.72,100.21,277,1,0,0,1.00,1.00,1.00,6,8,8,26.5,71.383
100000,11,11,0,0,0,11,0,1.00,14,0.000,1814,3.05,118.31,135.32,58,0,0,0,1.00,1.00,1.00,6,8,8,21.8,68.569
100000,11,11,0,0,0,11,0,1.00,16,0.000,1804,2.58,103.48,71.87,58,0,0,0,1.00,1.00,1.00,8,8,8,17.2,68.191
100000,4,4,0,0,0,4,0,1.00,24,0.000,1786,2.32,51.82,50.97,277,1,1,0,1.00,1.00,1.00,4,8,8,27.9,50.008
100000,12,12,0,0,0,12,0,1.00,16,0.000,1785,2.40,46.54,116.67,277,0,0,0,1.00,1.00,1.00,8,8,8,16.9,69.972
100000,14,14,0,0,0,14,0,1.00,10,0.000,1748,2.35,134.02,95.35,58,0,0,0,1.00,1.00,1.00,7,8,8,4.1,73.416
100000,12,12,0,0,0,12,0,1.00,16,0.000,1742,2.39,87.27,82.28,277,1,1,0,1.00,1.00,1.00,8,8,8,26.5,68.286
100000,4,4,0,0,0,4,0,1.00,24,0.000,1722,0.69,46.78,47.37,277,1,1,0,1.00,1.00,1.00,4,8,8,27.9,48.216
100000,14,14,0,0,0,14,0,1.00,14,0.000,1718,2.10,93.10,149.70,58,1,1,0,1.00,1.00,1.00,8,8,8,26.6,72.156
100000,12,12,0,0,0,12,0,1.00,16,0.000,1700,2.45,76.08,133.90,277,0,0,0,1.00,1.00,1.00,8,8,8,16.6,66.640
100000,11,11,0,0,0,11,0,1.00,16,0.000,1698,0.93,73.07,114.08,58,0,0,0,1.00,1.00,1.00,5,8,8,11.0,64.184
100000,12,12,0,0,0,12,0,1.00,16,0.000,1687,1.94,69.88,130.07,277,0,0,0,1.00,1.00,1.00,8,8,8,19.2,66.130
100000,10,10,0,0,0,10,0,1.00,16,0.000,1687,0.08,72.94,92.72,350,0,0,0,1.00,1.00,1.00,7,8,8,20.3,61.407
100000,8,8,0,0,0,8,0,1.00,18,0.000,1686,2.49,55.47,87.85,277,0,0,0,1.00,1.00,1.00,5,8,8,15.7,56.649
100000,11,11,0,0,0,11,0,1.00,16,0.000,1681,2.75,57.12,108.60,58,0,0,0,1.00,1.00,1.00,6,8,8,11.5,63.542
100000,12,12,0,0,0,12,0,1.00,16,0.000,1667,2.85,72.64,80.36,58,0,0,0,1.00,1.00,1.00,6,8,8,13.9,65.346
100000,14,14,0,0,0,14,0,1.00,10,0.000,1663,1.85,115.15,112.52,58,0,0,0,1.00,1.00,1.00,7,8,8,11.9,69.846
100000,12,12,0,0,0,12,0,1.00,16,0.000,1603,1.43,65.55,82.29,277,0,0,0,1.00,1.00,1.00,6,8,8,19.5,62.837
100000,8,8,0,0,0,8,0,1.00,16,0.000,1589,1.69,57.89,73.87,58,1,1,0,1.00,1.00,1.00,3,8,8,28.3,53.390
100000,12,12,0,0,0,12,0,1.00,16,0.000,1580,3.02,153.86,85.11,277,0,0,0,1.00,1.00,1.00,6,8,8,13.3,61.936
100000,16,16,0,0,0,16,0,1.00,10,0.000,1551,3.08,242.22,148.67,277,0,0,0,1.00,1.00,1.00,4,8,8,13.3,69.485
100000,12,12,0,0,0,12,0,1.00,16,0.000,1549,1.16,99.38,89.95,277,0,0,0,1.00,1.00,1.00,8,8,8,19.7,60.721
100000,12,12,0,0,0,12,0,1.00,16,0.000,1548,2.76,89.14,109.80,277,1,1,0,1.00,1.00,1.00,6,8,8,25.1,60.681
100000,16,16,0,0,0,16,0,1.00,10,0.000,1531,2.32,138.61,123.98,277,0,0,0,1.00,1.00,1.00,6,8,8,15.6,68.589
100000,12,12,0,0,0,12,0,1.00,16,0.000,1529,2.71,66.95,112.51,277,0,0,0,1.00,1.00,1.00,6,8,8,23.6,59.937
100000,9,9,0,0,1,8,0,1.00,14,0.000,1513,1.52,95.66,72.04,58,0,0,0,1.00,1.00,1.00,3,3,8,4.1,52.955
100000,12,12,0,0,0,12,0,1.00,16,0.000,1503,2.67,40.90,89.34,58,1,1,0,1.00,1.00,1.00,8,8,8,27.1,58.917
100000,10,10,0,0,0,10,0,1.00,16,0.000,1502,2.57,49.24,110.37,277,0,0,0,1.00,1.00,1.00,8,8,8,17.8,54.673
100000,12,12,0,0,0,12,0,1.00,16,0.000,1493,2.71,62.21,80.69,277,1,1,0,1.00,1.00,1.00,6,8,8,32.8,58.525
100000,12,12,0,0,0,12,0,1.00,16,0.000,1491,2.88,69.16,124.84,277,1,1,0,1.00,1.00,1.00,8,8,8,29.1,58.447
100000,11,11,0,0,0,11,0,1.00,16,0.000,1489,0.48,46.61,94.02,58,0,0,0,1.00,1.00,1.00,8,8,8,12.4,56.284
100000,14,14,0,0,0,14,0,1.00,14,0.000,1484,2.84,83.69,84.18,58,0,0,0,1.00,1.00,1.00,8,8,8,4.0,62.328
100000,14,14,0,0,0,14,0,1.00,14,0.000,1470,2.39,135.32,111.83,58,0,0,0,1.00,1.00,1.00,6,8,8,20.0,61.740
100000,4,4,0,0,0,4,0,1.00,22,0.000,1462,2.08,25.08,66.42,367,0,0,0,1.00,1.00,1.00,4,2,8,15.8,40.936
100000,12,12,0,0,0,12,0,1.00,14,0.000,1439,0.94,55.88,76.39,58,1,1,0,1.00,1.00,1.00,6,8,8,28.5,56.409
100000,14,14,0,0,0,14,0,1.00,14,0.000,1436,2.35,51.15,80.97,58,1,1,0,1.00,1.00,1.00,6,8,8,27.5,60.312
100000,19,19,0,0,0,19,0,1.00,6,0.000,1409,2.54,144.81,184.45,58,1,1,0,1.00,1.00,1.00,9,8,8,29.4,69.041
100000,12,12,0,0,0,12,0,1.00,16,0.000,1392,1.78,32.70,74.45,277,1,0,0,1.00,1.00,1.00,6,8,8,27.7,54.566
100000,12,12,0,0,0,12,0,1.00,16,0.000,1390,3.01,82.53,85.95,58,0,0,0,1.00,1.00,1.00,4,8,8,15.7,54.488
100000,16,16,0,0,0,16,0,1.00,10,0.000,1377,3.06,133.80,125.02,277,0,0,0,1.00,1.00,1.00,8,8,8,16.8,61.689
100000,16,16,0,0,0,16,0,1.00,10,0.000,1372,3.51,157.71,131.11,277,0,0,0,1.00,1.00,1.00,8,8,8,15.7,61.465
100000,20,20,0,0,0,20,0,1.00,6,0.000,1371,2.30,207.12,96.00,277,1,1,0,1.00,1.00,1.00,9,8,8,26.3,69.098
100000,12,12,0,0,0,12,0,1.00,16,0.000,1370,1.42,30.92,100.05,277,0,0,0,1.00,1.00,1.00,8,8,8,13.7,53.704
100000,12,12,0,0,0,12,0,1.00,16,0.000,1360,2.54,101.33,99.63,58,0,0,0,1.00,1.00,1.00,6,8,8,16.4,53.312
100000,4,4,0,0,0,4,0,1.00,24,0.000,1359,1.57,32.69,44.11,277,1,1,0,1.00,1.00,1.00,4,8,8,27.8,38.052
100000,16,16,0,0,0,16,0,1.00,10,0.000,1356,2.12,101.41,136.04,277,0,0,0,1.00,1.00,1.00,7,8,8,0.3,60.749
100000,12,12,0,0,0,12,0,1.00,16,0.000,1353,2.66,84.07,93.64,277,0,0,0,1.00,1.00,1.00,6,8,8,0.2,53.037
100000,8,8,0,0,0,8,0,1.00,18,0.000,1351,2.60,35.46,53.77,345,0,1,0,1.00,1.00,1.00,4,8,8,24.0,45.393
100000,5,5,0,0,0,5,0,1.00,20,0.000,1333,0.76,42.05,26.12,345,1,1,0,1.00,1.00,1.00,3,8,8,26.0,39.190
100000,12,12,0,0,0,12,0,1.00,16,0.000,1332,2.61,58.47,67.75,277,0,0,0,1.00,1.00,1.00,6,8,8,12.1,52.214
100000,12,12,0,0,0,12,0,1.00,16,0.000,1328,2.22,90.05,88.33,58,0,0,0,1.00,1.00,1.00,6,8,8,15.5,52.057
100000,16,16,0,0,0,16,0,1.00,8,0.000,1318,2.49,62.26,78.45,58,1,2,0,1.00,1.00,1.00,6,8,8,32.3,59.046
100000,9,9,0,0,0,9,0,1.00,16,0.000,1317,1.22,28.21,63.25,58,0,0,0,1.00,1.00,1.00,6,8,8,21.3,46.095
100000,11,11,0,0,0,11,0,1.00,14,0.000,1311,1.57,56.05,61.76,365,1,1,0,1.00,1.00,1.00,7,8,8,26.2,49.556
100000,12,12,0,0,0,12,0,1.00,16,0.000,1310,0.37,66.52,69.33,58,0,0,0,1.00,1.00,1.00,6,8,8,15.9,51.352
100000,16,16,0,0,0,16,0,1.00,8,0.000,1308,3.26,70.71,69.32,58,2,1,0,1.00,1.00,1.00,8,8,8,46.2,58.598
100000,11,11,0,0,0,11,0,1.00,14,0.000,1300,2.73,45.78,76.46,368,1,0,0,1.00,1.00,1.00,7,8,8,26.0,49.140
100000,17,17,0,0,0,17,0,1.00,4,0.000,1276,2.89,132.73,126.06,367,0,0,0,1.00,1.00,1.00,6,8,8,20.9,58.951
100000,12,12,0,0,0,12,0,1.00,16,0.000,1274,2.24,61.82,74.04,277,0,0,0,1.00,1.00,1.00,6,8,8,8.2,49.941
100000,20,20,0,0,0,20,0,1.00,6,0.000,1273,3.00,171.67,138.75,277,1,1,0,1.00,1.00,1.00,6,8,8,27.4,64.159
100000,12,12,0,0,0,12,0,1.00,16,0.000,1272,2.42,19.07,113.06,277,0,0,0,1.00,1.00,1.00,6,8,8,12.0,49.862
100000,12,12,0,0,0,12,0,1.00,16,0.000,1260,2.10,46.09,77.28,277,1,1,0,1.00,1.00,1.00,8,8,8,29.5,49.392
100000,20,20,0,0,0,20,0,1.00,6,0.000,1252,3.13,79.49,134.95,277,1,1,0,1.00,1.00,1.00,8,8,8,28.6,63.101
100000,8,8,0,0,0,8,0,1.00,18,0.000,1251,1.16,43.57,53.28,58,0,0,0,1.00,1.00,1.00,5,8,8,11.7,42.033
100000,14,14,0,0,0,14,0,1.00,14,0.000,1239,3.12,85.22,106.50,58,0,0,0,1.00,1.00,1.00,6,8,8,15.3,52.038
100000,12,12,0,0,0,12,0,1.00,16,0.000,1238,2.23,49.47,66.53,58,1,1,0,1.00,1.00,1.00,8,8,8,26.4,48.529
100000,4,4,0,0,0,4,0,1.00,24,0.000,1237,1.92,29.13,43.02,277,1,1,0,1.00,1.00,1.00,4,8,8,27.9,34.636
100000,11,11,0,0,0,11,0,1.00,16,0.000,1232,2.29,39.96,56.81,58,0,0,0,1.00,1.00,1.00,8,8,8,12.8,46.569
100000,14,14,0,0,0,14,0,1.00,10,0.000,1229,1.89,75.14,100.02,58,0,0,0,1.00,1.00,1.00,7,8,8,4.2,51.618
100000,12,12,0,0,0,12,0,1.00,16,0.000,1218,1.54,37.09,80.06,277,0,0,0,1.00,1.00,1.00,6,8,8,0.4,47.745
100000,9,9,0,0,0,9,0,1.00,16,0.000,1217,2.28,32.86,52.47,58,0,0,0,1.00,1.00,1.00,5,8,8,11.6,42.595
100000,12,12,0,0,0,12,0,1.00,12,0.000,1213,1.10,38.89,85.57,58,0,0,0,1.00,1.00,1.00,4,8,8,21.1,47.549
100000,12,12,0,0,0,12,0,1.00,16,0.000,1211,1.68,41.75,61.09,356,0,0,0,1.00,1.00,1.00,6,8,8,16.0,47.471
100000,14,14,0,0,0,14,0,1.00,14,0.000,1206,2.91,42.87,93.28,58,0,0,0,1.00,1.00,1.00,8,8,8,13.5,50.652
100000,12,12,0,0,0,12,0,1.00,16,0.000,1196,2.15,23.70,91.86,58,0,0,0,1.00,1.00,1.00,8,8,8,11.3,46.883
100000,12,12,0,0,0,12,0,1.00,16,0.000,1192,1.76,55.48,77.54,58,0,0,0,1.00,1.00,1.00,4,8,8,13.9,46.726
100000,10,10,0,0,0,10,0,1.00,16,0.000,1191,0.21,44.06,57.82,350,0,0,0,1.00,1.00,1.00,6,8,8,19.5,43.352
100000,9,9,0,0,0,9,0,1.00,16,0.000,1189,1.47,46.13,45.35,58,1,1,0,1.00,1.00,1.00,4,8,8,30.6,41.615
100000,12,12,0,0,0,12,0,1.00,16,0.000,1183,1.07,28.86,63.36,277,1,1,0,1.00,1.00,1.00,8,8,8,32.9,46.373
100000,13,13,0,0,0,13,0,1.00,8,0.000,1177,1.86,158.28,76.84,58,0,0,0,1.00,1.00,1.00,6,8,8,4.2,47.786
100000,12,12,0,0,0,12,0,1.00,16,0.000,1177,2.18,60.84,92.36,58,0,0,0,1.00,1.00,1.00,8,8,8,14.4,46.138
100000,16,16,0,0,0,16,0,1.00,10,0.000,1172,1.84,143.34,80.34,58,1,1,0,1.00,1.00,1.00,8,8,8,25.5,52.505
100000,14,14,0,0,0,14,0,1.00,14,0.000,1144,2.17,114.99,82.06,58,1,0,0,1.00,1.00,1.00,8,8,8,24.6,48.048
100000,11,11,0,0,0,11,0,1.00,16,0.000,1143,0.76,26.98,61.96,58,0,0,0,1.00,1.00,1.00,6,8,8,10.6,43.205
100000,12,12,0,0,0,12,0,1.00,16,0.000,1140,2.72,77.04,98.20,277,1,1,0,1.00,1.00,1.00,6,8,8,29.6,44.688
100000,12,12,0,0,0,12,0,1.00,16,0.000,1132,2.16,35.79,82.44,277,0,0,0,1.00,1.00,1.00,8,8,8,17.9,44.374
