step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
110000,1391,1.669,0.381,7.11,162746,141861,125,0,20921,35,908054.4,263911.2,0.033,0.593,0.151,0.223,206,13.65,10.44,0.55,2.68,0.03,0.48,0.69,4.52,12.39,7.60,0.00,0.00,0.001,0.011,153,0.652,0.104,0.866,0.000,0.029,258355,255913,1,0.973,0.027,0.045,368411,0.181,1.780,0.027,24.33,47116,0,7540.319,0.000,0.200,7606449,1.15,11.37,0.014,0.000,0.000,10,10,24,64,18994,0.072,0.00,0.0053,0.050,217,0.602,0.000,0.647,0.400,3.63,2.87,7.61,0.00,0.000,1.06,1.21,1.20,0.602,0.00309,7.49,36.5065,982.26,128428.9,139704.5,41.186,33.4433,90.205,719.931,0.990,0.411,77.9,81.610,139.116,457,2083.4,41.32,7.846,90.825,2576.1,67.362,0.135,2.00,1.6260,2261.8,0.3166,0.1157
120000,1475,1.603,0.347,7.07,163456,141922,160,0,21290,111,904062.3,268055.2,0.034,0.593,0.147,0.226,204,12.73,8.27,0.26,1.84,0.15,1.43,0.31,2.05,12.01,6.63,0.00,0.00,0.004,0.037,134,0.626,0.108,0.864,0.000,0.028,263393,261663,1,0.992,0.008,0.031,470493,0.185,1.834,0.025,21.93,47500,0,2414.911,0.000,0.218,7663551,1.08,11.61,0.005,0.000,0.000,10,10,22,64,18776,0.072,0.00,0.0051,0.052,169,0.623,0.000,0.659,0.407,3.50,2.60,7.69,0.01,0.002,1.03,1.09,1.11,0.623,0.00272,6.28,37.3783,1040.43,129249.7,139704.4,43.754,33.2625,89.149,734.978,0.992,0.411,80.1,80.630,143.028,333,1600.5,45.70,8.162,91.878,2571.3,69.122,0.134,2.00,1.3189,1945.4,0.2898,0.0996
130000,1539,1.676,0.318,7.05,162321,139814,137,0,22306,101,899511.0,264672.9,0.034,0.579,0.156,0.231,205,13.79,11.23,0.52,3.07,0.10,1.09,0.31,2.49,12.86,9.51,0.00,0.00,0.006,0.073,134,0.682,0.115,0.853,0.001,0.032,260076,258746,1,1.000,0.000,0.026,398611,0.185,1.724,0.022,23.65,43410,0,2620.524,0.000,0.216,7312567,1.13,11.58,0.014,0.000,0.000,10,10,26,64,21227,0.081,0.00,0.0045,0.068,262,0.607,0.000,0.658,0.407,3.51,2.69,7.55,0.00,0.001,1.04,1.17,1.17,0.607,0.00263,7.03,36.7643,1119.35,129083.6,139704.2,41.827,34.4885,88.973,714.245,0.997,0.408,86.7,80.475,140.675,377,1581.6,50.76,8.187,91.335,2012.3,67.132,0.135,2.00,1.5021,2311.7,0.2992,0.1336
140000,1530,1.671,0.309,7.11,160966,139888,136,0,20951,59,895739.6,271029.3,0.037,0.585,0.144,0.234,204,13.16,8.49,0.36,2.08,0.22,1.64,0.15,1.37,12.42,7.15,0.00,0.00,0.009,0.072,135,0.452,0.108,0.861,0.000,0.031,261315,259794,1,0.963,0.037,0.021,505964,0.175,1.626,0.022,21.49,42730,0,4593.718,0.000,0.229,7433496,1.10,11.51,0.005,0.002,0.000,8,10,23,64,20130,0.077,0.00,0.0047,0.069,174,0.627,0.000,0.669,0.412,3.53,2.70,7.64,0.02,0.005,1.04,1.13,1.13,0.627,0.00255,5.97,37.8483,1085.55,129531.4,139704.5,44.439,33.6832,88.232,734.379,0.998,0.412,84.0,79.795,143.994,361,1625.4,40.84,8.313,91.943,1893.3,68.952,0.134,2.00,1.3552,2073.4,0.2835,0.0772
150000,1567,1.692,0.349,7.08,163571,142455,116,0,20963,101,932544.2,272121.0,0.034,0.591,0.157,0.218,209,13.02,9.70,0.15,1.33,0.08,0.94,0.39,2.64,12.40,8.68,0.00,0.00,0.005,0.061,149,0.600,0.097,0.865,0.000,0.038,259736,257885,1,1.000,0.000,0.055,474238,0.188,1.892,0.025,25.16,48289,0,2694.268,0.000,0.223,7459531,1.04,11.97,0.004,0.000,0.000,7,10,26,64,20403,0.078,0.00,0.0048,0.039,246,0.593,0.000,0.646,0.403,3.58,2.70,7.56,0.00,0.001,1.01,1.05,1.06,0.593,0.00286,7.69,37.7911,1197.29,128542.9,139704.7,40.877,31.7377,92.214,703.777,0.972,0.410,85.5,83.436,138.262,347,1477.5,50.69,7.714,90.114,2570.6,68.806,0.135,2.00,1.4635,2293.3,0.3251,0.0918
160000,1454,1.641,0.343,7.22,166409,145542,110,0,20870,124,922400.2,277645.9,0.037,0.591,0.153,0.220,206,12.65,7.13,0.32,1.95,0.00,0.06,0.17,1.50,12.15,6.15,0.00,0.00,0.001,0.037,128,0.579,0.091,0.885,0.000,0.024,272906,271117,1,1.000,0.000,0.025,657674,0.184,1.741,0.025,22.16,50084,0,2239.080,0.000,0.241,7844405,1.09,11.78,0.002,0.000,0.000,9,10,22,64,18396,0.070,0.00,0.0052,0.059,187,0.624,0.000,0.673,0.417,3.46,2.64,7.69,0.00,0.000,1.03,1.11,1.14,0.624,0.00281,6.35,38.5599,1128.05,128751.6,139704.6,42.272,32.9185,91.016,734.023,0.996,0.413,79.1,82.319,142.960,374,1769.1,39.56,7.826,93.055,2255.0,70.911,0.134,2.00,1.7211,2502.4,0.3257,0.1260
170000,1482,1.655,0.287,7.17,162563,141742,119,0,20674,79,911031.4,272279.0,0.047,0.580,0.150,0.223,206,12.65,7.31,0.38,2.15,0.12,1.37,0.25,1.85,11.90,5.98,0.00,0.00,0.003,0.039,129,0.648,0.099,0.870,0.000,0.030,263491,261793,2,0.988,0.006,0.030,631266,0.184,1.699,0.020,23.13,49175,0,3446.570,0.000,0.211,7468274,1.12,11.51,0.001,0.001,0.000,10,10,20,64,18744,0.072,0.00,0.0052,0.063,232,0.609,0.000,0.661,0.413,3.47,2.69,7.71,0.00,0.002,1.04,1.14,1.18,0.609,0.00275,6.69,37.8245,1051.88,129750.3,139705.0,43.218,32.6322,89.995,732.828,0.985,0.412,80.7,81.397,141.624,258,1301.0,43.37,7.965,90.799,1847.0,68.747,0.134,2.00,1.5805,2342.2,0.3075,0.0900
180000,1470,1.601,0.340,7.00,167645,145189,139,0,22329,47,899458.9,266063.1,0.035,0.587,0.146,0.232,205,12.35,8.26,0.17,1.20,0.09,0.97,0.15,1.73,11.94,7.64,0.00,0.00,0.004,0.045,113,0.628,0.110,0.859,0.001,0.031,268413,266517,1,1.000,0.000,0.020,533176,0.171,1.784,0.024,21.61,46150,0,5660.917,0.000,0.239,7889536,1.06,11.91,0.008,0.000,0.000,9,10,18,64,18150,0.069,0.00,0.0051,0.053,171,0.630,0.000,0.670,0.402,3.49,2.53,7.77,0.00,0.000,1.03,1.07,1.08,0.630,0.00262,6.06,37.0622,1009.87,129044.0,139705.0,44.124,33.2147,88.877,736.345,0.998,0.409,78.3,80.371,143.714,389,1921.9,55.83,8.163,92.043,2190.1,69.200,0.134,2.00,1.5617,2295.8,0.3144,0.0419
190000,1731,1.602,0.252,6.90,167625,145285,152,0,21927,8,928932.3,272004.4,0.030,0.599,0.151,0.221,212,12.70,7.97,0.29,2.15,0.22,1.76,0.16,1.14,12.03,7.00,0.00,0.00,0.011,0.091,132,0.636,0.114,0.852,0.000,0.034,266741,263945,1,1.000,0.000,0.027,363682,0.188,1.566,0.016,24.80,47830,0,34000.547,0.000,0.184,7918317,1.11,11.54,0.003,0.000,0.000,10,10,20,64,21987,0.084,0.00,0.0045,0.046,353,0.604,0.000,0.654,0.402,3.56,2.65,7.78,0.00,0.001,1.09,1.13,1.12,0.604,0.00255,7.59,37.3705,1133.02,129535.9,139705.0,42.378,30.4569,92.251,719.999,0.964,0.411,95.7,83.460,138.863,206,883.8,45.06,7.784,89.068,1577.0,68.770,0.134,2.00,1.5742,2724.9,0.3076,0.1006
200000,1501,1.593,0.300,6.98,169278,147409,143,0,21956,122,930443.9,271421.0,0.032,0.592,0.149,0.227,210,12.53,8.61,0.44,3.01,0.02,0.23,0.21,1.99,11.87,7.19,0.00,0.00,0.001,0.008,116,0.604,0.119,0.845,0.000,0.036,271132,268681,1,1.000,0.000,0.018,472935,0.171,1.756,0.020,24.46,46334,0,2224.762,0.000,0.201,7893870,1.13,11.85,0.009,0.000,0.000,8,10,20,64,18808,0.072,0.00,0.0052,0.067,209,0.600,0.000,0.656,0.405,3.46,2.67,7.63,0.00,0.000,1.07,1.16,1.17,0.600,0.00289,7.47,37.7462,1005.94,129274.3,139705.7,40.891,32.0732,92.164,700.812,0.984,0.411,80.6,83.377,139.202,304,1332.0,71.01,7.661,91.015,2099.2,69.430,0.135,2.00,1.7805,2672.5,0.3292,0.1388
