step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin
10000,5249,1.098,2.476,18.62,217526,150353,0,59395,3993,2928478,1348343.6,1485116.4,0.062,0.732,0.122,0.084,56,22.93,15.80,1.58,4.61,3.91,4.84,0.29,1.96,8.92,9.72,0.14,0.62,0.183,0.189,3268,0.022,0.022,0.943,0.014,0.021,456826,360233,9,0.078,0.817,0.044,2179009,0.217,3.409,0.288,114.78,193986,205,0.507,0.230,0.374,21812269,1.53,6.38,0.159,0.597,0.060,6.0,20.0,41.6,157.5,77162,0.294,0.00,0.0029,0.056,1398,0.624,0.000,0.592,0.528,3.01,4.21,4.03,0.20,0.090,1.64,1.43,1.56,0.659,0.00171,244.81,93.2404,2475.69,62290.9,140221.4,3.943,78.9921,277.077,0.000,1.000,0.000,117.6,101.409,138.414,5803,35038.3,27.69,128.405,5.42,59.392,2207.6,24.555,0.135,2.00,5.5409,29084.2,0.6259,0.3626,14.70,1.606,0.522,1.5308,0.0000,0.430,0.227,0.409,0.0000,5.72,2.51,4,13,28,121,93.3690,0.0186,0.4927,0.0000,0.0000,78.6963,100.00,43.9533,356.5714,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0036,0.0013,0.000002,2,0.2416,0.0173,0.0086,43,166,508,0.0000,0.0000,0.0211,0.069,12.7656,0.0313,5.3528,0.0345,0.2853,0.0650,0.0000,-0.00036,0.372,0.0092,0.302,0.077,0.21,0.044,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2578,0.0000,2.9768,0.00000,0.02893,0.8017,0.8001,1.0000,2.190,0.000,1.0000,15.0353,0.0000
20000,4074,1.627,2.230,8.39,83968,72880,0,11231,1029,1141580,714680.4,533383.9,0.069,0.766,0.112,0.053,82,34.19,17.46,3.57,5.08,8.57,7.44,0.09,0.91,11.29,8.82,1.16,1.64,0.247,0.184,3365,0.009,0.026,0.955,0.002,0.017,140907,110747,4,0.649,0.265,0.022,460681,0.200,3.223,0.262,66.42,60091,258,0.467,0.208,0.332,10601849,2.19,2.96,0.195,0.722,0.378,12.3,33.2,55.6,147.5,95846,0.366,0.00,0.0016,0.067,1221,0.606,0.000,0.592,0.423,4.12,5.15,5.32,1.19,0.388,2.39,1.38,2.71,0.630,0.00127,45.64,26.2870,2076.16,65684.5,140221.4,1.944,20.8354,147.577,0.000,1.000,0.000,84.4,60.604,69.239,5519,32031.9,19.45,58.926,5.49,14.676,1526.8,5.501,0.135,2.00,6.9976,28508.0,0.4727,0.3399,23.53,1.293,0.219,0.4692,0.0000,0.511,0.103,0.466,0.0000,5.98,0.63,8,24,36,64,56.4321,0.0054,0.4156,0.0000,0.0000,25.0590,100.00,80.5000,287.8706,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0035,0.0014,0.000002,3,0.1720,0.0113,0.0142,64,228,657,0.0000,0.0000,0.0204,0.093,6.0717,0.0335,2.0451,0.0356,0.3069,0.0413,0.0000,0.00019,0.773,0.0152,0.443,0.087,0.07,0.022,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9254,0.0000,1.7489,0.00000,0.03985,0.7684,0.7672,1.0000,2.010,0.000,1.0000,7.2880,0.0000
30000,4427,1.340,1.963,7.80,112257,98931,0,12674,292,1999283,1242439.6,1028346.1,0.055,0.798,0.131,0.016,81,32.59,15.21,4.10,5.09,7.44,6.60,0.10,1.11,11.70,8.85,1.27,1.53,0.228,0.182,3339,0.022,0.024,0.957,0.005,0.014,257192,208533,17,0.616,0.262,0.018,765786,0.164,3.075,0.230,111.42,89356,385,0.514,0.140,0.310,22372430,2.40,2.26,0.279,0.678,0.458,12.3,32.1,49.5,160.5,103317,0.394,0.00,0.0024,0.060,1188,0.722,0.000,0.650,0.569,4.05,5.02,5.23,1.34,0.477,2.59,1.42,3.04,0.742,0.00133,271.29,59.3827,1902.22,66288.7,140221.4,4.606,48.1230,262.834,0.000,1.000,0.000,101.3,105.416,138.865,4958,28106.6,17.66,107.334,5.51,42.057,1322.6,20.606,0.134,2.00,7.4189,32843.5,0.4794,0.3580,23.34,1.213,0.203,1.5308,0.0000,0.491,0.103,0.393,0.0000,5.69,0.63,8,24,36,81,100.3348,0.0090,0.4685,0.0000,0.0000,72.2411,100.00,50.3223,351.3796,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0028,0.0011,0.000001,7,0.3051,0.0212,0.0217,84,306,893,0.0000,0.0000,0.0133,0.029,9.0520,0.0314,3.0799,0.0294,0.2266,0.0373,0.0000,-0.00004,0.705,0.0143,0.378,0.049,0.07,0.018,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9641,0.0000,2.0474,0.00000,0.02669,0.7338,0.7328,1.0000,1.767,0.000,1.0000,9.8931,0.0000
40000,4040,1.448,2.167,7.70,66948,62220,0,5047,66,1062396,696588.1,479123.6,0.090,0.798,0.097,0.016,95,32.85,14.71,4.47,4.68,7.44,6.24,0.09,0.98,11.32,8.55,1.32,1.44,0.228,0.178,3067,0.028,0.028,0.960,0.001,0.011,110224,87515,6,0.784,0.061,0.016,374013,0.188,3.199,0.254,65.74,37887,337,0.451,0.174,0.303,10506586,2.54,2.05,0.275,0.701,0.513,13.7,32.5,51.1,155.4,94233,0.359,0.00,0.0015,0.056,1149,0.630,0.000,0.568,0.414,4.08,5.03,5.30,1.36,0.524,2.76,1.42,3.24,0.650,0.00120,48.95,21.3210,1866.65,67252.5,140221.4,2.324,16.7924,146.431,0.000,1.000,0.000,88.4,61.263,68.900,5434,31222.6,18.56,56.123,5.45,12.215,1538.5,4.925,0.134,2.00,7.1457,28868.5,0.4602,0.3414,23.33,1.206,0.203,0.4692,0.0000,0.474,0.065,0.299,0.0000,5.68,0.60,9,24,36,69,57.3664,0.0035,0.4381,0.0000,0.0000,24.5139,100.00,81.6938,279.7620,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0033,0.0013,0.000001,2,0.1647,0.0193,0.0194,85,279,806,0.0000,0.0000,0.0168,0.041,3.7632,0.0179,1.2630,0.0260,0.2934,0.0344,0.0000,0.00001,0.647,0.0113,0.341,0.055,0.07,0.016,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8817,0.0000,1.4810,0.00000,0.04109,0.7307,0.7297,1.0000,1.959,0.000,1.0000,6.2220,0.0000
50000,4397,1.279,1.932,7.61,107185,100488,0,6223,111,1663923,1255791.0,885754.3,0.060,0.821,0.113,0.007,83,30.98,13.50,4.64,4.04,6.80,5.64,0.09,0.71,10.70,7.59,1.45,1.34,0.214,0.161,3155,0.059,0.023,0.960,0.004,0.013,236646,200804,9,0.841,0.047,0.034,887675,0.133,3.048,0.226,113.00,80353,361,0.532,0.184,0.312,23447605,2.68,1.76,0.284,0.703,0.608,13.6,30.7,47.3,126.7,97732,0.373,0.00,0.0027,0.055,1209,0.723,0.000,0.613,0.553,3.92,4.89,5.16,1.47,0.611,2.86,1.42,3.53,0.738,0.00116,272.34,50.2295,1680.90,67594.6,140221.4,2.679,41.2759,268.846,0.000,1.000,0.000,108.0,112.220,139.684,4921,27837.6,15.14,107.516,5.37,40.458,1245.4,20.722,0.133,2.00,7.3946,32514.1,0.4719,0.3670,22.23,1.163,0.134,1.5308,0.0000,0.473,0.060,0.324,0.0000,5.47,0.57,9,23,36,64,107.9770,0.0065,0.4806,0.0000,0.0000,73.1344,100.00,50.5871,350.7152,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0028,0.0011,0.000001,6,0.3770,0.0257,0.0259,94,324,942,0.0000,0.0000,0.0029,0.009,5.5268,0.0409,1.9722,0.0255,0.2327,0.0343,0.0000,-0.00010,0.700,0.0105,0.237,0.035,0.09,0.034,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9477,0.0000,1.8766,0.00000,0.02442,0.7399,0.7390,1.0000,1.754,0.000,1.0000,10.0488,0.0000
60000,4397,1.289,1.816,7.40,67797,64262,0,3519,14,927402,718760.7,446850.6,0.060,0.807,0.124,0.009,97,28.87,11.98,4.35,4.13,6.78,5.25,0.10,0.80,10.07,7.39,1.28,1.28,0.234,0.168,2975,0.083,0.030,0.952,0.004,0.014,107974,87469,5,0.682,0.220,0.031,752519,0.162,2.930,0.211,67.91,36139,377,0.482,0.171,0.307,11268976,2.65,1.62,0.287,0.692,0.557,13.1,29.2,44.3,88.8,93620,0.357,0.00,0.0016,0.067,1162,0.627,0.000,0.548,0.394,3.84,4.81,5.07,1.30,0.563,2.80,1.42,3.48,0.643,0.00105,48.56,18.6394,1645.81,71004.5,140221.4,2.902,13.4341,152.647,0.000,1.000,0.009,102.6,64.687,71.444,4795,26176.2,17.87,57.301,5.24,9.867,923.9,4.337,0.135,2.00,7.0841,31148.6,0.4767,0.3677,21.29,1.135,0.104,0.4692,0.0000,0.478,0.064,0.317,0.0000,5.35,0.49,9,22,35,64,61.1022,0.0019,0.4615,0.0000,0.0000,24.5031,100.00,83.2630,290.5597,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0032,0.0013,0.000001,2,0.1813,0.0180,0.0220,90,280,853,0.0000,0.0000,0.0027,0.005,2.6715,0.0149,1.0259,0.0257,0.2992,0.0333,0.0000,-0.00010,0.726,0.0099,0.131,0.014,0.08,0.031,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8772,0.0000,1.3699,0.00000,0.04191,0.7555,0.7545,1.0000,1.659,0.000,1.0000,6.4262,0.0000
70000,4838,1.238,1.908,7.59,125713,118495,0,6748,29,1783916,1332533.8,995340.6,0.050,0.812,0.133,0.005,80,27.98,10.92,4.83,3.85,6.41,4.94,0.05,0.55,9.00,6.50,1.38,1.22,0.220,0.155,2979,0.091,0.025,0.958,0.003,0.014,268105,229758,7,0.806,0.042,0.012,804021,0.135,2.979,0.222,125.81,88755,375,0.558,0.204,0.316,26670191,2.92,1.53,0.292,0.700,0.628,13.5,28.7,40.5,88.8,98151,0.374,0.00,0.0031,0.056,1425,0.713,0.000,0.616,0.536,3.70,4.65,5.00,1.41,0.636,3.05,1.47,3.96,0.728,0.00116,265.04,51.2792,1572.10,65472.8,140221.4,4.697,35.4976,294.790,0.000,1.000,0.000,114.2,121.445,154.724,5065,27713.3,16.81,116.729,5.05,31.688,1041.3,17.414,0.136,2.00,7.1690,34683.5,0.4995,0.3989,20.29,1.120,0.098,1.5308,0.0000,0.453,0.052,0.143,0.0000,5.21,0.43,9,21,31,49,116.8173,0.0061,0.4673,0.0000,0.0000,74.3796,100.00,51.7882,361.9941,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0028,0.0011,0.000001,0,0.3422,0.0213,0.0229,91,305,901,0.0000,0.0000,0.0017,0.003,4.5321,0.0326,1.8585,0.0182,0.2389,0.0388,0.0000,-0.00013,0.627,0.0068,0.060,0.008,0.04,0.012,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0124,0.0000,1.7464,0.00000,0.02579,0.7819,0.7809,1.0000,1.748,0.000,1.0000,11.8495,0.0000
80000,4377,1.308,1.851,7.63,68959,66141,0,3264,11,915371,726022.6,443632.3,0.064,0.809,0.117,0.010,93,28.05,11.65,4.33,4.09,6.83,5.14,0.06,0.76,9.37,6.71,1.31,1.27,0.237,0.161,2800,0.085,0.034,0.950,0.003,0.013,107630,86485,8,0.464,0.083,0.016,271670,0.140,2.934,0.215,68.88,36961,318,0.485,0.230,0.326,11671355,2.69,1.60,0.300,0.697,0.577,13.1,28.6,42.1,105.9,90145,0.344,0.00,0.0018,0.065,1227,0.621,0.000,0.544,0.382,3.73,4.72,5.01,1.34,0.585,2.80,1.40,3.59,0.636,0.00106,46.80,17.7575,1517.36,70964.4,140221.4,4.104,12.5746,155.279,0.000,1.000,0.006,96.5,66.077,73.609,4930,26840.6,20.38,57.815,5.11,9.221,926.4,4.124,0.137,2.00,7.0047,30659.4,0.4918,0.3742,20.60,1.132,0.095,0.4692,0.0000,0.458,0.050,0.162,0.0000,5.27,0.48,9,22,33,58,62.4783,0.0009,0.4375,0.0000,0.0000,24.7378,100.00,83.2391,299.2955,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0031,0.0013,0.000001,4,0.1896,0.0203,0.0219,88,276,868,0.0000,0.0000,0.0006,0.001,2.2744,0.0202,0.9042,0.0222,0.3052,0.0350,0.0000,0.00005,0.646,0.0073,0.098,0.017,0.05,0.016,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9003,0.0000,1.3347,0.00000,0.04036,0.7722,0.7711,1.0000,1.701,0.000,1.0000,6.6141,0.0000
90000,4814,1.205,1.834,7.68,134453,126583,0,7403,28,1906225,1372430.9,1052976.5,0.040,0.820,0.136,0.003,78,26.17,10.69,4.53,3.81,6.21,4.85,0.04,0.46,8.77,6.11,1.31,1.19,0.227,0.160,3002,0.085,0.026,0.956,0.003,0.015,285111,245517,4,0.406,0.208,0.014,563983,0.135,2.918,0.214,131.13,93346,326,0.552,0.252,0.325,28318590,2.81,1.69,0.268,0.725,0.612,12.4,26.7,37.5,85.6,94114,0.359,0.00,0.0032,0.058,1367,0.710,0.000,0.632,0.534,3.62,4.60,4.94,1.35,0.622,2.89,1.48,3.80,0.725,0.00123,262.93,53.3316,1696.48,67613.9,140221.4,3.890,34.1979,305.470,0.000,1.000,0.000,110.0,125.096,159.688,4887,26497.6,15.33,121.091,4.97,28.496,833.1,16.162,0.135,2.00,7.0898,34130.3,0.5202,0.3973,19.55,1.093,0.096,1.5308,0.0000,0.450,0.048,0.124,0.0000,5.19,0.41,8,21,27,49,120.1886,0.0040,0.4601,0.0000,0.0000,75.1718,100.00,52.5355,366.7850,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0029,0.0012,0.000001,2,0.3393,0.0220,0.0213,86,291,877,0.0000,0.0000,0.0007,0.002,4.2781,0.0307,1.8318,0.0274,0.2402,0.0429,0.0000,0.00002,0.733,0.0107,0.044,0.010,0.04,0.014,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0243,0.0000,1.7009,0.00000,0.02606,0.7974,0.7963,1.0000,1.679,0.000,1.0000,12.6583,0.0000
100000,4475,1.317,1.889,7.33,76665,72352,0,4627,23,1099597,739992.3,503315.3,0.035,0.839,0.122,0.005,94,27.81,12.04,4.75,4.18,7.03,5.57,0.05,0.51,9.15,6.62,1.31,1.25,0.243,0.176,2745,0.092,0.030,0.949,0.001,0.020,119639,97535,7,0.600,0.019,0.015,263301,0.145,2.967,0.219,70.62,40587,245,0.458,0.304,0.337,12582334,2.87,1.85,0.289,0.700,0.582,12.1,28.1,43.3,83.0,93856,0.358,0.00,0.0018,0.063,1258,0.616,0.000,0.571,0.379,3.79,4.71,5.10,1.34,0.592,2.95,1.49,3.95,0.633,0.00113,46.52,19.5020,1678.45,71143.0,140221.4,3.429,12.7408,159.494,0.000,1.000,0.004,102.4,66.531,74.885,5006,27333.9,17.11,59.177,5.08,8.298,954.2,3.864,0.134,2.00,6.6248,29645.8,0.4644,0.3579,20.97,1.087,0.105,0.4692,0.0000,0.466,0.047,0.237,0.0000,5.36,0.50,8,22,36,57,62.5152,0.0015,0.4362,0.0000,0.0000,24.8794,100.00,84.7177,300.3032,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0033,0.0014,0.000001,2,0.1756,0.0152,0.0190,78,251,805,0.0000,0.0000,0.0008,0.004,2.6215,0.0169,1.0156,0.0177,0.3057,0.0391,0.0000,0.00004,0.830,0.0133,0.030,0.004,0.05,0.015,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9342,0.0000,1.3934,0.00000,0.04318,0.7911,0.7899,1.0000,1.728,0.000,1.0000,7.2352,0.0000
