step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,37,857,22.6,1.7,4.2,0.1,12.2,0.1,1.49,14.4,585,432,18.68,6.60,305,223,329,0.3,1.81,1.43,1.42,3.72,6.61,3.80,31.7,1.136,0.694,8.79
5000,4,726,32.0,0.8,10.4,0.4,9.5,0.2,1.26,3.4,575,270,10.29,14.28,170,190,366,0.3,1.30,1.21,1.28,4.14,5.20,5.23,35.7,1.481,0.444,6.06
5000,2,273,8.0,0.3,0.9,0.1,8.7,0.0,1.09,14.2,118,229,9.26,2.08,220,42,11,0.0,1.05,1.11,1.11,2.48,3.41,3.25,17.8,0.786,0.686,6.88
5000,19,75,24.6,0.1,2.4,0.3,20.5,0.0,1.03,7.0,57,1152,50.10,10.87,19,42,14,0.0,1.04,1.04,1.02,4.57,6.29,5.44,31.3,1.055,0.692,7.63
5000,29,51,19.0,0.0,0.0,0.9,15.4,0.0,1.00,19.7,44,1459,55.68,10.28,13,20,18,0.0,1.00,1.00,1.00,3.71,2.90,6.73,34.0,1.200,0.556,9.75
5000,26,36,41.4,6.2,4.7,4.5,23.8,1.5,2.26,3.9,35,1527,78.42,16.36,0,0,36,1.6,3.08,1.56,2.23,5.58,6.58,6.56,48.9,0.950,0.403,7.56
5000,51,23,36.9,2.4,3.9,2.7,21.0,0.2,1.49,5.0,17,937,38.17,9.33,23,0,0,0.2,1.23,1.64,1.55,4.61,6.00,7.91,12.1,1.191,0.461,8.22
5000,17,19,23.1,3.1,2.2,0.0,13.8,0.0,1.93,11.3,18,1371,51.28,9.72,1,8,10,0.0,2.18,2.14,1.73,3.42,5.26,4.79,39.0,1.078,0.503,7.84
5000,5,17,30.9,5.1,5.1,0.3,14.0,0.2,2.17,9.6,17,669,26.00,14.18,0,14,3,1.4,1.95,3.04,2.00,4.53,7.65,6.00,35.9,1.041,0.647,9.24
5000,15,14,53.2,2.2,4.4,2.4,31.8,0.0,1.85,8.7,13,2316,124.11,23.72,0,3,11,0.0,2.17,2.21,1.67,6.71,8.93,6.14,41.0,1.288,0.336,9.71
5000,1,7,37.2,9.1,1.3,0.3,15.9,0.0,2.71,22.6,5,1260,49.13,7.02,4,3,0,0.6,4.39,1.24,2.65,5.43,9.29,4.29,24.3,1.014,0.368,12.43
5000,35,6,19.2,0.0,1.0,0.0,15.3,0.0,1.00,11.3,6,2248,76.88,23.79,0,6,0,0.0,1.00,1.00,1.00,4.67,6.67,3.33,31.3,1.178,0.458,7.83
5000,18,6,32.6,0.0,3.5,0.0,25.7,0.0,1.00,10.7,6,3050,190.00,46.63,6,0,0,0.0,1.00,1.00,1.00,4.67,6.17,5.83,19.3,1.109,0.314,8.67
5000,21,5,108.1,26.6,0.0,1.4,41.2,0.0,4.18,0.0,5,4868,200.38,36.37,0,5,0,0.0,1.52,7.70,3.75,11.00,9.80,9.80,32.2,1.139,0.525,9.80
6000,4,969,34.9,0.9,9.1,0.4,10.7,0.2,1.29,3.0,820,263,10.49,13.06,426,226,317,0.3,1.28,1.30,1.32,3.92,5.08,5.12,28.2,1.601,0.471,5.85
6000,37,595,21.2,1.8,2.5,0.0,12.5,0.1,1.56,15.8,427,393,17.21,5.55,207,210,178,0.2,1.89,1.48,1.50,3.60,6.67,3.48,31.5,1.136,0.677,9.03
