step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2131,0.6049,22631.3,535,868,690,573,5,6,5,15497,16166,18425,0,0,0,1.000,1.000,1.000,684,241,10,0.5804,0.0519,0.6109,0.0284
2000,3107,0.5536,36391.9,609,1226,988,893,26,15,27,16243,16709,19516,0,0,0,1.000,1.000,1.000,860,253,9,0.4503,0.0870,0.4933,0.0389
3000,3956,0.5619,48151.0,671,1611,1090,1255,38,32,32,15669,17707,17955,0,0,0,1.000,1.000,1.000,1110,313,15,0.3557,0.1270,0.4142,0.0513
4000,4295,0.5267,53203.8,705,1535,1442,1318,58,63,49,12257,17257,16797,0,0,0,1.000,1.000,1.000,1137,383,14,0.3562,0.1499,0.4290,0.0531
5000,5048,0.4525,45421.6,519,1623,1757,1668,108,110,124,10757,18440,17412,0,0,0,1.000,1.000,1.000,1190,584,22,0.4137,0.1285,0.5087,0.0549
6000,5460,0.4220,39906.5,387,1887,1937,1636,120,157,131,10908,17692,17603,0,0,0,1.000,1.000,1.000,1439,564,20,0.4636,0.1131,0.5579,0.0448
7000,5932,0.4031,36816.1,305,1993,2124,1815,145,172,183,11055,17552,15929,0,0,0,1.000,1.000,1.000,1466,666,22,0.5085,0.0980,0.6019,0.0420
8000,5886,0.4149,32664.1,280,2064,2135,1687,145,181,182,11331,17738,16988,0,0,0,1.000,1.000,1.000,1537,653,16,0.5494,0.0864,0.6432,0.0371
9000,5668,0.3866,26823.1,231,1978,1909,1781,154,181,173,11620,18662,21657,0,0,0,1.000,1.000,1.000,1496,596,31,0.5699,0.0908,0.6774,0.0360
10000,5554,0.3680,21800.1,185,2182,1993,1379,178,167,206,16281,20577,24835,0,0,0,1.000,1.000,1.000,1634,680,21,0.5758,0.0827,0.6993,0.0372
