step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin
10000,4597,1.499,2.416,9.75,68982,57688,0,6672,1228,754219,1166913.2,600425.4,0.157,0.482,0.207,0.153,102,33.58,14.96,0.85,2.64,8.69,6.49,0.65,2.15,11.69,8.34,0.05,0.34,0.258,0.156,3507,0.009,0.033,0.951,0.003,0.013,211909,190950,9,0.034,0.929,0.194,3414719,0.214,3.400,0.284,79.05,68779,585,0.796,0.140,0.310,9665455,1.22,2.06,0.233,0.656,0.023,14.0,34.1,51.6,128.4,100611,0.384,0.00,0.0022,0.047,1454,0.713,0.000,0.602,0.678,3.83,4.92,5.03,0.43,0.173,1.16,1.28,1.24,0.730,0.00055,291.92,55.9677,2194.25,57983.3,140496.8,12.491,55.6380,221.349,0.000,1.000,0.000,99.8,95.436,105.342,5726,34453.9,21.13,89.788,6.33,66.223,2218.8,34.895,0.135,2.00,7.1460,32850.2,0.4752,0.3858,21.89,1.524,0.217,1.5414,0.0000,0.353,0.110,0.086,0.0000,5.49,0.82,9,22,36,100,93.0868,0.2817,0.4555,0.0000,0.0000,55.3941,100.00,37.2768,328.7124,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0023,0.0008,0.000000,279,1.8340,0.0241,0.0519,84,314,1100,0.0000,0.0000,0.0511,0.173,2.3740,0.5491,1.0755,0.0274,0.2408,0.0146,0.0000,0.00003,0.332,0.0052,0.882,0.456,0.58,0.194,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7647,0.0000,2.1744,0.00000,0.03613,0.7139,0.7133,1.0000,2.147,0.000,1.0000,5.7688,0.0000
20000,5774,1.454,2.839,22.75,83310,64357,0,17680,95,1193963,669182.7,607964.8,0.103,0.740,0.081,0.075,73,24.71,13.21,0.47,1.84,6.57,5.11,0.52,1.77,5.99,5.84,0.07,0.42,0.261,0.144,3329,0.055,0.029,0.932,0.006,0.033,133408,97224,4,0.101,0.850,0.174,4164914,0.161,3.460,0.340,62.72,70630,292,0.509,0.167,0.430,10410988,1.11,2.85,0.250,0.703,0.030,8.0,25.0,41.5,127.8,78281,0.299,0.00,0.0019,0.058,1667,0.601,0.000,0.527,0.393,2.80,3.75,3.93,0.11,0.050,1.11,1.09,1.13,0.628,0.00108,41.19,24.8972,3304.00,54840.3,140496.8,9.384,22.3598,142.827,0.000,1.000,0.000,95.0,56.379,70.118,6747,40221.4,22.25,55.706,4.88,16.329,2099.0,5.796,0.135,2.00,4.8129,27789.9,0.6067,0.4038,13.56,1.897,0.299,0.4586,0.0000,0.099,0.124,0.002,0.0000,4.55,0.77,4,13,25,64,51.2285,0.0003,0.3628,0.0000,0.0000,20.6533,100.00,65.9560,259.6451,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0030,0.0012,0.000001,1,0.1320,0.0069,0.0141,67,254,732,0.0000,0.0000,0.0085,0.020,3.0493,0.0103,1.4001,0.0234,0.2992,0.0325,0.0000,0.00038,0.076,0.0019,0.884,0.518,0.47,0.174,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0898,0.0000,2.1034,0.00000,0.04339,0.7383,0.7371,1.0000,2.510,0.000,1.0000,6.4357,0.0000
30000,5312,1.129,2.398,29.16,195458,136950,0,58286,675,2305926,1318093.0,1265649.1,0.123,0.790,0.043,0.043,37,30.56,13.70,0.57,2.15,6.63,5.03,0.34,1.44,9.10,6.57,0.11,0.55,0.216,0.132,2631,0.058,0.048,0.928,0.005,0.019,332531,223149,5,0.248,0.372,0.091,6053634,0.174,3.380,0.283,118.92,211953,239,0.549,0.203,0.239,30553015,1.13,1.24,0.458,0.496,0.046,15.0,32.0,49.4,190.0,88402,0.337,0.00,0.0027,0.055,1648,0.692,0.000,0.520,0.421,3.23,4.18,4.22,0.14,0.061,1.15,1.10,1.15,0.715,0.00167,228.78,59.2736,1181.60,47169.2,140496.8,24.550,65.8438,301.647,0.000,1.000,0.000,120.9,117.308,154.655,5813,35148.7,23.44,118.089,4.23,65.004,2229.1,26.760,0.134,2.00,8.4111,44680.0,0.6707,0.4317,16.64,1.853,0.336,1.5414,0.0000,0.232,0.195,0.075,0.0000,4.51,0.78,8,16,25,64,109.6576,0.0039,0.5275,0.0000,0.0000,67.8380,100.00,31.4477,359.9925,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0027,0.0011,0.000002,9,0.4708,0.0629,0.0127,49,215,665,0.0000,0.0000,0.0049,0.011,4.3522,0.0361,2.1260,0.0230,0.2381,0.0624,0.0000,0.00004,0.249,0.0118,0.988,0.805,0.31,0.091,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2827,0.0000,3.0353,0.00000,0.02628,0.7902,0.7889,1.0000,2.189,0.000,1.0000,13.6950,0.0000
40000,5280,1.299,2.359,31.26,70102,61420,0,8303,326,531822,690357.5,305118.0,0.119,0.795,0.053,0.033,64,30.70,11.80,0.32,1.58,6.48,4.07,0.20,1.10,9.12,5.50,0.10,0.53,0.213,0.118,1996,0.105,0.075,0.904,0.003,0.017,94186,63847,22,0.227,0.228,0.058,1767025,0.260,3.310,0.279,64.02,62056,220,0.574,0.277,0.204,12638823,1.09,1.06,0.542,0.433,0.037,16.0,32.0,48.0,128.0,85134,0.325,0.00,0.0014,0.064,1543,0.664,0.000,0.416,0.298,2.87,4.08,4.11,0.12,0.047,1.10,1.06,1.10,0.675,0.00077,34.43,14.6637,1233.11,45733.2,140496.8,13.413,15.9940,143.035,0.000,0.999,0.000,109.1,64.629,76.137,5803,34604.4,17.66,56.569,4.41,16.750,1938.7,6.261,0.134,2.00,8.6950,45909.5,0.7001,0.4027,16.12,1.924,0.252,0.4586,0.0000,0.217,0.179,0.066,0.0000,4.36,0.67,8,16,25,64,61.5161,0.0012,0.4695,0.0000,0.0000,21.6636,100.00,61.8168,282.5708,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0028,0.0012,0.000001,85,0.8728,0.0496,0.0315,76,264,877,0.0000,0.0000,0.0063,0.014,1.0140,0.1330,0.5267,0.0142,0.2715,0.0255,0.0000,0.00000,0.566,0.0449,0.992,0.859,0.18,0.058,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9045,0.0000,1.8449,0.00000,0.02836,0.7431,0.7422,1.0000,2.165,0.000,1.0000,6.1420,0.0000
50000,6049,1.090,2.258,33.09,132832,110146,0,21220,221,990747,1368775.4,641945.6,0.059,0.867,0.062,0.011,42,30.26,9.79,0.02,0.52,6.80,3.67,0.02,0.35,8.29,4.40,0.00,0.03,0.224,0.108,1784,0.175,0.085,0.901,0.001,0.012,208427,149234,30,0.632,0.139,0.004,938953,0.214,3.255,0.268,122.60,139186,196,0.648,0.274,0.111,35880251,1.01,0.66,0.637,0.360,0.000,18.0,32.0,32.0,128.0,91495,0.349,0.00,0.0027,0.051,1796,0.775,0.000,0.438,0.375,2.52,3.95,3.97,0.00,0.002,1.01,1.01,1.01,0.783,0.00100,176.24,37.5744,1148.00,20872.3,140496.8,77.658,36.1174,304.810,0.000,1.000,0.000,129.5,136.639,222.166,5609,33316.1,26.52,116.471,4.12,52.643,1695.6,29.246,0.135,2.00,11.9438,72248.3,0.9547,0.4027,15.13,1.999,0.025,1.5414,0.0000,0.245,0.148,0.058,0.0000,4.13,0.40,9,16,16,64,132.0590,0.0032,0.5143,0.0000,0.0000,75.9429,100.00,17.7493,327.1140,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0023,0.0009,0.000001,476,3.2267,0.1476,0.0416,65,267,980,0.0000,0.0000,0.0023,0.005,1.1049,0.5283,0.9127,0.0311,0.1847,0.0334,0.0000,0.00009,0.901,0.0800,0.997,0.900,0.02,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9010,0.0000,1.8990,0.00000,0.01727,0.7403,0.7395,1.0000,2.084,0.000,1.0000,11.0146,0.0000
60000,5778,1.299,2.170,33.23,66899,57838,0,8915,36,449793,723051.4,268446.7,0.044,0.871,0.078,0.008,63,29.86,8.95,0.00,0.01,6.57,3.76,0.02,0.31,8.35,4.51,0.00,0.03,0.218,0.112,1381,0.190,0.107,0.878,0.001,0.013,83082,57691,15,0.698,0.162,0.004,95046,0.155,3.145,0.256,67.35,59055,189,0.597,0.313,0.133,15492971,1.00,0.71,0.675,0.317,0.000,18.0,32.0,32.0,128.0,86298,0.329,0.00,0.0015,0.061,1768,0.683,0.000,0.340,0.244,2.51,3.90,3.93,0.00,0.000,1.00,1.00,1.00,0.691,0.00079,28.09,15.4725,871.67,31557.1,140496.8,17.196,15.0566,149.544,0.000,1.000,0.000,109.8,68.590,83.601,5618,32261.7,14.69,59.556,4.04,15.228,1479.1,6.273,0.136,2.00,10.7850,62315.8,0.8669,0.3890,14.94,2.000,0.000,0.4586,0.0000,0.238,0.138,0.059,0.0000,4.09,0.37,9,16,16,64,65.2485,0.0070,0.4507,0.0000,0.0000,22.4142,100.00,53.8342,288.2267,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0024,0.0010,0.000001,381,2.1773,0.0715,0.0545,65,248,1072,0.0000,0.0000,0.0005,0.001,0.4432,0.4073,0.4766,0.0121,0.2550,0.0268,0.0000,0.00005,0.948,0.0864,0.990,0.832,0.01,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9734,0.0000,1.7988,0.00000,0.02599,0.7446,0.7437,1.0000,2.027,0.000,1.0000,5.7838,0.0000
70000,5961,1.103,1.994,33.59,108465,92989,0,14224,12,717331,1326201.8,496548.8,0.029,0.883,0.087,0.002,49,30.29,9.44,0.00,0.00,6.59,3.49,0.00,0.11,8.55,4.30,0.00,0.00,0.217,0.102,1840,0.182,0.080,0.908,0.001,0.012,154318,107215,20,0.560,0.168,0.001,92958,0.183,3.070,0.237,123.32,105919,170,0.692,0.317,0.075,34533839,1.00,0.61,0.644,0.356,0.000,18.0,32.0,32.0,162.0,90285,0.344,0.00,0.0026,0.049,1877,0.765,0.000,0.409,0.317,2.61,3.96,3.98,0.00,0.000,1.00,1.00,1.00,0.771,0.00107,118.42,35.8869,1279.85,16464.8,140496.8,142.646,28.9840,289.528,0.000,1.000,0.000,125.3,129.920,292.560,5148,29262.7,22.74,113.707,4.02,37.090,1205.6,21.101,0.135,2.00,13.5986,81061.1,1.0944,0.3762,15.15,2.000,0.000,1.5414,0.0000,0.250,0.144,0.068,0.0000,4.12,0.37,9,16,16,81,125.3141,0.0100,0.5034,0.0000,0.0000,83.6005,100.00,10.7274,273.9357,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0020,0.0008,0.000001,1057,5.3787,0.1775,0.0647,63,254,1208,0.0000,0.0000,0.0001,0.000,0.6652,0.9413,1.0067,0.0411,0.1908,0.0361,0.0000,0.00007,0.996,0.0906,0.989,0.806,0.00,0.001,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9383,0.0000,1.6944,0.00000,0.01992,0.7437,0.7430,1.0000,1.842,0.000,1.0000,9.2989,0.0000
80000,4931,1.317,1.949,34.37,55339,49934,0,5808,0,370939,711380.8,241114.0,0.031,0.868,0.095,0.007,76,35.22,13.40,0.00,0.00,7.59,4.51,0.02,0.65,10.01,5.53,0.00,0.00,0.215,0.105,1472,0.162,0.086,0.897,0.002,0.015,69055,47469,23,0.265,0.138,0.003,76801,0.168,3.021,0.230,66.78,49413,198,0.650,0.313,0.116,14689186,1.00,0.73,0.697,0.303,0.000,20.0,32.0,50.0,138.0,86893,0.331,0.00,0.0014,0.057,1563,0.687,0.000,0.343,0.251,3.03,4.21,4.25,0.00,0.000,1.00,1.00,1.00,0.694,0.00089,30.37,17.2883,823.19,29022.2,140496.8,18.539,14.2198,145.584,0.000,0.998,0.000,98.7,66.377,84.858,5158,29044.7,17.61,58.420,4.20,12.564,1169.8,5.394,0.136,2.00,14.0884,69469.8,0.9465,0.3742,17.62,2.000,0.000,0.4586,0.0000,0.274,0.165,0.087,0.0000,4.41,0.64,10,16,25,69,63.2537,0.0040,0.4754,0.0000,0.0000,22.0275,100.00,52.4422,275.8498,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0022,0.0009,0.000001,627,2.8128,0.0848,0.0734,72,269,1386,0.0000,0.0000,0.0000,0.000,0.3705,0.5435,0.5345,0.0136,0.2541,0.0282,0.0000,-0.00002,0.994,0.0866,0.967,0.695,0.01,0.003,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9390,0.0000,1.6692,0.00000,0.02675,0.7268,0.7261,1.0000,1.828,0.000,1.0000,4.9934,0.0000
90000,5313,1.137,1.810,35.03,78127,68392,0,8130,1,543090,1194530.8,409888.8,0.022,0.873,0.100,0.005,63,33.60,12.60,0.00,0.00,6.92,3.91,0.00,0.12,9.88,5.28,0.00,0.00,0.208,0.100,2001,0.148,0.082,0.909,0.000,0.009,110327,76150,40,0.318,0.069,0.001,108573,0.180,2.934,0.212,108.89,76549,190,0.755,0.326,0.050,27200300,1.00,0.68,0.615,0.385,0.000,20.0,32.0,50.0,128.0,89271,0.341,0.00,0.0023,0.057,1645,0.750,0.000,0.386,0.317,3.02,4.16,4.19,0.00,0.000,1.00,1.00,1.00,0.756,0.00113,124.20,35.7916,1509.85,13248.8,140496.8,157.940,26.7931,250.860,0.000,1.000,0.000,114.2,110.759,297.846,4758,26348.9,16.87,99.040,4.31,30.243,927.3,17.461,0.135,2.00,16.5396,87875.0,1.2226,0.3570,16.80,2.000,0.000,1.5414,0.0000,0.273,0.167,0.073,0.0000,4.34,0.56,10,16,25,64,106.5321,0.0197,0.5020,0.0000,0.0000,83.8125,100.00,8.7864,247.4983,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0018,0.0007,0.000001,1222,6.0913,0.2300,0.0803,65,274,1553,0.0000,0.0000,0.0000,0.000,0.5762,1.1964,1.0225,0.0533,0.2038,0.0340,0.0000,0.00006,0.996,0.0852,0.988,0.746,0.00,0.001,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8935,0.0000,1.5397,0.00000,0.02367,0.7060,0.7054,1.0000,1.661,0.000,1.0000,6.8392,0.0000
100000,4670,1.412,1.803,35.29,45259,41464,0,3674,0,294636,687478.0,213629.0,0.025,0.855,0.111,0.010,90,38.50,15.72,0.00,0.00,7.83,4.82,0.01,0.21,11.41,6.44,0.00,0.00,0.204,0.105,1567,0.110,0.091,0.893,0.002,0.015,56041,38143,27,0.203,0.168,0.002,59380,0.156,2.920,0.214,64.93,40692,216,0.725,0.317,0.080,12989842,1.00,0.64,0.694,0.306,0.000,24.0,32.0,50.0,162.0,89923,0.343,0.00,0.0013,0.065,1479,0.680,0.000,0.313,0.251,3.30,4.39,4.43,0.00,0.000,1.00,1.00,1.00,0.685,0.00090,32.59,18.8389,742.64,25925.3,140496.8,20.719,13.8452,138.902,0.000,0.999,0.000,92.9,62.829,85.604,4890,27000.7,14.78,56.323,4.42,10.476,940.9,4.637,0.136,2.00,16.0039,74738.0,0.9944,0.3562,19.26,2.000,0.000,0.4586,0.0000,0.302,0.171,0.117,0.0000,4.57,0.73,12,16,25,81,59.9115,0.0092,0.4636,0.0000,0.0000,21.5595,100.00,50.0459,265.3076,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0020,0.0009,0.000001,764,3.3941,0.1032,0.0924,76,285,1853,0.0000,0.0000,0.0000,0.000,0.2991,0.7313,0.5838,0.0165,0.2626,0.0261,0.0000,0.00014,0.995,0.0859,0.970,0.688,0.01,0.002,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9056,0.0000,1.5930,0.00000,0.02976,0.6993,0.6987,1.0000,1.701,0.000,1.0000,4.1464,0.0000
