step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin
10000,6870,1.784,3.572,19.83,121341,75358,0,38157,2167,2378248,1360752.9,1416778.2,0.135,0.593,0.109,0.163,71,27.76,16.44,0.30,1.73,8.31,6.81,0.03,0.29,5.38,5.54,0.00,0.09,0.286,0.152,3998,0.016,0.016,0.955,0.004,0.025,348914,272702,3,0.108,0.887,0.015,3038537,0.188,3.668,0.427,88.21,141779,388,0.596,0.109,0.510,16221403,1.12,3.59,0.254,0.728,0.002,7.8,27.7,49.5,126.2,96282,0.367,0.00,0.0037,0.061,2132,0.676,0.001,0.643,0.655,2.95,3.80,4.02,0.09,0.045,1.08,1.14,1.13,0.710,0.00106,572.68,98.8823,7235.29,30763.0,140078.7,109.638,97.9805,266.347,0.000,0.999,0.000,93.6,94.146,236.556,8064,46108.1,24.79,104.474,5.53,100.844,4505.0,53.776,0.136,2.00,5.0398,34623.4,0.6436,0.4197,14.01,1.951,0.081,1.5122,0.0000,0.317,0.137,0.082,0.0000,4.81,0.70,4,14,25,64,86.5818,0.8651,0.3100,0.0000,0.0000,119.6991,100.00,23.8109,375.5985,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0021,0.0007,0.000001,238,1.5534,0.0083,0.0295,64,249,801,0.0000,0.0000,0.0306,0.127,6.0164,0.3943,2.5597,0.0214,0.2483,0.0275,0.0000,0.00007,0.689,0.0179,0.786,0.330,0.03,0.015,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0788,0.0000,3.0595,0.00000,0.02649,0.7499,0.7489,1.0000,2.856,0.000,1.0000,7.5358,0.0000
20000,6297,1.149,2.954,31.28,180903,118656,0,62551,269,2171002,1005066.6,1160040.1,0.056,0.742,0.075,0.128,45,27.88,9.50,0.14,1.07,6.12,5.14,0.08,0.73,7.51,5.46,0.00,0.07,0.215,0.165,1807,0.128,0.051,0.928,0.003,0.018,282221,193817,5,0.770,0.213,0.028,835888,0.164,3.677,0.350,88.83,164100,214,0.534,0.206,0.243,19569051,1.05,1.02,0.532,0.392,0.001,14.0,32.0,32.0,168.0,87216,0.333,0.00,0.0021,0.066,2092,0.601,0.000,0.450,0.370,3.06,3.79,3.83,0.02,0.012,1.05,1.05,1.05,0.631,0.00152,112.63,45.4300,929.00,26247.8,140078.7,29.853,53.1780,221.741,0.000,0.991,0.000,120.1,79.902,119.585,6724,41099.9,13.52,86.763,3.92,44.698,5850.5,14.410,0.135,2.00,8.6662,54571.2,0.7851,0.4441,13.85,1.999,0.006,0.4878,0.0000,0.022,0.060,0.003,0.0000,4.06,0.35,7,16,16,60,71.8164,0.0008,0.4953,0.0000,0.0000,43.6399,100.00,52.8363,343.7689,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0030,0.0012,0.000002,0,0.1870,0.0488,0.0065,45,188,518,0.0000,0.0000,0.0033,0.006,3.9449,0.0134,2.2860,0.0113,0.2913,0.0614,0.0000,0.00032,0.967,0.0876,0.945,0.652,0.08,0.028,0.000,0.000,0.0000,0.000,0.000,0.0000,1.5046,0.0000,2.6048,0.00000,0.03977,0.8175,0.8158,1.0000,2.540,0.000,1.0000,11.8656,0.0000
30000,6926,1.053,2.437,31.86,128610,107437,0,19482,530,843734,1331483.4,650110.4,0.055,0.647,0.117,0.182,47,27.42,8.30,0.08,0.72,5.78,4.43,0.07,0.65,7.73,4.59,0.00,0.02,0.206,0.145,2137,0.161,0.066,0.918,0.002,0.014,192311,140875,9,0.480,0.382,0.024,1237881,0.220,3.449,0.290,95.87,122034,336,0.771,0.227,0.165,27843865,1.03,0.89,0.544,0.396,0.000,14.0,32.0,32.0,96.0,94649,0.361,0.00,0.0025,0.056,2218,0.740,0.000,0.294,0.344,3.02,3.77,3.82,0.01,0.007,1.03,1.03,1.04,0.749,0.00065,366.66,35.3807,1327.90,17515.2,140078.7,255.277,70.4517,314.003,0.000,0.999,0.000,136.2,137.840,410.527,5774,34221.9,19.33,97.876,3.91,113.293,3897.7,55.078,0.134,2.00,10.3116,71418.1,0.9259,0.5006,13.67,2.000,0.001,1.5122,0.0000,0.018,0.036,0.001,0.0000,4.02,0.16,7,16,16,38,134.4118,0.0553,0.5214,0.0000,0.0000,159.9584,100.00,13.0853,324.4739,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0020,0.0008,0.000000,532,3.6241,0.1200,0.0480,78,299,1105,0.0000,0.0000,0.0033,0.006,0.8819,0.5915,0.9828,0.0292,0.2208,0.0231,0.0000,0.00003,0.994,0.0915,0.897,0.640,0.07,0.024,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8303,0.0000,1.1902,0.00000,0.02924,0.7722,0.7714,1.0000,2.118,0.000,1.0000,10.7437,0.0000
40000,6597,1.127,2.186,32.46,90393,81318,0,8580,452,462651,979330.3,337658.8,0.087,0.619,0.133,0.162,60,28.28,7.08,0.05,0.57,5.35,3.80,0.08,0.58,8.66,4.03,0.00,0.03,0.186,0.125,1883,0.083,0.079,0.905,0.003,0.012,116051,84582,32,0.272,0.196,0.029,1111674,0.222,3.268,0.262,85.07,76002,262,0.730,0.249,0.111,15299094,1.02,0.65,0.596,0.331,0.000,17.0,32.0,32.0,88.0,93237,0.356,0.00,0.0017,0.058,2164,0.667,0.000,0.230,0.260,3.09,3.83,3.87,0.01,0.006,1.02,1.02,1.02,0.675,0.00060,104.37,19.8486,838.15,24737.9,140078.7,50.429,27.0356,206.509,0.000,0.998,0.000,125.5,94.522,140.975,5518,31542.2,20.79,77.953,3.93,35.767,2902.4,15.649,0.135,2.00,10.3431,68233.1,0.8762,0.4501,14.13,2.000,0.001,0.4878,0.0000,0.016,0.033,0.000,0.0000,4.01,0.13,9,16,16,40,91.6789,0.0072,0.4904,0.0000,0.0000,44.0177,100.00,49.2508,359.9124,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0024,0.0010,0.000000,372,2.4536,0.0881,0.0492,93,293,992,0.0000,0.0000,0.0036,0.006,0.4420,0.4169,0.5743,0.0186,0.2779,0.0212,0.0000,0.00010,0.993,0.0909,0.765,0.516,0.08,0.029,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8720,0.0000,1.1824,0.00000,0.03276,0.7609,0.7601,1.0000,1.958,0.000,1.0000,8.1318,0.0000
50000,5741,0.957,1.413,34.39,91175,83900,0,5916,792,375567,1324379.8,397100.0,0.089,0.592,0.187,0.132,53,28.09,7.24,0.05,0.60,5.05,2.61,0.02,0.30,8.89,3.30,0.00,0.02,0.180,0.091,2024,0.121,0.068,0.921,0.001,0.010,118937,87068,19,0.540,0.038,0.006,577250,0.224,2.524,0.161,116.65,78050,275,1.057,0.269,0.033,20438263,1.02,0.57,0.546,0.393,0.000,18.0,32.0,32.0,68.0,80393,0.307,0.00,0.0026,0.065,1895,0.661,0.000,0.214,0.261,3.14,3.86,3.88,0.01,0.007,1.02,1.02,1.02,0.666,0.00091,257.03,35.8100,1459.50,8379.4,140078.7,390.353,31.2450,292.323,0.000,0.999,0.000,113.7,129.734,594.957,4270,20165.3,24.74,106.598,3.94,45.966,728.1,27.335,0.134,2.00,17.3688,99714.3,1.4713,0.4394,14.00,2.000,0.000,1.5122,0.0000,0.016,0.017,0.000,0.0000,4.01,0.11,9,16,16,34,126.3472,0.0230,0.5034,0.0000,0.0000,181.0704,100.00,9.4831,276.5563,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0017,0.0007,0.000001,1423,6.4705,0.2677,0.0835,96,304,1557,0.0000,0.0000,0.0037,0.007,0.3769,1.1360,1.0157,0.0611,0.2853,0.0315,0.0000,0.00005,0.998,0.0919,0.546,0.278,0.02,0.006,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7809,0.0000,0.7789,0.00000,0.03339,0.7591,0.7585,1.0000,1.280,0.000,1.0000,8.3900,0.0000
60000,5249,0.876,1.083,34.96,51065,48005,0,1557,409,160212,966393.8,239746.4,0.087,0.592,0.176,0.145,76,29.05,6.10,0.03,0.50,5.33,2.36,0.02,0.43,9.12,2.75,0.00,0.02,0.182,0.077,1614,0.125,0.070,0.922,0.001,0.007,58508,39139,17,0.316,0.119,0.011,376962,0.212,2.121,0.113,91.42,40190,247,1.496,0.295,0.032,11172718,1.01,0.37,0.612,0.343,0.000,22.0,32.0,32.0,100.0,76131,0.290,0.00,0.0020,0.078,1859,0.552,0.000,0.200,0.188,3.23,3.90,3.92,0.01,0.005,1.01,1.01,1.02,0.555,0.00091,77.77,28.7567,981.88,7939.1,140078.7,94.386,15.4994,194.185,0.000,0.999,0.000,106.2,84.851,193.962,3792,15565.4,19.26,75.617,3.95,8.971,284.9,4.855,0.134,1.99,20.3171,106644.6,1.5727,0.4128,14.50,2.000,0.000,0.4878,0.0000,0.018,0.021,0.000,0.0000,4.00,0.07,11,16,16,33,81.9052,0.0188,0.5016,0.0000,0.0000,47.1051,100.00,38.8870,311.7615,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0015,0.0007,0.000001,1586,6.0378,0.2317,0.1312,101,288,3617,0.0000,0.0000,0.0043,0.006,0.1777,1.1456,0.8744,0.0398,0.3738,0.0316,0.0000,-0.00005,0.998,0.0903,0.801,0.462,0.02,0.011,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8257,0.0000,0.7016,0.00000,0.04008,0.7600,0.7595,1.0000,1.005,0.000,1.0000,4.8005,0.0000
70000,5030,0.899,1.062,35.33,46247,42500,0,899,175,138363,1141916.1,344478.7,0.051,0.641,0.142,0.167,73,27.54,7.68,0.02,0.38,4.72,2.17,0.02,0.19,9.01,3.02,0.00,0.02,0.170,0.076,1986,0.101,0.067,0.923,0.001,0.008,52533,30120,24,0.346,0.126,0.010,367804,0.204,2.079,0.107,112.06,36062,288,2.490,0.238,0.033,14200199,1.01,0.67,0.520,0.457,0.001,16.0,32.0,32.0,86.0,69223,0.264,0.00,0.0025,0.076,1678,0.530,0.000,0.216,0.177,3.18,3.83,3.84,0.00,0.002,1.01,1.01,1.01,0.532,0.00131,177.50,47.7558,1964.93,5725.6,140078.7,491.196,21.3776,237.568,0.000,0.998,0.000,95.5,97.993,700.695,3660,14298.7,19.46,88.970,3.97,7.536,234.7,4.724,0.134,2.00,21.7814,109560.5,1.8846,0.3887,13.76,2.000,0.000,1.5122,0.0000,0.018,0.020,0.000,0.0000,4.00,0.08,8,16,16,43,93.8998,0.0429,0.4833,0.0000,0.0000,202.7705,100.00,4.5346,194.5813,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0011,0.0005,0.000001,2892,9.8345,0.3630,0.1898,103,299,4417,0.0000,0.0000,0.0036,0.005,0.1848,1.8635,1.3395,0.0801,0.3919,0.0455,0.0000,0.00016,0.997,0.0878,0.917,0.607,0.02,0.010,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7511,0.0000,0.5957,0.00000,0.04130,0.7630,0.7626,1.0000,0.928,0.000,1.0000,4.2500,0.0000
80000,5135,0.875,0.985,35.15,44308,40966,0,971,126,134704,944412.1,264882.0,0.044,0.626,0.126,0.205,90,28.76,6.33,0.02,0.37,5.09,2.27,0.05,0.37,9.23,2.77,0.00,0.04,0.176,0.076,1737,0.117,0.073,0.920,0.001,0.006,50180,29936,46,0.262,0.189,0.023,422003,0.193,1.976,0.093,91.21,34509,335,1.966,0.267,0.031,10779156,1.01,0.41,0.579,0.352,0.000,20.0,32.0,32.0,110.0,73872,0.282,0.00,0.0020,0.074,1709,0.512,0.000,0.206,0.184,3.21,3.90,3.90,0.00,0.002,1.01,1.00,1.01,0.515,0.00101,75.16,34.0863,1134.06,6767.0,140078.7,99.969,15.6123,191.120,0.000,0.999,0.000,100.6,80.936,198.454,3638,13813.7,18.59,72.298,3.96,5.238,219.6,2.945,0.137,1.99,21.3504,109634.4,1.6841,0.4253,14.39,2.000,0.000,0.4878,0.0000,0.018,0.021,0.000,0.0000,4.00,0.07,11,16,16,41,77.7836,0.0234,0.4956,0.0000,0.0000,48.0801,100.00,36.5972,295.0089,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0013,0.0006,0.000001,2140,6.9987,0.2512,0.1618,106,296,4311,0.0000,0.0000,0.0021,0.003,0.1647,1.3782,1.0105,0.0483,0.4090,0.0353,0.0000,0.00002,0.993,0.0833,0.920,0.645,0.05,0.023,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7823,0.0000,0.6485,0.00000,0.04102,0.7631,0.7627,1.0000,0.902,0.000,1.0000,4.0966,0.0000
90000,4930,0.849,0.984,35.36,42979,39143,0,843,103,127793,1125743.8,350631.7,0.032,0.648,0.118,0.202,83,27.53,7.39,0.01,0.25,4.61,2.12,0.01,0.29,9.13,2.99,0.00,0.00,0.166,0.075,2083,0.090,0.066,0.928,0.001,0.004,48300,25501,73,0.231,0.145,0.005,456955,0.191,2.020,0.095,110.87,33276,309,2.744,0.242,0.031,13499411,1.00,0.59,0.502,0.458,0.000,16.0,32.0,32.0,68.0,67858,0.259,0.00,0.0025,0.076,1578,0.506,0.000,0.220,0.173,3.14,3.86,3.85,0.00,0.000,1.00,1.00,1.00,0.508,0.00136,176.36,48.9051,2115.31,5420.3,140078.7,494.206,20.8962,234.046,0.000,0.998,0.000,95.9,95.606,700.740,3473,12906.8,25.96,86.164,3.97,5.762,172.1,3.699,0.136,2.01,22.6242,111537.3,1.9328,0.3969,13.76,2.000,0.000,1.5122,0.0000,0.019,0.024,0.000,0.0000,4.00,0.05,8,16,16,34,91.4201,0.0479,0.4848,0.0000,0.0000,203.8653,100.00,4.2264,187.6202,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0010,0.0004,0.000001,3095,9.9830,0.3680,0.2041,104,307,4456,0.0000,0.0000,0.0016,0.002,0.1747,1.9107,1.3620,0.0880,0.4142,0.0474,0.0000,0.00007,0.993,0.0811,0.959,0.726,0.01,0.005,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7248,0.0000,0.5798,0.00000,0.04214,0.7648,0.7645,1.0000,0.845,0.000,1.0000,3.9143,0.0000
100000,4885,0.794,0.848,35.48,41468,38147,0,1012,101,130851,933068.4,268911.7,0.033,0.639,0.101,0.227,91,28.90,6.08,0.01,0.28,5.15,2.20,0.01,0.17,9.28,2.69,0.00,0.03,0.177,0.074,1775,0.093,0.067,0.926,0.002,0.005,46752,26723,79,0.195,0.120,0.006,299318,0.195,1.782,0.074,90.41,32758,290,2.055,0.262,0.019,10616250,1.00,0.36,0.579,0.365,0.000,22.0,32.0,32.0,63.0,70566,0.269,0.00,0.0021,0.084,1608,0.500,0.000,0.208,0.178,3.20,3.92,3.91,0.00,0.001,1.00,1.00,1.00,0.502,0.00110,73.24,34.9290,1051.53,5602.3,140078.7,103.265,15.4116,189.117,0.000,0.998,0.000,97.3,79.363,200.376,3408,11678.8,32.54,70.856,3.97,4.347,109.6,2.467,0.132,2.01,23.2910,113776.6,1.8029,0.4173,14.45,2.000,0.000,0.4878,0.0000,0.019,0.020,0.000,0.0000,4.00,0.07,11,16,16,25,76.0749,0.0220,0.4882,0.0000,0.0000,48.3918,100.00,35.1654,286.4049,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0012,0.0005,0.000001,2253,7.2002,0.2880,0.1733,102,296,4361,0.0000,0.0000,0.0012,0.002,0.1652,1.3903,1.0285,0.0528,0.4198,0.0383,0.0000,0.00005,0.996,0.0795,0.982,0.764,0.01,0.006,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7666,0.0000,0.6468,0.00000,0.04199,0.7637,0.7633,1.0000,0.778,0.000,1.0000,3.8147,0.0000
