step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1596,33.35,0.80,8.30,0.76,11.69,0.01,1.22,0.003,0.393,405778.0,214447.9,4,103,3.82,1.14,1.29,19.4615,770.14,18366.1,2.0658,26.4990,5462,31.8159,2009,23.6569,127046.0,147.65,3.6793,0.0,0.0000,1.000,0.6946,2.3154,1.9178
10000,1,1547,32.75,0.76,8.50,0.70,11.31,0.01,1.21,0.005,0.376,409630.2,214650.4,7,114,3.75,1.13,1.28,19.8883,751.70,18064.2,5.6035,26.2364,5461,31.8101,1993,24.3398,131162.9,90.55,13.8887,0.0,0.0000,1.000,0.3296,2.2090,1.9354
10000,2,1454,34.73,1.01,9.31,0.49,12.11,0.13,1.24,0.065,0.382,374804.9,172412.5,6,146,3.93,1.21,1.25,16.6178,672.42,21553.0,4.8215,26.3168,5461,31.8101,1724,18.2267,90739.3,61.79,37.8261,0.0,0.0000,1.000,0.1150,1.9157,1.9156
20000,0,2039,25.42,0.42,6.80,0.44,6.25,0.07,1.10,0.034,0.324,314670.9,285420.5,3,160,2.84,1.10,1.10,12.2093,1153.66,7973.1,9.3820,28.7144,5462,18.7954,2132,8.3726,31800.0,147.65,2.5066,0.0,0.0000,1.000,0.6946,2.3221,2.8977
20000,1,2068,24.27,0.54,6.28,0.58,6.17,0.08,1.10,0.035,0.320,204525.6,188350.5,4,174,2.80,1.11,1.08,7.4877,1223.71,18544.7,0.0021,19.3212,5461,18.7920,2330,4.7287,15911.1,90.55,5.4656,0.0,0.0000,1.000,0.3296,2.6194,1.9997
20000,2,1667,24.39,0.44,6.66,0.57,5.46,0.04,1.12,0.019,0.252,152532.8,136518.9,4,242,2.76,1.11,1.10,5.2002,926.62,28322.5,0.0001,14.6893,5461,18.7920,2285,3.2274,10246.1,61.79,12.6812,0.0,0.0000,1.000,0.1150,2.5874,1.5383
30000,0,1885,29.23,0.79,6.40,0.50,9.22,0.18,1.17,0.075,0.364,487163.9,443441.2,5,146,3.25,1.18,1.13,20.6881,450.74,12616.1,12.6073,41.1201,5462,39.1075,1895,20.9591,89878.2,147.65,4.9596,0.0,0.0000,1.000,0.6946,2.1121,4.5189
30000,1,1779,31.37,0.57,6.61,0.29,9.30,0.11,1.14,0.042,0.343,490625.9,459822.4,5,144,3.30,1.16,1.10,21.2207,419.10,15848.8,9.1904,40.2195,5461,39.1003,2039,24.7722,102307.9,90.55,17.4988,0.0,0.0000,1.000,0.3296,2.3158,4.6473
30000,2,1648,31.22,0.33,6.92,0.20,8.74,0.04,1.09,0.017,0.305,442738.5,404127.6,5,188,3.11,1.10,1.06,17.3648,311.76,18704.2,2.7525,37.5759,5461,39.1003,1879,19.2723,75418.2,61.79,45.3796,0.0,0.0000,1.000,0.1150,2.1406,4.5288
40000,0,1841,30.15,0.49,6.38,0.23,9.29,0.15,1.13,0.060,0.345,317430.1,145222.3,18,162,2.91,1.16,1.08,7.0946,435.58,4627.9,13.3232,29.0895,5462,21.5456,1860,8.1305,32521.3,147.65,2.6844,0.0,0.0000,1.000,0.6946,2.0337,2.7767
40000,1,1896,30.86,0.24,6.60,0.19,9.06,0.09,1.07,0.033,0.349,213716.6,95014.0,20,175,2.80,1.08,1.04,4.5484,415.58,14121.7,0.0868,19.8247,5461,21.5417,1996,4.9316,18106.2,90.55,5.6576,0.0,0.0000,1.000,0.3296,2.2564,1.9265
40000,2,1543,31.14,0.22,6.44,0.18,9.00,0.04,1.07,0.016,0.280,160821.3,65185.6,17,205,2.89,1.06,1.05,3.0207,381.95,26983.6,0.0027,15.1024,5461,21.5417,1947,3.6879,11985.7,61.79,13.3215,0.0,0.0000,1.000,0.1150,2.2057,1.4388
50000,0,2125,29.98,0.01,6.68,0.02,8.28,0.00,1.00,0.000,0.364,485033.5,220314.8,25,146,2.50,1.00,1.00,12.4524,410.13,3481.3,33.6820,40.5816,5462,45.5518,1920,18.7491,102322.2,147.65,6.1238,0.0,0.0000,1.000,0.6946,2.1574,3.7443
50000,1,2128,30.23,0.02,6.70,0.03,8.36,0.00,1.01,0.000,0.367,506970.2,227419.9,23,165,2.48,1.01,1.00,13.3712,396.68,5763.7,33.3477,41.6033,5461,45.5435,1874,19.7900,112456.3,90.55,20.4815,0.0,0.0000,1.000,0.3296,2.0770,3.7932
50000,2,1796,30.62,0.03,7.05,0.00,8.22,0.00,1.01,0.001,0.316,465944.0,197729.3,18,205,2.58,1.02,1.01,11.7508,341.19,11627.3,10.6286,40.4148,5461,45.5435,1815,14.1034,77682.2,61.79,49.3376,0.0,0.0000,1.000,0.1150,2.0182,3.4771
60000,0,1856,29.65,0.00,6.50,0.02,8.31,0.00,1.00,0.000,0.315,327008.2,122791.4,14,178,2.48,1.00,1.00,7.1542,259.67,1843.1,16.6545,29.9638,5462,22.8660,1788,7.6029,32744.5,147.65,2.8351,0.0,0.0000,1.000,0.6946,1.8865,2.6111
60000,1,2154,29.76,0.00,6.61,0.01,8.26,0.00,1.00,0.000,0.366,229341.3,84746.2,12,172,2.45,1.00,1.00,4.7508,332.83,7634.2,0.5107,21.4125,5461,22.8618,1886,4.4474,18387.5,90.55,5.9502,0.0,0.0000,1.000,0.3296,2.0254,1.8196
60000,2,1768,30.20,0.00,6.58,0.02,8.51,0.00,1.00,0.001,0.307,168372.3,61126.9,7,228,2.62,1.00,1.00,3.5675,279.17,22079.7,0.0304,15.9730,5461,22.8618,1944,3.1780,11602.1,61.79,13.6289,0.0,0.0000,1.000,0.1150,2.1682,1.3531
70000,0,2072,30.05,0.00,6.41,0.00,8.62,0.00,1.00,0.000,0.356,466360.2,158281.0,16,146,2.65,1.00,1.00,11.7507,376.25,2990.5,57.1565,40.9462,5462,43.3121,1707,12.8446,72270.8,147.65,7.1629,0.0,0.0000,1.000,0.6946,1.8202,3.0541
70000,1,2012,30.52,0.00,6.80,0.00,8.45,0.00,1.00,0.000,0.352,479738.6,172127.3,17,147,2.60,1.00,1.00,12.4681,472.29,4289.8,58.2918,41.7629,5461,43.3041,1753,13.4651,77763.3,90.55,24.0010,0.0,0.0000,1.000,0.3296,1.8847,3.1713
70000,2,1877,30.31,0.00,6.58,0.00,8.58,0.00,1.00,0.000,0.325,454700.8,166690.0,14,195,2.56,1.00,1.00,11.6681,431.31,9184.4,27.1974,40.6147,5461,43.3041,1688,10.7801,60972.3,61.79,52.4365,0.0,0.0000,1.000,0.1150,1.8205,3.0735
80000,0,1529,33.90,0.00,7.08,0.02,9.86,0.00,1.00,0.000,0.296,319100.4,100106.9,22,123,2.98,1.00,1.00,7.9222,287.98,1792.4,17.4829,29.7327,5462,22.1285,1683,6.0143,27426.1,147.65,2.7975,0.0,0.0000,1.000,0.6946,1.7693,2.1757
80000,1,1839,36.51,0.00,7.82,0.03,10.42,0.00,1.00,0.000,0.383,223398.5,78652.8,19,156,3.14,1.00,1.00,5.4416,320.07,7994.5,0.8596,20.9566,5461,22.1244,1662,3.7597,16168.4,90.55,5.7472,0.0,0.0000,1.000,0.3296,1.7371,1.5654
80000,2,1563,34.99,0.00,7.81,0.01,9.68,0.00,1.00,0.000,0.315,168468.5,62363.4,17,193,2.96,1.00,1.00,3.9245,215.13,19235.4,0.1967,16.0883,5461,22.1244,1813,2.7896,10343.2,61.79,13.4828,0.0,0.0000,1.000,0.1150,1.9772,1.2523
90000,0,1877,32.52,0.00,6.48,0.01,9.78,0.00,1.00,0.000,0.349,410315.5,128385.4,28,166,2.95,1.00,1.00,11.6759,552.82,2407.9,65.3654,36.2601,5462,36.9242,1578,9.9986,57049.5,147.65,7.1874,0.0,0.0000,1.000,0.6946,1.6157,2.3067
90000,1,1791,34.34,0.00,7.17,0.00,10.00,0.00,1.00,0.000,0.352,421677.2,145153.8,34,136,3.04,1.00,1.00,13.1069,485.15,3899.5,58.2026,36.4934,5461,36.9174,1595,11.2395,67162.2,90.55,23.6041,0.0,0.0000,1.000,0.3296,1.7165,2.2117
90000,2,1645,34.03,0.00,7.15,0.00,9.86,0.00,1.00,0.000,0.320,404384.8,136818.8,23,176,3.08,1.00,1.00,11.0089,471.87,6941.4,34.3717,36.1334,5461,36.9174,1585,9.0045,50395.0,61.79,53.0210,0.0,0.0000,1.000,0.1150,1.6501,2.3208
100000,0,1460,37.49,0.00,7.61,0.02,11.13,0.00,1.00,0.000,0.313,306143.6,87977.9,25,145,3.20,1.00,1.00,8.3467,263.98,1609.3,19.1903,28.7495,5462,20.9454,1591,5.0261,23405.6,147.65,2.8131,0.0,0.0000,1.000,0.6946,1.6123,1.8266
100000,1,1731,37.55,0.00,7.81,0.01,10.96,0.00,1.00,0.000,0.372,215568.1,70025.6,22,159,3.26,1.00,1.00,5.9005,246.79,6076.3,1.2585,20.4591,5461,20.9416,1700,3.1326,13996.1,90.55,5.6384,0.0,0.0000,1.000,0.3296,1.7651,1.3062
100000,2,1479,40.62,0.00,8.08,0.00,12.23,0.00,1.00,0.000,0.344,164188.8,55414.1,16,173,3.44,1.00,1.00,4.5917,231.87,18239.7,0.2704,15.7218,5461,20.9416,1599,2.3172,8964.0,61.79,13.1080,0.0,0.0000,1.000,0.1150,1.7248,1.0136
