step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1881,27.70,1.22,6.41,0.15,11.22,0.24,1.37,0.059,0.410,439117.1,219464.8,16,100,3.60,1.39,1.27,22.2247,697.35,11313.0,68.5997,19.6475,5462,33.6481,1647,37.2794,231964.7,165.42,6.2336,0.0,0.0000,1.000,0.7635,1.8439,2.0600
10000,1,1723,30.80,1.41,7.64,0.18,11.54,0.27,1.42,0.073,0.410,438456.2,219405.8,16,109,3.76,1.45,1.27,21.5248,836.96,15841.0,66.4686,21.1456,5461,33.6420,1665,34.3081,209151.8,81.35,47.9905,0.0,0.0000,1.000,0.2025,1.8653,2.0928
10000,2,1520,32.03,0.95,9.46,0.17,10.81,0.08,1.27,0.026,0.370,401461.4,192197.8,11,121,3.73,1.28,1.24,18.5502,752.70,18497.2,40.6081,22.6571,5461,33.6420,1895,28.1037,159253.2,53.21,93.1872,0.0,0.0000,1.000,0.0207,2.1161,1.9571
20000,0,1905,35.13,1.29,8.57,0.70,8.21,0.28,1.41,0.094,0.408,415711.2,301412.7,8,177,3.43,1.45,1.29,15.9078,1186.96,5901.7,20.4220,35.2746,5462,25.4003,2322,16.8616,79079.0,165.42,2.8501,0.0,0.0000,1.000,0.7635,2.5099,3.1725
20000,1,1888,34.51,1.15,8.44,0.84,8.26,0.27,1.36,0.089,0.407,284930.1,194583.2,9,173,3.46,1.41,1.24,9.9234,1298.51,10052.3,1.6975,25.6442,5461,25.3957,2319,8.4087,36761.3,81.35,12.6122,0.0,0.0000,1.000,0.2025,2.5308,2.2493
20000,2,1821,32.47,0.72,9.12,0.83,6.66,0.18,1.22,0.057,0.359,213095.2,149092.9,8,180,3.28,1.26,1.16,7.2221,1332.80,18233.9,0.3491,19.7557,5461,25.3957,2513,5.7443,21902.6,53.21,25.3041,0.0,0.0000,1.000,0.0207,2.7781,1.7359
30000,0,2412,28.68,0.07,6.57,0.01,7.64,0.00,1.03,0.002,0.394,614691.0,849581.1,2,218,2.55,1.04,1.02,40.3799,321.54,3756.6,44.6037,46.5071,5462,44.5216,1989,35.6881,186269.3,165.42,6.0319,0.0,0.0000,1.000,0.7635,2.2253,5.8298
30000,1,2369,28.73,0.06,6.77,0.04,7.45,0.00,1.03,0.001,0.389,614927.1,823203.3,2,230,2.52,1.03,1.02,38.7087,384.73,6417.4,37.4210,47.0832,5461,44.5134,1982,33.3915,171478.3,81.35,43.1966,0.0,0.0000,1.000,0.2025,2.2418,5.9508
30000,2,2270,28.62,0.08,6.64,0.03,7.49,0.00,1.04,0.000,0.369,584082.0,782317.2,2,236,2.61,1.04,1.04,34.8536,309.80,9574.3,17.3249,48.3703,5461,44.5134,1971,23.8760,118477.1,53.21,89.5452,0.0,0.0000,1.000,0.0207,2.2301,6.1231
40000,0,1990,30.82,0.02,6.71,0.01,8.65,0.00,1.01,0.001,0.349,444021.0,187998.2,12,243,2.96,1.01,1.01,10.1074,335.84,1870.7,40.6243,36.7500,5462,31.5950,1805,17.2864,87354.5,165.42,3.2571,0.0,0.0000,1.000,0.7635,1.7567,3.5102
40000,1,2033,31.48,0.03,6.79,0.00,8.88,0.00,1.01,0.001,0.367,323040.9,132588.9,11,213,2.92,1.01,1.01,6.9396,242.51,4737.2,5.8264,28.2468,5461,31.5893,1722,9.2663,44338.0,81.35,14.4420,0.0,0.0000,1.000,0.2025,1.8057,2.7710
