step,event,lineage,other,size
5000,birth,2,0,102
5000,birth,3,0,1795
5000,birth,4,0,16
5000,birth,6,0,9
5000,birth,7,0,70
5000,birth,8,0,103
5000,birth,20,0,49
6000,split,21,8,102
6000,birth,22,0,211
6000,birth,24,0,25
6000,split,28,8,111
7000,extinct,20,0,12
8000,split,42,21,30
8000,extinct,4,0,11
8000,extinct,24,0,10
9000,split,40,21,6
9000,split,50,22,1118
9000,split,51,8,6
9000,split,53,28,22
9000,split,55,8,15
10000,extinct,6,0,6
10000,extinct,7,0,27
10000,extinct,8,0,20
10000,extinct,51,0,6
10000,extinct,55,0,15
11000,extinct,2,0,32
11000,extinct,22,0,39
11000,extinct,53,0,22
12000,split,93,28,5
12000,split,95,62,13
12000,extinct,21,0,6
13000,extinct,93,0,5
14000,split,102,3,77
14000,extinct,40,0,6
14000,extinct,42,0,12
15000,split,199,28,43
15000,extinct,50,0,27
16000,split,216,28,11
16000,split,217,28,20
16000,split,223,150,151
16000,split,229,28,7
17000,split,241,28,12
17000,extinct,95,0,7
18000,split,123,50,51
18000,split,250,242,71
19000,extinct,241,0,12
20000,split,262,199,47
20000,extinct,199,0,14
