step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,6.00,34,0,1,0,2,0,1.00,16,0.167,6342,0.04,190.62,73.98,408,0,0,0,1.00,1.00,1.00,1,2,2,19.4,21.825,3,2.000,0.011,6,1.000,21,14.04,-14.00,0,0.0972,0.131,0.0000,3393,1.0000
100000,6.00,25,0,2,0,1,0,1.00,10,0.333,5824,-0.00,159.26,43.11,408,1,0,0,1.00,1.00,1.00,3,2,3,29.2,2.499,3,2.000,0.015,5,1.000,20,20.26,-5.50,0,0.0980,0.487,0.0000,3525,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,5789,0.00,136.16,60.65,408,0,0,0,1.00,1.00,1.00,1,1,1,26.9,2.369,1,2.000,0.013,5,1.000,17,10.75,10.75,0,0.0978,0.482,0.0000,3533,1.0000
100000,4.00,24,0,1,0,1,0,1.00,14,0.250,5768,0.00,183.40,47.38,408,0,0,0,1.00,1.00,1.00,2,1,2,24.0,1.281,2,2.000,0.022,5,1.000,16,11.54,-10.00,0,0.0979,0.423,0.0000,3703,1.0000
100000,2.00,24,0,0,0,1,0,1.00,16,0.000,5756,0.00,222.54,65.83,408,1,0,0,1.00,1.00,1.00,1,1,1,29.0,6.464,1,2.000,0.020,5,1.000,20,12.65,10.00,0,0.0981,0.428,0.0000,3682,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,5700,0.00,214.94,77.57,408,1,0,0,1.00,1.00,1.00,1,1,1,30.6,1.546,1,2.000,0.014,5,1.000,18,11.07,4.75,0,0.0977,0.415,0.0000,3558,1.0000
100000,4.00,25,0,1,0,1,0,1.00,12,0.250,5691,0.00,155.45,50.79,408,2,0,0,1.00,1.00,1.00,2,2,2,39.9,2.882,2,2.000,0.010,5,1.000,15,13.09,-13.00,0,0.0979,0.495,0.0000,3451,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,5661,0.00,210.19,54.74,408,2,0,0,1.00,1.00,1.00,1,1,1,44.6,5.457,1,2.000,0.015,5,1.000,20,36.42,29.75,0,0.0980,0.484,0.0000,3522,1.0000
100000,4.00,25,0,1,0,1,0,1.00,14,0.250,5636,0.00,161.50,58.23,408,0,0,0,1.00,1.00,1.00,2,1,2,22.9,8.487,2,2.000,0.027,5,1.000,19,9.40,8.25,0,0.0983,0.344,0.0000,3405,1.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,5621,0.00,168.75,29.39,408,1,0,0,1.00,1.00,1.00,1,2,1,35.2,6.536,2,2.000,0.015,5,1.000,18,20.39,-17.00,0,0.0980,0.482,0.0000,3515,1.0000
100000,34.00,34,0,4,0,13,0,1.00,0,0.118,5612,0.71,183.06,67.78,408,0,0,0,1.00,1.00,1.00,3,6,6,20.5,58.485,17,2.000,0.011,6,1.000,15,14.25,0.25,0,0.0972,0.131,0.0000,2856,0.6860
100000,6.00,25,0,3,0,0,0,1.00,10,0.500,5588,0.00,178.24,98.50,665,0,0,0,1.00,1.00,1.00,1,2,3,13.2,20.426,3,2.000,0.009,5,1.000,18,9.92,7.50,0,0.0972,0.000,0.0000,3508,1.0000
100000,8.00,25,0,2,0,2,0,1.00,10,0.250,5544,0.00,176.44,50.28,408,0,0,0,1.00,1.00,1.00,3,2,3,26.9,18.692,4,2.000,0.015,5,1.000,16,7.28,-7.00,0,0.0977,0.507,0.0000,3316,1.0000
100000,4.00,25,0,1,0,1,0,1.00,12,0.250,5539,0.00,123.02,53.10,408,0,0,0,1.00,1.00,1.00,2,2,2,15.5,1.526,2,2.000,0.015,5,1.000,15,12.18,-4.00,0,0.0980,0.484,0.0000,3411,1.0000
