step,event,lineage,other,size
5000,birth,1,0,702
5000,birth,5,0,262
5000,birth,7,0,5
5000,birth,10,0,7
5000,birth,15,0,16
5000,birth,17,0,43
5000,birth,19,0,66
5000,birth,21,0,21
5000,birth,22,0,34
5000,birth,26,0,210
5000,birth,27,0,885
5000,birth,29,0,122
5000,birth,44,0,365
5000,birth,50,0,13
5000,birth,58,0,23
6000,split,92,17,5
6000,extinct,7,0,5
6000,extinct,21,0,21
6000,extinct,50,0,13
6000,extinct,58,0,23
7000,birth,31,0,20
7000,extinct,10,0,7
7000,extinct,15,0,16
7000,extinct,17,0,18
7000,extinct,92,0,5
8000,extinct,5,0,41
8000,extinct,31,0,20
9000,split,124,27,27
10000,extinct,19,0,23
10000,extinct,22,0,6
10000,extinct,124,0,27
11000,split,165,27,802
11000,extinct,26,0,9
11000,extinct,27,0,23
12000,extinct,29,0,15
12000,extinct,44,0,41
14000,split,258,165,100
14000,extinct,165,0,9
16000,extinct,258,0,5
17000,split,318,258,22
19000,split,338,318,2257
21000,extinct,318,0,16
22000,split,349,338,1888
25000,split,378,338,51
25000,split,380,349,15
25000,split,382,338,8
26000,extinct,382,0,8
27000,split,408,338,180
27000,split,409,338,106
28000,split,421,377,26
29000,split,435,409,5
30000,split,439,338,43
31000,split,453,349,29
31000,extinct,378,0,7
31000,extinct,435,0,5
33000,split,471,408,6
33000,extinct,380,0,7
33000,extinct,421,0,6
34000,split,465,349,38
35000,split,501,408,12
35000,extinct,471,0,6
36000,split,515,338,12
36000,extinct,439,0,11
37000,extinct,465,0,7
38000,split,520,349,21
39000,split,524,349,62
40000,split,529,349,295
40000,split,532,524,204
40000,split,534,408,15
41000,split,539,409,9
42000,split,518,408,9
43000,extinct,501,0,5
43000,extinct,520,0,9
43000,extinct,524,0,101
44000,split,561,532,5
44000,extinct,534,0,7
45000,extinct,561,0,5
46000,split,582,532,6
46000,extinct,539,0,8
47000,split,584,408,49
47000,split,587,349,10
47000,extinct,582,0,6
48000,split,595,532,59
48000,split,596,349,41
48000,extinct,338,0,8
49000,extinct,1,0,17
49000,extinct,515,0,6
50000,split,606,349,6
50000,extinct,453,0,31
50000,extinct,529,0,16
50000,extinct,532,0,18
51000,extinct,409,0,10
52000,split,611,408,20
54000,split,615,349,15
54000,split,616,408,25
54000,extinct,606,0,6
55000,split,614,408,5
55000,split,618,587,9
55000,extinct,518,0,6
57000,extinct,587,0,10
57000,extinct,615,0,22
58000,split,625,408,28
58000,extinct,618,0,6
59000,split,626,408,1165
59000,split,627,408,22
59000,extinct,595,0,8
60000,split,630,349,12
61000,split,635,626,22
62000,split,640,349,14
62000,extinct,611,0,7
64000,split,654,626,16
64000,split,655,626,19
65000,split,650,634,5
66000,split,662,626,17
67000,split,665,626,6
68000,extinct,614,0,7
68000,extinct,630,0,7
68000,extinct,650,0,5
69000,extinct,596,0,5
69000,extinct,635,0,5
70000,split,671,408,484
70000,extinct,584,0,6
70000,extinct,627,0,6
73000,split,675,408,8
73000,extinct,662,0,6
76000,split,683,671,6
76000,split,684,671,12
76000,extinct,625,0,8
76000,extinct,640,0,12
77000,extinct,655,0,8
79000,extinct,675,0,5
81000,split,689,671,9
82000,split,694,408,10
83000,split,697,408,9
87000,split,703,408,13
87000,extinct,671,0,5
89000,merge,694,408,9
91000,extinct,349,0,12
91000,extinct,689,0,6
92000,split,706,665,16
93000,split,707,408,110
94000,split,709,616,10
94000,extinct,683,0,11
94000,extinct,697,0,6
94000,extinct,706,0,16
95000,split,711,408,18
96000,extinct,709,0,6
97000,extinct,654,0,15
98000,extinct,684,0,8
98000,extinct,703,0,6
100000,split,719,616,24
