step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,1327,33.49,4.68,7.36,0.08,11.28,1.26,2.60,0.493,0.356,208017.6,139646.2,6,119,4.07,2.85,1.48,5.8799,582.56,22645.4,0.0002,20.0715,5461,20.4199,1895,3.1929,12344.4,81.57,7.4983,0.0,0.0000,1.000,0.1939,2.0941,1.9068
40000,2,1149,32.31,4.27,7.77,0.10,11.65,1.32,2.49,0.498,0.313,142309.3,99139.4,5,141,4.15,2.63,1.36,3.8335,474.69,31767.1,0.0000,13.6245,5461,20.4199,1616,1.8807,6589.6,51.95,14.9443,0.0,0.0000,1.000,0.0059,1.7166,1.3498
50000,0,1629,30.06,4.62,6.68,0.11,10.19,1.39,2.73,0.581,0.404,458046.0,321454.5,7,116,3.83,2.86,1.43,18.5931,732.12,18865.7,2.1405,39.1377,5462,37.4114,1722,15.6018,81408.2,166.47,3.5304,0.0,0.0000,1.000,0.7549,1.8223,3.4737
50000,1,1559,30.86,4.52,6.86,0.06,10.94,1.47,2.63,0.625,0.397,447953.5,310969.7,8,128,3.95,2.81,1.37,17.6013,612.47,23713.4,0.4970,38.1075,5461,37.4045,1591,14.9570,77074.7,81.57,20.1361,0.0,0.0000,1.000,0.1939,1.6937,3.3877
50000,2,1209,32.36,4.81,6.89,0.11,11.07,1.49,2.69,0.620,0.317,397909.5,261553.9,5,120,4.00,2.95,1.45,14.0352,336.30,25015.5,0.0419,35.7591,5461,37.4045,1608,9.8992,48741.6,51.95,49.4678,0.0,0.0000,1.000,0.0059,1.7445,3.1874
60000,0,1691,28.45,4.38,6.67,0.06,9.80,1.33,2.66,0.590,0.406,358066.5,234687.0,4,142,3.82,2.82,1.39,10.2840,677.78,13202.0,2.9018,33.5270,5462,21.5649,1674,5.6284,25989.9,166.47,2.0578,0.0,0.0000,1.000,0.7549,1.7275,3.1801
60000,1,1544,29.23,4.47,6.80,0.12,10.14,1.25,2.72,0.563,0.380,214552.6,129244.4,4,154,3.81,2.87,1.45,5.2082,571.47,24685.8,0.0001,20.4815,5461,21.5610,1635,2.6604,11379.4,81.57,7.3961,0.0,0.0000,1.000,0.1939,1.6943,1.9339
60000,2,1162,29.01,4.16,6.91,0.10,10.36,1.23,2.54,0.502,0.285,145316.3,83657.0,3,135,3.90,2.69,1.44,3.1472,396.56,33116.8,0.0000,13.9042,5461,21.5610,1486,1.5787,5997.4,51.95,15.0491,0.0,0.0000,1.000,0.0059,1.5564,1.3122
70000,0,1820,27.26,4.65,6.13,0.06,9.06,1.35,2.86,0.619,0.414,492676.5,361479.2,6,133,3.66,2.96,1.44,19.0305,720.90,16625.6,4.2062,43.9903,5462,40.4865,1787,11.9655,67502.3,166.47,3.7698,0.0,0.0000,1.000,0.7549,1.8589,4.1035
70000,1,1593,28.36,4.90,6.55,0.05,9.14,1.40,2.94,0.634,0.376,486044.2,347051.9,5,140,3.74,3.07,1.50,17.9875,491.77,22023.0,0.4593,43.1831,5461,40.4791,1726,11.8404,65346.6,81.57,20.6396,0.0,0.0000,1.000,0.1939,1.7939,4.0157
70000,2,1425,28.48,4.98,6.61,0.02,8.78,1.41,2.98,0.633,0.333,421319.8,298400.8,6,151,3.69,3.14,1.48,14.2612,359.43,26824.2,0.0318,38.6343,5461,40.4791,1552,7.8818,41292.2,51.95,49.9701,0.0,0.0000,1.000,0.0059,1.5917,3.7303
80000,0,1634,27.46,4.62,6.70,0.05,8.51,1.40,2.82,0.625,0.373,359138.2,229568.4,8,124,3.64,2.93,1.44,9.7924,590.00,13384.8,4.1041,33.7643,5462,22.0285,1755,5.1983,24677.3,166.47,2.0710,0.0,0.0000,1.000,0.7549,1.8103,3.2198
80000,1,1516,27.80,4.25,6.82,0.07,9.42,1.27,2.66,0.560,0.355,218371.6,129347.0,8,160,3.73,2.77,1.40,4.9553,516.76,24650.8,0.0001,20.9135,5461,22.0245,1709,2.5083,10750.1,81.57,7.4990,0.0,0.0000,1.000,0.1939,1.7543,1.9934
80000,2,1227,29.15,4.05,7.02,0.07,10.45,1.23,2.57,0.535,0.304,147284.0,85467.6,8,172,3.84,2.66,1.35,3.0098,410.60,32928.8,0.0000,14.2038,5461,22.0245,1466,1.5146,5814.4,51.95,15.1678,0.0,0.0000,1.000,0.0059,1.5398,1.4009
90000,0,1819,26.30,4.69,5.98,0.02,8.71,1.32,2.89,0.622,0.403,508404.0,374034.6,4,132,3.61,2.96,1.52,19.4176,700.94,18105.7,3.1923,45.8069,5462,41.7038,1684,11.1125,63491.5,166.47,3.7279,0.0,0.0000,1.000,0.7549,1.7260,4.3280
90000,1,1628,26.28,4.37,6.37,0.02,8.83,1.31,2.73,0.604,0.368,500319.8,373832.4,4,149,3.59,2.84,1.43,19.1834,607.46,22866.3,0.6741,45.0054,5461,41.6962,1671,10.4711,60163.5,81.57,20.8868,0.0,0.0000,1.000,0.1939,1.7259,4.2995
90000,2,1367,25.86,4.49,6.33,0.09,8.79,1.30,2.79,0.608,0.306,435394.3,318196.0,4,152,3.68,2.87,1.50,14.7305,388.09,26641.9,0.0231,40.3213,5461,41.6962,1532,6.9120,37962.9,51.95,50.5571,0.0,0.0000,1.000,0.0059,1.5866,4.0308
100000,0,1694,26.92,4.84,6.49,0.06,8.93,1.22,2.99,0.576,0.396,369427.8,264812.7,5,140,3.73,3.03,1.59,10.8274,716.69,13042.4,3.4292,34.9188,5462,22.1796,1763,4.6245,22876.3,166.47,2.0815,0.0,0.0000,1.000,0.7549,1.7903,3.6198
100000,1,1523,28.05,4.65,7.48,0.04,9.06,1.36,2.80,0.584,0.368,221099.3,146497.9,5,142,3.81,2.88,1.45,5.5133,581.49,24943.2,0.0000,21.3049,5461,22.1756,1755,2.3039,10317.0,81.57,7.5432,0.0,0.0000,1.000,0.1939,1.8283,2.1530
100000,2,1258,28.73,4.74,7.21,0.04,9.55,1.37,2.79,0.587,0.310,148616.9,92709.8,6,154,3.85,2.92,1.40,3.1613,380.26,33157.5,0.0000,14.3968,5461,22.1756,1488,1.3697,5443.6,51.95,15.2547,0.0,0.0000,1.000,0.0059,1.5662,1.4624
