step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,3066,20.58,0.21,4.69,0.71,5.82,0.00,1.09,0.003,0.400,582033.4,659927.9,1,186,2.65,1.10,1.10,40.6246,2048.87,14626.6,34.8129,36.3276,5462,38.1267,2005,37.1604,204942.3,148.26,5.9444,0.0,0.0000,1.000,0.7810,2.0395,4.7950
10000,1,3030,18.39,0.13,4.18,0.72,6.56,0.00,1.06,0.001,0.403,584763.8,665278.4,2,185,2.68,1.06,1.06,41.8697,2031.71,13797.5,31.7617,35.9267,5461,38.1197,1937,36.9169,206577.5,93.87,26.9144,0.0,0.0000,1.000,0.3216,1.9826,4.6771
10000,2,2530,20.79,0.26,4.43,0.71,7.05,0.01,1.11,0.005,0.361,530659.4,527670.9,4,210,2.71,1.11,1.10,33.1167,1502.98,17047.9,30.3458,36.0234,5461,38.1197,1909,27.7369,148300.4,57.87,79.6390,0.0,0.0000,1.000,0.0291,2.0600,4.7157
20000,0,2124,26.75,0.36,5.06,1.43,6.90,0.02,1.14,0.010,0.335,427246.3,341095.4,4,175,2.88,1.16,1.13,17.5531,440.90,3054.7,33.8414,35.8250,5462,28.4413,2213,20.2945,80965.3,148.26,3.5328,0.0,0.0000,1.000,0.7810,2.4093,4.7109
20000,1,2119,26.27,0.25,5.26,1.49,6.83,0.01,1.10,0.008,0.335,333763.4,268626.7,5,157,2.90,1.12,1.10,13.4102,526.86,7214.5,1.5457,29.6279,5461,28.4361,2384,12.3328,47018.2,93.87,10.0434,0.0,0.0000,1.000,0.3216,2.7299,3.8424
20000,2,2142,25.95,0.31,5.32,1.62,7.13,0.01,1.12,0.009,0.352,234723.3,180844.0,2,209,2.92,1.14,1.11,9.3557,814.60,22606.1,0.0368,21.5425,5461,28.4361,2514,8.3232,27520.4,57.87,24.1541,0.0,0.0000,1.000,0.0291,2.8601,2.6724
30000,0,2247,27.41,0.38,5.43,0.99,7.03,0.02,1.16,0.012,0.355,494304.7,234258.8,5,174,2.90,1.21,1.14,12.7921,358.99,3603.7,105.7620,27.3084,5462,45.8079,2082,48.7721,240269.0,148.26,8.6857,0.0,0.0000,1.000,0.7810,2.3459,3.5173
30000,1,2159,27.41,0.49,4.94,1.13,7.22,0.03,1.21,0.022,0.343,511417.9,244666.2,6,136,2.87,1.28,1.16,13.4918,467.23,5187.7,94.3915,27.3715,5461,45.7995,2204,50.5534,247962.6,93.87,38.4446,0.0,0.0000,1.000,0.3216,2.5435,3.4967
30000,2,2035,28.00,0.48,5.04,1.19,7.40,0.03,1.20,0.020,0.327,481720.1,228692.0,6,155,2.93,1.24,1.18,12.9603,328.71,8430.0,42.6366,30.7856,5461,45.7995,2316,40.6984,192038.3,57.87,92.0082,0.0,0.0000,1.000,0.0291,2.6975,3.6769
40000,0,2221,28.17,0.30,4.83,1.32,8.00,0.02,1.12,0.014,0.366,380852.7,153924.9,14,163,2.96,1.14,1.08,8.1537,306.71,2750.5,47.0405,29.4972,5462,29.6020,1963,23.6444,96068.4,148.26,3.7800,0.0,0.0000,1.000,0.7810,2.1225,3.2575
40000,1,2306,27.98,0.39,4.61,1.39,7.90,0.03,1.16,0.018,0.379,312633.8,122922.7,18,173,2.93,1.21,1.11,6.6180,330.56,6735.8,3.6753,25.8496,5461,29.5966,2013,14.9098,60208.9,93.87,10.2126,0.0,0.0000,1.000,0.3216,2.3135,2.7293
40000,2,1904,27.93,0.33,5.10,1.35,7.55,0.04,1.13,0.023,0.312,231396.2,89235.8,18,213,2.89,1.18,1.09,4.5748,239.27,17191.8,0.5509,20.1824,5461,29.5966,2445,9.6974,34031.6,57.87,24.8076,0.0,0.0000,1.000,0.0291,2.8700,2.0988
50000,0,2297,27.34,0.42,4.83,1.07,7.59,0.03,1.15,0.019,0.365,481857.8,200341.2,28,174,2.89,1.18,1.14,12.0174,434.93,4518.5,121.4379,26.9037,5462,45.4495,1905,45.6772,232403.8,148.26,8.8862,0.0,0.0000,1.000,0.7810,2.1914,3.2659
50000,1,2303,27.31,0.40,5.09,0.96,7.28,0.03,1.17,0.022,0.363,496196.3,202163.5,26,149,2.87,1.22,1.11,12.9792,525.69,6096.0,105.8002,26.0917,5461,45.4411,2018,47.1579,248886.8,93.87,40.3678,0.0,0.0000,1.000,0.3216,2.3044,3.1526
50000,2,2151,27.94,0.35,4.97,1.05,7.78,0.03,1.15,0.017,0.348,471486.1,192335.7,23,150,2.92,1.19,1.11,11.2634,355.47,8977.3,54.6649,29.9610,5461,45.4411,2012,38.3921,187269.3,57.87,96.1169,0.0,0.0000,1.000,0.0291,2.3245,3.4534
60000,0,2171,28.27,0.35,4.99,1.15,7.87,0.03,1.13,0.018,0.357,384772.8,149075.2,23,174,2.94,1.17,1.08,8.1102,272.23,2911.4,46.4788,30.0153,5462,30.0859,2003,22.8208,96437.5,148.26,3.6554,0.0,0.0000,1.000,0.7810,2.1888,3.2192
60000,1,2207,27.82,0.24,5.44,1.02,7.48,0.01,1.09,0.009,0.359,317264.6,129190.3,24,178,2.81,1.11,1.08,6.8774,403.50,6007.3,3.5242,26.6202,5461,30.0804,2103,14.2987,59469.5,93.87,10.1540,0.0,0.0000,1.000,0.3216,2.4287,2.7825
60000,2,2160,27.70,0.29,5.17,1.08,7.56,0.03,1.11,0.018,0.348,237249.8,89272.4,21,205,2.77,1.14,1.09,4.6999,328.90,17589.0,0.4202,20.7105,5461,30.0804,2123,9.1368,34491.5,57.87,24.6947,0.0,0.0000,1.000,0.0291,2.4563,2.1440
70000,0,2215,27.53,0.39,5.25,0.78,7.37,0.02,1.15,0.016,0.349,487545.7,204322.4,25,154,2.81,1.20,1.12,12.4439,411.93,3474.6,119.2824,27.2406,5462,46.1549,2029,45.2611,237486.8,148.26,9.0399,0.0,0.0000,1.000,0.7810,2.2977,3.2258
70000,1,2240,27.40,0.24,5.48,0.85,7.31,0.01,1.09,0.009,0.356,503880.0,212754.8,33,163,2.85,1.13,1.07,13.1006,505.95,5552.3,117.9938,28.2032,5461,46.1464,1980,44.2603,234654.1,93.87,43.6738,0.0,0.0000,1.000,0.3216,2.2638,3.3275
70000,2,2119,27.89,0.29,5.39,0.92,7.53,0.02,1.11,0.012,0.343,479543.2,207267.7,27,179,2.86,1.14,1.07,11.6233,299.31,7659.8,64.1198,31.9625,5461,46.1464,2076,35.5962,178259.8,57.87,101.4877,0.0,0.0000,1.000,0.0291,2.3630,3.6347
80000,0,2240,27.87,0.26,5.54,0.75,7.51,0.01,1.10,0.006,0.361,384003.0,158864.1,19,179,2.81,1.13,1.08,8.3915,389.57,2412.0,46.9752,29.8364,5462,30.0024,1975,22.5792,95721.9,148.26,3.6968,0.0,0.0000,1.000,0.7810,2.0929,3.1426
