step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2250,0.5551,21251.4,486,764,905,581,4,2,3,16934,16250,18186,0,0,0,1.000,1.000,1.000,587,361,17,0.5695,0.0518,0.5999,0.0308
2000,3446,0.5665,35199.9,492,1353,1061,1032,11,12,10,20175,20880,22886,0,0,0,1.000,1.000,1.000,1079,337,28,0.3448,0.1227,0.3990,0.0520
3000,3320,0.6127,41985.9,686,1134,1148,1038,20,22,18,15890,18892,21592,0,0,0,1.000,1.000,1.000,917,399,45,0.3563,0.1096,0.4095,0.0477
4000,4021,0.5412,47453.8,677,1318,1359,1344,29,39,50,14641,18748,20147,0,0,0,1.000,1.000,1.000,1039,456,50,0.3323,0.1425,0.3953,0.0585
5000,4715,0.4780,43279.4,555,1604,1609,1502,90,67,78,13534,18362,19396,0,0,0,1.000,1.000,1.000,1246,546,50,0.3970,0.1289,0.4727,0.0546
6000,4993,0.4148,38764.3,419,1586,1819,1588,95,89,105,12446,16562,19681,0,0,0,1.000,1.000,1.000,1231,625,60,0.4553,0.1152,0.5358,0.0477
7000,5359,0.4014,37614.4,378,1773,1902,1684,101,124,87,13277,14134,17933,0,0,0,1.000,1.000,1.000,1410,668,58,0.4925,0.0996,0.5764,0.0433
8000,5409,0.3661,33257.1,319,1876,1949,1584,105,133,108,12893,14087,16749,0,0,0,1.000,1.000,1.000,1460,637,77,0.5585,0.0863,0.6351,0.0387
9000,5591,0.3944,32354.8,302,1941,1957,1693,136,109,103,14717,16325,18907,0,0,0,1.000,1.000,1.000,1554,686,52,0.5194,0.0979,0.6115,0.0412
10000,4682,0.4398,28700.4,318,1840,1532,1310,103,96,98,17334,18732,23359,0,0,0,1.000,1.000,1.000,1459,551,58,0.5021,0.1009,0.6052,0.0412
11000,4108,0.4384,25926.0,319,1692,1408,1008,84,71,94,18215,21918,28072,0,0,0,1.000,1.000,1.000,1374,549,57,0.4594,0.1098,0.5964,0.0444
12000,3089,0.4306,21655.7,339,1357,1029,703,79,75,68,18281,26312,33485,0,0,0,1.000,1.000,1.000,1115,371,39,0.4507,0.1160,0.6246,0.0449
13000,2248,0.4853,17002.2,391,1262,640,346,57,70,59,19048,31704,39750,0,0,0,1.000,1.000,1.000,1026,269,14,0.3957,0.1453,0.6597,0.0511
14000,1487,0.4667,13039.7,460,1045,333,109,42,61,40,16376,35193,44589,0,0,0,1.000,1.000,1.000,854,141,8,0.3427,0.1886,0.7137,0.0517
15000,1103,0.4896,9269.3,525,924,143,36,28,60,10,14971,38187,48704,0,0,0,1.000,1.000,1.000,756,62,3,0.2362,0.1847,0.6927,0.0519
16000,1309,0.4194,10487.0,404,1071,190,48,23,55,11,12928,38195,49903,0,0,0,1.000,1.000,1.000,828,85,2,0.3134,0.1637,0.7437,0.0553
17000,1586,0.3859,13974.1,414,1020,418,148,32,80,36,9745,33817,46998,0,0,0,1.000,1.000,1.000,869,157,7,0.4922,0.1153,0.7396,0.0447
18000,2599,0.3871,21850.1,414,1365,848,386,63,88,59,8455,29193,43250,0,0,0,1.000,1.000,1.000,1057,326,21,0.4443,0.1109,0.6442,0.0488
19000,3461,0.4135,27347.5,401,1544,1206,711,55,97,74,8417,26095,39062,0,0,0,1.000,1.000,1.000,1286,406,31,0.4010,0.1187,0.5668,0.0505
20000,4356,0.4270,33997.6,396,1801,1551,1004,99,112,99,7628,21527,34095,0,0,0,1.000,1.000,1.000,1434,513,38,0.3925,0.1327,0.5336,0.0499
21000,4863,0.4503,38289.6,422,1752,1796,1315,99,106,85,7354,19026,31237,0,0,0,1.000,1.000,1.000,1407,611,41,0.4009,0.1404,0.5235,0.0477
22000,6107,0.4027,35100.2,326,2363,2109,1635,138,114,114,7529,16864,28393,0,0,0,1.000,1.000,1.000,1823,754,74,0.4575,0.1200,0.5714,0.0456
