step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,6.00,64,0,1,0,2,0,1.00,22,0.167,8462,0.15,302.51,174.80,557,0,0,0,1.00,1.00,1.00,3,3,2,14.6,15.141,3,2.000,0.469,8,1.000,46,6.52,6.50,0,0.0254,0.993,0.0000,3362,1.0000
100000,66.00,64,0,17,0,16,0,1.00,0,0.258,8233,4.87,315.27,140.48,557,0,0,0,1.00,1.00,1.00,8,8,8,19.1,104.866,33,2.000,0.469,8,1.000,30,3.47,-3.00,0,0.0254,0.993,0.0000,3017,0.4924
100000,30.00,36,0,5,0,10,0,1.00,0,0.167,6632,3.99,215.48,75.92,557,1,0,0,1.00,1.00,1.00,4,6,6,30.5,49.208,15,2.000,0.640,6,1.000,18,23.76,23.50,0,0.0000,0.993,0.0000,3271,0.7303
100000,4.00,36,0,1,0,1,0,1.00,18,0.250,6623,0.00,219.83,100.82,557,0,0,0,1.00,1.00,1.00,1,2,1,17.4,14.039,2,2.000,0.640,6,1.000,26,4.07,3.00,0,0.0000,0.993,0.0000,3545,1.0000
100000,52.00,49,0,12,0,14,0,1.00,0,0.231,6594,0.00,195.31,106.00,557,0,0,0,1.00,1.00,1.00,7,7,7,19.1,120.324,26,2.000,0.656,7,1.000,23,6.86,1.25,0,0.0157,0.992,0.0000,2796,0.5547
100000,8.00,36,0,2,0,2,0,1.00,12,0.250,6465,0.27,205.46,82.47,557,1,0,0,1.00,1.00,1.00,2,4,2,29.5,25.998,4,2.000,0.648,6,1.000,27,12.67,11.75,0,0.0000,0.994,0.0000,3391,1.0000
100000,6.00,36,0,2,0,1,0,1.00,14,0.333,6263,0.00,193.43,60.50,557,0,0,0,1.00,1.00,1.00,1,3,2,19.7,13.747,3,2.000,0.587,6,1.000,26,4.51,1.50,0,0.0000,0.992,0.0000,3217,1.0000
100000,8.00,36,0,3,0,1,0,1.00,12,0.375,6239,0.83,193.70,104.24,557,0,0,0,1.00,1.00,1.00,2,3,3,15.0,21.396,4,2.000,0.699,6,1.000,23,4.03,-0.50,0,0.0000,0.994,0.0000,3225,1.0000
100000,28.00,36,0,7,0,7,0,1.00,4,0.250,6160,4.59,178.52,66.13,557,1,0,0,1.00,1.00,1.00,4,5,5,27.5,32.673,14,2.000,0.628,6,1.000,17,11.10,-2.75,0,0.0000,0.993,0.0000,2996,0.7559
100000,32.00,36,0,6,0,10,0,1.00,0,0.188,6144,1.18,168.80,61.76,557,1,1,0,1.00,1.00,1.00,5,6,6,29.7,54.571,16,2.000,0.638,6,1.000,20,19.15,11.25,0,0.0000,0.994,0.0000,3059,0.7071
100000,30.00,36,0,5,0,10,0,1.00,4,0.167,6117,0.47,178.53,146.35,557,0,0,0,1.00,1.00,1.00,4,6,4,18.5,90.194,15,2.000,0.628,6,1.000,18,10.83,10.25,0,0.0000,0.993,0.0000,3089,0.7303
100000,30.00,36,0,6,0,9,0,1.00,2,0.200,6015,2.01,239.70,113.68,557,0,0,0,1.00,1.00,1.00,4,5,6,14.1,88.133,15,2.000,0.684,6,1.000,17,5.59,-2.50,0,0.0022,0.992,0.0000,2984,0.7303
100000,36.00,36,0,8,0,10,0,1.00,0,0.222,5938,1.38,208.28,89.12,557,1,0,0,1.00,1.00,1.00,4,6,6,27.2,70.780,18,2.000,0.654,6,1.000,17,10.78,-7.50,0,0.0000,0.992,0.0000,2877,0.6667
100000,44.00,36,0,7,0,15,0,1.00,0,0.159,5924,0.52,176.37,14.31,557,1,1,0,1.00,1.00,1.00,4,6,6,25.8,30.407,22,2.000,0.636,6,1.000,14,9.65,-5.75,0,0.0000,0.993,0.0000,2883,0.6030
100000,6.00,36,0,0,0,3,0,1.00,14,0.000,5807,0.93,186.73,62.08,557,0,1,0,1.00,1.00,1.00,2,2,3,20.4,13.302,3,2.000,0.637,6,1.000,22,14.76,-2.75,0,0.0000,0.993,0.0000,2986,1.0000
100000,50.00,36,0,7,0,18,0,1.00,0,0.140,5755,0.93,242.36,67.42,557,0,0,0,1.00,1.00,1.00,6,6,6,19.2,129.310,25,2.000,0.786,6,1.000,11,1.82,-0.50,0,0.0000,0.998,0.0000,2814,0.5657
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,5727,0.00,203.63,61.10,557,0,0,0,1.00,1.00,1.00,1,1,1,18.6,1.609,1,2.000,0.804,5,1.000,19,0.79,-0.75,0,0.0000,0.991,0.0000,3601,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,5694,0.00,122.68,101.45,557,0,0,0,1.00,1.00,1.00,1,1,1,10.2,3.439,1,2.000,0.790,5,1.000,20,4.47,2.00,0,0.0000,0.992,0.0000,3608,1.0000
100000,56.00,36,0,15,0,13,0,1.00,0,0.268,5692,2.33,212.46,75.43,3404,2,1,0,1.00,1.00,1.00,6,6,6,41.0,106.391,28,2.000,0.729,6,1.000,8,19.48,16.25,0,0.0000,0.996,0.0000,2724,0.5345
100000,4.00,25,0,1,0,1,0,1.00,14,0.250,5680,0.00,200.03,108.62,557,1,1,0,1.00,1.00,1.00,2,2,1,27.7,7.618,2,2.000,0.784,5,1.000,18,16.65,16.50,0,0.0000,0.993,0.0000,3594,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,5670,-0.00,188.62,57.47,557,0,0,0,1.00,1.00,1.00,1,1,1,17.4,1.340,1,2.000,0.814,5,1.000,17,6.13,-1.25,0,0.0000,0.990,0.0000,3552,1.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,5669,0.00,127.45,109.42,557,1,0,0,1.00,1.00,1.00,1,1,2,23.6,3.296,2,2.000,0.777,5,1.000,17,10.00,-6.00,0,0.0000,0.992,0.0000,3652,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,5586,0.00,206.33,73.96,557,0,0,0,1.00,1.00,1.00,1,1,1,18.6,9.051,1,2.000,0.804,5,1.000,20,13.89,-13.50,0,0.0000,0.991,0.0000,3390,1.0000
100000,42.00,36,0,9,0,12,0,1.00,0,0.214,5576,0.26,125.09,33.13,557,0,0,0,1.00,1.00,1.00,6,6,6,12.1,19.821,21,2.000,0.691,6,1.000,15,5.15,2.00,0,0.0000,0.991,0.0000,2728,0.6172
100000,6.00,25,0,2,0,1,0,1.00,10,0.333,5565,0.00,117.68,136.65,557,0,0,0,1.00,1.00,1.00,2,3,2,10.5,8.747,3,2.000,0.814,5,1.000,17,2.50,-2.00,0,0.0000,0.991,0.0000,3531,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,5508,0.00,151.30,40.05,3450,0,0,0,1.00,1.00,1.00,1,1,1,17.0,0.251,1,2.000,0.803,5,1.000,18,2.70,2.25,0,0.0000,0.993,0.0000,3309,1.0000
100000,62.00,36,0,14,0,17,0,1.00,0,0.226,5494,4.66,151.95,99.15,557,1,1,0,1.00,1.00,1.00,6,6,6,24.0,88.481,31,2.000,0.604,6,1.000,5,3.16,-1.00,0,0.0000,0.993,0.0000,2609,0.5080
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,5492,0.00,166.10,44.59,3404,2,0,0,1.00,1.00,1.00,1,1,1,49.2,4.139,1,2.000,0.666,5,1.000,17,20.16,10.00,0,0.0000,0.996,0.0000,3451,1.0000
100000,8.00,25,0,3,0,1,0,1.00,8,0.375,5472,0.00,154.26,78.42,3443,2,1,0,1.00,1.00,1.00,2,3,3,51.4,18.418,4,2.000,0.664,5,1.000,20,39.75,-39.75,0,0.0000,0.982,0.0000,3454,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,5470,0.00,193.03,55.43,557,0,0,0,1.00,1.00,1.00,1,1,1,15.5,2.576,1,2.000,0.817,5,1.000,17,9.22,-6.00,0,0.0000,0.992,0.0000,3392,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,5460,0.00,139.17,158.83,3464,0,1,0,1.00,1.00,1.00,1,1,1,12.0,0.541,1,2.000,0.593,5,1.000,17,19.37,-5.75,0,0.0000,0.991,0.0000,3358,1.0000
100000,6.00,25,0,2,0,1,0,1.00,8,0.333,5460,0.00,173.25,77.16,557,0,0,0,1.00,1.00,1.00,2,3,3,13.8,16.849,3,2.000,0.816,5,1.000,20,12.02,12.00,0,0.0000,0.991,0.0000,3467,1.0000
100000,44.00,36,0,5,0,17,0,1.00,0,0.114,5443,0.00,127.69,28.12,557,0,0,0,1.00,1.00,1.00,8,6,6,11.9,12.868,22,2.000,0.635,6,1.000,13,0.56,0.50,0,0.0000,0.985,0.0000,2653,0.6030
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,5434,0.00,182.28,68.98,557,0,0,0,1.00,1.00,1.00,1,1,2,20.7,9.753,2,2.000,0.805,5,1.000,14,17.18,6.25,0,0.0000,0.992,0.0000,3295,1.0000
100000,10.00,25,0,1,0,4,0,1.00,8,0.100,5413,0.00,115.18,81.56,3404,0,1,0,1.00,1.00,1.00,2,3,3,18.7,14.300,5,2.000,0.719,5,1.000,17,11.56,-10.75,0,0.0000,0.996,0.0000,3334,1.0000
100000,56.00,36,0,20,0,8,0,1.00,0,0.357,5387,1.51,110.90,68.97,3393,1,0,0,1.00,1.00,1.00,6,6,6,24.2,27.158,28,2.000,0.659,6,1.000,8,11.31,9.25,0,0.0000,0.992,0.0000,2581,0.5345
100000,8.00,25,0,2,0,2,0,1.00,10,0.250,5386,0.00,160.76,59.08,557,0,0,0,1.00,1.00,1.00,2,4,1,21.6,8.312,4,2.000,0.795,5,1.000,15,23.72,-19.50,0,0.0000,0.993,0.0000,3286,1.0000
100000,54.00,36,0,14,0,13,0,1.00,0,0.259,5380,1.56,145.33,120.62,557,1,0,0,1.00,1.00,1.00,6,6,6,26.4,56.877,27,2.000,0.660,6,1.000,9,11.18,-11.00,0,0.0000,0.992,0.0000,2592,0.5443
100000,8.00,25,0,4,0,0,0,1.00,10,0.500,5358,0.00,151.06,103.62,557,0,0,0,1.00,1.00,1.00,4,3,2,10.5,19.051,4,2.000,0.897,5,1.000,18,4.03,-0.50,0,0.0000,0.994,0.0000,3372,1.0000
100000,14.00,25,0,7,0,0,0,1.00,8,0.500,5340,0.00,88.55,75.02,557,1,1,0,1.00,1.00,1.00,4,2,4,25.8,2.584,7,2.000,0.784,5,1.000,15,4.91,1.25,0,0.0000,0.993,0.0000,3159,1.0000
100000,14.00,25,0,4,0,3,0,1.00,4,0.286,5336,0.22,153.01,104.82,3393,1,1,0,1.00,1.00,1.00,2,3,5,24.5,41.671,7,2.000,0.814,5,1.000,15,11.96,11.75,0,0.0000,0.991,0.0000,3164,1.0000
100000,58.00,36,0,14,0,15,0,1.00,0,0.241,5331,0.00,166.51,119.37,557,0,0,0,1.00,1.00,1.00,4,6,6,18.7,98.220,29,2.000,0.660,6,1.000,7,5.81,5.25,0,0.0000,0.992,0.0000,2570,0.5252
100000,4.00,25,0,2,0,0,0,1.00,14,0.500,5307,0.00,184.82,75.27,557,0,0,0,1.00,1.00,1.00,2,2,1,16.4,7.474,2,2.000,0.815,5,1.000,20,1.25,-1.00,0,0.0000,0.989,0.0000,3243,1.0000
100000,16.00,25,0,5,0,3,0,1.00,6,0.312,5287,0.00,102.84,68.89,557,0,0,0,1.00,1.00,1.00,3,4,3,18.7,8.066,8,2.000,0.817,5,1.000,12,12.31,-10.75,0,0.0000,0.991,0.0000,3110,1.0000
100000,23.00,25,0,6,1,5,0,1.00,0,0.261,5273,0.00,123.02,27.99,3034,1,1,0,1.00,1.00,1.00,4,5,5,28.3,10.151,12,2.000,0.264,5,1.000,11,15.88,-7.00,1,0.0000,0.979,0.0000,3136,0.8341
100000,62.00,36,0,21,0,10,0,1.00,0,0.339,5262,0.00,238.81,35.93,557,0,1,0,1.00,1.00,1.00,6,6,6,16.2,187.909,31,2.000,0.604,6,1.000,5,10.47,-6.75,0,0.0000,0.993,0.0000,2501,0.5080
100000,18.00,25,0,5,0,4,0,1.00,0,0.278,5255,0.97,113.81,46.35,557,0,0,0,1.00,1.00,1.00,3,5,5,18.8,27.763,9,2.000,0.798,5,1.000,14,3.34,3.25,0,0.0000,0.991,0.0000,3146,0.9428
100000,12.00,25,0,3,0,3,0,1.00,6,0.250,5243,1.78,197.25,127.85,557,1,0,0,1.00,1.00,1.00,2,3,4,31.3,49.613,6,2.000,0.815,5,1.000,13,8.31,5.75,0,0.0000,0.989,0.0000,3093,1.0000
100000,62.00,36,0,16,0,15,0,1.00,0,0.258,5233,0.00,169.52,49.30,557,0,0,0,1.00,1.00,1.00,8,6,6,18.9,94.846,31,2.000,0.660,6,1.000,5,6.32,2.00,0,0.0000,0.992,0.0000,2499,0.5080
100000,50.00,36,0,10,0,15,0,1.00,0,0.200,5218,0.00,128.43,88.40,557,2,1,0,1.00,1.00,1.00,6,6,6,44.7,57.924,25,2.000,0.654,6,1.000,11,22.01,-0.75,0,0.0000,0.992,0.0000,2526,0.5657
