step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2053,0.6274,22510.2,582,685,728,640,10,10,10,16533,17151,17648,0,0,0,1.000,1.000,1.000,501,252,124,0.5656,0.0547,0.5903,0.0299
2000,3002,0.5650,36157.7,628,916,1146,940,26,19,25,18487,17224,17048,0,0,0,1.000,1.000,1.000,614,377,122,0.4521,0.0897,0.4933,0.0415
3000,3101,0.6027,49391.0,842,1039,1081,981,28,19,27,17158,14385,13764,0,0,0,1.000,1.000,1.000,730,365,146,0.4000,0.1038,0.4431,0.0460
4000,3317,0.5972,57258.0,981,1099,1174,1044,44,27,33,14229,12482,12959,0,0,0,1.000,1.000,1.000,778,412,147,0.3829,0.1123,0.4299,0.0492
5000,3402,0.5741,61617.9,1102,1255,1196,951,39,33,30,13754,11323,11516,0,0,0,1.000,1.000,1.000,868,449,140,0.3629,0.1185,0.4150,0.0501
6000,3421,0.5595,61372.4,1092,1241,1139,1041,42,48,39,12817,11302,12666,0,0,0,1.000,1.000,1.000,852,374,159,0.3568,0.1195,0.4135,0.0550
7000,3497,0.5439,57410.3,1000,1242,1230,1025,47,61,53,13701,12188,12452,0,0,0,1.000,1.000,1.000,879,448,145,0.3802,0.1148,0.4428,0.0513
8000,3919,0.5017,46768.6,708,1323,1341,1255,62,58,61,14806,15530,15948,0,0,0,1.000,1.000,1.000,940,474,154,0.4121,0.1174,0.4813,0.0497
9000,4632,0.4188,35393.5,403,1661,1571,1400,76,93,90,18038,17841,18291,0,0,0,1.000,1.000,1.000,1196,617,186,0.4513,0.1063,0.5399,0.0444
10000,4597,0.4555,32850.2,364,1596,1547,1454,103,114,146,18366,18064,21553,0,0,0,1.000,1.000,1.000,1157,550,183,0.4450,0.1010,0.5419,0.0425
11000,4229,0.4554,29260.1,345,1661,1412,1156,120,104,142,18898,21051,25207,0,0,0,1.000,1.000,1.000,1187,501,156,0.4525,0.1102,0.5695,0.0414
12000,3465,0.4678,23595.8,365,1520,1030,915,106,90,112,19114,24419,29678,0,0,0,1.000,1.000,1.000,1117,388,96,0.4756,0.1176,0.6281,0.0412
13000,2728,0.4941,18441.1,373,1397,769,562,76,98,90,18744,30503,35689,0,0,0,1.000,1.000,1.000,1031,288,82,0.4494,0.1521,0.6635,0.0453
14000,1878,0.5021,13728.6,399,1250,364,264,45,66,59,17805,35929,41892,0,0,0,1.000,1.000,1.000,926,135,64,0.3323,0.1819,0.6923,0.0503
15000,1208,0.4404,9471.8,442,951,165,92,25,70,32,17023,40234,47067,0,0,0,1.000,1.000,1.000,691,70,13,0.2013,0.2429,0.5983,0.0579
16000,1022,0.4159,8303.9,432,870,125,27,19,69,16,15820,41076,49155,0,0,0,1.000,1.000,1.000,646,52,1,0.2795,0.1922,0.7248,0.0583
17000,1225,0.3771,9988.4,423,825,284,116,21,112,69,12527,35421,44811,0,0,0,1.000,1.000,1.000,568,95,9,0.5597,0.1013,0.8175,0.0402
18000,3184,0.3587,19039.8,289,1246,1020,918,108,143,179,9299,26883,36953,0,0,0,1.000,1.000,1.000,896,455,193,0.5774,0.0761,0.7263,0.0362
19000,4341,0.3359,23209.1,250,1630,1514,1197,126,182,209,8390,22685,33021,0,0,0,1.000,1.000,1.000,1182,576,222,0.5732,0.0797,0.6989,0.0359
20000,5774,0.3628,27789.9,232,2039,2068,1667,160,174,242,7973,18545,28323,0,0,0,1.000,1.000,1.000,1415,790,261,0.5569,0.0823,0.6671,0.0363
21000,6545,0.3447,30553.4,226,2211,2392,1942,180,190,231,7480,15801,23960,0,0,0,1.000,1.000,1.000,1546,871,275,0.5614,0.0904,0.6621,0.0346
22000,6834,0.3355,29425.7,201,2328,2410,2096,184,226,233,6211,12496,20334,0,0,0,1.000,1.000,1.000,1625,872,299,0.6415,0.0738,0.7237,0.0309
23000,6900,0.3926,35411.4,239,2110,2405,2385,184,169,229,6163,10690,16447,0,0,0,1.000,1.000,1.000,1481,900,337,0.6166,0.0691,0.6804,0.0304
24000,6798,0.4544,42570.8,309,2371,2275,2152,180,190,246,9075,11108,15118,0,0,0,1.000,1.000,1.000,1703,774,305,0.5360,0.0929,0.6011,0.0346
25000,6694,0.4780,46587.6,420,2223,2315,2156,192,175,244,8643,10953,13945,0,0,0,1.000,1.000,1.000,1603,782,292,0.4944,0.0857,0.5595,0.0363
26000,6288,0.4994,47695.0,451,2122,2142,2024,165,147,229,9345,11147,13898,0,0,0,1.000,1.000,1.000,1475,723,282,0.4965,0.0997,0.5612,0.0369
27000,6002,0.5192,49480.7,509,2010,2095,1897,152,147,200,10337,12340,13468,0,0,0,1.000,1.000,1.000,1434,749,250,0.4738,0.1000,0.5405,0.0378
28000,5988,0.5080,50518.3,558,2013,2035,1940,173,123,192,10309,12524,14019,0,0,0,1.000,1.000,1.000,1442,743,241,0.4646,0.0981,0.5291,0.0383
29000,5746,0.5178,49375.4,605,2023,1953,1770,185,143,192,11484,14074,15910,0,0,0,1.000,1.000,1.000,1389,681,232,0.4399,0.1095,0.5201,0.0404
30000,5312,0.5275,44680.0,615,1885,1779,1648,146,144,188,12616,15849,18704,0,0,0,1.000,1.000,1.000,1332,633,229,0.4503,0.1005,0.5425,0.0394
31000,4969,0.5013,41075.9,594,1789,1712,1468,129,142,203,12397,18227,22063,0,0,0,1.000,1.000,1.000,1289,584,274,0.4499,0.0980,0.5656,0.0388
32000,3877,0.4903,33749.3,636,1660,1234,983,126,133,161,12333,22458,27940,0,0,0,1.000,1.000,1.000,1179,451,179,0.4990,0.0987,0.6323,0.0388
33000,2621,0.5288,24827.0,737,1323,789,509,107,138,121,12808,28952,35159,0,0,0,1.000,1.000,1.000,949,310,70,0.5165,0.1207,0.7064,0.0401
34000,1787,0.5518,19229.8,829,1028,416,343,80,99,83,13557,34665,41546,0,0,0,1.000,1.000,1.000,681,138,82,0.3578,0.1757,0.6802,0.0476
35000,1244,0.5402,12770.9,894,915,211,118,46,78,52,14807,40124,47660,0,0,0,1.000,1.000,1.000,680,89,16,0.2106,0.2126,0.5505,0.0586
36000,1126,0.5080,10418.0,700,957,128,41,33,65,24,14546,41372,49975,0,0,0,1.000,1.000,1.000,690,42,3,0.2661,0.2035,0.6781,0.0610
37000,1381,0.4374,13264.7,629,1011,268,102,41,107,45,10796,35198,45712,0,0,0,1.000,1.000,1.000,753,106,23,0.5436,0.1116,0.8016,0.0424
38000,3148,0.4057,25704.3,436,1187,1117,844,61,136,151,6896,26242,38071,0,0,0,1.000,1.000,1.000,839,476,180,0.5442,0.0949,0.6898,0.0380
39000,4531,0.4566,36952.3,460,1691,1644,1196,129,176,199,5679,19928,32806,0,0,0,1.000,1.000,1.000,1226,638,203,0.4877,0.0955,0.6085,0.0400
40000,5280,0.4695,45909.5,534,1841,1896,1543,162,175,205,4628,14122,26984,0,0,0,1.000,1.000,1.000,1319,708,257,0.4799,0.0938,0.5740,0.0391
41000,6191,0.4902,54121.4,586,2054,2248,1889,166,199,217,4411,10380,21614,0,0,0,1.000,1.000,1.000,1435,812,270,0.4466,0.1086,0.5271,0.0398
42000,6472,0.5178,62350.3,658,2207,2261,2004,179,174,214,4333,7982,17048,0,0,0,1.000,1.000,1.000,1588,798,270,0.4283,0.1065,0.4979,0.0416
43000,6738,0.5252,68408.2,742,2232,2293,2213,180,146,231,4642,5419,12341,0,0,0,1.000,1.000,1.000,1593,810,301,0.4235,0.1121,0.4907,0.0419
44000,6962,0.5243,72625.1,786,2365,2369,2228,189,158,217,4770,5299,9564,0,0,0,1.000,1.000,1.000,1656,852,288,0.4025,0.1172,0.4733,0.0434
45000,6875,0.5225,74764.1,853,2337,2386,2152,175,184,214,4229,4451,8178,0,0,0,1.000,1.000,1.000,1609,804,256,0.4246,0.1139,0.4895,0.0429
46000,6766,0.5211,75683.6,896,2241,2361,2164,183,172,196,3988,4207,7733,0,0,0,1.000,1.000,1.000,1567,844,276,0.4225,0.1173,0.4909,0.0433
47000,6834,0.5026,78216.1,903,2292,2343,2199,177,174,157,3439,3777,7124,0,0,0,1.000,1.000,1.000,1586,775,264,0.4184,0.1138,0.4974,0.0436
48000,6647,0.5058,77017.0,936,2299,2238,2110,168,145,171,3076,3625,7542,0,0,0,1.000,1.000,1.000,1591,751,254,0.4370,0.1164,0.5118,0.0425
49000,6637,0.5114,75319.5,924,2275,2308,2054,178,160,209,3617,4917,10002,0,0,0,1.000,1.000,1.000,1605,761,300,0.4173,0.1122,0.5080,0.0431
50000,6049,0.5143,72248.3,988,2125,2128,1796,146,165,205,3481,5764,11627,0,0,0,1.000,1.000,1.000,1483,748,257,0.4520,0.1047,0.5427,0.0405
51000,5556,0.5247,65812.3,995,2074,1898,1584,148,155,170,4311,9091,17090,0,0,0,1.000,1.000,1.000,1434,690,235,0.4489,0.0988,0.5690,0.0430
52000,4467,0.5413,52732.7,1060,1895,1533,1039,142,150,155,6258,16143,25746,0,0,0,1.000,1.000,1.000,1339,631,185,0.4776,0.1099,0.6232,0.0441
53000,3131,0.5398,38602.1,1141,1572,906,653,109,136,135,8156,24432,34622,0,0,0,1.000,1.000,1.000,1126,367,109,0.4768,0.1370,0.6898,0.0471
54000,1920,0.5380,24046.2,1243,1270,380,270,68,93,64,10530,32494,42903,0,0,0,1.000,1.000,1.000,915,136,47,0.3672,0.1551,0.7028,0.0502
55000,1247,0.5445,15142.2,1179,975,203,69,41,74,28,11891,38236,48665,0,0,0,1.000,1.000,1.000,694,85,14,0.2114,0.1818,0.5843,0.0545
56000,1133,0.4837,12583.3,950,983,114,36,20,69,21,11703,39084,50254,0,0,0,1.000,1.000,1.000,689,49,3,0.3134,0.1652,0.6971,0.0556
57000,1237,0.4357,13994.7,817,920,226,91,34,87,29,8518,33198,45758,0,0,0,1.000,1.000,1.000,664,97,28,0.6572,0.0802,0.8523,0.0378
58000,3306,0.3966,29543.6,487,1237,1186,883,84,140,147,4556,23768,37166,0,0,0,1.000,1.000,1.000,832,547,140,0.5773,0.0699,0.6972,0.0377
59000,4752,0.4455,45665.9,536,1821,1735,1196,133,156,189,3102,16020,31343,0,0,0,1.000,1.000,1.000,1286,585,204,0.4946,0.0926,0.6240,0.0403
60000,5778,0.4507,62315.8,664,1856,2154,1768,178,172,228,1843,7634,22080,0,0,0,1.000,1.000,1.000,1324,782,284,0.4692,0.1000,0.5731,0.0402
61000,6128,0.4860,75124.2,842,1942,2229,1957,168,177,258,1862,4288,14290,0,0,0,1.000,1.000,1.000,1379,773,324,0.4390,0.1131,0.5383,0.0428
62000,6474,0.4978,83124.8,970,2159,2192,2123,163,152,245,2161,3010,8022,0,0,0,1.000,1.000,1.000,1496,763,311,0.4077,0.1196,0.5074,0.0448
63000,6457,0.4985,85837.8,1083,2079,2236,2142,163,151,224,1922,2432,6071,0,0,0,1.000,1.000,1.000,1470,743,287,0.4077,0.1246,0.5068,0.0460
64000,6424,0.5146,88020.2,1114,2129,2194,2101,174,159,210,2083,2361,4804,0,0,0,1.000,1.000,1.000,1461,725,249,0.4037,0.1213,0.5029,0.0485
65000,6325,0.5028,88882.6,1138,2099,2132,2094,166,159,173,1893,2271,4162,0,0,0,1.000,1.000,1.000,1481,689,262,0.4047,0.1211,0.5065,0.0484
66000,6265,0.5133,88583.6,1160,2109,2094,2062,140,171,186,1932,2208,4666,0,0,0,1.000,1.000,1.000,1475,681,249,0.3979,0.1267,0.4978,0.0469
67000,6279,0.5022,86710.1,1166,2089,2192,1998,143,180,186,1979,2494,4728,0,0,0,1.000,1.000,1.000,1463,745,260,0.4167,0.1089,0.5092,0.0442
68000,6166,0.5203,86596.9,1159,2066,2106,1994,161,184,197,2040,2607,5896,0,0,0,1.000,1.000,1.000,1449,702,256,0.4120,0.1210,0.5121,0.0469
69000,6214,0.5061,85013.6,1127,2144,2085,1985,142,163,193,2478,2868,6419,0,0,0,1.000,1.000,1.000,1523,726,273,0.4069,0.1228,0.5121,0.0466
70000,5961,0.5034,81061.1,1130,2072,2012,1877,146,147,195,2991,4290,9184,0,0,0,1.000,1.000,1.000,1466,686,259,0.4135,0.1210,0.5327,0.0462
71000,5472,0.5055,74870.4,1138,2066,1832,1574,167,145,162,4189,7146,13982,0,0,0,1.000,1.000,1.000,1437,668,251,0.4066,0.1225,0.5510,0.0476
72000,4420,0.5090,61766.9,1238,1843,1483,1094,117,137,145,5401,13790,21967,0,0,0,1.000,1.000,1.000,1328,563,188,0.4277,0.1068,0.6052,0.0484
73000,3105,0.5311,44490.6,1307,1527,920,658,115,111,116,8587,23384,32233,0,0,0,1.000,1.000,1.000,1084,336,115,0.4013,0.1520,0.6559,0.0524
74000,1930,0.5487,27896.2,1474,1230,446,254,91,88,81,11523,32562,41689,0,0,0,1.000,1.000,1.000,884,185,43,0.3011,0.1787,0.6904,0.0572
75000,1201,0.5529,18005.3,1480,950,165,86,68,62,39,12967,38356,47880,0,0,0,1.000,1.000,1.000,687,81,10,0.1926,0.2093,0.6036,0.0633
76000,1062,0.5122,15197.8,1263,894,134,34,43,68,17,12437,39360,49668,0,0,0,1.000,1.000,1.000,636,48,7,0.2646,0.1725,0.7180,0.0622
77000,1277,0.4150,17013.9,979,981,248,48,38,86,33,9204,33185,45015,0,0,0,1.000,1.000,1.000,698,93,4,0.5964,0.0866,0.8200,0.0409
78000,3113,0.4019,33112.0,585,1138,1149,826,66,149,106,4872,23059,36021,0,0,0,1.000,1.000,1.000,812,466,183,0.5187,0.0848,0.6688,0.0401
79000,4237,0.4371,49852.6,641,1558,1540,1139,103,141,150,3267,15553,29382,0,0,0,1.000,1.000,1.000,1108,599,190,0.4591,0.1058,0.6010,0.0435
80000,4931,0.4754,69469.8,813,1529,1839,1563,123,156,193,1792,7995,19235,0,0,0,1.000,1.000,1.000,1088,629,235,0.4138,0.1105,0.5358,0.0450
81000,5250,0.4962,83220.1,1038,1655,1815,1780,119,151,203,1568,3962,9868,0,0,0,1.000,1.000,1.000,1150,615,236,0.3906,0.1333,0.5045,0.0476
82000,5265,0.5041,90661.1,1268,1796,1761,1708,138,144,190,1683,2580,5218,0,0,0,1.000,1.000,1.000,1257,606,202,0.3790,0.1312,0.4942,0.0497
83000,5352,0.5028,91728.6,1378,1761,1818,1773,146,145,187,1616,2244,3849,0,0,0,1.000,1.000,1.000,1266,618,211,0.3738,0.1260,0.4901,0.0504
84000,5426,0.5022,91721.9,1380,1843,1855,1728,153,135,188,1836,2618,3680,0,0,0,1.000,1.000,1.000,1311,659,205,0.3630,0.1283,0.4841,0.0517
85000,5514,0.5062,91540.3,1346,1829,1852,1833,155,137,163,1658,2352,4040,0,0,0,1.000,1.000,1.000,1286,613,245,0.3671,0.1379,0.4887,0.0520
86000,5599,0.4990,91889.4,1320,1925,1869,1805,147,152,174,1885,2630,3742,0,0,0,1.000,1.000,1.000,1361,636,238,0.3537,0.1420,0.4708,0.0524
87000,5511,0.5023,92770.7,1344,1835,1879,1797,139,141,172,1804,2731,4090,0,0,0,1.000,1.000,1.000,1284,641,218,0.3370,0.1323,0.4709,0.0523
88000,5524,0.4958,92354.2,1373,1873,1877,1774,155,153,173,1962,2799,4103,0,0,0,1.000,1.000,1.000,1293,641,207,0.3478,0.1321,0.4700,0.0528
89000,5392,0.4902,91127.8,1361,1830,1803,1759,169,124,193,2083,3020,5081,0,0,0,1.000,1.000,1.000,1297,601,218,0.3549,0.1384,0.4905,0.0503
90000,5313,0.5020,87875.0,1360,1877,1791,1645,166,136,176,2408,3899,6941,0,0,0,1.000,1.000,1.000,1334,628,219,0.3636,0.1277,0.5054,0.0502
91000,5011,0.5087,82446.1,1363,1765,1726,1520,154,138,160,3018,6331,11001,0,0,0,1.000,1.000,1.000,1264,592,223,0.3585,0.1312,0.5170,0.0508
92000,4142,0.5442,69724.4,1482,1688,1382,1072,132,136,135,4940,12530,19054,0,0,0,1.000,1.000,1.000,1199,510,181,0.3633,0.1350,0.5679,0.0539
93000,3077,0.5583,50988.6,1594,1480,865,732,115,105,114,8226,22126,29247,0,0,0,1.000,1.000,1.000,1053,337,138,0.3541,0.1478,0.6236,0.0579
94000,2031,0.5682,33683.0,1682,1250,465,316,93,78,75,11297,31377,39425,0,0,0,1.000,1.000,1.000,910,195,50,0.2429,0.2165,0.6565,0.0662
95000,1376,0.5770,22436.0,1663,1038,214,124,55,64,46,13181,38387,47255,0,0,0,1.000,1.000,1.000,768,81,11,0.1463,0.2643,0.5583,0.0805
96000,1101,0.4986,17168.6,1394,949,114,38,36,56,22,12915,39989,49902,0,0,0,1.000,1.000,1.000,649,44,7,0.2245,0.1987,0.7463,0.0743
97000,1287,0.4491,19189.7,1116,987,257,43,23,91,28,9584,33446,44835,0,0,0,1.000,1.000,1.000,710,122,5,0.5154,0.1000,0.8033,0.0447
98000,3029,0.3760,34934.1,627,1183,1040,806,73,135,106,5030,22389,35471,0,0,0,1.000,1.000,1.000,836,412,190,0.5074,0.0802,0.6509,0.0413
99000,3994,0.4424,54456.6,736,1458,1462,1074,108,138,140,3162,14356,27893,0,0,0,1.000,1.000,1.000,1016,552,175,0.4229,0.1115,0.5719,0.0468
100000,4670,0.4636,74738.0,927,1460,1731,1479,145,159,173,1609,6076,18240,0,0,0,1.000,1.000,1.000,1039,628,224,0.3771,0.1259,0.5082,0.0484
