step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,3015,0.6206,43452.3,596,1007,1093,915,5,12,2,14854,14351,13472,0,0,0,1.000,1.000,1.000,733,243,12,0.4589,0.0762,0.4817,0.0391
2000,3173,0.6656,73557.1,1009,1112,1123,938,19,15,8,7696,7081,6910,0,0,0,1.000,1.000,1.000,759,221,11,0.3862,0.1047,0.4186,0.0498
3000,3608,0.6009,83861.8,1163,1261,1186,1161,45,51,19,4714,3970,4405,0,0,0,1.000,1.000,1.000,926,241,17,0.3785,0.1172,0.4280,0.0640
4000,4015,0.5193,76361.8,1032,1448,1333,1234,61,64,65,5406,6770,6033,0,0,0,1.000,1.000,1.000,1037,308,27,0.3913,0.1241,0.4558,0.0694
5000,4439,0.4665,63721.2,772,1543,1475,1421,129,72,91,7805,8146,9391,0,0,0,1.000,1.000,1.000,1112,301,29,0.4254,0.1218,0.4856,0.0590
6000,4868,0.4454,54322.5,606,1755,1596,1517,125,140,111,9383,9528,10049,0,0,0,1.000,1.000,1.000,1277,329,33,0.4661,0.1058,0.5282,0.0561
7000,5211,0.4017,45993.0,463,1660,1783,1768,169,148,107,9640,10037,11017,0,0,0,1.000,1.000,1.000,1227,382,26,0.5328,0.1038,0.5988,0.0441
8000,6348,0.3187,40858.5,323,2121,2085,2142,212,191,150,10406,9728,10202,0,0,0,1.000,1.000,1.000,1555,455,45,0.5515,0.1080,0.6348,0.0417
9000,6822,0.3094,37128.9,273,2398,2253,2171,211,221,185,10683,9984,9372,0,0,0,1.000,1.000,1.000,1725,448,49,0.5809,0.0989,0.6771,0.0393
10000,6870,0.3100,34623.4,244,2427,2311,2132,221,199,184,9954,10031,10777,0,0,0,1.000,1.000,1.000,1780,467,41,0.6057,0.0851,0.6958,0.0357
11000,7570,0.3129,30154.2,189,2592,2547,2431,244,285,246,11721,12785,15202,0,0,0,1.000,1.000,1.000,1896,594,63,0.6052,0.0838,0.7117,0.0341
12000,6378,0.3340,24988.9,183,2609,2033,1736,266,198,203,12818,15160,18370,0,0,0,1.000,1.000,1.000,1943,455,44,0.6351,0.0862,0.7400,0.0310
13000,4612,0.3686,19241.2,206,2220,1519,873,158,236,162,12781,19861,25712,0,0,0,1.000,1.000,1.000,1638,339,16,0.6547,0.0975,0.7657,0.0295
14000,3205,0.4437,16137.8,262,1670,1029,506,107,173,116,10473,24191,35269,0,0,0,1.000,1.000,1.000,1206,242,10,0.5776,0.1123,0.7369,0.0324
15000,2728,0.4413,15573.7,301,1818,677,233,95,207,82,9844,28051,44640,0,0,0,1.000,1.000,1.000,1346,220,8,0.3234,0.1454,0.5988,0.0415
16000,2658,0.4195,14858.4,294,1893,694,71,98,225,55,7166,27538,48942,0,0,0,1.000,1.000,1.000,1442,165,3,0.5096,0.1283,0.7741,0.0404
17000,2943,0.4336,18653.3,319,1691,934,318,111,202,118,3747,19867,42781,0,0,0,1.000,1.000,1.000,1287,250,7,0.6847,0.1010,0.7789,0.0299
18000,4892,0.4168,30932.7,317,1679,1775,1438,196,195,174,2500,12908,34361,0,0,0,1.000,1.000,1.000,1182,435,28,0.6034,0.0792,0.6769,0.0303
19000,6114,0.4820,46515.2,413,2076,2145,1893,214,218,191,2957,8661,25614,0,0,0,1.000,1.000,1.000,1516,480,38,0.5181,0.0893,0.5784,0.0343
20000,6297,0.4953,54571.2,566,1908,2297,2092,221,196,202,2463,6571,17214,0,0,0,1.000,1.000,1.000,1349,519,44,0.5069,0.0856,0.5571,0.0344
21000,6913,0.5184,61995.2,645,2321,2267,2325,233,183,202,3951,5215,12172,0,0,0,1.000,1.000,1.000,1647,457,52,0.4717,0.0915,0.5173,0.0383
22000,7076,0.5386,69756.0,747,2471,2330,2275,233,194,176,4063,4401,7975,0,0,0,1.000,1.000,1.000,1799,497,42,0.4469,0.1015,0.4917,0.0423
23000,7067,0.5451,74418.8,794,2401,2351,2315,228,191,168,2960,3514,6318,0,0,0,1.000,1.000,1.000,1734,518,48,0.4480,0.0997,0.4941,0.0427
24000,6711,0.5634,75912.6,883,2231,2235,2245,199,186,153,2654,2910,5578,0,0,0,1.000,1.000,1.000,1612,484,45,0.4509,0.0992,0.4986,0.0426
25000,6949,0.5494,77884.6,876,2420,2273,2256,188,163,137,3038,2906,4268,0,0,0,1.000,1.000,1.000,1716,493,44,0.4456,0.1068,0.4930,0.0440
26000,7097,0.5449,76999.0,874,2351,2330,2416,209,172,145,3085,3251,5346,0,0,0,1.000,1.000,1.000,1709,524,57,0.4260,0.1065,0.4780,0.0450
27000,6848,0.5584,76734.0,895,2315,2303,2230,207,190,147,2771,2990,5096,0,0,0,1.000,1.000,1.000,1685,482,45,0.4423,0.0957,0.4904,0.0430
28000,6613,0.5692,75721.4,922,2264,2155,2194,197,195,136,3102,3482,5448,0,0,0,1.000,1.000,1.000,1590,425,41,0.4439,0.1028,0.4925,0.0423
29000,7046,0.5359,74853.9,874,2455,2259,2332,204,211,141,3996,4919,6537,0,0,0,1.000,1.000,1.000,1738,484,50,0.4099,0.1149,0.4693,0.0448
30000,6926,0.5214,71418.1,839,2368,2340,2218,217,174,142,4250,5511,7754,0,0,0,1.000,1.000,1.000,1635,430,45,0.4247,0.1003,0.4838,0.0414
31000,6485,0.5593,67611.5,841,2330,2174,1981,188,179,155,4809,7258,11752,0,0,0,1.000,1.000,1.000,1636,462,24,0.4218,0.1237,0.4879,0.0415
32000,5671,0.5325,59942.6,870,2214,1852,1605,188,188,147,5154,9750,17737,0,0,0,1.000,1.000,1.000,1568,378,43,0.4445,0.1249,0.5377,0.0406
33000,4328,0.5596,46897.7,951,2033,1330,965,161,171,125,5283,15353,28347,0,0,0,1.000,1.000,1.000,1505,325,25,0.4765,0.1283,0.6058,0.0397
34000,3330,0.5414,35788.9,986,1915,941,474,157,162,106,4854,20982,39797,0,0,0,1.000,1.000,1.000,1372,265,18,0.4329,0.1742,0.6546,0.0439
35000,2423,0.5522,24971.0,958,1579,702,142,124,164,45,5103,26304,50185,0,0,0,1.000,1.000,1.000,1184,180,6,0.2741,0.1770,0.5950,0.0488
36000,2201,0.5048,21488.4,794,1522,627,52,104,157,28,4414,25607,52857,0,0,0,1.000,1.000,1.000,1135,222,3,0.4691,0.1569,0.7514,0.0457
37000,2655,0.5024,26829.4,698,1466,1006,183,118,180,62,2781,18182,44910,0,0,0,1.000,1.000,1.000,1037,284,9,0.6348,0.1177,0.7330,0.0339
38000,5210,0.4589,45120.2,526,1688,1774,1748,133,194,146,2097,11515,35996,0,0,0,1.000,1.000,1.000,1174,385,28,0.4635,0.1039,0.5544,0.0411
39000,6253,0.4903,58055.0,607,2130,2220,1903,178,194,149,2741,7995,25370,0,0,0,1.000,1.000,1.000,1512,474,50,0.4176,0.1064,0.4948,0.0435
40000,6597,0.4904,68233.1,745,2216,2217,2164,183,197,184,2729,5347,16662,0,0,0,1.000,1.000,1.000,1626,479,44,0.3980,0.1273,0.4686,0.0451
41000,6955,0.5334,79008.9,860,2369,2166,2420,206,188,180,3290,3981,10284,0,0,0,1.000,1.000,1.000,1679,440,52,0.3606,0.1443,0.4324,0.0492
42000,6799,0.5489,84313.2,990,2252,2267,2280,204,188,153,2904,3655,6713,0,0,0,1.000,1.000,1.000,1647,475,47,0.3488,0.1501,0.4213,0.0518
43000,6725,0.5402,90007.3,1085,2310,2191,2224,189,191,147,2679,2885,4810,0,0,0,1.000,1.000,1.000,1642,449,42,0.3268,0.1609,0.4211,0.0558
44000,6662,0.5356,94371.2,1146,2296,2111,2255,208,185,146,2138,2527,4259,0,0,0,1.000,1.000,1.000,1625,447,36,0.2965,0.1957,0.4063,0.0594
45000,6263,0.5237,95353.9,1244,2213,2086,1964,191,183,150,1771,2287,3270,0,0,0,1.000,1.000,1.000,1570,445,41,0.3062,0.1627,0.4279,0.0575
46000,6319,0.5294,97768.7,1266,2142,2097,2080,202,182,142,1741,2224,3371,0,0,0,1.000,1.000,1.000,1508,425,36,0.2785,0.1692,0.4115,0.0598
47000,6183,0.5271,98318.1,1308,2061,2049,2073,189,180,142,1749,2307,3437,0,0,0,1.000,1.000,1.000,1478,421,42,0.2728,0.1930,0.4136,0.0625
48000,5954,0.5045,99388.1,1369,1993,1993,1968,193,187,160,1562,2212,3334,0,0,0,1.000,1.000,1.000,1418,404,50,0.2686,0.1743,0.4272,0.0608
