step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4743,0.00,135.18,39.16,4068,2,0,0,1.00,1.00,1.00,1,1,1,41.3,6.411,1,2.000,0.984,4,1.000,12,18.04,1.25,0,0.0000,0.496,0.0000,3684,1.0000
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,4668,0.00,139.58,58.43,5850,1,1,0,1.00,1.00,1.00,1,2,2,36.3,7.139,2,2.000,0.978,4,1.000,10,9.10,-2.50,0,0.0281,0.624,0.0000,3451,1.0000
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,4617,0.00,100.93,117.20,5959,2,1,0,1.00,1.00,1.00,1,1,2,40.0,15.726,2,2.000,0.968,4,1.000,12,12.49,4.25,0,0.0000,0.000,0.0000,3401,1.0000
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,4600,0.00,116.10,106.47,4711,0,1,0,1.00,1.00,1.00,1,2,1,24.5,6.000,2,2.000,0.952,4,1.000,13,23.63,20.50,0,0.0000,0.000,0.0000,3537,1.0000
100000,8.00,16,0,1,0,3,0,1.00,4,0.125,4586,0.04,140.12,24.83,6023,0,0,0,1.00,1.00,1.00,2,4,2,24.8,10.253,4,2.000,0.978,4,1.000,11,4.65,-2.75,0,0.0000,0.558,0.0000,3427,1.0000
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,4552,0.00,120.72,49.46,6023,1,0,0,1.00,1.00,1.00,1,2,1,33.0,6.339,2,2.000,0.978,4,1.000,12,12.91,11.00,0,0.0000,0.558,0.0000,3403,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4551,0.00,109.99,77.99,4068,1,1,0,1.00,1.00,1.00,1,1,1,33.9,4.790,1,2.000,0.983,4,1.000,9,20.36,-18.50,0,0.0000,0.324,0.0000,3490,1.0000
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,4548,0.00,136.41,40.31,4068,0,0,0,1.00,1.00,1.00,1,2,3,19.7,8.795,4,2.000,0.981,4,1.000,11,4.80,3.75,0,0.0000,0.216,0.0000,3413,1.0000
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,4543,0.00,134.05,44.46,5850,1,0,0,1.00,1.00,1.00,2,3,2,27.7,15.532,3,2.000,0.978,4,1.000,11,7.27,7.25,0,0.0281,0.624,0.0000,3460,1.0000
100000,10.00,16,0,5,0,0,0,1.00,6,0.500,4515,0.00,108.78,75.53,5673,1,0,0,1.00,1.00,1.00,4,2,3,34.8,13.582,5,2.000,0.986,4,1.000,8,18.58,17.75,0,0.0000,0.000,0.0000,3266,1.0000
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,4483,0.00,130.28,50.25,5664,2,0,0,1.00,1.00,1.00,1,2,2,39.4,12.373,2,2.000,0.965,4,1.000,9,37.27,-37.00,0,0.0000,0.000,0.0000,3505,1.0000
100000,14.00,16,0,4,0,3,0,1.00,0,0.286,4456,0.00,105.36,93.70,5899,2,1,0,1.00,1.00,1.00,3,4,4,44.9,32.096,7,2.000,0.989,4,1.000,9,51.00,-46.25,0,0.0276,0.000,0.0000,3269,1.0000
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,4426,0.00,111.92,121.36,2228,1,0,0,1.00,1.00,1.00,2,3,2,35.6,15.551,3,2.000,0.973,4,1.000,13,36.07,-36.00,0,0.0000,0.000,0.0000,3499,1.0000
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,4384,0.00,126.05,77.53,3438,1,1,0,1.00,1.00,1.00,2,2,2,37.9,10.789,2,2.000,0.967,4,1.000,11,22.03,-3.50,0,0.0000,0.000,0.0000,3391,1.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,4373,0.14,131.71,32.73,6023,0,0,0,1.00,1.00,1.00,1,1,2,24.8,10.164,2,2.000,0.980,4,1.000,8,4.25,-2.00,0,0.0000,0.238,0.0000,3294,1.0000
100000,10.00,16,0,4,0,1,0,1.00,2,0.400,4348,0.00,73.77,95.47,5959,1,0,0,1.00,1.00,1.00,3,3,4,31.0,2.998,5,2.000,0.968,4,1.000,10,6.86,-1.25,0,0.0000,0.000,0.0000,3174,1.0000
100000,12.00,16,0,3,0,3,0,1.00,0,0.250,4342,0.00,82.46,163.63,5959,1,1,0,1.00,1.00,1.00,2,4,4,38.8,44.405,6,2.000,0.968,4,1.000,8,12.50,-0.25,0,0.0000,0.000,0.0000,3218,1.0000
100000,12.00,16,0,3,0,3,0,1.00,2,0.250,4338,0.00,109.01,58.53,5673,1,0,0,1.00,1.00,1.00,2,3,4,28.6,25.350,6,2.000,0.972,4,1.000,10,11.03,-6.00,0,0.0000,0.261,0.0000,3284,1.0000
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,4303,0.00,101.09,45.50,5918,0,0,0,1.00,1.00,1.00,1,1,2,24.6,1.000,2,2.000,0.920,4,1.000,11,38.68,3.75,0,0.0000,0.862,0.0000,3177,1.0000
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,4288,0.00,132.48,38.97,6023,1,0,0,1.00,1.00,1.00,2,3,2,35.1,11.266,3,2.000,0.983,4,1.000,12,17.00,-17.00,0,0.0000,0.538,0.0000,3316,1.0000
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,4267,0.00,98.01,47.10,2228,0,0,0,1.00,1.00,1.00,1,2,1,15.5,0.082,2,2.000,0.996,4,1.000,12,11.93,-6.50,0,0.0000,0.000,0.0000,3205,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4232,0.00,66.80,87.75,5856,0,0,0,1.00,1.00,1.00,1,1,1,21.6,1.640,1,2.000,0.950,4,1.000,13,3.75,3.00,0,0.0000,0.000,0.0000,3350,1.0000
100000,8.00,16,0,0,0,4,0,1.00,4,0.000,4225,0.28,116.45,42.57,2228,0,0,0,1.00,1.00,1.00,2,2,4,22.2,23.036,4,2.000,0.996,4,1.000,10,4.59,2.25,0,0.0000,0.000,0.0000,3307,1.0000
100000,8.00,16,0,0,0,4,0,1.00,8,0.000,4223,0.00,123.72,89.92,2228,1,1,0,1.00,1.00,1.00,1,2,2,30.9,30.897,4,2.000,0.996,4,1.000,9,12.37,1.75,0,0.0000,0.000,0.0000,3148,1.0000
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,4211,0.00,118.75,20.96,5674,1,1,0,1.00,1.00,1.00,2,3,3,37.3,2.000,5,2.000,0.990,4,1.000,10,15.88,13.25,0,0.0000,0.000,0.0000,3093,1.0000
100000,10.00,16,0,4,0,1,0,1.00,4,0.400,4209,0.00,67.49,67.21,4712,1,0,0,1.00,1.00,1.00,2,3,3,35.1,11.077,5,2.000,0.986,4,1.000,8,26.41,25.25,0,0.0000,0.000,0.0000,3069,1.0000
100000,4.00,16,0,2,0,0,0,1.00,8,0.500,4194,0.00,133.50,82.53,2228,0,0,0,1.00,1.00,1.00,2,2,2,3.2,12.905,2,2.000,0.982,4,1.000,10,44.12,29.00,0,0.0000,0.019,0.0000,3164,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4147,0.00,91.60,73.00,4779,0,0,0,1.00,1.00,1.00,1,1,1,16.0,0.777,1,2.000,0.979,4,1.000,10,16.97,12.25,0,0.0000,0.000,0.0000,3123,1.0000
100000,16.00,16,0,2,0,6,0,1.00,0,0.125,4135,0.00,124.97,25.23,5674,1,1,0,1.00,1.00,1.00,2,4,4,35.9,9.158,8,2.000,0.990,4,1.000,8,13.60,13.00,0,0.0000,0.000,0.0000,2997,1.0000
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,4117,0.94,100.48,52.51,6023,1,1,0,1.00,1.00,1.00,3,4,4,29.5,26.592,11,2.000,0.848,4,1.000,4,14.51,9.75,0,0.0000,0.000,0.0000,2955,0.8528
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,4111,0.00,133.07,25.83,5829,0,2,0,1.00,1.00,1.00,2,2,2,24.0,9.194,3,2.000,0.993,4,1.000,9,18.55,4.50,0,0.0000,0.000,0.0000,3070,1.0000
100000,12.00,16,0,1,0,5,0,1.00,2,0.083,4089,0.00,103.32,68.44,2228,0,0,0,1.00,1.00,1.00,2,4,3,23.9,4.285,6,2.000,0.994,4,1.000,8,2.92,1.50,0,0.0000,0.003,0.0000,3008,1.0000
100000,12.00,16,0,4,0,2,0,1.00,0,0.333,4059,0.00,86.85,82.43,2228,1,0,0,1.00,1.00,1.00,3,4,4,29.8,17.938,6,2.000,0.973,4,1.000,8,16.45,-11.25,0,0.0000,0.000,0.0000,2945,1.0000
100000,14.00,16,0,3,0,4,0,1.00,0,0.214,4053,3.05,119.20,30.90,5829,2,2,0,1.00,1.00,1.00,1,4,4,44.2,37.845,7,2.000,0.993,4,1.000,9,11.63,-5.50,0,0.0000,0.000,0.0000,2984,1.0000
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,4038,0.00,97.85,126.90,5898,1,0,0,1.00,1.00,1.00,4,4,4,33.9,45.444,9,2.000,0.992,4,1.000,5,11.42,-10.50,0,0.0000,0.000,0.0000,3034,0.9428
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,4026,0.00,97.04,149.79,2228,0,0,0,1.00,1.00,1.00,4,4,4,20.3,57.612,11,2.000,0.973,4,1.000,5,7.63,6.50,0,0.0000,0.000,0.0000,2891,0.8528
100000,16.00,16,0,5,0,3,0,1.00,0,0.312,4019,0.00,87.89,58.18,2228,0,0,0,1.00,1.00,1.00,2,4,4,14.9,14.912,8,2.000,0.980,4,1.000,7,10.06,-8.25,0,0.0000,0.021,0.0000,3002,1.0000
100000,16.00,16,0,3,0,5,0,1.00,0,0.188,4015,2.52,108.85,40.69,4068,1,1,0,1.00,1.00,1.00,3,4,4,28.6,16.576,8,2.000,0.901,4,1.000,8,3.02,-2.75,0,0.0088,0.000,0.0000,2979,1.0000
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,4013,0.00,114.00,26.58,5674,0,1,0,1.00,1.00,1.00,1,4,4,23.1,35.343,12,2.000,0.989,4,1.000,4,20.03,17.50,0,0.0000,0.000,0.0000,2890,0.8165
100000,20.00,16,0,8,0,2,0,1.00,0,0.400,4008,0.00,90.59,49.15,5846,0,0,0,1.00,1.00,1.00,2,4,4,23.8,24.491,10,2.000,0.974,4,1.000,5,12.76,0.50,0,0.0000,0.301,0.0000,2979,0.8944
100000,22.00,16,0,6,0,5,0,1.00,0,0.273,4002,0.00,117.63,40.92,5843,0,0,0,1.00,1.00,1.00,4,4,4,14.8,30.778,11,2.000,0.986,4,1.000,5,22.30,-6.75,0,0.0000,0.000,0.0000,2884,0.8528
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,3991,0.00,99.28,21.03,5697,2,1,0,1.00,1.00,1.00,4,4,4,46.4,3.095,12,2.000,0.998,4,1.000,3,15.02,-0.75,0,0.0000,0.000,0.0000,2925,0.8165
100000,23.00,16,0,1,1,10,0,1.00,0,0.043,3988,3.70,122.87,14.69,5840,0,0,0,1.00,1.00,1.00,4,4,4,6.7,27.469,12,2.000,0.933,4,1.000,4,17.89,15.00,1,0.0000,0.000,0.0000,2978,0.8341
100000,12.00,16,0,2,0,4,0,1.00,4,0.167,3963,0.00,86.78,41.80,5843,0,0,0,1.00,1.00,1.00,2,3,3,24.0,17.167,6,2.000,0.989,4,1.000,8,8.63,1.50,0,0.0000,0.356,0.0000,2997,1.0000
100000,24.00,16,0,5,0,7,0,1.00,0,0.208,3959,1.28,72.61,63.29,5874,2,1,0,1.00,1.00,1.00,4,4,4,47.4,33.175,12,2.000,0.989,4,1.000,4,16.78,-1.00,0,0.0000,0.000,0.0000,2880,0.8165
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,3950,0.00,117.90,38.70,5845,1,1,0,1.00,1.00,1.00,2,3,3,26.7,28.453,5,2.000,0.960,4,1.000,11,1.25,-1.00,0,0.0000,0.000,0.0000,3068,1.0000
100000,20.00,16,0,2,0,8,0,1.00,0,0.100,3942,2.50,122.26,13.69,5829,1,2,0,1.00,1.00,1.00,2,4,4,27.7,25.901,10,2.000,0.993,4,1.000,4,12.19,5.75,0,0.0000,0.000,0.0000,2922,0.8944
100000,20.00,16,0,4,0,6,0,1.00,0,0.200,3933,0.08,107.35,36.99,5840,0,0,0,1.00,1.00,1.00,4,4,4,10.2,35.549,10,2.000,0.934,4,1.000,6,11.39,3.75,0,0.0000,0.000,0.0000,2856,0.8944
100000,20.00,16,0,3,0,7,0,1.00,0,0.150,3925,0.00,100.57,46.55,4068,0,0,0,1.00,1.00,1.00,4,4,4,23.9,15.323,10,2.000,0.985,4,1.000,6,5.90,4.75,0,0.0000,0.461,0.0000,2878,0.8944
100000,12.00,16,0,2,0,4,0,1.00,2,0.167,3909,-0.00,114.26,59.81,4068,1,1,0,1.00,1.00,1.00,2,3,4,28.3,21.854,6,2.000,0.985,4,1.000,10,2.55,2.50,0,0.0000,0.443,0.0000,2970,1.0000
100000,16.00,16,0,3,0,5,0,1.00,0,0.188,3904,0.00,118.76,120.44,5673,1,1,0,1.00,1.00,1.00,2,4,4,27.9,29.974,8,2.000,0.986,4,1.000,7,4.26,-3.25,0,0.0000,0.000,0.0000,2904,1.0000
100000,20.00,16,0,4,0,6,0,1.00,0,0.200,3903,1.59,100.68,40.06,5877,0,0,0,1.00,1.00,1.00,3,4,4,4.9,30.455,10,2.000,0.964,4,1.000,5,5.27,4.50,0,0.0000,0.000,0.0000,2884,0.8944
100000,20.00,16,0,5,0,5,0,1.00,0,0.250,3893,0.82,142.96,50.92,6023,1,1,0,1.00,1.00,1.00,2,4,4,26.4,67.643,10,2.000,0.889,4,1.000,5,6.49,-6.25,0,0.0000,0.000,0.0000,2865,0.8944
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,3888,0.09,105.18,125.34,3438,2,0,0,1.00,1.00,1.00,1,4,4,52.0,85.242,13,2.000,0.967,4,1.000,3,29.53,7.75,0,0.0000,0.000,0.0000,2776,0.7845
100000,16.00,16,0,4,0,4,0,1.00,0,0.250,3886,0.00,106.62,13.93,4068,0,0,0,1.00,1.00,1.00,4,4,4,19.7,3.073,8,2.000,0.979,4,1.000,8,22.51,22.50,0,0.0000,0.261,0.0000,2827,1.0000
100000,20.00,16,0,5,0,5,0,1.00,0,0.250,3883,0.00,88.89,27.06,6023,1,1,0,1.00,1.00,1.00,1,4,4,28.0,4.999,10,2.000,0.983,4,1.000,6,8.27,-0.50,0,0.0000,0.538,0.0000,2922,0.8944
100000,16.00,16,0,5,0,3,0,1.00,0,0.312,3881,0.00,92.89,39.37,5150,0,0,0,1.00,1.00,1.00,4,4,4,17.7,24.338,8,2.000,0.972,4,1.000,8,22.56,-6.00,0,0.0000,0.000,0.0000,2834,1.0000
100000,6.00,16,0,0,0,3,0,1.00,8,0.000,3860,1.17,95.13,74.57,6023,0,1,0,1.00,1.00,1.00,1,1,3,25.7,12.559,3,2.000,0.992,4,1.000,10,12.20,-8.50,0,0.0000,0.647,0.0000,2987,1.0000
100000,18.00,16,0,3,0,6,0,1.00,0,0.167,3854,0.00,89.29,22.35,5886,1,1,0,1.00,1.00,1.00,3,4,4,38.7,3.763,9,2.000,0.967,4,1.000,6,12.99,11.25,0,0.0000,0.595,0.0000,2954,0.9428
100000,20.00,16,0,5,0,5,0,1.00,0,0.250,3851,0.00,118.31,41.23,2228,2,2,0,1.00,1.00,1.00,4,4,4,46.9,56.403,10,2.000,0.990,4,1.000,5,8.87,-3.25,0,0.0000,0.000,0.0000,2834,0.8944
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,3845,0.00,88.02,122.69,4779,0,0,0,1.00,1.00,1.00,4,4,4,16.0,44.931,11,2.000,0.965,4,1.000,4,35.96,-34.75,0,0.0000,0.000,0.0000,2817,0.8528
100000,8.00,16,0,2,0,2,0,1.00,4,0.250,3837,1.09,69.80,79.96,3438,1,1,0,1.00,1.00,1.00,2,4,2,27.4,12.897,4,2.000,0.967,4,1.000,11,8.78,-8.25,0,0.0000,0.000,0.0000,2866,1.0000
100000,18.00,16,0,2,0,7,0,1.00,0,0.111,3837,0.00,87.21,25.69,5843,0,0,0,1.00,1.00,1.00,4,4,4,21.0,23.720,9,2.000,0.989,4,1.000,5,6.97,-6.75,0,0.0000,0.356,0.0000,2873,0.9428
100000,12.00,16,0,3,0,3,0,1.00,2,0.250,3829,0.00,89.68,51.09,5841,2,2,0,1.00,1.00,1.00,2,4,3,43.9,15.047,6,2.000,0.955,4,1.000,9,25.11,-6.50,0,0.0000,0.000,0.0000,2919,1.0000
100000,20.00,16,0,4,0,6,0,1.00,0,0.200,3816,0.00,63.51,77.50,4779,2,0,0,1.00,1.00,1.00,1,4,4,44.5,33.020,10,2.000,0.963,4,1.000,5,17.09,1.75,0,0.0000,0.000,0.0000,2814,0.8944
100000,22.00,16,0,4,0,7,0,1.00,0,0.182,3810,0.52,77.79,38.00,5673,1,1,0,1.00,1.00,1.00,2,4,4,33.8,2.761,11,2.000,0.986,4,1.000,4,15.91,11.50,0,0.0000,0.000,0.0000,2740,0.8528
100000,8.00,16,0,2,0,2,0,1.00,4,0.250,3767,0.00,80.60,81.10,5959,2,0,0,1.00,1.00,1.00,1,4,2,48.8,9.282,4,2.000,0.963,4,1.000,9,44.68,-13.00,0,0.0000,0.000,0.0000,3091,1.0000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,3750,0.15,90.48,74.58,5959,1,0,0,1.00,1.00,1.00,4,4,4,26.4,35.640,14,2.000,0.963,4,1.000,0,9.06,5.75,0,0.0000,0.000,0.0000,2662,0.7559
100000,20.00,16,0,6,0,4,0,1.00,0,0.300,3714,2.25,113.12,62.08,5867,1,0,0,1.00,1.00,1.00,4,4,4,26.6,48.048,10,2.000,0.982,4,1.000,6,3.01,-2.00,0,0.0000,0.702,0.0000,2708,0.8944
100000,9.00,16,0,3,1,1,0,1.00,4,0.333,3681,0.70,90.94,76.23,2228,0,0,0,1.00,1.00,1.00,2,4,2,17.9,15.585,5,2.000,0.985,4,1.000,9,25.99,-18.50,1,0.0000,0.000,0.0000,2718,1.0000
100000,20.00,16,0,7,0,3,0,1.00,0,0.350,3667,0.36,54.20,157.78,5697,0,0,0,1.00,1.00,1.00,4,4,4,16.2,41.252,10,2.000,0.996,4,1.000,5,32.00,15.50,0,0.0000,0.000,0.0000,2677,0.8944
100000,14.00,16,0,3,0,4,0,1.00,0,0.214,3653,0.54,72.51,108.78,5898,1,1,0,1.00,1.00,1.00,2,4,4,25.9,31.376,7,2.000,0.992,4,1.000,7,14.80,11.75,0,0.0000,0.000,0.0000,2681,1.0000
100000,24.00,16,0,7,0,5,0,1.00,0,0.292,3652,0.00,95.44,31.38,5812,0,0,0,1.00,1.00,1.00,4,4,4,19.4,35.758,12,2.000,0.876,4,1.000,4,13.46,7.75,0,0.0000,0.000,0.0000,2634,0.8165
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,3647,0.00,101.06,57.51,5673,1,0,0,1.00,1.00,1.00,2,4,4,27.7,50.645,12,2.000,0.986,4,1.000,4,33.77,-21.25,0,0.0000,0.000,0.0000,2662,0.8165
100000,6.00,16,0,3,0,0,0,1.00,8,0.500,3646,0.00,65.80,40.73,3438,1,0,0,1.00,1.00,1.00,2,2,2,29.1,1.453,3,2.000,0.958,4,1.000,5,11.49,8.00,0,0.0000,0.000,0.0000,2928,1.0000
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,3632,0.00,83.02,93.65,4712,2,0,0,1.00,1.00,1.00,2,4,4,42.9,47.777,14,2.000,0.986,4,1.000,2,28.34,-27.75,0,0.0000,0.000,0.0000,2639,0.7559
100000,16.00,16,0,5,0,3,0,1.00,0,0.312,3626,0.00,111.83,70.87,2228,0,0,0,1.00,1.00,1.00,4,4,4,20.2,30.659,8,2.000,0.992,4,1.000,7,32.34,30.75,0,0.0000,0.000,0.0000,2678,1.0000
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,3618,0.00,59.37,148.39,2228,0,0,0,1.00,1.00,1.00,1,4,4,19.2,30.992,11,2.000,0.987,4,1.000,5,23.84,-5.25,0,0.0000,0.000,0.0000,2630,0.8528
100000,26.00,16,0,3,0,10,0,1.00,0,0.115,3609,0.48,121.30,18.62,5674,1,0,0,1.00,1.00,1.00,4,4,4,38.0,34.683,13,2.000,0.990,4,1.000,3,25.74,-3.50,0,0.0000,0.000,0.0000,2570,0.7845
100000,22.00,16,0,8,0,3,0,1.00,0,0.364,3606,2.85,52.49,108.13,5697,0,0,0,1.00,1.00,1.00,2,4,4,19.5,30.794,11,2.000,0.994,4,1.000,1,24.07,16.25,0,0.0000,0.000,0.0000,2745,0.8528
100000,22.00,16,0,4,0,7,0,1.00,0,0.182,3604,0.00,68.64,47.30,2228,0,0,0,1.00,1.00,1.00,2,4,4,11.8,21.833,11,2.000,0.996,4,1.000,5,10.98,-10.75,0,0.0000,0.000,0.0000,2688,0.8528
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,3590,0.00,88.41,23.62,4068,1,0,0,1.00,1.00,1.00,1,4,4,34.9,8.599,12,2.000,0.985,4,1.000,4,10.03,0.75,0,0.0000,0.461,0.0000,2588,0.8165
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,3588,0.05,106.02,25.12,5867,1,1,0,1.00,1.00,1.00,4,4,4,27.0,41.127,13,2.000,0.985,4,1.000,2,17.76,14.50,0,0.0000,0.668,0.0000,2579,0.7845
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,3557,0.00,76.17,65.72,3438,1,1,0,1.00,1.00,1.00,2,4,4,31.9,2.823,9,2.000,0.967,4,1.000,4,13.77,6.75,0,0.0000,0.000,0.0000,2740,0.9428
100000,16.00,16,0,7,0,1,0,1.00,2,0.438,3556,0.00,87.04,60.13,2228,0,0,0,1.00,1.00,1.00,2,3,4,15.8,28.155,8,2.000,0.987,4,1.000,8,19.04,9.50,0,0.0000,0.000,0.0000,2661,1.0000
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,3551,0.00,117.67,22.70,6023,2,1,0,1.00,1.00,1.00,2,4,4,44.3,43.775,13,2.000,0.981,4,1.000,3,17.01,-7.00,0,0.0000,0.257,0.0000,2558,0.7845
100000,26.00,16,0,8,0,5,0,1.00,0,0.308,3540,0.14,84.21,93.15,6057,0,1,0,1.00,1.00,1.00,1,4,4,16.5,50.203,13,2.000,0.952,4,1.000,1,25.95,25.25,0,0.0000,0.000,0.0000,2599,0.7845
100000,17.00,16,0,5,1,3,0,1.00,0,0.294,3524,0.00,78.02,57.90,5674,1,1,0,1.00,1.00,1.00,3,4,4,29.6,4.046,9,2.000,0.978,4,1.000,7,17.20,9.25,1,0.0000,0.000,0.0000,2702,0.9701
100000,24.00,16,0,2,0,10,0,1.00,0,0.083,3522,0.01,96.71,29.70,4068,0,0,0,1.00,1.00,1.00,1,4,4,22.7,16.156,12,2.000,0.988,4,1.000,4,5.40,-5.25,0,0.0000,0.535,0.0000,2572,0.8165
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,3521,0.00,103.73,28.17,5697,1,1,0,1.00,1.00,1.00,4,4,4,33.1,58.823,13,2.000,0.997,4,1.000,3,2.80,2.75,0,0.0000,0.000,0.0000,2515,0.7845
100000,18.00,16,0,3,0,6,0,1.00,2,0.167,3520,0.00,96.51,15.88,4068,2,1,0,1.00,1.00,1.00,2,3,4,39.0,23.262,9,2.000,0.983,4,1.000,5,4.83,-1.75,0,0.0000,0.460,0.0000,2753,0.9428
