year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
22,7,5661.6,1359.1,38463.9,211972.5,1548832.8,815150.0,0.000,0.0880,0.0239,0.8881,1.064e-5,7.590e-8,4.277e-4,0.0038,32,125,9.991,10.019,30.77,456.7,2.10e-14,7.29e-17
23,7,5692.6,1109.8,39115.9,208534.7,1552433.8,814553.2,-0.000,0.0885,0.0196,0.8919,1.065e-5,6.317e-8,4.277e-4,0.0032,26,116,9.990,10.020,30.78,456.4,4.80e-14,5.01e-17
24,7,5677.3,902.8,39538.9,204241.0,1556846.3,814233.8,-0.000,0.0888,0.0160,0.8952,1.064e-5,5.255e-8,4.275e-4,0.0064,24,558,9.990,10.021,30.79,456.0,1.42e-14,1.49e-16
25,7,5648.0,738.6,39755.1,200704.3,1560501.9,814092.1,-0.000,0.0890,0.0131,0.8979,1.062e-5,4.370e-8,4.274e-4,0.0041,26,109,9.989,10.022,30.80,455.6,4.09e-15,1.65e-18
26,7,5618.6,603.4,39820.0,197212.6,1564080.4,814105.0,-0.000,0.0888,0.0107,0.9004,1.058e-5,3.638e-8,4.273e-4,0.0028,20,133,9.989,10.023,30.80,455.1,1.33e-14,7.30e-17
27,7,5618.1,494.4,39735.3,194024.2,1567309.2,814258.8,-0.000,0.0889,0.0088,0.9023,1.056e-5,3.021e-8,4.271e-4,0.0036,24,124,9.989,10.024,30.81,454.7,2.13e-15,3.98e-17
28,7,5615.3,406.2,39422.9,191167.2,1570198.9,814629.4,-0.000,0.0893,0.0072,0.9035,1.059e-5,2.525e-8,4.270e-4,0.0027,21,84,9.988,10.025,30.81,454.3,4.62e-15,8.41e-17
29,7,5580.8,331.3,38870.4,187724.0,1573659.1,815274.4,-0.000,0.0893,0.0059,0.9048,1.059e-5,2.106e-8,4.268e-4,0.0036,28,144,9.988,10.026,30.81,454.0,3.38e-15,9.84e-17
30,7,5619.8,273.1,38162.2,185459.1,1575903.1,816022.7,0.000,0.0892,0.0049,0.9059,1.057e-5,1.747e-8,4.267e-4,0.0020,22,72,9.987,10.026,30.80,453.8,1.03e-14,4.00e-17
31,7,5686.3,226.6,37647.1,184058.8,1577278.7,816542.5,-0.000,0.0898,0.0040,0.9062,1.063e-5,1.467e-8,4.269e-4,0.0006,15,24,9.987,10.026,30.78,453.6,4.80e-15,1.72e-16
32,7,5675.1,186.6,37580.8,181645.1,1579684.8,816667.7,-0.000,0.0900,0.0033,0.9067,1.064e-5,1.230e-8,4.272e-4,0.0027,17,149,9.987,10.027,30.77,453.4,1.24e-15,1.02e-16
33,7,5656.3,154.0,37984.4,179400.2,1581927.3,816317.7,-0.000,0.0899,0.0027,0.9074,1.061e-5,1.029e-8,4.275e-4,0.0023,20,126,9.987,10.027,30.77,453.2,5.33e-16,1.63e-17
34,7,5622.4,127.0,38635.6,176958.3,1584362.5,815734.2,-0.000,0.0893,0.0023,0.9084,1.053e-5,8.577e-9,4.277e-4,0.0026,14,171,9.986,10.028,30.77,453.0,1.23e-14,8.54e-17
35,7,5560.0,104.0,39247.1,173581.4,1587710.6,815236.9,-0.000,0.0892,0.0019,0.9089,1.053e-5,7.211e-9,4.277e-4,0.0044,25,172,9.986,10.030,30.78,452.8,2.24e-14,1.62e-16
36,7,5570.8,86.5,39609.1,171655.1,1589602.0,814916.5,0.000,0.0882,0.0015,0.9103,1.039e-5,5.965e-9,4.275e-4,0.0022,17,181,9.986,10.030,30.79,452.5,3.18e-14,6.23e-17
37,7,5486.4,70.8,39783.4,167684.1,1593525.2,814890.1,-0.000,0.0879,0.0013,0.9108,1.035e-5,4.984e-9,4.273e-4,0.0064,36,132,9.985,10.032,30.80,452.2,6.04e-15,7.41e-17
38,7,5471.3,58.4,39816.0,165231.7,1595924.8,814937.8,-0.000,0.0872,0.0010,0.9117,1.026e-5,4.122e-9,4.272e-4,0.0041,23,181,9.984,10.033,30.81,451.9,9.77e-15,9.63e-17
