step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,13612,10567,129457,823757,790281,680197,14103,61674,1785,1,218874,5637760,185089.166,73117.185,0.2399,69835.917,0.232,0.282,0.259,0.228,0.646,0.327,1498,0.0200,0.7000,0.184,14.5,47.4,88.6,45.99,3.86,4.91,2.86,34.37,7.78,1.038,0.099,0.055,0.057,24.326,0.677,0.0023,154,471,2005,12166,71,0,0.000,6497,4048,3471,6093,1070,4505,8037,0.00,0.88,11427,34.3186,65697,8667,538770,3088.8,-0.0,465447,58.624,2631002.543,1.82e-14,0.00093,30.00,240982,132.454,2.110,128.950,1.393,132.455,10498,1051,2063,0.4240,0.829,1.028,1.251,1.034,0.908,1.126,37820.438,12391.509,181541.836,38371.194,35012.053,2091.111,861.136,329.021,0.702,0.564,0.560,0.884,0.720,0.670,6449,50993,0.6694,0.6131,0.5469,0.9999,0.0509,0.0514,0.5489,0.7743,0.7773,0.0945,0.0653,0.0275,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,18620,0.9996,0.7313,0.6964,0.9986,0.0509,0.0514,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0822,4.9044,4.9603,0.1247,0.2189,0.1901,0.393,0.463,0.418,0.409,6748,0.1132,0.0075,0.0090,0.00167,0.00124,0.00119,23.88,27.71,28.27,1030.9341,0.0035,72.5860,34.6398,23.9842,1077249,1531061,0.5110,0.0047
2000,11278,3924,43866,101475,93935,56952,657,20274,1338,0,152383,2264189,34985.638,13481.247,0.2856,10761.122,0.168,0.469,0.177,0.186,0.567,0.338,731,0.0424,0.6549,0.174,17.7,41.9,83.3,41.56,3.49,7.77,1.62,28.68,7.60,1.049,0.176,0.165,0.171,14.053,0.409,0.0026,156,1127,1302,8462,66,0,0.000,5851,1198,2986,7094,485,1402,9391,0.00,5.12,12109,12.8461,61213,10081,496490,2238.0,-0.0,531211,25.116,2631002.543,1.08e-14,0.00070,25.34,35651,36.047,2.041,33.100,0.906,36.048,4184,2803,4291,0.3760,0.858,1.040,1.254,1.074,0.906,1.120,13335.173,10493.261,15157.326,13307.739,17281.695,1380.302,957.797,382.026,0.600,0.538,0.572,0.664,0.504,0.561,11450,17051,0.7002,0.4002,0.5110,0.9999,0.0429,0.0604,0.5155,0.8191,0.8578,0.1580,0.0221,0.0212,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6247,0.9995,0.7074,0.7063,0.9988,0.0429,0.0604,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1810,4.7101,4.8169,0.0687,0.1332,0.1177,0.189,0.294,0.305,0.190,1290,0.0782,0.0031,0.0020,0.00170,0.00076,0.00061,26.74,27.42,27.04,4608.2025,0.0063,30.8214,15.7257,9.3899,1090724,1528060,1.1071,0.0380
3000,12179,5329,54502,145565,134559,90194,869,19074,2115,0,260142,3330643,52000.153,18258.123,0.2625,13989.698,0.118,0.649,0.126,0.108,0.590,0.293,1392,0.0665,0.6359,0.162,20.4,47.1,89.8,43.29,4.28,11.42,0.67,26.91,7.55,1.085,0.236,0.283,0.295,18.776,0.344,0.0024,113,420,1438,14166,109,0,0.000,6571,77,1639,10463,720,2488,8971,0.25,6.93,11506,14.8235,46941,8954,459415,3660.5,-0.0,577583,18.081,2631002.543,8.85e-16,0.00166,14.43,44411,37.827,2.076,35.100,0.651,37.828,6183,2581,3415,0.3528,0.903,1.057,1.333,1.115,0.943,1.140,14773.499,13689.150,29872.608,14654.597,21462.646,1856.775,1337.994,1073.656,0.732,0.504,0.520,0.769,0.470,0.573,10652,26358,0.6648,0.3834,0.3981,0.9993,0.0414,0.0680,0.5113,0.9365,0.8079,0.1526,0.0213,0.0175,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5002,0.9994,0.7721,0.7104,0.9983,0.0414,0.0680,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0930,4.6464,4.7550,0.0768,0.0742,0.0605,0.100,0.097,0.126,0.089,1052,0.0605,0.0035,0.0026,0.00151,0.00077,0.00079,24.12,27.26,27.72,14330.6787,0.0114,36.5325,7.5496,10.5316,1086535,1527185,1.5927,0.0792
4000,10843,4733,48040,122469,113548,73723,706,14729,1330,4,196182,3272864,44730.019,16264.018,0.2861,12755.661,0.124,0.681,0.112,0.084,0.629,0.268,1229,0.0609,0.6162,0.177,18.7,48.3,93.8,44.32,4.82,11.10,0.63,27.79,7.64,1.078,0.218,0.329,0.345,25.097,0.376,0.0021,101,433,1959,11022,189,0,0.000,6124,36,1459,9348,221,1789,8833,0.50,5.66,11998,14.1233,35173,10150,429092,2524.9,0.0,620548,15.629,2631002.543,7.79e-15,0.00123,37.93,37986,32.683,2.113,30.117,0.452,32.683,4981,2530,3332,0.3722,0.890,1.045,1.341,1.105,0.934,1.147,12772.429,12160.749,26139.161,12705.895,18640.624,1650.804,917.661,939.891,0.779,0.525,0.526,0.735,0.477,0.567,11868,28597,0.7097,0.3409,0.3580,0.9989,0.0446,0.0909,0.5093,0.7992,0.7778,0.1832,0.0335,0.0221,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4070,0.9995,0.7045,0.7228,0.9992,0.0446,0.0909,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1677,4.6809,4.7825,0.0971,0.0595,0.0533,0.106,0.114,0.102,0.099,646,0.0288,0.0043,0.0021,0.00163,0.00074,0.00093,27.20,27.55,28.24,11933.9779,0.0104,31.8320,7.5431,8.0856,1086211,1525308,1.7461,0.0952
5000,10415,4530,49293,120187,112315,70141,753,13887,1018,9,150836,3142473,40590.844,15464.429,0.3099,12542.822,0.098,0.658,0.137,0.107,0.646,0.267,752,0.0502,0.6237,0.180,18.9,44.6,84.9,41.17,4.31,11.21,0.62,25.03,7.51,1.098,0.228,0.311,0.330,26.224,0.404,0.0020,94,397,2897,9048,325,22,0.325,6162,58,1808,8549,354,1518,8543,0.75,6.15,15988,17.1033,27781,10758,400616,2549.5,-0.0,655438,15.656,2631002.543,2.07e-14,0.00049,12.68,37485,30.436,2.035,27.942,0.459,30.437,4693,2286,3436,0.3443,0.911,1.059,1.367,1.126,0.944,1.162,13861.991,12930.151,18243.257,13761.592,21128.818,1472.843,695.733,753.031,0.784,0.537,0.581,0.666,0.525,0.592,12747,29006,0.7237,0.2614,0.3525,0.9984,0.0497,0.0773,0.5389,0.9324,0.8441,0.1743,0.0287,0.0226,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5423,0.9990,0.7900,0.7646,0.9984,0.0497,0.0774,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1556,4.5264,4.6905,0.1034,0.0639,0.0574,0.118,0.100,0.167,0.073,378,0.0178,0.0029,0.0015,0.00172,0.00087,0.00093,27.08,26.72,27.52,7508.8037,0.0088,35.3807,7.5543,8.1020,1088105,1523721,1.2737,0.0699
6000,11714,5340,56809,129618,119913,72159,650,15386,1419,13,241249,3609730,46755.411,18637.939,0.2990,14129.920,0.102,0.702,0.113,0.083,0.628,0.277,1079,0.0564,0.6099,0.182,21.4,47.7,83.2,42.04,4.33,11.16,0.54,26.00,7.57,1.118,0.226,0.298,0.320,24.414,0.419,0.0020,93,394,4519,13692,697,28,0.408,7134,247,1405,10062,1025,1975,8714,1.00,7.04,13718,20.4704,22911,12349,372528,3039.0,-0.0,693579,17.866,2631002.543,1.72e-14,0.00013,23.20,42323,35.990,1.963,33.435,0.591,35.990,5845,2323,3546,0.3202,0.912,1.077,1.441,1.131,0.939,1.214,12590.634,14000.945,26329.392,12483.495,22072.443,2256.808,693.030,1558.182,0.743,0.496,0.570,0.671,0.444,0.528,15320,32369,0.5995,0.3262,0.3699,0.9992,0.0467,0.0710,0.5604,0.8140,0.8889,0.1653,0.0221,0.0191,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5773,0.9991,0.6742,0.7420,0.9989,0.0468,0.0710,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2598,4.8321,4.7939,0.0946,0.0601,0.0540,0.083,0.103,0.118,0.077,550,0.0295,0.0031,0.0023,0.00158,0.00073,0.00083,24.41,27.92,28.03,4980.9887,0.0130,35.0593,9.5213,8.3444,1088660,1522125,0.6951,0.0231
7000,10510,4237,48344,101075,91341,52208,523,15136,1247,13,235335,3422391,39052.846,14526.325,0.2954,10182.118,0.092,0.764,0.092,0.052,0.605,0.293,1007,0.0675,0.6134,0.182,22.6,47.2,86.5,42.47,4.09,10.83,0.51,27.03,7.53,1.118,0.220,0.288,0.313,23.547,0.362,0.0022,100,470,6934,11838,1199,31,0.302,6531,709,1127,8674,672,1298,8540,2.00,8.69,16014,21.5330,19699,12886,346334,3327.5,-0.0,728145,17.322,2631002.543,1.01e-14,0.00042,24.47,32401,32.889,2.084,30.284,0.521,32.890,4819,2207,3484,0.3063,0.922,1.073,1.436,1.146,0.944,1.189,11566.601,12249.386,19724.431,11424.757,18085.776,2239.144,754.321,1350.742,0.709,0.504,0.535,0.593,0.457,0.512,19282,26828,0.6572,0.1852,0.2519,0.9989,0.0451,0.0722,0.5772,0.8523,0.8436,0.1721,0.0186,0.0167,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,5589,0.9980,0.7641,0.7582,0.9984,0.0452,0.0724,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2417,4.4865,4.7373,0.0923,0.0545,0.0458,0.082,0.090,0.129,0.061,735,0.0366,0.0023,0.0032,0.00162,0.00078,0.00081,27.80,27.87,27.98,3332.3897,0.0147,29.9569,9.9108,7.4116,1092357,1520927,0.5711,0.0112
8000,12785,4273,55877,126665,116887,69995,793,13851,1507,48,221897,3461160,43552.879,16505.910,0.2978,12375.849,0.086,0.783,0.083,0.048,0.608,0.300,831,0.0492,0.6248,0.174,16.8,42.1,84.5,39.32,3.55,9.33,0.51,25.92,7.53,1.113,0.204,0.218,0.244,18.038,0.353,0.0020,76,395,8454,11118,2195,25,0.469,7260,431,856,11498,897,1321,10567,1.25,6.81,17186,23.2140,17304,12153,324071,3079.8,-0.0,755865,14.739,2631002.543,1.06e-14,0.00049,7.77,40078,31.660,2.057,28.921,0.681,31.660,4770,3299,4716,0.3511,0.876,1.063,1.446,1.121,0.924,1.236,12861.409,14506.914,21744.805,12724.934,21458.989,2001.585,936.219,1192.258,0.719,0.500,0.567,0.654,0.483,0.539,20410,34965,0.6054,0.2531,0.2452,0.9991,0.0421,0.0618,0.5739,0.8543,0.9531,0.1741,0.0225,0.0181,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2669,0.9987,0.6133,0.8185,0.9982,0.0421,0.0618,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2369,4.7239,4.7829,0.0786,0.0512,0.0476,0.085,0.080,0.112,0.074,562,0.0371,0.0022,0.0023,0.00163,0.00079,0.00081,25.33,28.80,28.80,2486.7951,0.0112,34.6591,7.4443,7.2948,1095456,1518438,1.0173,0.0804
9000,10390,3912,55633,134961,125757,78358,970,12648,1488,79,218227,3396371,43475.251,17736.122,0.2894,13788.493,0.064,0.785,0.096,0.055,0.610,0.301,1200,0.0574,0.6296,0.174,18.3,44.5,82.0,39.69,4.04,9.40,0.42,25.83,7.58,1.110,0.197,0.271,0.303,19.455,0.331,0.0019,75,367,7802,9510,2539,23,0.439,5930,52,1472,8866,326,1680,8384,1.50,7.34,20222,25.1492,14340,11773,303078,2704.1,0.0,776486,13.895,2631002.543,3.54e-16,0.00200,30.68,40974,30.603,2.068,28.071,0.465,30.604,4617,2287,3486,0.3146,0.909,1.061,1.434,1.143,0.933,1.182,12080.479,15500.071,21592.782,11962.366,23708.596,1813.167,948.362,1186.101,0.724,0.481,0.575,0.656,0.501,0.590,17749,37051,0.6717,0.1918,0.2213,0.9993,0.0494,0.0604,0.5620,0.8694,0.8826,0.1735,0.0280,0.0195,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,5960,0.9983,0.6693,0.6945,0.9980,0.0494,0.0604,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2571,4.7446,4.8821,0.0824,0.0504,0.0463,0.084,0.069,0.087,0.058,802,0.0559,0.0016,0.0028,0.00166,0.00097,0.00098,25.74,27.70,27.80,3084.5979,0.0101,36.2191,7.2735,6.6218,1097806,1518319,1.8319,0.1492
10000,8520,3819,49483,112218,103942,62050,685,12070,1139,78,190490,3149447,38813.524,15311.224,0.2968,11777.516,0.069,0.776,0.098,0.057,0.615,0.298,695,0.0629,0.6251,0.154,17.2,47.3,86.5,40.18,4.04,10.53,0.36,25.25,7.42,1.157,0.212,0.252,0.285,22.158,0.371,0.0020,78,376,6533,7994,2443,22,0.329,5216,31,1216,7273,202,1321,6997,1.50,7.05,23878,27.7859,12297,13358,288693,2567.9,0.0,792859,13.075,2631002.543,2.92e-14,0.00739,11.37,36125,27.774,2.046,25.366,0.362,27.809,4356,1613,2551,0.2631,0.942,1.109,1.510,1.191,0.948,1.233,10266.752,13327.844,19947.763,10197.597,20445.679,1950.918,764.117,818.674,0.728,0.496,0.557,0.658,0.454,0.545,19757,31335,0.6992,0.2333,0.2786,0.9998,0.0405,0.0755,0.5780,0.8273,0.9000,0.1577,0.0416,0.0160,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,6088,0.9988,0.7209,0.8314,0.9990,0.0405,0.0755,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2117,4.8369,4.7432,0.0968,0.0457,0.0424,0.065,0.058,0.074,0.059,643,0.0479,0.0017,0.0032,0.00166,0.00076,0.00082,27.94,27.61,27.63,2154.8305,0.0107,31.1036,6.6986,6.3761,1099546,1517819,2.2365,0.1560
