step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
11000,8969,3862,46163,102121,91039,55481,477,12243,1893,15,267655,3253525,37737.777,14265.432,0.3065,9137.343,0.050,0.835,0.059,0.057,0.610,0.287,1281,0.0730,0.6317,0.115,18.5,47.8,94.2,38.70,3.20,10.63,0.42,24.45,7.00,1.268,0.228,0.219,0.258,17.067,0.344,0.0021,84,388,2153,10543,503,27,0.123,5798,46,1487,7436,420,1926,6623,2.25,8.10,33532,36.3060,13602,19073,319367,3003.7,-0.0,772556,12.387,2631002.543,2.92e-14,0.00042,16.93,37029,31.380,2.309,28.495,0.576,31.381,5091,1463,2415,0.2454,0.946,1.228,1.660,1.334,0.969,1.310,7887.191,11327.936,23083.374,7826.287,15965.460,2223.088,981.302,1923.700,0.713,0.531,0.528,0.660,0.374,0.526,43084,28899,0.6044,0.1602,0.2581,0.9996,0.0378,0.0615,0.5593,1.1282,0.9213,0.1148,0.0086,0.0198,0.0000,0.2188,0.9371,0.0473,0.6605,0.9412,0.00249,1883,0.9994,0.8569,0.7625,0.9983,0.0378,0.0615,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3050,4.8680,5.3376,0.0709,0.0541,0.0479,0.070,0.078,0.046,0.100,1178,0.0846,0.0030,0.0041,0.00257,0.00072,0.00101,22.79,26.74,27.41,1528.6622,0.0106,24.1645,6.3838,6.0031,1098015,1521286,14.6977,0.4933
12000,10025,4026,47758,107840,95198,59605,477,12835,1962,10,289205,3451755,39505.726,16549.417,0.3296,10592.047,0.046,0.836,0.063,0.055,0.604,0.291,1008,0.0715,0.6177,0.138,18.8,46.9,93.2,37.67,3.12,8.96,0.27,25.31,6.86,1.298,0.196,0.192,0.230,16.472,0.353,0.0020,87,451,2598,11846,478,34,0.127,6234,233,1512,8280,798,1882,7345,2.25,8.25,31563,35.8003,12596,19376,315099,3286.3,-0.0,787800,14.169,2631002.543,1.47e-14,0.00048,31.67,39051,31.832,2.192,28.848,0.792,31.832,5699,1711,2615,0.2187,0.954,1.282,1.771,1.401,0.954,1.297,8217.768,8651.800,28997.509,8118.404,12981.860,3543.002,743.058,1671.311,0.692,0.520,0.514,0.664,0.390,0.498,50602,28084,0.5637,0.1182,0.2176,0.9997,0.0382,0.0519,0.5779,1.0401,0.8992,0.1185,0.0173,0.0170,0.0000,0.7468,0.9383,0.2621,0.6599,0.9485,0.00244,2339,0.9996,0.8331,0.7493,0.9986,0.0382,0.0519,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2860,5.0877,5.4971,0.0681,0.0387,0.0338,0.052,0.059,0.046,0.047,1472,0.0838,0.0071,0.0047,0.00245,0.00065,0.00085,27.63,27.24,27.82,1146.1418,0.0123,21.4464,8.3735,5.7953,1098491,1519898,12.6521,0.1664
13000,9840,3533,47024,104575,92376,57122,429,11909,2017,10,316979,3128605,37797.314,16162.185,0.3319,9586.063,0.048,0.860,0.057,0.035,0.576,0.314,929,0.0715,0.6109,0.122,19.5,48.0,86.4,37.83,2.85,10.21,0.36,24.41,6.90,1.310,0.213,0.179,0.219,15.229,0.293,0.0020,82,454,2832,11379,551,31,0.161,6000,294,1270,8276,1164,1249,7427,2.75,9.11,30586,32.9674,11780,19826,307031,2982.1,-0.0,802829,13.564,2631002.543,3.36e-15,0.00042,10.33,39002,30.139,2.148,27.249,0.742,30.140,5280,1966,2594,0.2385,0.949,1.255,1.827,1.463,0.953,1.270,7903.158,10395.474,25474.303,7838.753,14070.320,4361.123,525.755,1689.245,0.652,0.476,0.487,0.613,0.450,0.527,53214,30156,0.5051,0.1368,0.2028,0.9998,0.0434,0.0589,0.6017,0.9020,0.8592,0.1222,0.0146,0.0125,0.0000,0.0000,0.8274,0.1762,0.6233,0.9563,0.00248,1391,0.9991,0.7893,0.7899,0.9988,0.0434,0.0589,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3183,5.0692,5.1986,0.0621,0.0450,0.0288,0.064,0.055,0.056,0.035,1726,0.1104,0.0089,0.0060,0.00260,0.00051,0.00086,24.57,27.76,27.93,917.5404,0.0142,22.2151,8.5939,4.9702,1100583,1518634,13.6789,0.1901
14000,9374,3894,61028,161585,147104,99974,583,11623,2234,22,344636,3618167,54172.361,21624.436,0.3502,14081.653,0.057,0.827,0.059,0.057,0.610,0.294,881,0.0703,0.6089,0.111,20.5,48.0,87.4,35.36,2.36,10.17,0.24,22.60,6.76,1.411,0.210,0.151,0.185,15.777,0.332,0.0018,66,372,2828,12787,699,31,0.112,6126,158,1297,7919,1488,986,6900,1.75,6.98,26268,31.6189,11157,18355,289282,3057.3,-0.0,818411,12.971,2631002.543,1.24e-15,0.00065,33.24,60975,36.537,2.061,33.725,0.751,36.538,5057,1266,3051,0.1560,0.992,1.382,1.904,1.555,0.961,1.359,11413.784,19871.138,30326.521,11356.669,26570.824,4697.882,572.646,2272.256,0.687,0.544,0.524,0.701,0.492,0.604,44854,42562,0.5735,0.0782,0.1852,0.9998,0.0432,0.0667,0.6425,1.0466,0.8376,0.1077,0.0120,0.0157,0.0000,0.7572,0.9652,0.0775,0.6548,0.9787,0.00250,3482,0.9994,0.8375,0.7367,0.9980,0.0432,0.0667,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5862,4.9119,5.2698,0.0664,0.0352,0.0252,0.039,0.038,0.037,0.030,1571,0.0908,0.0058,0.0062,0.00253,0.00075,0.00106,23.72,25.40,27.37,720.2887,0.0137,38.3665,7.4147,5.5567,1101957,1517636,17.3578,0.7045
15000,9413,3376,44905,94279,81634,49004,370,10763,2333,16,317528,3138821,33682.177,16199.244,0.3702,8853.343,0.053,0.856,0.050,0.041,0.589,0.311,772,0.0652,0.6223,0.161,16.7,41.7,76.2,30.87,1.95,9.49,0.29,19.14,6.49,1.432,0.221,0.117,0.152,13.544,0.307,0.0019,83,466,2020,10881,529,30,0.101,5963,22,1413,7978,132,1245,8036,2.50,8.05,29831,30.8309,10711,21673,286788,2853.9,0.0,824707,11.654,2631002.543,1.03e-14,0.00278,23.67,37516,28.624,2.178,25.659,0.787,28.624,4492,1594,3327,0.1817,0.981,1.423,1.933,1.616,0.959,1.411,6632.305,13237.011,18381.141,6599.073,17555.307,4382.573,479.179,2484.148,0.671,0.544,0.493,0.616,0.367,0.501,49045,27959,0.6377,0.0777,0.1886,0.9999,0.0286,0.0648,0.6815,1.0733,0.9027,0.1101,0.0141,0.0169,0.0000,0.2819,0.9314,0.1919,0.6827,0.9948,0.00250,2196,0.9989,0.8618,0.7322,0.9981,0.0286,0.0648,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6562,4.8032,5.2684,0.0651,0.0330,0.0209,0.048,0.031,0.035,0.041,1599,0.1012,0.0064,0.0051,0.00263,0.00030,0.00097,27.75,26.39,27.55,516.7835,0.0132,24.5243,6.5736,5.0805,1104303,1516714,18.8451,0.9840
16000,10521,3657,51247,108183,94258,56494,442,11405,2716,17,331363,3556896,36802.194,17850.548,0.3686,10217.709,0.048,0.870,0.044,0.038,0.596,0.307,954,0.0632,0.6430,0.097,17.4,42.1,77.8,31.24,1.77,9.07,0.14,20.26,6.40,1.480,0.211,0.116,0.144,12.172,0.303,0.0018,77,420,1846,11080,489,29,0.063,6547,36,2044,8441,209,1517,8795,2.75,8.19,31064,31.3938,10173,24323,288440,2943.0,-0.0,828231,11.274,2631002.543,2.57e-14,0.00052,15.34,43963,31.018,2.102,27.767,1.149,31.019,4872,1733,3916,0.1785,0.981,1.469,1.970,1.660,0.958,1.488,6947.454,14485.773,20076.574,6927.272,20016.058,4212.868,604.351,2815.620,0.665,0.541,0.536,0.633,0.386,0.481,54279,31092,0.6917,0.1121,0.2193,0.9996,0.0297,0.0579,0.6612,0.9701,0.8988,0.0977,0.0226,0.0148,0.0000,0.0229,0.9110,0.0494,0.6444,0.9855,0.00253,3420,0.9992,0.8016,0.7593,0.9966,0.0298,0.0579,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7299,5.0753,5.5213,0.0614,0.0256,0.0198,0.025,0.032,0.028,0.019,1489,0.0993,0.0061,0.0034,0.00270,0.00025,0.00097,21.73,25.15,26.99,605.3016,0.0133,27.3400,5.9441,5.3300,1105375,1515240,16.4596,0.9204
17000,9190,3396,49805,102439,86026,52238,396,14218,4111,7,394527,3863954,33817.775,19202.377,0.3878,9638.873,0.045,0.876,0.035,0.044,0.585,0.315,1186,0.0805,0.6538,0.100,15.7,40.0,77.9,29.15,1.76,9.51,0.22,17.66,6.26,1.558,0.228,0.104,0.130,11.255,0.313,0.0021,101,469,1552,13264,366,33,0.093,5914,88,1728,7374,272,1637,7281,3.54,9.21,34963,34.1778,9807,24463,291264,1743.0,0.0,830330,12.766,2631002.543,3.89e-15,0.00033,36.12,43189,32.143,2.094,29.145,0.903,32.143,5366,1086,2738,0.1404,0.998,1.649,1.986,1.700,0.964,1.517,7107.541,12538.472,18757.207,7070.949,17628.492,5633.624,493.375,3436.504,0.629,0.557,0.539,0.575,0.398,0.496,60592,28489,0.5997,0.0529,0.2285,0.9995,0.0310,0.0559,0.7072,1.1082,0.9597,0.0905,0.0114,0.0190,0.0000,0.8136,0.9543,0.2285,0.6720,0.9671,0.00249,2630,0.9995,0.8902,0.8138,0.9963,0.0310,0.0559,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4437,5.1199,5.7531,0.0584,0.0242,0.0212,0.027,0.046,0.039,0.023,1681,0.0947,0.0057,0.0038,0.00301,0.00033,0.00088,27.54,25.66,26.84,430.5318,0.0165,25.0193,6.5352,6.2306,1107058,1515520,10.4395,0.5598
18000,11036,3059,50883,119360,100780,68122,355,13392,4637,11,437935,3359782,37907.655,20409.573,0.3743,10164.533,0.065,0.853,0.041,0.041,0.556,0.328,1277,0.0716,0.6521,0.105,16.0,41.8,90.2,34.00,1.34,9.53,0.33,22.80,6.52,1.495,0.223,0.061,0.074,9.344,0.264,0.0021,95,470,1513,14631,405,34,0.057,6438,427,1673,8936,1141,2181,7714,2.50,9.85,31910,35.0415,9586,25475,293541,3524.9,-0.0,838496,12.349,2631002.543,2.14e-14,0.00050,9.52,48776,32.926,2.120,29.509,1.296,32.927,6303,1447,3286,0.1475,0.994,1.441,1.995,1.616,0.956,1.503,6125.788,10306.729,28288.823,6093.647,13689.717,7254.984,640.209,2349.846,0.568,0.533,0.547,0.630,0.442,0.514,67945,26882,0.4008,0.0503,0.1789,0.9995,0.0307,0.0650,0.6352,1.0821,0.9297,0.0541,0.0091,0.0189,0.0000,0.0000,0.7510,0.2293,0.6411,0.9510,0.00249,2027,0.9996,0.8643,0.7780,0.9972,0.0308,0.0650,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0673,4.9243,5.4225,0.0494,0.0353,0.0265,0.033,0.061,0.037,0.045,2088,0.1147,0.0077,0.0070,0.00309,0.00017,0.00056,24.85,25.63,26.62,262.9240,0.0201,20.0808,7.3291,5.0201,1107769,1514024,5.1307,0.1432
19000,11423,2449,66856,164577,143020,97134,587,15767,5548,2,500102,3598561,48801.656,25254.474,0.3580,14065.387,0.064,0.832,0.051,0.053,0.534,0.347,1158,0.0784,0.6559,0.123,14.0,39.4,83.0,34.67,1.18,7.44,0.71,25.33,6.61,1.409,0.190,0.044,0.053,8.011,0.250,0.0021,86,399,1159,17499,279,31,0.187,6166,660,1221,9542,1182,1265,8976,2.75,11.46,28110,33.4738,9289,21611,284401,5486.3,-0.0,853331,14.004,2631002.543,1.42e-15,0.00092,24.64,67849,40.936,2.137,37.328,1.470,40.936,5238,2340,3845,0.2333,0.912,1.313,1.999,1.662,0.914,1.365,9682.819,16279.107,31238.131,9617.321,22011.592,8101.505,388.284,2699.297,0.513,0.563,0.557,0.582,0.581,0.613,66261,38602,0.4870,0.1658,0.2382,0.9996,0.0284,0.0548,0.6727,0.7993,0.7864,0.0610,0.0139,0.0145,0.0000,0.5700,0.9495,0.1120,0.6545,0.9455,0.00251,3457,0.9981,0.6611,0.7120,0.9960,0.0284,0.0548,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8702,4.7642,5.1756,0.0480,0.0654,0.0515,0.125,0.086,0.092,0.133,3093,0.1418,0.0055,0.0055,0.00284,0.00074,0.00073,24.17,27.77,27.37,356.4982,0.0211,31.9555,8.4931,5.5107,1110922,1511633,4.5417,0.1184
20000,9859,1991,65494,144924,127091,78664,766,14627,4700,3,380036,2927186,42897.285,20950.758,0.3428,12808.178,0.065,0.811,0.051,0.073,0.507,0.371,1318,0.0818,0.6817,0.158,14.0,32.6,75.7,30.13,0.94,6.57,0.27,22.35,6.24,1.517,0.181,0.030,0.035,7.400,0.255,0.0023,68,341,794,13890,167,28,0.178,4968,417,786,8656,666,1034,8159,2.50,12.44,29894,33.1845,9210,19406,270505,3536.1,-0.0,859630,11.755,2631002.543,1.20e-14,0.00071,20.54,59706,35.030,2.191,31.683,1.156,35.076,4525,1647,3687,0.1784,0.978,1.484,2.000,1.802,0.935,1.426,8874.842,16813.198,23429.041,8834.263,23442.158,5562.604,515.847,2064.130,0.483,0.511,0.541,0.515,0.512,0.590,58603,42635,0.5259,0.1479,0.2365,0.9999,0.0397,0.0531,0.7405,0.9184,0.8595,0.0561,0.0121,0.0155,0.0000,0.3531,0.9048,0.2450,0.7352,0.9551,0.00248,2705,0.9992,0.7999,0.7133,0.9965,0.0397,0.0531,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2047,4.7944,5.2211,0.0461,0.0366,0.0291,0.055,0.035,0.022,0.069,2388,0.1366,0.0053,0.0050,0.00329,0.00052,0.00093,28.65,27.61,28.16,157.0577,0.0177,32.6292,6.2647,5.4907,1112192,1512051,8.4472,0.6226
21000,8237,1840,60387,124989,107899,64117,485,14556,5280,4,357181,2784289,37204.205,18564.621,0.3567,10602.270,0.068,0.830,0.038,0.064,0.487,0.389,1159,0.0987,0.6885,0.130,14.2,32.0,70.1,26.50,0.76,7.64,0.37,17.73,5.70,1.571,0.212,0.028,0.033,7.148,0.284,0.0023,78,344,625,11158,146,27,0.079,4308,50,1346,6841,614,1329,6294,6.75,14.48,32235,32.8245,9196,20105,262627,2199.0,-0.0,861260,11.855,2631002.543,8.32e-15,0.00111,8.53,54003,32.574,2.100,29.532,0.942,32.575,4543,1170,2524,0.1491,0.992,1.708,2.000,1.809,0.952,1.431,7143.763,15046.436,19948.234,7090.983,20767.257,4991.155,519.836,2451.360,0.477,0.455,0.514,0.521,0.424,0.541,54142,36917,0.5543,0.1632,0.1997,0.9998,0.0388,0.0499,0.7618,1.0697,0.9571,0.0404,0.0146,0.0151,0.0000,0.0000,0.9094,0.0740,0.6577,0.9451,0.00251,2346,0.9994,0.8964,0.7956,0.9947,0.0388,0.0499,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7979,4.6305,5.1675,0.0480,0.0362,0.0329,0.043,0.066,0.045,0.056,2906,0.1984,0.0050,0.0054,0.00295,0.00064,0.00107,19.77,26.48,27.26,116.5728,0.0163,28.1680,6.6268,5.2280,1112518,1513158,13.8746,0.9341
22000,8852,1835,53757,113436,97954,59275,404,13315,4671,2,322689,2483123,34536.301,16309.220,0.3558,9133.302,0.067,0.829,0.038,0.065,0.477,0.392,1115,0.0894,0.6949,0.133,14.0,32.0,88.0,29.81,0.85,7.07,0.36,21.54,5.95,1.530,0.192,0.046,0.050,7.209,0.267,0.0023,81,352,520,8847,72,23,0.103,4103,28,1400,7424,231,1893,6728,3.25,13.47,35299,36.0451,9211,20313,261953,3323.7,-0.0,859611,10.621,2631002.543,6.90e-15,0.00061,31.86,51393,31.395,2.130,28.164,1.101,31.395,5085,1316,2451,0.2119,0.942,1.720,2.000,1.739,0.952,1.406,6811.888,11620.566,21449.390,6758.422,15461.791,4781.963,711.927,1682.029,0.458,0.472,0.511,0.558,0.441,0.521,55232,31268,0.5788,0.1356,0.1873,0.9996,0.0329,0.0516,0.7212,1.0271,0.8077,0.0364,0.0238,0.0171,0.0000,0.7820,0.9505,0.1297,0.7226,0.9534,0.00249,1349,0.9995,0.8774,0.8013,0.9958,0.0329,0.0516,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9357,4.6055,5.1598,0.0468,0.0311,0.0287,0.075,0.041,0.067,0.065,2537,0.1769,0.0033,0.0049,0.00309,0.00059,0.00100,26.17,26.49,27.25,114.1200,0.0159,22.6419,6.1075,4.5138,1112562,1512509,17.1000,0.8587
23000,10042,1982,56948,111902,94780,54507,447,14832,5495,1,356767,2555093,34797.359,16989.655,0.3469,9254.557,0.073,0.832,0.038,0.057,0.466,0.402,847,0.0828,0.6922,0.143,15.6,32.0,84.0,30.61,0.82,7.89,0.26,21.64,6.12,1.495,0.200,0.033,0.035,7.011,0.253,0.0024,81,347,567,7991,81,21,0.168,4525,132,1805,8105,406,2061,7575,6.25,15.71,35588,36.3159,9216,21948,263161,2200.3,-0.0,861562,11.811,2631002.543,1.40e-14,0.00113,11.13,51707,33.286,2.097,29.847,1.342,33.287,5248,1730,3064,0.1964,0.970,1.405,2.000,1.750,0.962,1.361,5940.884,10424.335,24396.168,5908.272,13747.475,5921.209,590.430,1223.459,0.457,0.464,0.488,0.527,0.359,0.479,58341,31213,0.5229,0.1770,0.1902,0.9998,0.0335,0.0575,0.6870,1.0455,0.8536,0.0385,0.0170,0.0118,0.0000,0.0000,0.7341,0.2065,0.6514,0.9419,0.00249,1177,0.9997,0.9064,0.8519,0.9966,0.0335,0.0575,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5414,4.6060,4.6235,0.0466,0.0314,0.0294,0.063,0.056,0.074,0.059,3040,0.1677,0.0041,0.0053,0.00316,0.00044,0.00103,25.60,27.27,27.77,117.5384,0.0181,20.0222,7.1938,4.6177,1112771,1511532,14.8598,0.4785
24000,8748,2671,61721,137989,120452,75608,660,14996,4746,0,377674,2803066,43473.235,20682.757,0.3357,12757.705,0.084,0.782,0.069,0.064,0.488,0.382,1026,0.0987,0.6562,0.154,16.1,32.9,97.1,33.94,1.31,9.17,0.41,23.05,6.29,1.535,0.218,0.060,0.065,9.117,0.343,0.0022,81,357,740,12297,123,20,0.084,4242,144,1552,7052,953,1493,6302,2.75,12.90,32022,35.1649,9270,21205,259710,2032.8,-0.0,868924,13.224,2631002.543,9.38e-15,0.00038,20.30,60238,38.666,2.066,35.491,1.108,38.666,5460,1179,2109,0.1664,0.991,1.556,2.000,1.756,0.964,1.282,7975.880,13323.171,29270.616,7917.474,19042.850,5900.156,728.353,1296.542,0.486,0.476,0.501,0.567,0.451,0.572,58297,38107,0.4881,0.1534,0.2235,0.9998,0.0414,0.0525,0.6533,1.0191,0.8481,0.0534,0.0158,0.0171,0.0000,0.4606,0.9382,0.0748,0.6367,0.9467,0.00249,2595,0.9995,0.8178,0.7573,0.9961,0.0414,0.0525,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5996,4.4949,4.4689,0.0541,0.0476,0.0377,0.061,0.049,0.053,0.081,2571,0.1232,0.0051,0.0059,0.00298,0.00080,0.00109,19.73,26.11,26.99,58.6523,0.0179,27.2571,7.9160,5.3085,1113046,1511108,13.1009,0.1434
25000,11709,3084,56027,124745,107348,68213,505,13898,4406,2,377239,2856019,42128.263,18125.922,0.3352,10222.638,0.084,0.807,0.051,0.057,0.506,0.369,678,0.0687,0.6462,0.135,18.0,38.0,97.2,36.12,1.29,7.41,0.31,27.10,6.63,1.484,0.175,0.042,0.046,8.474,0.302,0.0022,88,406,635,12445,103,15,0.078,5317,580,1512,9617,1758,1333,8618,1.50,10.66,29410,33.9027,9335,19511,255008,4709.0,-0.0,875863,13.055,2631002.543,9.03e-15,0.00023,32.07,57750,40.068,2.093,36.166,1.809,40.069,5604,2338,3767,0.2131,0.942,1.441,2.000,1.796,0.926,1.366,8649.535,12446.607,27696.101,8600.497,16054.303,6195.300,534.916,1173.069,0.506,0.516,0.500,0.561,0.461,0.580,58054,30968,0.4412,0.1172,0.2232,0.9998,0.0391,0.0597,0.6661,0.8269,0.7813,0.0588,0.0092,0.0269,0.0000,0.7074,0.9404,0.2658,0.6475,0.9625,0.00249,1442,0.9999,0.6274,0.6664,0.9969,0.0391,0.0597,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5204,4.8245,5.0590,0.0481,0.0424,0.0375,0.058,0.038,0.034,0.081,2350,0.1198,0.0062,0.0099,0.00301,0.00061,0.00084,27.83,27.45,27.38,29.1818,0.0181,24.9063,8.2211,4.8335,1113357,1508598,15.3442,0.2502
26000,8799,2520,53654,117036,100483,62756,626,13841,3539,2,325253,2664096,39673.292,18264.023,0.3432,11286.882,0.096,0.790,0.050,0.064,0.504,0.373,673,0.0855,0.6455,0.113,16.0,33.0,88.6,31.89,1.37,8.04,0.34,22.14,6.36,1.547,0.195,0.043,0.046,8.921,0.292,0.0022,84,411,591,14479,83,13,0.154,4239,56,1089,7654,1251,977,6571,2.75,13.06,29159,31.4121,9398,21196,248488,2525.9,-0.0,881623,12.113,2631002.543,1.08e-14,0.00022,11.77,56860,39.662,2.136,36.221,1.306,39.663,4331,1704,2764,0.2092,0.976,1.834,2.000,1.840,0.955,1.454,6770.501,15666.883,22790.527,6729.279,21440.368,4568.806,422.171,1986.164,0.505,0.526,0.491,0.555,0.419,0.565,55366,34811,0.5289,0.1118,0.2274,0.9999,0.0427,0.0734,0.6848,0.9934,0.8655,0.0721,0.0184,0.0193,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,2272,0.9998,0.8501,0.8187,0.9974,0.0427,0.0734,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4277,4.6677,4.9178,0.0564,0.0439,0.0365,0.046,0.057,0.038,0.087,2099,0.1059,0.0097,0.0078,0.00267,0.00039,0.00088,23.43,26.50,27.49,17.1184,0.0154,28.5204,6.7537,5.3589,1114597,1509465,18.7266,0.8552
27000,7904,2712,44404,90957,77073,46029,524,12178,3323,1,267251,2595967,30863.431,14233.064,0.3573,8264.751,0.079,0.815,0.047,0.060,0.530,0.357,701,0.0815,0.6637,0.109,16.3,32.0,77.6,28.32,1.28,8.73,0.21,18.10,5.92,1.659,0.214,0.058,0.064,9.747,0.341,0.0022,84,412,539,9484,141,17,0.264,3714,10,1125,6769,138,1149,6617,4.50,13.20,36272,34.3436,9463,22731,249312,1704.4,0.0,876136,10.620,2631002.543,9.20e-15,0.00019,35.39,43546,33.167,2.071,29.928,1.168,33.168,4032,1062,2810,0.1442,0.998,1.983,2.000,1.884,0.979,1.592,6339.437,13514.577,14324.402,6312.358,18491.421,3613.733,467.196,1887.384,0.536,0.539,0.516,0.504,0.400,0.550,57028,26319,0.7406,0.1198,0.2743,0.9996,0.0292,0.0645,0.7458,1.0586,0.8933,0.0777,0.0166,0.0197,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,1754,0.9996,0.8515,0.8289,0.9968,0.0292,0.0645,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.9432,4.4144,4.7518,0.0710,0.0267,0.0237,0.028,0.036,0.030,0.043,1724,0.1220,0.0080,0.0036,0.00261,0.00030,0.00100,23.99,25.27,27.81,26.5511,0.0135,25.1020,5.5062,5.1140,1115044,1509571,20.1161,1.0771
28000,10481,3428,55259,115950,96749,60231,460,14169,4590,1,353650,3636841,38127.182,16953.674,0.3579,9043.697,0.059,0.827,0.052,0.061,0.572,0.325,1062,0.0712,0.6823,0.106,16.0,32.0,76.4,28.81,1.28,8.70,0.32,18.51,6.01,1.588,0.216,0.070,0.074,9.195,0.334,0.0020,88,412,708,12844,200,21,0.221,4691,93,1988,8400,382,1595,8504,4.75,12.56,37450,35.9483,9494,22313,253735,3000.8,-0.0,871802,12.662,2631002.543,2.12e-15,0.00001,20.43,56378,42.899,2.028,38.858,2.012,42.900,4856,1492,4133,0.1723,0.981,1.975,2.000,1.756,0.952,1.620,8171.471,13857.555,20349.597,8111.661,18709.621,4770.499,523.565,2615.913,0.605,0.547,0.530,0.550,0.475,0.512,59392,29055,0.6150,0.2346,0.2759,0.9995,0.0311,0.0649,0.6843,0.9566,0.9270,0.0785,0.0147,0.0178,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,2768,0.9998,0.8101,0.8161,0.9958,0.0312,0.0649,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.9011,4.6830,4.4364,0.0753,0.0360,0.0317,0.056,0.052,0.038,0.071,2099,0.1157,0.0077,0.0039,0.00299,0.00043,0.00098,26.92,25.07,27.45,47.8795,0.0157,27.1854,6.6497,6.0122,1114683,1508132,16.5596,0.9159
29000,11736,3823,57601,132103,112670,74038,464,14648,3928,3,374273,3934151,43989.456,18767.807,0.3398,10818.702,0.063,0.837,0.046,0.054,0.582,0.316,856,0.0671,0.6668,0.117,16.7,33.8,92.1,33.08,1.14,8.15,0.48,23.32,6.23,1.591,0.198,0.051,0.056,9.716,0.317,0.0020,89,427,964,14453,137,18,0.237,5065,112,1861,9763,377,2096,9263,4.75,12.63,34561,35.5095,9518,22182,254151,3097.4,-0.0,873049,13.386,2631002.543,1.77e-16,0.00022,15.85,59829,46.039,2.029,41.625,2.386,46.040,5945,1840,3951,0.1884,0.969,1.978,2.000,1.786,0.959,1.592,8851.411,14973.520,25654.664,8825.934,20327.559,4658.051,582.688,2708.366,0.613,0.548,0.548,0.616,0.469,0.533,58905,32406,0.5510,0.1739,0.2454,0.9997,0.0305,0.0509,0.6753,0.8424,0.8369,0.0477,0.0259,0.0214,0.0000,0.0254,0.9220,0.0753,0.6429,0.9601,0.00254,3619,0.9997,0.7579,0.8323,0.9971,0.0306,0.0509,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.8115,4.3654,4.2166,0.0795,0.0446,0.0395,0.062,0.077,0.038,0.111,1742,0.0901,0.0048,0.0050,0.00296,0.00052,0.00093,22.06,26.53,27.39,43.7629,0.0161,29.4022,6.9594,6.4264,1114102,1507025,9.9520,0.5165
