step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,20895,18077,116781,853827,821274,718509,18537,94081,2247,0,214423,8128213,186197.136,62737.026,0.2518,59362.279,0.232,0.276,0.262,0.230,0.668,0.312,656,0.0128,0.7596,0.133,5.8,33.6,73.4,35.17,2.92,3.98,2.47,25.79,7.67,1.029,0.096,0.039,0.040,20.617,0.793,0.0025,220,603,2439,9912,106,0,0.000,10196,6254,4832,9809,2294,7260,11341,0.00,0.83,9031,32.0507,65923,8191,537780,847.9,-0.0,465883,77.565,2631002.543,5.84e-15,0.00093,30.00,248785,157.199,2.114,151.183,3.902,157.200,16153,1630,3112,0.4380,0.824,1.024,1.238,1.023,0.916,1.122,37875.637,12599.464,174833.543,38406.555,32319.316,2181.638,723.688,469.421,0.722,0.561,0.567,0.903,0.723,0.689,6360,688,0.9931,0.7483,0.6902,0.9999,0.0563,0.0518,0.6392,0.8093,0.9009,0.0953,0.0459,0.0309,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,18481,0.9998,0.7714,0.7700,0.9992,0.0563,0.0518,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1011,5.1273,5.0884,0.1519,0.1861,0.1643,0.356,0.409,0.374,0.386,4365,0.0362,0.0036,0.0042,0.00071,0.00054,0.00054,25.09,28.79,29.15,803.6108,0.0227,69.9992,50.9079,26.6573,1072858,1529429,0.2050,0.0023
2000,15414,6517,54212,113250,99868,57700,1338,40656,3238,1,308265,3946721,38734.031,16393.847,0.2978,10657.186,0.173,0.515,0.154,0.158,0.541,0.352,2004,0.0642,0.7097,0.117,9.9,32.6,73.5,33.71,3.20,7.23,1.25,22.02,7.49,1.062,0.210,0.127,0.131,13.610,0.494,0.0032,197,1197,1988,21741,137,0,0.000,8952,1630,3115,10669,831,1891,12692,0.00,7.94,7727,8.3832,62251,5825,487452,1609.2,-0.0,536544,39.217,2631002.543,2.65e-15,0.00068,25.34,37004,53.967,2.279,49.934,1.754,53.968,5196,3631,6587,0.3580,0.902,1.038,1.259,1.069,0.949,1.119,15458.709,13752.596,11758.200,15411.960,22221.057,2157.618,2031.188,1547.855,0.580,0.489,0.563,0.684,0.440,0.514,4741,6478,0.9664,0.5669,0.6002,0.9995,0.0473,0.0604,0.5471,0.9467,0.9316,0.1863,0.0326,0.0242,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,8464,0.9995,0.8283,0.7740,0.9992,0.0473,0.0604,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0985,5.1016,5.0710,0.0850,0.1120,0.0993,0.198,0.210,0.207,0.202,856,0.0307,0.0010,0.0006,0.00087,0.00050,0.00046,27.68,28.46,27.85,3789.4340,0.0505,37.9204,24.0088,15.2082,1089927,1525771,0.4376,0.0162
3000,17961,7585,51857,127511,111806,74590,1064,32694,4246,3,391060,4725524,44389.442,18271.225,0.3036,10850.978,0.102,0.689,0.103,0.106,0.556,0.320,2353,0.0738,0.7023,0.098,11.0,35.4,70.4,32.89,4.19,9.28,0.79,18.62,7.18,1.076,0.247,0.280,0.295,15.696,0.420,0.0029,165,606,2099,30255,199,0,0.000,10751,138,1900,15923,1223,3433,13305,0.50,8.60,7037,9.7172,47811,6072,449243,1680.1,-0.0,584630,24.853,2631002.543,2.78e-14,0.00102,14.43,39490,48.598,2.280,44.599,1.719,48.599,8324,4335,5302,0.3881,0.905,1.050,1.291,1.090,0.961,1.148,13251.999,10149.382,26010.342,13188.822,16041.255,2451.239,2216.902,2752.107,0.709,0.441,0.509,0.774,0.399,0.495,4364,7053,0.9637,0.5367,0.5936,0.9993,0.0450,0.0832,0.5716,0.9976,0.9721,0.2015,0.0305,0.0350,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4844,0.9990,0.7778,0.7854,0.9986,0.0450,0.0832,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0420,5.1651,4.9621,0.0875,0.1000,0.0843,0.112,0.170,0.133,0.137,470,0.0139,0.0024,0.0016,0.00093,0.00045,0.00046,26.14,28.30,28.16,14469.1606,0.0917,29.5990,10.1877,14.6656,1085415,1524949,0.6180,0.0332
4000,16470,8497,50385,122197,105707,70883,929,36182,4108,8,390006,6459996,44055.120,18441.809,0.3278,10452.490,0.077,0.757,0.081,0.084,0.615,0.281,1985,0.0824,0.7070,0.078,11.0,34.5,70.5,30.96,4.14,9.54,0.62,16.66,7.14,1.105,0.261,0.308,0.326,20.884,0.484,0.0028,173,616,2908,33160,454,0,0.000,10097,149,2377,13944,821,3015,12634,1.25,8.60,5665,8.6373,33350,6507,415779,1092.7,-0.0,632556,28.006,2631002.543,7.08e-15,0.00039,37.93,38444,51.320,2.249,47.651,1.420,51.321,7682,3953,4835,0.3658,0.929,1.065,1.353,1.129,0.975,1.174,12869.708,9583.116,27206.221,12738.982,14562.406,3237.274,1867.055,2884.990,0.761,0.493,0.545,0.799,0.357,0.479,4563,7811,0.9659,0.4544,0.5515,0.9989,0.0413,0.0822,0.5859,1.1372,1.0040,0.2084,0.0380,0.0295,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3267,0.9997,0.8890,0.8642,0.9986,0.0413,0.0822,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0485,5.1938,4.8755,0.1118,0.0888,0.0692,0.084,0.130,0.103,0.102,500,0.0118,0.0021,0.0014,0.00085,0.00045,0.00048,27.51,27.67,27.84,14643.8148,0.1114,27.7603,13.5749,14.4316,1083494,1523676,0.6971,0.0398
5000,16091,7554,54256,106162,87005,50963,943,35652,5437,17,436285,6337093,38486.755,18177.008,0.3450,8769.059,0.066,0.789,0.069,0.075,0.582,0.298,3046,0.1015,0.7188,0.076,10.7,33.2,67.6,29.22,3.80,9.59,0.51,15.33,7.05,1.147,0.272,0.290,0.312,20.632,0.477,0.0028,161,621,4326,36460,782,35,0.199,10415,197,1983,13911,857,2613,12621,2.00,10.92,6649,9.6315,25202,6304,382733,1153.6,0.0,675441,28.314,2631002.543,1.77e-16,0.00099,12.68,34360,49.730,2.256,46.087,1.387,49.731,6988,3530,5573,0.3391,0.934,1.097,1.434,1.141,0.974,1.263,14291.833,10261.397,17407.097,14131.628,15717.089,2946.923,2561.642,3899.383,0.731,0.471,0.528,0.690,0.343,0.476,4322,9465,0.9564,0.4035,0.4960,0.9989,0.0427,0.0757,0.6116,1.0464,1.0358,0.2097,0.0322,0.0370,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3639,0.9995,0.8354,0.8509,0.9989,0.0427,0.0757,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0922,5.3162,5.0800,0.1084,0.0805,0.0618,0.090,0.096,0.090,0.090,425,0.0113,0.0021,0.0012,0.00083,0.00047,0.00047,27.85,27.94,28.35,8284.0155,0.1105,30.3868,13.4215,14.8927,1086290,1521780,0.5194,0.0296
6000,18026,7633,57674,106641,85292,48016,951,37159,6325,23,508535,6723736,37627.927,18985.106,0.3377,8251.349,0.057,0.829,0.054,0.059,0.575,0.301,2860,0.0990,0.7291,0.077,9.8,30.4,63.0,26.65,3.12,8.95,0.41,14.16,6.92,1.189,0.278,0.237,0.268,17.436,0.474,0.0028,159,600,5762,38005,765,46,0.305,11608,242,1818,15966,1307,2650,14069,3.00,12.89,7868,12.6907,20326,6538,349662,1204.2,-0.0,716190,27.401,2631002.543,1.50e-14,0.00002,23.20,36396,50.131,2.197,46.001,1.933,50.132,7442,4376,6208,0.3417,0.952,1.092,1.628,1.184,0.977,1.346,14059.099,10764.432,16021.062,13875.647,15982.567,3552.445,2184.144,4997.167,0.693,0.491,0.523,0.606,0.346,0.450,4698,8450,0.9737,0.4081,0.5211,0.9986,0.0448,0.0732,0.6689,1.0478,1.0377,0.1972,0.0343,0.0350,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3395,0.9993,0.8322,0.8405,0.9984,0.0448,0.0733,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1079,5.3266,5.1689,0.0996,0.0708,0.0539,0.071,0.071,0.064,0.075,387,0.0071,0.0017,0.0014,0.00084,0.00049,0.00052,26.57,28.41,28.43,5002.8834,0.1367,30.3909,13.1956,14.2051,1089971,1519096,0.2837,0.0098
7000,16777,7083,51373,93954,75438,41907,674,35952,4661,42,401460,6323852,36080.277,16633.270,0.3546,7734.805,0.055,0.840,0.050,0.054,0.570,0.309,2713,0.0995,0.7207,0.070,12.0,33.0,63.2,27.90,3.14,9.11,0.42,15.23,6.76,1.208,0.261,0.259,0.303,17.125,0.439,0.0029,176,633,8590,27541,1788,50,0.169,11180,683,1863,14231,1508,2690,12579,3.25,12.97,8801,15.1447,16786,6367,318288,1259.9,-0.0,753612,26.394,2631002.543,1.40e-14,0.00036,24.47,32140,47.460,2.194,43.540,1.727,47.461,7899,3643,5235,0.3209,0.941,1.110,1.670,1.209,0.967,1.374,12875.362,9611.211,17023.426,12711.368,14080.288,3599.243,1418.094,3881.128,0.674,0.498,0.499,0.598,0.327,0.427,5140,7689,0.9741,0.5202,0.5770,0.9988,0.0431,0.0715,0.7151,0.9680,0.9926,0.1789,0.0363,0.0396,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3875,0.9996,0.8046,0.8059,0.9983,0.0431,0.0716,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1234,5.3576,5.1566,0.0952,0.0658,0.0525,0.082,0.078,0.059,0.097,403,0.0082,0.0018,0.0014,0.00088,0.00051,0.00055,27.47,28.04,28.15,3675.8213,0.1486,27.3017,12.8656,13.5279,1093120,1517590,0.2271,0.0051
8000,16099,6855,49776,92170,73259,41852,542,35706,4356,92,428897,6208260,34886.689,17002.373,0.3532,7533.501,0.057,0.847,0.048,0.048,0.562,0.318,2126,0.1004,0.7209,0.070,11.7,32.0,61.5,26.62,2.75,8.94,0.48,14.46,6.73,1.235,0.268,0.237,0.289,15.939,0.459,0.0029,178,658,9772,30784,2622,47,0.194,10534,903,1524,13672,982,2549,12568,4.25,14.37,8732,14.7009,14013,6129,292264,1118.8,-0.0,786162,25.853,2631002.543,7.43e-15,0.00035,7.77,32927,43.896,2.056,40.015,1.825,43.897,7297,3903,4899,0.3268,0.961,1.111,1.704,1.250,0.977,1.416,11989.349,9670.907,16840.311,11848.703,13731.176,3938.317,1388.077,4142.477,0.659,0.493,0.492,0.610,0.339,0.412,4941,6233,0.9745,0.5960,0.5796,0.9993,0.0498,0.0644,0.7375,1.0303,1.0068,0.1659,0.0316,0.0412,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3512,0.9996,0.7878,0.8067,0.9986,0.0498,0.0644,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0609,5.3536,5.1047,0.0952,0.0668,0.0544,0.085,0.101,0.063,0.093,555,0.0162,0.0014,0.0017,0.00087,0.00053,0.00053,25.91,28.48,28.44,2855.1300,0.1500,26.0206,12.5312,13.3215,1097055,1515756,0.4096,0.0346
9000,14752,6238,45925,83777,66837,37357,495,34252,3486,105,361597,5779710,32669.170,14941.772,0.3756,6454.066,0.055,0.855,0.049,0.041,0.546,0.332,2384,0.1050,0.7301,0.081,11.9,31.0,58.6,25.18,2.59,8.32,0.36,13.91,6.54,1.271,0.252,0.212,0.263,14.894,0.441,0.0029,186,701,9669,28272,3126,55,0.191,9628,44,1450,13258,782,2728,11242,4.25,14.94,8677,14.8373,11985,5208,267987,1001.0,0.0,816127,24.359,2631002.543,1.17e-14,0.00901,30.68,28958,39.965,2.120,36.336,1.509,39.966,6630,3801,4321,0.3325,0.952,1.112,1.813,1.314,0.967,1.473,11872.466,8155.273,16182.333,11712.035,11228.869,4048.405,1268.240,3171.061,0.649,0.484,0.459,0.626,0.303,0.378,4880,5841,0.9557,0.4830,0.5540,0.9996,0.0474,0.0635,0.7631,1.0300,1.0232,0.1665,0.0394,0.0393,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2990,0.9994,0.8494,0.8447,0.9989,0.0474,0.0635,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1412,5.3692,5.1406,0.0912,0.0550,0.0486,0.065,0.075,0.050,0.087,598,0.0208,0.0013,0.0012,0.00089,0.00055,0.00055,26.72,28.48,28.44,2122.3152,0.1541,23.2955,11.4927,12.8659,1100701,1514624,0.7635,0.0652
10000,13923,5826,44352,80002,63458,35231,419,32568,3399,115,342365,5318862,30445.925,13661.025,0.3731,5678.213,0.054,0.869,0.039,0.038,0.527,0.349,1392,0.1077,0.7374,0.087,11.8,30.4,59.2,24.45,2.59,8.01,0.37,13.48,6.48,1.300,0.249,0.211,0.265,14.072,0.438,0.0030,178,671,7356,25390,2964,52,0.220,8956,62,1358,12503,723,2485,10715,5.00,16.67,8905,15.2566,10428,5248,248689,980.8,-0.0,839821,22.035,2631002.543,3.01e-15,0.00419,11.37,27494,36.932,2.143,33.511,1.279,36.979,6585,3611,3727,0.3164,0.971,1.147,1.862,1.395,0.977,1.446,10944.010,7126.293,15525.910,10786.544,9811.684,4014.067,1277.924,2690.820,0.623,0.464,0.441,0.616,0.290,0.382,5071,6659,0.9612,0.4698,0.5133,0.9992,0.0504,0.0655,0.7747,1.0586,0.9805,0.1635,0.0450,0.0467,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2040,0.9993,0.8506,0.8445,0.9978,0.0504,0.0655,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2469,5.3536,5.3852,0.0861,0.0520,0.0478,0.077,0.093,0.041,0.106,400,0.0151,0.0008,0.0014,0.00089,0.00051,0.00053,27.50,28.69,28.52,1660.3576,0.1646,20.9355,10.3692,11.6657,1103555,1513333,0.9638,0.0686
