step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,10979,7707,135672,810964,778186,663124,12168,55030,2089,2,264834,4966790,184414.908,75115.700,0.2533,70922.265,0.235,0.287,0.247,0.231,0.634,0.333,867,0.0277,0.6753,0.144,21.8,48.3,88.3,47.49,4.43,6.26,2.76,34.04,7.71,1.050,0.122,0.068,0.071,23.425,0.594,0.0023,138,435,1775,12030,49,0,0.000,5488,3235,2894,4850,649,3174,7156,0.00,1.27,13572,35.8642,65151,9179,539675,3664.9,-0.0,467499,51.230,2631002.543,8.50e-15,0.00092,30.00,238397,119.953,2.090,116.949,0.914,119.953,7791,1138,2050,0.3949,0.860,1.030,1.260,1.050,0.939,1.116,37640.243,12602.005,182693.754,38201.273,34442.147,2867.392,906.141,419.901,0.695,0.562,0.540,0.872,0.721,0.659,6734,68382,0.5270,0.6930,0.6391,0.9999,0.0481,0.0464,0.5274,0.7558,0.8124,0.1091,0.0445,0.0411,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17168,0.9997,0.7540,0.6904,0.9986,0.0481,0.0464,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0723,5.1623,4.9979,0.1060,0.2142,0.1808,0.361,0.450,0.422,0.366,5998,0.1294,0.0080,0.0097,0.00174,0.00136,0.00127,22.89,27.97,27.99,1575.1059,0.0519,71.9109,27.6660,23.5642,1082119,1530938,1.0092,0.0095
2000,11907,3360,47384,110772,102269,62570,818,14915,1321,0,178553,2058125,36279.050,14659.715,0.2889,11435.818,0.164,0.488,0.195,0.154,0.578,0.321,768,0.0375,0.6352,0.111,15.7,37.0,73.1,37.66,2.53,8.25,0.95,25.92,7.65,1.061,0.205,0.122,0.130,11.857,0.342,0.0023,120,992,953,11095,92,0,0.000,5975,921,3009,7977,443,1102,10362,0.00,5.56,16707,17.4958,59900,12225,501096,3577.7,-0.0,526504,19.016,2631002.543,1.59e-15,0.00005,25.34,33559,29.768,2.032,27.131,0.605,29.770,3386,2986,5535,0.3447,0.913,1.035,1.242,1.077,0.942,1.116,12209.015,11598.050,16829.351,12189.078,18696.438,1702.258,764.456,757.183,0.613,0.563,0.563,0.684,0.505,0.532,13587,21156,0.4782,0.4451,0.5276,0.9995,0.0432,0.0484,0.5327,0.9101,0.9373,0.1430,0.0277,0.0177,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7958,0.9987,0.7022,0.7019,0.9983,0.0432,0.0484,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0976,4.8816,4.8611,0.0635,0.1036,0.0935,0.121,0.185,0.148,0.153,1106,0.0872,0.0028,0.0022,0.00162,0.00079,0.00064,27.17,27.64,27.14,5389.7342,0.0653,30.9993,10.8637,8.1524,1092266,1527534,2.1310,0.0711
3000,14083,4455,66636,191536,180455,123656,1244,19177,2403,0,282468,3219300,57995.078,21387.551,0.2673,16668.555,0.139,0.580,0.151,0.130,0.596,0.290,1613,0.0542,0.6625,0.112,17.1,42.2,74.2,40.35,2.82,8.45,0.81,28.27,7.45,1.051,0.200,0.200,0.212,14.723,0.300,0.0023,93,385,1199,18056,106,0,0.000,6644,43,1650,12390,437,2410,11236,0.00,6.91,17319,21.0506,44766,10335,466760,4454.6,-0.0,570633,16.919,2631002.543,5.49e-15,0.00476,14.43,55673,36.994,2.043,34.218,0.733,36.995,5886,3661,4536,0.3918,0.905,1.028,1.232,1.070,0.946,1.111,15585.674,15849.919,33879.530,15507.776,25276.327,1688.247,1618.914,1411.835,0.740,0.519,0.547,0.772,0.493,0.608,13061,36845,0.4791,0.3640,0.3726,0.9995,0.0358,0.0558,0.5417,0.8195,0.8517,0.1219,0.0196,0.0200,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5177,0.9985,0.7332,0.7675,0.9981,0.0358,0.0558,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1981,4.9016,4.8360,0.0726,0.1123,0.0866,0.117,0.133,0.115,0.152,858,0.0475,0.0037,0.0027,0.00162,0.00089,0.00081,23.37,28.14,28.16,15189.0809,0.0920,41.0577,5.5975,11.3213,1088900,1525921,3.0860,0.1482
4000,11141,4388,54724,139153,128959,83382,1047,16437,1820,3,227000,3141479,45751.666,17788.709,0.2882,13699.537,0.101,0.634,0.134,0.131,0.598,0.295,932,0.0623,0.6553,0.109,14.9,37.8,71.8,35.98,3.41,9.07,0.50,22.99,7.32,1.060,0.221,0.277,0.296,19.288,0.388,0.0022,93,386,1910,14491,270,0,0.000,5790,106,1971,9064,155,977,10009,0.00,7.01,20492,20.4547,33157,12451,439780,2260.8,-0.0,610589,16.238,2631002.543,2.83e-15,0.00153,37.93,41114,31.005,2.016,28.588,0.401,31.005,4182,3069,3890,0.3896,0.919,1.028,1.271,1.068,0.954,1.135,12779.598,12694.913,26681.121,12679.029,20091.053,1775.113,1135.387,1178.671,0.761,0.518,0.509,0.735,0.465,0.556,15249,33115,0.6511,0.3425,0.3593,0.9983,0.0369,0.0656,0.5334,0.9297,0.9549,0.1630,0.0285,0.0361,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5423,0.9991,0.8133,0.8111,0.9979,0.0370,0.0656,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2219,5.0369,4.8480,0.0972,0.0739,0.0623,0.058,0.105,0.104,0.083,868,0.0599,0.0044,0.0029,0.00145,0.00067,0.00073,26.62,27.62,27.37,11784.9850,0.0957,33.1218,6.9630,9.2751,1089912,1525653,3.4796,0.1814
5000,10135,3527,58850,138822,127938,79202,770,15815,1688,11,225067,3255332,45329.453,18247.549,0.2954,14092.575,0.076,0.694,0.116,0.114,0.587,0.307,1124,0.0705,0.6574,0.112,17.3,38.6,73.5,37.57,2.82,8.47,0.46,25.82,7.27,1.065,0.213,0.226,0.245,18.681,0.345,0.0022,86,385,2748,13969,448,20,0.498,5469,58,1662,8415,531,1404,8200,0.75,8.27,22940,25.5805,26676,13255,416582,3039.2,-0.0,641689,15.328,2631002.543,1.58e-14,0.00023,12.68,40666,30.325,2.035,27.894,0.396,30.326,4622,2421,3092,0.3898,0.914,1.028,1.277,1.064,0.964,1.145,13639.396,13265.266,24782.224,13530.146,21109.657,1768.157,1125.976,1260.842,0.738,0.508,0.526,0.692,0.466,0.528,17853,37423,0.4949,0.2950,0.3079,0.9982,0.0370,0.0650,0.5840,0.9234,0.8541,0.1194,0.0192,0.0269,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4380,0.9990,0.7655,0.7681,0.9975,0.0371,0.0651,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0227,4.8177,4.7468,0.0952,0.0677,0.0545,0.070,0.080,0.077,0.082,539,0.0330,0.0025,0.0031,0.00175,0.00074,0.00075,26.53,27.40,27.53,6604.1521,0.1042,35.0799,6.2523,9.0759,1092110,1525029,2.5817,0.1361
6000,10880,3467,54781,133931,124467,78586,564,14662,1128,28,190332,3194627,44334.037,17298.337,0.2881,13871.253,0.082,0.718,0.123,0.077,0.602,0.300,838,0.0580,0.6383,0.119,19.2,43.6,74.7,40.26,2.88,8.31,0.46,28.61,7.34,1.073,0.199,0.212,0.229,17.239,0.325,0.0021,92,394,3734,9183,578,23,0.447,5510,137,1650,9093,580,1533,8767,1.50,9.29,22566,25.9579,22450,13595,393451,3156.5,-0.0,677415,14.794,2631002.543,9.73e-15,0.00023,23.20,40583,29.966,1.983,27.521,0.463,29.967,4507,2705,3668,0.3548,0.923,1.031,1.290,1.101,0.957,1.124,13002.536,11591.142,27867.912,12902.051,17435.327,1893.149,756.272,777.664,0.707,0.532,0.543,0.676,0.482,0.557,23433,34831,0.3662,0.2531,0.2470,0.9987,0.0411,0.0679,0.5531,0.8120,0.8434,0.1257,0.0134,0.0242,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2792,0.9994,0.6907,0.7132,0.9981,0.0412,0.0680,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2159,4.7947,4.7353,0.0864,0.0635,0.0509,0.064,0.078,0.080,0.081,595,0.0308,0.0040,0.0028,0.00171,0.00075,0.00066,23.68,27.60,27.64,4346.2761,0.1197,30.7250,6.8632,7.9310,1094117,1522778,1.4538,0.0460
7000,8203,3038,51138,122599,113149,70936,525,13630,1420,11,229916,2929886,40912.340,17042.223,0.3013,12712.493,0.067,0.742,0.139,0.052,0.586,0.308,734,0.0774,0.6350,0.112,22.5,43.2,79.3,40.17,3.56,10.21,0.53,25.86,7.39,1.092,0.239,0.236,0.255,16.109,0.348,0.0022,89,410,3766,9586,738,22,0.359,4475,721,930,6552,638,1321,6244,0.75,8.54,20365,27.4450,19041,14772,370944,3154.3,-0.0,714253,13.504,2631002.543,3.22e-14,0.00042,24.47,38225,28.281,2.076,25.911,0.294,28.282,4522,1603,2078,0.3400,0.938,1.047,1.341,1.124,0.972,1.114,9680.581,8913.984,29806.921,9561.834,14256.077,2881.517,678.093,770.120,0.668,0.516,0.534,0.668,0.438,0.533,29277,35369,0.3353,0.2289,0.2401,0.9994,0.0468,0.0691,0.5602,0.9376,0.9210,0.1269,0.0202,0.0222,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2725,0.9994,0.7941,0.8084,0.9984,0.0468,0.0691,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1618,4.6284,4.6890,0.0791,0.0986,0.0756,0.071,0.101,0.096,0.106,660,0.0371,0.0038,0.0035,0.00172,0.00066,0.00065,27.11,27.29,27.45,3528.9039,0.1371,24.1546,6.2476,7.2562,1097646,1523364,1.2482,0.0252
8000,9132,2394,46073,98185,89829,51598,514,11427,942,16,196335,2232557,34299.641,12422.549,0.2720,9085.146,0.076,0.738,0.124,0.062,0.559,0.325,546,0.0606,0.6270,0.115,23.5,45.0,74.8,41.12,2.80,8.84,0.71,28.77,7.36,1.086,0.207,0.173,0.189,11.554,0.278,0.0023,81,407,2579,8051,634,24,0.449,4348,324,812,7996,573,1111,7448,1.75,9.18,24584,27.5481,16208,15346,353537,2687.2,-0.0,739768,11.470,2631002.543,7.61e-15,0.00072,7.77,30930,22.988,2.046,20.628,0.314,22.988,3803,2282,3047,0.3283,0.935,1.046,1.290,1.151,0.954,1.103,9980.416,9144.583,20568.397,9887.077,12929.313,2167.823,521.698,647.882,0.637,0.493,0.505,0.588,0.469,0.498,34578,30804,0.4058,0.1315,0.1645,0.9998,0.0506,0.0760,0.5740,0.7954,0.7834,0.1279,0.0136,0.0208,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1174,0.9995,0.7540,0.7333,0.9975,0.0506,0.0760,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0613,4.5802,4.5274,0.0581,0.0739,0.0583,0.143,0.078,0.110,0.086,781,0.0583,0.0034,0.0046,0.00166,0.00066,0.00063,23.72,28.19,28.10,2926.9236,0.1348,23.0952,5.9122,5.5575,1100942,1521313,2.2745,0.1578
9000,7305,2407,48400,112507,104255,63681,426,9972,808,18,179225,2432120,36641.947,13298.897,0.2636,10345.849,0.063,0.793,0.090,0.054,0.591,0.308,597,0.0683,0.6280,0.100,17.8,38.9,77.2,36.66,2.75,8.86,0.32,24.73,7.16,1.112,0.215,0.186,0.206,12.795,0.344,0.0021,62,337,1814,6624,685,23,0.191,4044,28,1070,6207,111,1240,5954,2.00,9.16,28600,30.3904,13526,15805,338997,2160.9,0.0,756043,10.520,2631002.543,1.42e-15,0.00098,30.68,36955,23.503,2.159,21.091,0.253,23.503,3385,1731,2189,0.3057,0.945,1.056,1.370,1.208,0.953,1.088,9718.441,10762.708,21701.607,9653.889,15632.301,1851.296,532.611,569.141,0.679,0.502,0.543,0.647,0.492,0.528,36201,35405,0.4745,0.1524,0.1692,0.9997,0.0423,0.0714,0.5716,0.9223,0.9103,0.1241,0.0163,0.0162,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3156,0.9985,0.6948,0.7663,0.9983,0.0423,0.0714,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0897,4.3550,4.4258,0.0703,0.0428,0.0333,0.065,0.043,0.054,0.051,868,0.0707,0.0027,0.0056,0.00149,0.00067,0.00068,24.58,27.77,27.73,2797.9178,0.1068,25.5863,5.5136,5.0064,1102236,1521476,4.1766,0.2812
10000,7579,2356,42487,92008,84834,49031,490,9975,751,14,153376,2292594,30754.233,10810.490,0.2709,8213.228,0.084,0.792,0.073,0.052,0.591,0.311,396,0.0599,0.6338,0.115,21.0,42.4,78.5,38.37,3.08,8.60,0.52,26.17,7.31,1.125,0.204,0.183,0.201,12.836,0.322,0.0022,68,349,1193,5797,317,21,0.352,3842,18,1387,6174,216,1070,6293,2.00,9.01,35179,34.1150,11909,17362,330307,2947.1,0.0,765004,9.905,2631002.543,1.66e-14,0.00694,11.37,29081,20.714,2.059,18.422,0.233,20.739,3407,1745,2427,0.2897,0.950,1.075,1.450,1.222,0.965,1.103,7747.189,9755.694,17489.678,7695.138,13782.645,1599.984,496.842,500.436,0.692,0.505,0.522,0.597,0.430,0.542,40892,29130,0.5588,0.1855,0.1624,0.9996,0.0383,0.0703,0.5733,0.9174,0.8226,0.1185,0.0397,0.0389,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1641,0.9996,0.7358,0.7562,0.9983,0.0383,0.0703,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2596,4.3466,4.5947,0.0645,0.0577,0.0466,0.061,0.095,0.057,0.070,702,0.0623,0.0027,0.0045,0.00161,0.00057,0.00066,27.81,27.26,27.45,1729.2583,0.0936,21.7542,5.0666,4.8388,1102901,1520352,5.1634,0.2911
