step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,12771,9855,119701,736376,706233,606216,10459,51733,1810,0,227679,4779932,184370.613,66645.969,0.2929,62477.757,0.235,0.274,0.258,0.233,0.638,0.334,509,0.0187,0.6798,0.172,12.6,45.7,83.4,43.55,3.71,5.34,2.73,31.77,7.65,1.053,0.116,0.050,0.053,23.769,0.671,0.0022,144,456,1772,8936,64,0,0.000,6600,3738,3217,5816,1017,4479,7275,0.00,0.77,11029,33.7476,65630,10669,539879,2124.3,-0.0,468348,67.045,2631002.543,1.47e-14,0.00093,30.00,215127,124.052,2.113,120.487,1.452,124.053,10078,951,1742,0.4030,0.840,1.039,1.290,1.054,0.906,1.124,37031.666,12283.236,173881.821,37636.496,35330.054,3340.946,474.523,352.743,0.688,0.568,0.540,0.887,0.725,0.637,7820,50527,0.8247,0.7204,0.6584,0.9999,0.0544,0.0598,0.5648,0.7616,0.8008,0.0962,0.0522,0.0251,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,13534,0.9999,0.7528,0.7065,0.9989,0.0544,0.0598,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0256,4.9874,5.1059,0.1266,0.2026,0.1829,0.390,0.440,0.432,0.379,13302,0.2852,0.0123,0.0157,0.00425,0.00245,0.00218,24.29,26.52,27.43,1101.8685,0.0796,72.2547,47.2893,19.7554,1078697,1531611,7.6315,0.0800
2000,11935,3758,47056,106860,97633,59208,596,19032,1579,0,197000,2353806,36185.323,14683.624,0.3455,10429.704,0.161,0.510,0.179,0.150,0.567,0.334,607,0.0426,0.6474,0.164,15.9,39.2,75.9,37.89,3.09,7.21,1.20,26.39,7.28,1.073,0.178,0.180,0.187,13.136,0.339,0.0026,126,1090,1147,11844,79,0,0.000,6068,1271,2532,8132,488,1622,9825,0.00,5.15,11384,11.9639,59779,13428,499746,2745.3,-0.0,532857,24.196,2631002.543,8.85e-15,0.00068,25.34,34369,33.242,1.946,30.524,0.773,33.243,4617,3065,4253,0.3671,0.853,1.045,1.313,1.126,0.911,1.133,12414.100,11479.915,16116.155,12393.516,18105.356,2582.809,784.927,886.184,0.622,0.522,0.546,0.720,0.491,0.488,15198,20263,0.8330,0.4733,0.4504,0.9997,0.0488,0.0703,0.5339,0.8771,0.8086,0.1562,0.0194,0.0157,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4395,0.9990,0.7120,0.6849,0.9990,0.0488,0.0703,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8625,5.0238,4.9209,0.0674,0.1122,0.1022,0.170,0.204,0.193,0.192,2623,0.1427,0.0051,0.0047,0.00465,0.00099,0.00103,27.28,27.76,27.30,5980.6065,0.1309,30.9384,16.6191,7.5766,1089765,1529001,15.7489,0.6017
3000,10943,5864,52596,158699,149363,105432,671,17480,1759,0,221820,3738272,53700.347,18658.023,0.3006,14490.592,0.105,0.668,0.120,0.108,0.649,0.263,917,0.0556,0.6342,0.177,20.5,43.5,85.7,39.90,4.85,10.11,0.83,24.11,7.21,1.134,0.216,0.416,0.437,22.891,0.366,0.0022,98,401,1240,13615,117,0,0.000,6333,43,1484,9416,330,2700,7913,0.25,4.63,11989,14.4577,39549,14623,468154,2418.9,-0.0,581786,18.127,2631002.543,1.47e-14,0.00102,14.43,48899,32.221,1.826,29.806,0.589,32.221,6839,1583,2521,0.2887,0.891,1.119,1.387,1.162,0.959,1.171,12389.970,13110.470,34671.672,12293.539,21225.729,1906.939,1101.299,1159.192,0.803,0.526,0.522,0.834,0.483,0.543,19852,29315,0.8835,0.5004,0.4804,0.9992,0.0436,0.0769,0.5311,1.0614,0.7792,0.1658,0.0292,0.0256,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3139,0.9991,0.8662,0.7168,0.9984,0.0436,0.0769,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7816,4.8932,4.8308,0.1073,0.0938,0.0871,0.146,0.137,0.162,0.119,1895,0.1185,0.0073,0.0045,0.00417,0.00123,0.00144,22.90,26.24,26.82,20315.6593,0.1560,34.1284,9.3523,8.7746,1083126,1529721,21.8754,0.9734
4000,11379,5751,50693,132202,122607,80917,592,14046,2273,4,248223,3971131,48311.202,17741.501,0.3124,12894.999,0.099,0.714,0.091,0.095,0.666,0.248,1338,0.0547,0.6150,0.179,18.3,45.4,84.7,40.43,4.23,9.71,0.66,25.82,7.22,1.131,0.208,0.365,0.381,26.787,0.392,0.0018,89,437,2161,15203,153,0,0.000,6547,30,1457,9892,346,1803,9230,0.50,4.77,13046,15.3741,27617,14612,440215,2437.0,-0.0,623431,17.808,2631002.543,1.56e-14,0.00039,37.93,41912,30.330,1.818,27.942,0.570,30.331,5645,2179,3555,0.2941,0.905,1.105,1.386,1.167,0.954,1.181,13089.743,14749.047,26444.969,12951.508,21809.724,1930.393,1421.507,1494.602,0.823,0.475,0.544,0.774,0.482,0.561,23334,28921,0.8696,0.3924,0.4734,0.9990,0.0411,0.0966,0.5364,0.8748,0.7269,0.1798,0.0282,0.0168,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3501,0.9995,0.7500,0.7042,0.9988,0.0411,0.0967,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7335,4.8902,4.8726,0.1242,0.0816,0.0735,0.146,0.109,0.107,0.105,1512,0.0822,0.0067,0.0047,0.00420,0.00118,0.00144,26.78,27.30,27.77,12074.9522,0.1816,35.4882,10.9754,6.8327,1081943,1527580,24.5851,1.0720
5000,12439,5498,48616,110262,101268,61178,468,13605,1681,12,220944,3712221,41688.977,16743.050,0.3188,12340.304,0.095,0.719,0.097,0.089,0.657,0.258,657,0.0461,0.6122,0.170,18.2,44.9,79.9,38.36,4.05,10.15,0.54,23.62,7.12,1.165,0.218,0.331,0.351,24.961,0.400,0.0019,93,420,3203,10563,397,37,0.291,7513,78,1881,10480,820,2646,8973,1.00,5.99,15064,19.1797,21593,16640,414659,1840.7,-0.0,657469,17.918,2631002.543,5.31e-15,0.00108,12.68,35975,28.122,1.836,25.603,0.683,28.122,6762,2157,3520,0.2675,0.932,1.137,1.472,1.214,0.961,1.197,11457.858,14205.665,20161.306,11336.094,22531.881,2179.921,933.116,1289.709,0.793,0.481,0.562,0.654,0.444,0.562,27302,26054,0.8155,0.3626,0.4317,0.9989,0.0478,0.0927,0.5765,0.8722,0.7973,0.1648,0.0266,0.0260,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4803,0.9995,0.7347,0.7287,0.9990,0.0480,0.0927,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7940,4.8749,4.8754,0.1151,0.0750,0.0666,0.085,0.119,0.090,0.091,1401,0.0779,0.0067,0.0037,0.00424,0.00110,0.00142,25.99,26.57,27.03,6067.8053,0.1783,34.5190,10.9789,6.9392,1082411,1526696,17.6618,0.7566
6000,12278,5541,55636,119998,108997,63913,449,16922,2112,15,291971,4084442,45123.292,18843.602,0.3152,13092.650,0.076,0.747,0.072,0.105,0.634,0.276,889,0.0566,0.6093,0.163,18.3,46.4,83.8,39.60,4.08,10.29,0.51,24.73,7.19,1.173,0.215,0.305,0.335,24.342,0.407,0.0021,92,436,5463,14449,695,46,0.285,7827,300,1889,10089,937,2042,9299,1.50,6.86,12834,20.1255,17826,17060,387643,2347.3,-0.0,697341,21.242,2631002.543,1.45e-14,0.00005,23.20,39358,31.533,1.830,28.864,0.839,31.534,6488,2058,3732,0.2744,0.910,1.143,1.495,1.218,0.957,1.213,11908.487,13592.925,25572.206,11804.576,20839.161,3242.895,826.671,1681.387,0.740,0.493,0.527,0.643,0.428,0.491,31945,30614,0.8605,0.3773,0.4349,0.9993,0.0536,0.0951,0.5700,0.8401,0.7869,0.1675,0.0323,0.0204,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3723,0.9994,0.7416,0.7569,0.9994,0.0538,0.0953,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8369,4.7744,4.9517,0.1111,0.0731,0.0686,0.074,0.130,0.103,0.091,2411,0.1091,0.0058,0.0052,0.00423,0.00102,0.00133,23.34,26.91,27.23,3864.1765,0.2345,33.2999,13.7576,7.4843,1084624,1525256,9.9113,0.2656
7000,13027,5110,57031,125777,114076,68241,505,15459,1865,54,300383,3916092,47391.872,19099.880,0.3188,13114.286,0.076,0.767,0.071,0.086,0.613,0.292,852,0.0556,0.6048,0.175,20.6,47.5,82.8,38.38,3.60,9.74,0.67,24.37,6.99,1.235,0.204,0.279,0.314,21.625,0.336,0.0020,89,456,7776,14032,1397,50,0.220,8176,1010,1191,10826,1297,2382,9348,2.00,8.16,13336,21.6990,14659,15388,355623,3408.2,-0.0,732329,19.617,2631002.543,2.30e-14,0.00036,24.47,43816,32.611,1.850,29.756,1.005,32.612,7337,1727,3963,0.2179,0.929,1.224,1.578,1.276,0.950,1.284,12233.949,17416.078,22741.664,12102.751,25661.743,3103.439,702.795,2179.360,0.704,0.490,0.519,0.602,0.453,0.557,30630,33080,0.7694,0.2955,0.3805,0.9994,0.0516,0.0991,0.6070,0.8408,0.7645,0.1435,0.0367,0.0207,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3395,0.9997,0.7626,0.7489,0.9990,0.0516,0.0991,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9326,4.7538,4.9269,0.0976,0.0756,0.0662,0.095,0.127,0.117,0.096,2429,0.1119,0.0062,0.0055,0.00444,0.00128,0.00172,26.88,27.63,28.12,3278.0075,0.2957,38.6544,12.9411,6.6760,1086563,1523940,8.5313,0.1853
8000,11725,4503,62577,142524,129176,79360,587,15675,2175,73,339719,3916022,49930.847,22568.692,0.3232,15705.596,0.071,0.782,0.064,0.083,0.593,0.308,1039,0.0656,0.6102,0.151,17.9,45.8,86.2,38.93,3.15,9.09,0.43,26.26,7.29,1.215,0.198,0.233,0.264,20.883,0.341,0.0020,84,424,8353,13849,1841,54,0.087,7229,782,964,9979,847,1417,9461,2.00,8.35,12994,19.7524,12347,14264,325541,3873.0,-0.0,763867,18.354,2631002.543,1.52e-14,0.00035,7.77,50440,33.761,1.877,30.953,0.931,33.762,5416,2110,4199,0.2538,0.932,1.169,1.579,1.268,0.951,1.280,12579.936,21263.540,22067.101,12463.416,31105.926,3384.512,813.989,2664.595,0.680,0.480,0.521,0.611,0.492,0.565,25653,39749,0.8054,0.2601,0.3257,0.9994,0.0442,0.0808,0.6115,0.7941,0.7514,0.1480,0.0118,0.0246,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3688,0.9990,0.7781,0.6986,0.9988,0.0442,0.0808,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8994,4.9345,5.0203,0.0947,0.0538,0.0498,0.072,0.086,0.103,0.064,2519,0.1197,0.0047,0.0052,0.00443,0.00128,0.00195,24.20,27.95,28.30,2390.6899,0.2918,44.5646,11.9371,6.4169,1090272,1522765,15.3237,1.0762
9000,10562,4067,49813,112383,102092,62069,501,12695,1457,70,222673,3183823,39727.903,18360.443,0.3338,13714.429,0.075,0.771,0.065,0.090,0.587,0.320,668,0.0569,0.6166,0.149,16.7,45.8,86.2,37.15,3.13,9.16,0.29,24.58,7.22,1.247,0.200,0.237,0.272,20.408,0.325,0.0019,90,417,8505,10272,2426,43,0.081,6522,17,1207,9338,314,2070,8178,2.00,8.29,15141,21.8111,10811,15182,303817,2780.2,0.0,787326,14.301,2631002.543,4.42e-15,0.00829,30.68,39505,27.222,1.870,24.642,0.710,27.222,5078,2045,3439,0.2562,0.929,1.197,1.661,1.317,0.947,1.321,10008.302,15628.490,19337.863,9884.499,24219.969,2406.687,550.496,1688.831,0.681,0.486,0.505,0.628,0.475,0.553,26494,32564,0.8274,0.2511,0.3134,0.9993,0.0424,0.0774,0.6337,0.7762,0.8101,0.1561,0.0152,0.0201,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2304,0.9993,0.7363,0.7209,0.9985,0.0424,0.0774,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9732,5.0422,4.9803,0.0994,0.0432,0.0358,0.044,0.057,0.042,0.058,1886,0.1199,0.0044,0.0050,0.00452,0.00129,0.00194,26.15,27.84,28.20,1625.4512,0.2196,34.8987,8.6875,5.6137,1091929,1523244,27.6883,1.7051
10000,11240,4506,52950,116337,104720,62825,562,14109,2009,104,269453,3448381,41295.144,17776.713,0.3213,12366.563,0.063,0.772,0.068,0.097,0.585,0.316,978,0.0619,0.6316,0.159,16.8,46.4,81.4,35.83,3.36,8.60,0.46,23.42,7.06,1.266,0.191,0.233,0.269,18.556,0.338,0.0020,90,406,7274,16937,3154,42,0.089,7049,29,1544,9667,286,2331,8623,2.00,8.14,18520,24.5177,9485,14922,287810,3735.5,-0.0,802872,15.051,2631002.543,4.25e-15,0.00523,11.37,41319,28.718,1.889,25.978,0.852,28.760,5493,1681,4066,0.2093,0.945,1.235,1.640,1.306,0.944,1.346,10846.646,16349.840,18526.127,10728.451,24407.129,2385.178,833.809,2191.163,0.688,0.476,0.510,0.646,0.460,0.533,27546,32018,0.8432,0.2144,0.3043,0.9994,0.0357,0.0636,0.6099,0.8683,0.8289,0.1640,0.0251,0.0208,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2179,0.9986,0.8056,0.7373,0.9983,0.0357,0.0636,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0003,5.0556,4.9827,0.0918,0.0590,0.0544,0.077,0.093,0.088,0.099,1853,0.1236,0.0036,0.0034,0.00435,0.00112,0.00179,26.60,26.75,28.27,1405.7204,0.2147,35.8638,8.7149,6.3358,1092263,1523205,33.8631,1.5844
