step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,4786,2928,123644,563019,541181,434635,4740,31933,920,0,174472,2373948,165656.411,54196.729,0.1823,52208.607,0.246,0.267,0.247,0.240,0.601,0.365,225,0.0328,0.6084,0.177,23.9,62.5,114.5,56.69,6.01,7.60,2.26,40.82,8.17,1.083,0.118,0.083,0.085,20.739,0.513,0.0024,83,319,1089,6211,28,0,0.000,2301,1372,1306,2108,243,1129,3414,0.00,0.85,29701,43.0869,65395,14698,549651,1851.2,-0.0,457810,48.232,2631002.543,2.27e-14,0.00093,30.00,169579,86.806,2.011,84.558,0.237,86.807,3212,478,1096,0.3101,0.860,1.072,1.309,1.091,0.911,1.135,34670.648,10171.321,153323.327,35045.909,29495.782,1161.992,592.676,233.455,0.639,0.581,0.549,0.825,0.709,0.606,12677,90550,0.5623,0.6691,0.6837,0.9998,0.0433,0.0525,0.4434,0.7720,0.8845,0.1236,0.0695,0.0273,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,8144,0.9996,0.8106,0.8103,0.9991,0.0433,0.0525,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0359,5.0455,5.0809,0.0737,0.1534,0.1323,0.277,0.318,0.286,0.299,11287,0.5582,0.0184,0.0240,0.00578,0.00323,0.00279,22.25,26.25,26.98,1338.1910,0.0735,63.9002,33.0134,15.2190,1091693,1531991,0.0937,0.0008
2000,8138,2240,37404,88637,84707,50642,591,8520,693,0,101280,1149345,32809.915,9832.167,0.2322,8362.590,0.166,0.478,0.173,0.183,0.587,0.342,442,0.0211,0.5987,0.152,21.1,54.7,101.8,53.18,2.76,6.98,0.89,42.55,8.14,1.058,0.127,0.120,0.124,11.761,0.331,0.0023,74,421,462,6121,31,0,0.000,3381,817,2387,4934,556,1048,6534,0.00,3.06,33834,30.5584,61066,18366,528287,3705.2,-0.0,497532,11.419,2631002.543,3.36e-14,0.00068,25.34,29314,22.128,2.084,19.640,0.404,22.128,2750,2177,3211,0.3823,0.853,1.053,1.279,1.113,0.896,1.122,9928.086,8446.662,17766.176,9947.086,13459.243,544.217,437.538,487.822,0.574,0.574,0.602,0.648,0.525,0.547,29004,19765,0.4764,0.5218,0.5918,0.9995,0.0464,0.0592,0.4585,0.6132,0.7997,0.0925,0.0225,0.0201,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3687,0.9989,0.5501,0.6786,0.9973,0.0464,0.0592,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9949,4.7913,4.9521,0.0507,0.0844,0.0652,0.123,0.134,0.149,0.089,1387,0.2839,0.0078,0.0050,0.00589,0.00101,0.00079,27.33,26.98,26.17,4471.7235,0.0809,23.4607,6.1037,5.3152,1094131,1528675,0.1859,0.0066
3000,7777,3077,49905,135474,129695,84817,752,10764,929,0,145253,1592190,48961.144,16936.982,0.2620,14558.507,0.158,0.492,0.169,0.181,0.605,0.310,391,0.0354,0.5855,0.163,19.6,47.8,100.5,46.86,3.79,9.54,0.52,33.00,7.87,1.085,0.177,0.238,0.246,16.635,0.360,0.0022,64,351,683,9036,49,0,0.000,4026,21,1402,6354,103,736,6938,0.00,3.72,32593,27.8994,49393,17695,506958,2574.2,-0.0,539063,13.815,2631002.543,1.06e-14,0.00230,14.43,44705,31.007,2.197,28.426,0.384,31.008,2820,1944,3013,0.3459,0.889,1.048,1.336,1.149,0.923,1.130,12267.087,11950.854,31298.562,12324.519,19896.570,930.096,772.226,676.153,0.710,0.530,0.594,0.737,0.519,0.575,36533,32735,0.6546,0.5234,0.4518,0.9991,0.0509,0.0676,0.4497,0.8651,0.8800,0.1402,0.0273,0.0253,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4068,0.9985,0.7375,0.7406,0.9977,0.0509,0.0676,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0809,5.2678,5.2654,0.0692,0.0473,0.0388,0.092,0.066,0.059,0.104,1770,0.2614,0.0094,0.0069,0.00524,0.00137,0.00111,20.29,26.48,27.00,11730.8404,0.1009,32.4183,6.5456,7.2689,1093048,1527913,0.2669,0.0130
4000,8511,3102,42908,99701,93383,56039,754,9972,1149,1,144777,1867322,36456.435,12741.508,0.2831,10180.276,0.088,0.621,0.115,0.175,0.585,0.318,540,0.0452,0.6112,0.164,13.7,43.0,94.7,40.72,3.26,8.49,0.54,28.44,7.65,1.095,0.179,0.226,0.231,18.807,0.357,0.0021,67,356,913,10527,144,0,0.000,4365,15,2438,6058,109,745,7657,0.00,5.55,38199,29.8128,40273,18515,485988,2432.8,-0.0,568942,11.167,2631002.543,1.77e-16,0.00945,37.93,33404,27.163,2.309,24.459,0.395,27.164,2834,2457,3220,0.3715,0.894,1.053,1.348,1.153,0.939,1.164,10044.454,11060.853,19399.938,9969.756,17267.016,809.317,849.127,902.788,0.738,0.497,0.563,0.713,0.440,0.529,42343,27246,0.6168,0.4977,0.5245,0.9975,0.0429,0.0604,0.4718,0.9283,0.9247,0.1476,0.0219,0.0190,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2548,0.9989,0.8212,0.8372,0.9981,0.0429,0.0604,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9687,5.1188,5.2119,0.0818,0.0696,0.0439,0.084,0.084,0.069,0.095,1258,0.1688,0.0102,0.0073,0.00565,0.00107,0.00110,27.39,25.14,25.83,9185.9048,0.1012,27.5627,4.5995,6.5676,1092473,1526652,0.3056,0.0155
5000,7909,2869,42539,88174,80846,44979,656,11206,1160,1,154072,1975246,34525.142,10954.979,0.2790,8268.034,0.070,0.692,0.105,0.133,0.543,0.344,455,0.0648,0.6267,0.123,13.5,41.2,95.3,40.43,3.09,9.65,0.60,27.09,7.66,1.100,0.205,0.220,0.226,20.640,0.383,0.0023,69,360,1348,11284,283,17,0.392,4599,117,2116,5676,161,813,6935,0.25,8.60,41243,33.6505,34376,20892,473742,2706.7,-0.0,591809,12.355,2631002.543,0.00e0,0.00095,12.68,31313,26.359,2.235,23.679,0.445,26.360,2836,2047,3026,0.3567,0.916,1.059,1.353,1.137,0.957,1.163,8830.886,9217.403,20500.246,8797.461,13495.469,817.872,980.710,888.363,0.718,0.446,0.522,0.663,0.378,0.445,50014,27618,0.6323,0.3794,0.4368,0.9981,0.0367,0.0675,0.4797,1.0114,0.9339,0.1289,0.0256,0.0155,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,1725,0.9991,0.8097,0.7936,0.9981,0.0368,0.0675,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0494,5.1831,5.0233,0.0867,0.0707,0.0542,0.075,0.134,0.096,0.107,1431,0.2035,0.0108,0.0081,0.00605,0.00074,0.00088,24.57,25.94,26.58,5987.8332,0.1108,22.5343,5.4147,6.9400,1092981,1526169,0.2246,0.0117
6000,8267,2447,41461,93561,86895,51388,712,10353,740,3,119431,1749757,35203.175,12019.847,0.3030,9758.027,0.088,0.640,0.122,0.149,0.542,0.348,320,0.0533,0.6146,0.153,18.1,47.9,95.7,44.58,2.78,7.91,0.38,33.51,7.79,1.119,0.164,0.177,0.186,18.579,0.303,0.0022,79,385,1631,7759,321,21,0.525,4171,304,1530,6433,481,1052,6734,0.00,8.41,43846,37.3130,31321,21772,458542,2777.0,-0.0,615862,13.073,2631002.543,1.81e-14,0.00034,23.20,32217,25.968,2.205,23.316,0.447,25.968,3128,1958,3181,0.3287,0.930,1.073,1.394,1.178,0.948,1.165,8716.021,10108.030,20898.692,8667.830,15394.680,1063.025,504.620,694.176,0.675,0.477,0.497,0.644,0.450,0.538,56359,25959,0.4548,0.3436,0.3863,0.9989,0.0385,0.0703,0.5031,0.8314,0.8602,0.0984,0.0417,0.0185,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2010,0.9999,0.8376,0.7674,0.9991,0.0387,0.0704,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9578,5.4863,5.0451,0.0758,0.0548,0.0409,0.075,0.055,0.065,0.049,2038,0.2707,0.0091,0.0085,0.00574,0.00097,0.00119,22.78,26.71,27.04,3169.2243,0.1338,24.4269,6.9201,6.1524,1094708,1524617,0.1248,0.0039
7000,8257,2739,47985,114571,107071,65855,731,10675,786,4,148521,2041288,45736.072,14551.645,0.2901,11858.634,0.070,0.703,0.122,0.105,0.544,0.351,454,0.0582,0.6074,0.125,16.1,47.7,114.0,46.31,2.76,7.12,0.68,35.75,7.94,1.125,0.144,0.147,0.154,16.598,0.309,0.0022,70,362,1830,9282,383,22,0.313,3965,729,990,6538,756,1345,6156,0.00,8.50,37073,37.8424,28111,20967,438963,3628.7,-0.0,649421,15.057,2631002.543,5.49e-15,0.00081,24.47,41746,30.221,2.294,27.481,0.445,30.222,3955,1805,2497,0.3174,0.898,1.104,1.377,1.184,0.938,1.168,8512.656,9633.548,34600.062,8447.855,14546.788,1471.115,591.834,630.062,0.651,0.460,0.527,0.689,0.422,0.494,60098,31629,0.5837,0.3474,0.4053,0.9997,0.0372,0.0801,0.4898,0.9231,0.8893,0.0797,0.0271,0.0234,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1939,0.9995,0.8649,0.8034,0.9992,0.0374,0.0801,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7114,5.7109,5.2055,0.0691,0.0718,0.0574,0.111,0.102,0.118,0.080,2962,0.3735,0.0113,0.0155,0.00516,0.00082,0.00103,26.10,27.17,26.70,3345.6569,0.1515,23.2865,8.7968,6.2599,1095933,1524340,0.1035,0.0016
8000,6181,2458,47403,112644,105905,64489,752,9682,611,12,122220,1770686,41548.866,12541.024,0.2708,10472.818,0.078,0.688,0.128,0.106,0.530,0.364,372,0.0697,0.5982,0.134,13.5,45.3,121.0,43.11,4.26,8.80,0.48,29.57,7.90,1.174,0.174,0.202,0.213,18.640,0.369,0.0021,55,348,1743,8288,488,23,0.361,3453,231,1095,4855,519,819,4843,0.00,7.97,36756,33.1576,24650,20246,414282,2028.5,-0.0,678779,13.054,2631002.543,1.95e-14,0.00240,7.77,40115,28.183,2.360,25.553,0.270,28.184,2570,1502,2109,0.2710,0.957,1.149,1.452,1.278,0.960,1.201,9412.932,12629.028,25334.211,9388.133,17299.340,1150.387,489.119,428.699,0.666,0.420,0.518,0.685,0.459,0.535,57416,35923,0.5863,0.3632,0.3647,0.9986,0.0426,0.0790,0.4639,1.0538,0.9924,0.1467,0.0309,0.0224,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1113,0.9997,0.8973,0.8663,0.9977,0.0426,0.0790,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8868,6.0354,5.2822,0.0765,0.0607,0.0443,0.070,0.050,0.040,0.105,2138,0.2517,0.0089,0.0092,0.00502,0.00105,0.00118,22.81,25.63,25.88,3552.0946,0.1293,27.1060,7.6641,5.3903,1098275,1523999,0.1885,0.0123
9000,5799,2429,40118,87781,82264,46925,738,8095,484,13,86015,1517721,34614.818,9564.670,0.2996,7953.784,0.067,0.695,0.133,0.104,0.525,0.374,276,0.0617,0.5993,0.163,18.0,51.7,121.5,46.96,5.11,8.65,0.54,32.66,7.98,1.162,0.159,0.236,0.249,20.814,0.343,0.0021,54,319,1964,5918,665,20,0.420,3210,13,925,4861,80,826,4893,0.00,8.00,41035,37.0615,21608,20401,400281,2456.6,-0.0,692400,9.973,2631002.543,3.61e-14,0.00075,30.68,31077,23.382,2.200,20.912,0.271,23.383,2474,1440,1885,0.2863,0.922,1.127,1.467,1.272,0.943,1.185,7332.904,10856.828,20546.453,7296.512,14725.638,787.839,481.847,341.199,0.678,0.443,0.494,0.631,0.391,0.535,57986,29923,0.6476,0.3440,0.3697,0.9985,0.0373,0.0847,0.4481,0.9236,0.8896,0.1642,0.0180,0.0448,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,568,0.9993,0.7806,0.8381,0.9963,0.0373,0.0847,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1013,5.7213,5.3409,0.0771,0.0631,0.0471,0.058,0.095,0.046,0.092,1417,0.1967,0.0094,0.0141,0.00533,0.00093,0.00126,24.56,26.96,27.32,3160.6574,0.0912,22.3833,4.8373,5.1359,1098830,1523036,0.3451,0.0216
10000,5089,2363,35755,71662,66688,35399,508,6888,388,16,76302,1431202,29800.000,8478.898,0.2688,7196.803,0.068,0.702,0.142,0.088,0.543,0.355,364,0.0646,0.5859,0.161,19.3,47.3,121.9,44.22,4.76,10.05,0.34,29.06,7.95,1.178,0.188,0.227,0.239,24.572,0.415,0.0020,54,313,1629,6131,491,21,0.187,3057,19,1030,4040,60,558,4471,0.25,7.60,48159,40.6870,19698,21033,392268,1709.1,-0.0,698714,8.878,2631002.543,1.95e-14,0.00063,11.37,24880,21.320,2.192,18.923,0.204,21.338,2099,1203,1787,0.2551,0.969,1.123,1.489,1.309,0.964,1.168,6754.243,9475.097,17205.504,6696.784,13094.515,531.834,442.868,307.393,0.710,0.446,0.519,0.610,0.346,0.483,60155,27148,0.7101,0.3136,0.3405,0.9997,0.0374,0.0763,0.4523,1.0266,0.9659,0.1730,0.0152,0.0232,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1008,0.9991,0.8319,0.7960,0.9984,0.0374,0.0763,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1154,5.8784,5.3017,0.0830,0.0411,0.0257,0.047,0.037,0.035,0.064,1017,0.1664,0.0066,0.0058,0.00576,0.00099,0.00141,27.52,26.40,27.02,2017.2303,0.0790,20.1400,4.2104,4.6674,1099846,1522192,0.4214,0.0230
