step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,13091,10626,122617,791222,760058,656383,12222,59014,1788,1,237416,5452314,184226.154,69956.374,0.2482,66273.429,0.232,0.281,0.256,0.231,0.649,0.324,633,0.0195,0.6935,0.046,13.7,46.6,85.8,44.65,3.84,5.19,2.73,32.89,7.69,1.044,0.106,0.055,0.056,24.761,0.692,0.0023,155,473,1912,10918,74,0,0.000,6622,3951,3477,5663,974,4547,7570,0.00,0.86,11106,34.2459,65846,9488,539430,2832.7,-0.0,465979,60.872,2631002.543,8.85e-15,0.00093,30.00,231765,127.751,2.175,123.940,1.636,127.752,10437,865,1789,0.4213,0.826,1.029,1.260,1.036,0.898,1.161,37237.020,12076.155,178423.371,37930.274,34145.937,2322.433,807.859,552.653,0.705,0.577,0.549,0.888,0.725,0.669,7047,47593,0.7506,0.6916,0.6025,1.0000,0.0525,0.0549,0.5605,0.7664,0.7932,0.0966,0.0431,0.0349,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16532,0.9996,0.7644,0.7192,0.9987,0.0525,0.0549,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0760,5.1864,5.0990,0.1288,0.2121,0.1810,0.343,0.469,0.367,0.407,8574,0.1548,0.0091,0.0110,0.00227,0.00161,0.00143,23.75,26.64,27.76,881.9446,0.0601,71.1180,38.0090,22.8630,1077487,1531459,0.8443,0.0087
2000,13572,4220,45712,111476,101854,65156,608,19734,1854,0,234094,2528062,36052.568,15711.643,0.2892,11479.745,0.175,0.505,0.178,0.141,0.584,0.313,1592,0.0414,0.6443,0.041,17.3,41.5,70.8,40.00,2.54,8.91,1.15,27.39,7.36,1.062,0.215,0.124,0.131,12.210,0.375,0.0025,153,1136,1261,13050,68,0,0.000,6941,1058,2734,9780,499,1498,11575,0.00,6.63,11686,12.2185,62184,10675,497921,2701.4,0.0,531542,25.166,2631002.543,7.43e-15,0.00070,25.34,34466,37.542,2.245,34.338,0.959,37.543,3994,3692,5886,0.3916,0.870,1.035,1.281,1.059,0.922,1.152,14181.411,11858.748,14251.883,14122.822,19157.609,1712.991,1378.448,1140.460,0.592,0.564,0.597,0.706,0.535,0.563,12997,17464,0.7671,0.3976,0.4439,0.9999,0.0471,0.0580,0.5633,0.7674,0.8279,0.1425,0.0211,0.0236,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4465,0.9972,0.6161,0.7080,0.9994,0.0471,0.0580,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1032,5.3430,5.1638,0.0626,0.1227,0.1013,0.139,0.198,0.168,0.178,1714,0.0906,0.0036,0.0021,0.00233,0.00097,0.00081,27.33,27.77,28.01,3780.8954,0.0939,33.5247,16.0662,9.1002,1091345,1526658,1.7902,0.0686
3000,12626,5176,62332,174168,162008,110982,854,20081,2090,0,303863,3900905,54514.184,22855.737,0.2815,17510.276,0.117,0.676,0.125,0.082,0.609,0.283,1456,0.0673,0.6532,0.033,20.0,41.9,78.8,40.53,3.88,10.40,1.01,25.25,7.41,1.071,0.235,0.301,0.321,17.018,0.333,0.0023,106,410,1295,16412,129,0,0.000,6879,63,1574,10989,573,2153,9900,0.50,7.05,10858,13.6505,48384,8734,458813,3907.6,-0.0,578449,18.826,2631002.543,1.95e-15,0.00166,14.43,49318,41.740,2.333,38.810,0.596,41.740,6159,2718,3749,0.3968,0.862,1.037,1.327,1.072,0.951,1.156,15611.067,16389.540,29693.692,15525.452,26805.316,2250.119,1308.909,1786.434,0.735,0.543,0.542,0.765,0.524,0.595,10451,32742,0.7744,0.3626,0.3618,0.9993,0.0481,0.0609,0.5536,0.9122,0.8269,0.1554,0.0224,0.0200,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,7020,0.9983,0.7728,0.6944,0.9983,0.0481,0.0609,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1064,4.8473,4.8438,0.0814,0.1220,0.1083,0.115,0.215,0.217,0.129,1345,0.0765,0.0043,0.0035,0.00224,0.00111,0.00108,22.66,27.99,27.84,13817.7704,0.1585,42.7509,8.3403,10.4853,1087734,1526971,2.5223,0.1344
4000,12478,5195,53214,146932,135565,92708,1010,16861,2039,0,258720,3813492,47236.888,20300.693,0.3075,15328.964,0.140,0.664,0.083,0.113,0.641,0.259,2017,0.0590,0.6486,0.033,16.6,38.2,75.9,36.76,3.68,8.91,0.76,23.42,7.29,1.078,0.218,0.298,0.318,21.196,0.373,0.0021,107,439,1801,15683,128,0,0.000,6947,51,1668,10759,330,1611,10537,0.50,6.00,10852,12.6380,35006,9996,428010,2946.5,0.0,623238,17.735,2631002.543,1.81e-14,0.00123,37.93,46414,39.492,2.292,36.461,0.739,39.493,5321,3211,3946,0.3911,0.906,1.051,1.293,1.096,0.958,1.152,13313.664,12964.987,28543.946,13195.886,20826.020,2179.017,1356.585,1436.127,0.787,0.527,0.525,0.785,0.477,0.580,11593,28136,0.7905,0.3766,0.3953,0.9992,0.0435,0.0691,0.5670,0.9027,0.8496,0.1821,0.0229,0.0173,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5113,0.9986,0.7528,0.7191,0.9985,0.0435,0.0692,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0986,4.5619,4.7096,0.1035,0.1059,0.0962,0.087,0.183,0.166,0.123,1213,0.0661,0.0048,0.0026,0.00227,0.00096,0.00100,26.95,27.94,27.81,13539.7875,0.1463,34.4957,9.1173,8.6173,1086862,1525137,2.8102,0.1564
5000,10612,4634,48836,109788,98510,60219,733,17451,2674,5,265437,3932324,37907.333,16304.516,0.3061,11226.889,0.087,0.751,0.076,0.086,0.620,0.279,1469,0.0739,0.6622,0.030,16.0,35.4,81.5,36.11,4.08,9.05,0.70,22.28,7.02,1.098,0.232,0.324,0.350,24.419,0.440,0.0022,107,417,2764,16006,322,15,0.469,6441,68,1862,8682,458,1659,8495,0.75,6.83,13307,15.4071,27196,12890,401823,1427.1,-0.0,660186,17.464,2631002.543,2.05e-14,0.00046,12.68,35858,35.276,2.317,32.389,0.570,35.277,5463,2419,2730,0.3735,0.896,1.062,1.366,1.118,0.950,1.188,12079.271,10945.658,20036.718,11943.420,17154.085,1959.808,1384.756,1733.062,0.783,0.508,0.533,0.704,0.422,0.522,15436,25164,0.7147,0.3907,0.3997,0.9987,0.0444,0.0674,0.5815,0.8674,0.8660,0.1743,0.0255,0.0275,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4569,0.9993,0.7808,0.7622,0.9989,0.0446,0.0675,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1448,4.9229,4.8292,0.1140,0.1083,0.0919,0.076,0.149,0.144,0.100,839,0.0447,0.0039,0.0030,0.00238,0.00090,0.00093,25.70,26.90,26.23,7922.0522,0.1384,29.5927,8.8173,8.6463,1088030,1524972,2.0664,0.1146
6000,12055,4348,53486,126989,115218,72539,964,17979,2768,6,261398,3849200,40388.333,17054.033,0.3301,11661.149,0.078,0.751,0.080,0.091,0.615,0.281,1237,0.0649,0.6704,0.027,17.5,37.9,78.4,37.83,3.68,8.31,0.71,25.12,7.37,1.091,0.207,0.292,0.323,20.172,0.377,0.0023,93,395,4525,15463,710,24,0.611,6862,178,1556,10321,866,2109,9080,1.00,7.65,12202,18.8283,22779,13859,377455,2511.9,-0.0,699184,17.800,2631002.543,2.18e-14,0.00013,23.20,41838,36.590,2.297,33.590,0.702,36.590,6197,2611,3247,0.3788,0.869,1.041,1.392,1.119,0.936,1.161,12509.032,10119.117,24270.307,12348.468,15430.708,3217.814,939.549,1235.521,0.736,0.502,0.504,0.672,0.466,0.533,22355,26358,0.7240,0.3798,0.3802,0.9992,0.0472,0.0731,0.5962,0.7974,0.8343,0.1455,0.0408,0.0285,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3495,0.9991,0.7312,0.7227,0.9992,0.0473,0.0731,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1642,5.0160,4.9621,0.0972,0.1069,0.0934,0.079,0.171,0.156,0.119,1437,0.0577,0.0046,0.0053,0.00238,0.00082,0.00076,23.85,28.08,27.54,4533.7754,0.1591,28.2392,10.4674,7.3325,1090556,1522919,1.1749,0.0376
7000,10822,4497,59651,164842,154121,104360,831,18127,1924,24,277285,4074034,49479.561,21624.241,0.3027,16378.069,0.073,0.741,0.079,0.108,0.618,0.289,1290,0.0684,0.6515,0.030,18.1,39.8,78.8,37.66,3.66,9.01,0.66,24.34,7.10,1.156,0.209,0.280,0.324,19.335,0.407,0.0022,94,402,6624,13229,1416,27,0.126,6769,802,1267,8753,983,1640,8199,1.25,7.50,10978,18.0098,19614,11779,342106,2582.6,-0.0,738883,18.995,2631002.543,3.72e-15,0.00042,24.47,48578,40.376,2.386,37.093,0.897,40.376,5808,1932,3082,0.3147,0.860,1.102,1.546,1.181,0.897,1.271,14658.934,17892.718,23420.835,14518.993,27917.801,2844.462,729.723,1671.987,0.706,0.516,0.557,0.655,0.560,0.666,18613,32332,0.6857,0.3004,0.3423,0.9999,0.0474,0.0664,0.6016,0.7109,0.8335,0.1541,0.0137,0.0223,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,7234,0.9992,0.5343,0.6877,0.9994,0.0474,0.0664,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2082,5.0738,5.0541,0.0932,0.1025,0.0933,0.049,0.212,0.145,0.105,1243,0.0535,0.0025,0.0028,0.00243,0.00113,0.00099,27.58,28.33,27.08,3294.8085,0.1945,43.0212,11.5227,7.4724,1094210,1521752,1.0184,0.0201
8000,10759,3909,54576,119810,108827,64678,556,15693,2471,50,284820,3488068,38277.995,17534.477,0.3256,11737.806,0.063,0.765,0.104,0.069,0.590,0.306,823,0.0680,0.6596,0.034,16.1,37.8,78.1,35.03,3.56,8.13,0.60,22.75,7.04,1.187,0.201,0.263,0.309,16.256,0.365,0.0022,85,428,6349,11855,1536,27,0.108,6508,512,1160,9087,762,1274,8723,1.50,7.82,12215,17.7262,16628,13089,317992,2618.8,-0.0,770189,15.543,2631002.543,2.83e-15,0.00143,7.77,41325,35.159,2.298,32.026,0.835,35.159,4918,2282,3559,0.2846,0.874,1.127,1.610,1.222,0.918,1.311,11427.139,13013.535,18659.269,11324.587,20031.945,2635.496,705.477,2455.698,0.689,0.498,0.512,0.613,0.485,0.532,20320,28235,0.7480,0.2500,0.2673,0.9998,0.0399,0.0672,0.5976,0.7372,0.8342,0.1798,0.0283,0.0224,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,6925,0.9985,0.6580,0.7235,0.9994,0.0399,0.0672,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2559,5.3191,5.1616,0.0810,0.1029,0.0935,0.055,0.197,0.152,0.108,1265,0.0698,0.0034,0.0041,0.00233,0.00083,0.00083,23.97,27.54,27.71,3078.6057,0.1943,31.7983,9.3083,6.2349,1097860,1520096,1.8493,0.1350
9000,11131,3855,59016,137565,126324,77840,709,15436,2372,64,280036,3591121,42192.543,17869.549,0.3020,12583.004,0.074,0.759,0.098,0.069,0.607,0.294,1351,0.0631,0.6650,0.032,14.5,35.8,72.9,32.56,3.00,9.01,0.47,20.09,6.81,1.184,0.231,0.237,0.279,15.050,0.340,0.0021,80,367,5525,11004,1355,29,0.339,7063,35,1302,9794,257,1660,9214,2.00,8.22,15437,20.9473,13564,11561,297141,2596.5,-0.0,792442,14.548,2631002.543,1.03e-14,0.00367,30.68,46898,34.972,2.291,31.768,0.913,34.973,4777,2350,4004,0.2727,0.886,1.146,1.587,1.240,0.908,1.279,13476.795,14758.579,18586.573,13332.847,22856.127,2210.983,984.767,2090.795,0.708,0.527,0.533,0.617,0.514,0.579,19856,34673,0.7485,0.2417,0.3142,0.9998,0.0377,0.0648,0.6165,0.8845,0.8722,0.1627,0.0260,0.0207,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4778,0.9984,0.6472,0.6999,0.9991,0.0377,0.0648,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2149,5.1797,4.7908,0.0781,0.0816,0.0765,0.038,0.163,0.086,0.096,1321,0.0808,0.0022,0.0031,0.00233,0.00107,0.00103,25.71,27.77,28.27,3168.6021,0.1729,36.6656,8.1615,6.3863,1099854,1518597,3.3436,0.2514
10000,10580,3450,47172,106806,96339,59192,442,13790,1951,47,254083,3353782,35240.879,14831.087,0.3254,9663.263,0.063,0.798,0.088,0.051,0.593,0.304,906,0.0655,0.6663,0.034,16.8,35.8,70.8,32.17,2.82,8.50,0.55,20.31,6.66,1.191,0.218,0.221,0.265,14.471,0.328,0.0021,93,421,4844,10067,1564,36,0.200,6555,44,1342,9194,176,1647,8757,2.25,8.75,19793,23.7865,11508,13465,283039,2137.6,-0.0,808394,13.680,2631002.543,1.43e-14,0.00361,11.37,38559,31.819,2.327,28.721,0.771,31.854,4814,2471,3295,0.2820,0.889,1.149,1.561,1.288,0.909,1.261,10639.580,11804.503,16694.986,10487.900,17721.256,2655.119,706.249,1806.456,0.697,0.491,0.523,0.623,0.476,0.563,22036,25954,0.7650,0.1466,0.2855,0.9998,0.0385,0.0572,0.6465,0.8375,0.8731,0.1509,0.0275,0.0281,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4633,0.9986,0.5814,0.6884,0.9985,0.0385,0.0572,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1348,4.9087,4.7603,0.0770,0.0895,0.0829,0.044,0.176,0.105,0.091,1348,0.0851,0.0022,0.0031,0.00238,0.00093,0.00115,27.37,28.09,28.47,2154.5095,0.1794,28.7001,7.8060,5.8744,1101815,1517578,4.1158,0.2633
