step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,14994,12600,107226,740308,710554,620551,12531,64995,1916,1,204578,5905822,183712.392,59934.748,0.2766,56398.693,0.234,0.274,0.261,0.231,0.658,0.324,542,0.0127,0.7118,0.186,8.5,43.9,82.3,41.77,3.99,4.66,2.81,30.32,7.69,1.043,0.096,0.058,0.059,23.749,0.739,0.0023,191,541,2013,7536,87,0,0.000,7698,4551,3460,6983,1819,5438,7737,0.00,0.54,11046,32.8865,65676,10129,539301,1185.1,-0.0,466918,77.742,2631002.543,2.34e-14,0.00093,30.00,214645,121.322,1.936,117.547,1.840,121.323,12076,837,2081,0.4136,0.839,1.035,1.251,1.036,0.925,1.134,37054.039,12363.672,167784.015,37625.306,34701.764,2775.423,491.083,269.549,0.699,0.589,0.576,0.905,0.732,0.669,7396,20279,0.9651,0.7111,0.6801,0.9999,0.0616,0.0649,0.5756,0.6819,0.7320,0.1063,0.0664,0.0393,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,14529,1.0000,0.7548,0.7517,0.9993,0.0616,0.0649,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0858,5.0021,5.0745,0.1392,0.2090,0.1818,0.401,0.427,0.405,0.405,14488,0.2406,0.0113,0.0138,0.00408,0.00230,0.00211,25.11,28.29,28.34,1052.6455,0.0185,71.6283,56.2738,21.4682,1076215,1530762,0.1739,0.0018
2000,15768,6148,54608,153644,145965,97276,1760,24467,1061,1,150241,2749823,47736.016,20218.161,0.3609,16828.894,0.207,0.409,0.203,0.181,0.625,0.321,525,0.0185,0.6444,0.168,18.0,45.7,82.9,42.51,3.60,6.70,1.32,30.89,7.66,1.074,0.143,0.179,0.185,15.474,0.424,0.0025,153,1112,1629,7128,76,0,0.000,7660,1870,3771,10127,702,2232,12834,0.00,2.58,9962,10.4975,57998,7893,492969,3784.6,-0.0,534498,30.690,2631002.543,2.83e-15,0.00071,25.34,49092,39.921,1.891,36.788,1.242,39.921,5993,2891,6884,0.3067,0.908,1.055,1.279,1.080,0.931,1.129,17344.633,16055.482,18035.247,17318.592,29211.070,2292.380,327.543,769.343,0.644,0.586,0.630,0.773,0.575,0.617,8864,17087,0.9468,0.4828,0.5600,0.9998,0.0618,0.0842,0.5204,0.7019,0.7686,0.1727,0.0237,0.0226,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,8625,0.9993,0.6403,0.6587,0.9996,0.0618,0.0842,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0410,5.0505,5.0368,0.0780,0.1246,0.1124,0.196,0.233,0.220,0.205,2593,0.1028,0.0024,0.0015,0.00465,0.00157,0.00155,27.80,27.90,27.34,7807.1075,0.0332,47.0435,20.8366,9.8532,1087655,1524857,0.3604,0.0135
3000,14819,6947,51487,156192,146386,103621,1084,21182,1993,0,280352,3865566,52701.361,22422.678,0.3103,16985.222,0.172,0.576,0.138,0.114,0.662,0.260,840,0.0364,0.6236,0.148,18.6,47.2,84.3,42.62,4.26,9.80,0.82,27.74,7.61,1.089,0.199,0.321,0.339,20.878,0.412,0.0023,135,494,1966,13922,210,0,0.000,8298,46,2066,12707,1122,3331,10366,0.00,4.14,8059,10.9595,40455,8528,455094,2970.7,-0.0,587413,22.697,2631002.543,2.99e-14,0.00159,14.43,48669,35.664,1.763,32.943,0.958,35.665,7811,2178,4830,0.3041,0.892,1.068,1.316,1.093,0.933,1.153,13475.829,13488.609,32360.964,13461.092,23864.527,2505.211,697.051,2235.194,0.767,0.560,0.548,0.818,0.554,0.558,8728,21888,0.9349,0.4615,0.5296,0.9995,0.0640,0.1054,0.5457,0.7049,0.7655,0.1644,0.0232,0.0209,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5656,0.9995,0.6127,0.6745,0.9989,0.0640,0.1054,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9788,4.9671,4.9943,0.0979,0.0858,0.0773,0.140,0.118,0.150,0.130,1717,0.0860,0.0036,0.0024,0.00455,0.00164,0.00166,23.34,26.91,27.61,17608.9247,0.0626,37.9241,12.5880,10.1091,1083396,1525139,0.5393,0.0270
4000,15132,6893,55900,140844,129735,84026,918,20346,2176,7,318690,4572599,48695.345,22421.666,0.3128,16191.121,0.151,0.656,0.092,0.102,0.670,0.251,1405,0.0427,0.6197,0.143,17.3,44.1,81.3,38.89,3.97,9.49,0.65,24.78,7.51,1.111,0.195,0.324,0.341,22.520,0.404,0.0021,126,474,2908,16193,296,0,0.000,8776,32,2271,12829,783,2803,11546,0.50,4.99,7887,10.3065,28267,8981,420832,3086.1,0.0,634109,23.344,2631002.543,4.07e-15,0.00123,37.93,43916,34.999,1.760,32.333,0.906,34.999,6721,2870,5541,0.2788,0.919,1.084,1.354,1.133,0.933,1.176,14165.342,15532.569,24009.769,14056.330,26820.367,2442.917,921.101,2866.527,0.797,0.561,0.550,0.788,0.492,0.547,7891,23428,0.9288,0.4154,0.4906,0.9994,0.0484,0.0976,0.5496,0.8368,0.8310,0.1800,0.0310,0.0220,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,8006,0.9996,0.7403,0.7330,0.9990,0.0484,0.0976,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0115,4.9245,4.9589,0.1030,0.0841,0.0745,0.093,0.142,0.110,0.109,1624,0.0677,0.0037,0.0037,0.00447,0.00153,0.00170,27.53,27.12,27.85,12336.1417,0.0631,41.6083,13.7895,9.5542,1083918,1522843,0.6081,0.0324
5000,15261,6507,49539,120245,110739,69522,1184,19083,1720,11,236296,4095501,42873.704,19306.451,0.3416,14261.066,0.129,0.648,0.105,0.118,0.663,0.261,672,0.0368,0.6193,0.147,16.7,44.1,83.3,39.06,3.95,9.35,0.65,25.11,7.50,1.120,0.195,0.312,0.333,22.018,0.395,0.0022,128,508,4183,13868,501,37,0.238,9178,72,1880,13309,841,2885,11535,1.25,6.10,8584,12.8388,20933,10434,390831,2525.0,-0.0,674532,22.226,2631002.543,2.42e-14,0.00049,12.68,39843,32.786,1.739,29.978,1.069,32.786,6848,3124,5289,0.2884,0.918,1.094,1.369,1.155,0.935,1.185,13526.200,13936.004,19362.688,13416.222,24355.860,2417.506,561.466,2066.412,0.778,0.546,0.549,0.708,0.527,0.555,9668,20127,0.9577,0.4126,0.4689,0.9993,0.0574,0.1121,0.5570,0.7880,0.8187,0.1803,0.0137,0.0294,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,7001,0.9997,0.7647,0.7625,0.9992,0.0574,0.1121,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0299,4.9109,5.0756,0.0995,0.0723,0.0633,0.103,0.105,0.134,0.083,1468,0.0622,0.0035,0.0030,0.00429,0.00142,0.00166,26.04,28.08,28.07,7439.4156,0.0681,38.5753,13.1573,9.0685,1085889,1521074,0.4454,0.0245
6000,13611,6259,52951,120299,108456,66364,984,20431,2535,29,305891,4533043,42068.974,20624.665,0.3264,14384.788,0.101,0.727,0.095,0.077,0.636,0.275,1026,0.0558,0.6228,0.154,17.4,42.9,84.3,38.34,3.87,10.02,0.55,23.90,7.36,1.149,0.210,0.306,0.332,23.232,0.420,0.0023,123,463,6080,18321,729,52,0.225,8917,323,1604,11684,1059,2405,10147,1.75,7.63,10418,15.9699,16520,10499,358372,2033.8,-0.0,713227,22.832,2631002.543,1.66e-14,0.00013,23.20,40284,33.164,1.759,30.500,0.905,33.164,6635,2421,4555,0.2575,0.919,1.119,1.441,1.176,0.907,1.238,14130.616,14085.200,17367.634,13991.604,25094.524,2554.644,1000.664,2684.570,0.743,0.539,0.553,0.658,0.491,0.557,10102,24224,0.9687,0.4386,0.5210,0.9989,0.0532,0.1050,0.5924,0.8382,0.8345,0.1679,0.0254,0.0257,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5550,0.9995,0.7159,0.7165,0.9986,0.0536,0.1050,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0512,5.0976,5.1420,0.1046,0.0741,0.0653,0.094,0.109,0.102,0.104,1832,0.0758,0.0034,0.0033,0.00405,0.00159,0.00175,24.12,27.74,28.05,4512.0178,0.0820,39.8879,13.4398,9.3919,1089111,1519606,0.2484,0.0079
7000,14337,6099,57160,130646,118457,72544,942,19940,1994,34,287432,4547693,44951.230,21574.059,0.3349,15557.758,0.087,0.728,0.097,0.087,0.633,0.283,892,0.0498,0.6232,0.136,18.2,43.6,82.0,37.47,3.64,9.53,0.48,23.83,7.24,1.173,0.206,0.279,0.312,21.207,0.383,0.0022,117,472,8286,14392,1654,55,0.304,9352,1110,1514,11713,958,2660,10719,2.00,8.14,11196,18.8248,13378,9070,326932,2717.1,-0.0,749105,22.339,2631002.543,8.85e-16,0.00057,24.47,47186,34.935,1.746,32.105,1.084,34.936,7341,2438,4558,0.2452,0.938,1.136,1.466,1.210,0.944,1.236,14468.993,14629.978,19843.047,14331.874,26334.068,2963.672,687.740,2364.889,0.720,0.521,0.567,0.636,0.504,0.560,10066,26670,0.9566,0.4096,0.4467,0.9994,0.0501,0.1143,0.6218,0.7986,0.8105,0.1577,0.0307,0.0226,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,5643,0.9993,0.6752,0.7190,0.9988,0.0502,0.1143,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0928,5.0339,5.1715,0.0977,0.0698,0.0628,0.107,0.081,0.109,0.063,2153,0.0900,0.0041,0.0037,0.00414,0.00163,0.00201,27.54,27.91,28.44,3248.8322,0.0906,41.4922,13.6878,8.6509,1091344,1517897,0.2084,0.0038
8000,12141,5651,52613,114806,102575,61344,849,20515,1956,76,288617,4473296,40709.812,19486.861,0.3409,13337.238,0.085,0.750,0.087,0.078,0.620,0.289,1133,0.0644,0.6329,0.139,17.8,41.0,78.8,34.96,3.65,9.69,0.39,21.22,7.05,1.177,0.224,0.289,0.329,22.060,0.439,0.0023,122,497,9454,13609,2337,62,0.299,8148,761,1496,9884,827,2065,9249,2.25,8.73,10594,17.4174,10968,8299,300234,1917.5,-0.0,781356,21.964,2631002.543,8.85e-16,0.00077,7.77,40110,32.289,1.745,29.709,0.835,32.290,6464,2249,3428,0.2543,0.935,1.129,1.490,1.227,0.936,1.242,13184.229,12497.233,19059.008,13066.902,21921.139,3397.312,772.508,1979.803,0.710,0.507,0.535,0.641,0.467,0.529,8895,25796,0.9530,0.4253,0.4488,0.9998,0.0542,0.1148,0.6433,0.9067,0.8179,0.1623,0.0243,0.0287,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,4265,0.9998,0.7359,0.7052,0.9992,0.0542,0.1148,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1336,5.0229,5.0382,0.1054,0.0624,0.0570,0.097,0.057,0.085,0.069,2201,0.0998,0.0035,0.0034,0.00433,0.00177,0.00216,23.99,27.67,28.10,2460.5533,0.0923,35.6809,13.8044,8.1591,1095070,1517102,0.3641,0.0277
9000,12514,5292,48832,110736,98910,61208,696,16913,1529,96,256942,4029236,39764.015,18522.802,0.3696,12587.415,0.088,0.742,0.092,0.078,0.628,0.284,1144,0.0536,0.6332,0.141,15.9,43.3,80.6,35.60,3.25,9.54,0.42,22.40,7.14,1.209,0.213,0.231,0.270,19.144,0.388,0.0021,120,500,8827,10872,2867,60,0.165,8195,24,1060,11430,687,2681,9146,2.25,8.07,10906,17.9428,9232,8430,280454,3197.4,-0.0,806555,18.602,2631002.543,0.00e0,0.00136,30.68,39913,29.624,1.743,26.962,0.920,29.625,6396,2158,3960,0.2253,0.937,1.167,1.529,1.270,0.934,1.260,12888.189,12875.934,17965.198,12777.672,21608.560,3167.085,589.007,2179.294,0.706,0.529,0.545,0.637,0.513,0.539,9666,23328,0.9316,0.3823,0.4210,0.9992,0.0569,0.1150,0.6585,0.8070,0.7874,0.1555,0.0305,0.0234,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4615,0.9995,0.6706,0.6892,0.9985,0.0569,0.1150,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2008,5.1361,5.1705,0.0955,0.0594,0.0551,0.070,0.089,0.089,0.058,1978,0.1074,0.0023,0.0031,0.00462,0.00169,0.00223,26.64,28.36,28.81,1803.3666,0.0857,35.0477,11.8585,6.7437,1098327,1515357,0.6651,0.0527
10000,12934,5377,50519,106009,92990,54828,662,18323,1831,79,288713,4169721,38007.349,17310.639,0.3236,11471.258,0.068,0.778,0.088,0.066,0.604,0.301,1002,0.0596,0.6461,0.152,17.1,43.3,79.8,35.56,3.14,9.75,0.63,22.04,7.11,1.214,0.214,0.235,0.270,18.210,0.370,0.0022,122,477,7342,11984,2611,56,0.132,8299,24,1374,11536,797,2769,9368,2.50,8.65,11060,18.7526,7772,9968,263460,1938.2,-0.0,827580,18.469,2631002.543,1.49e-14,0.00085,11.37,37973,29.044,1.741,26.387,0.916,29.087,6541,2243,4150,0.2237,0.937,1.162,1.553,1.300,0.930,1.233,11209.033,12198.051,18352.305,11075.623,20050.678,2965.437,806.525,2067.419,0.678,0.513,0.536,0.614,0.443,0.513,10542,24011,0.9407,0.4066,0.4710,0.9994,0.0478,0.1015,0.6476,0.8534,0.8171,0.1549,0.0185,0.0229,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3788,0.9989,0.7476,0.7433,0.9985,0.0478,0.1015,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2425,4.7593,4.8808,0.0908,0.0684,0.0637,0.137,0.097,0.083,0.127,2067,0.1028,0.0025,0.0028,0.00457,0.00148,0.00199,26.52,28.09,28.44,1533.6712,0.0927,31.7494,11.3223,7.1464,1100126,1513600,0.8055,0.0555
