step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,10230,7818,122561,681084,654452,550850,7673,41981,1514,0,201243,3992247,181963.347,63155.001,0.2391,60147.804,0.238,0.281,0.249,0.233,0.641,0.333,643,0.0182,0.6476,0.151,15.7,49.5,88.5,46.74,4.46,5.11,2.70,34.48,7.76,1.042,0.101,0.071,0.072,24.623,0.638,0.0021,114,403,1548,7390,45,0,0.000,5097,2955,2534,4741,587,3351,6292,0.00,0.64,12984,34.9945,65732,12379,541989,2032.4,-0.0,469120,62.475,2631002.543,1.15e-14,0.00093,30.00,200382,105.810,2.004,102.955,0.852,105.811,7773,935,1522,0.4242,0.842,1.027,1.259,1.041,0.919,1.126,36340.092,11829.987,171088.680,36953.927,34068.544,2171.616,565.087,270.494,0.689,0.578,0.558,0.872,0.714,0.615,9487,68726,0.8110,0.7156,0.6431,0.9998,0.0544,0.0592,0.5354,0.7229,0.7451,0.1077,0.0688,0.0340,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,9710,0.9998,0.8247,0.7431,0.9991,0.0544,0.0592,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0151,4.9396,4.9729,0.1225,0.2132,0.1842,0.382,0.430,0.378,0.387,14376,0.4004,0.0155,0.0200,0.00565,0.00298,0.00264,23.72,27.09,27.34,996.4087,0.0062,70.2288,45.6204,16.8544,1081823,1531854,2.5159,0.0236
2000,12035,4322,42610,110623,105104,66995,1018,12730,833,0,115934,1897602,37080.719,13420.355,0.2995,11250.419,0.173,0.452,0.184,0.190,0.623,0.312,438,0.0200,0.6120,0.151,15.6,43.4,84.9,43.45,3.56,7.28,1.74,30.87,7.83,1.030,0.158,0.203,0.211,15.228,0.376,0.0021,102,1047,900,6558,34,0,0.000,5449,1245,3330,7460,382,1287,10366,0.00,2.29,15043,15.4322,58282,15240,507035,3164.3,-0.0,528198,19.929,2631002.543,1.93e-14,0.00068,25.34,33749,30.523,2.047,27.862,0.615,30.524,4426,2948,4661,0.4153,0.832,1.024,1.232,1.005,0.916,1.127,11945.826,10960.237,18184.612,11950.020,18196.506,1178.930,536.659,454.346,0.643,0.575,0.642,0.745,0.531,0.565,20719,20389,0.7606,0.5352,0.5666,0.9996,0.0575,0.0679,0.5031,0.7510,0.7877,0.1578,0.0313,0.0203,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4185,0.9990,0.6866,0.7295,0.9990,0.0575,0.0679,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9657,5.1156,4.8301,0.0785,0.1402,0.1289,0.326,0.325,0.202,0.344,2668,0.1952,0.0064,0.0038,0.00614,0.00126,0.00122,27.77,27.26,27.12,7577.2332,0.0071,30.4117,13.8513,6.0773,1089132,1527854,5.2777,0.1977
3000,10641,5231,58031,162054,154424,102565,1458,15728,1362,0,174820,2884156,54640.267,19421.557,0.3102,16031.711,0.128,0.557,0.119,0.196,0.635,0.286,590,0.0407,0.6175,0.143,16.6,41.8,89.2,41.04,4.19,8.78,1.00,27.06,7.68,1.064,0.196,0.307,0.316,23.269,0.371,0.0021,77,391,1209,11036,118,0,0.000,5577,25,1966,8650,165,1504,8972,0.00,4.17,15904,17.5257,42460,14952,474487,2895.3,-0.0,574673,18.626,2631002.543,9.38e-15,0.00223,14.43,48551,36.606,2.118,34.040,0.449,36.606,4735,2233,3673,0.4056,0.827,1.034,1.338,1.014,0.935,1.207,13915.695,16024.797,31686.555,13855.634,25129.788,1092.562,767.551,1529.733,0.783,0.549,0.567,0.805,0.500,0.547,23268,34803,0.8567,0.3944,0.5633,0.9989,0.0501,0.0590,0.5026,0.9190,0.8897,0.1637,0.0327,0.0234,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5132,0.9996,0.8284,0.8231,0.9975,0.0501,0.0590,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0424,4.5130,4.7132,0.1139,0.0982,0.0882,0.180,0.135,0.124,0.220,2400,0.1890,0.0047,0.0054,0.00580,0.00152,0.00136,21.92,26.29,26.74,15881.1063,0.0087,39.5233,9.2926,9.3329,1085577,1527644,7.4276,0.3783
4000,10559,4931,52139,128066,120307,74960,967,12781,1284,3,157258,2947117,45131.130,16840.136,0.3524,13376.235,0.118,0.640,0.104,0.138,0.638,0.282,647,0.0426,0.6032,0.135,16.7,41.0,80.2,39.67,4.36,9.10,0.82,25.39,7.60,1.067,0.205,0.322,0.333,26.036,0.394,0.0019,72,390,1597,12832,108,0,0.000,5933,14,2113,8432,218,1466,8875,0.00,5.14,18266,18.9974,32190,16205,447105,1976.9,-0.0,613631,16.832,2631002.543,5.66e-15,0.00466,37.93,40876,32.161,2.065,29.601,0.496,32.162,4577,2308,3674,0.4082,0.833,1.030,1.323,1.007,0.937,1.224,12430.260,14179.564,23917.316,12333.903,22256.145,1298.456,605.525,1559.919,0.799,0.555,0.545,0.734,0.493,0.533,27086,32032,0.8418,0.3795,0.4757,0.9990,0.0398,0.0767,0.4967,0.9108,0.9189,0.1860,0.0179,0.0266,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4082,0.9994,0.7249,0.7917,0.9986,0.0398,0.0767,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0737,4.8908,4.7878,0.1179,0.0862,0.0742,0.155,0.104,0.135,0.161,2039,0.1525,0.0042,0.0075,0.00559,0.00126,0.00145,27.67,26.30,26.82,10331.2962,0.0080,35.1765,9.5354,7.2963,1085094,1526705,7.9585,0.4165
5000,12134,4952,52011,121557,113233,68338,1208,12465,1465,2,186803,2840978,42146.372,15945.253,0.3072,12358.205,0.112,0.634,0.116,0.138,0.631,0.280,829,0.0404,0.6082,0.116,16.8,46.8,83.6,41.19,4.16,8.76,0.80,27.48,7.57,1.108,0.188,0.284,0.297,24.013,0.392,0.0019,69,371,2510,13698,269,29,0.361,6863,66,2949,9119,318,2494,9322,0.00,5.51,20643,23.4038,26382,18716,426811,2833.2,-0.0,644202,16.497,2631002.543,1.42e-14,0.00093,12.68,40022,30.951,2.075,28.226,0.651,30.952,5542,2279,4313,0.3285,0.878,1.060,1.467,1.082,0.940,1.231,11230.891,14281.726,21392.925,11147.990,21963.662,1461.232,911.189,1214.626,0.760,0.547,0.549,0.681,0.485,0.538,33519,31535,0.7976,0.3363,0.4385,0.9991,0.0355,0.0764,0.5196,0.8065,0.8504,0.1572,0.0441,0.0279,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,2808,0.9999,0.6899,0.7657,0.9986,0.0355,0.0764,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8811,4.8883,4.8072,0.1066,0.0917,0.0793,0.125,0.101,0.104,0.184,2161,0.1444,0.0054,0.0051,0.00580,0.00104,0.00137,24.97,26.27,26.65,5877.0426,0.0104,33.7618,10.0035,6.4935,1085765,1524507,5.5679,0.2876
6000,11930,5424,49211,110661,101771,60536,914,14878,1257,5,189458,3166152,42824.215,16931.060,0.3577,12695.482,0.117,0.653,0.118,0.112,0.636,0.282,471,0.0406,0.5951,0.119,18.6,48.5,87.8,42.31,4.73,9.21,0.61,27.76,7.57,1.124,0.189,0.287,0.307,24.394,0.421,0.0021,91,442,3647,11510,427,40,0.385,7097,301,1764,9865,1405,1852,8673,0.50,5.78,18665,25.0477,22748,20815,406022,2429.5,-0.0,679964,20.364,2631002.543,1.88e-14,0.00099,23.20,37849,33.570,2.137,30.716,0.717,33.570,6184,1724,4022,0.3153,0.877,1.065,1.510,1.062,0.939,1.298,9271.613,13131.654,26036.732,9186.883,20296.083,2029.501,441.723,1764.353,0.739,0.535,0.578,0.655,0.432,0.514,41640,26716,0.7557,0.2889,0.4002,0.9990,0.0413,0.0749,0.5115,0.8579,0.8761,0.1610,0.0425,0.0220,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3408,0.9997,0.7353,0.7781,0.9990,0.0413,0.0751,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9721,4.8447,4.7362,0.1059,0.0774,0.0704,0.113,0.087,0.085,0.136,3151,0.2050,0.0060,0.0054,0.00534,0.00093,0.00125,22.97,26.76,27.30,3701.7922,0.0140,30.1536,13.0329,7.3308,1086872,1523545,2.9703,0.0908
7000,10725,5052,53422,120243,111654,65875,946,13349,1136,11,182335,3221268,45692.130,16658.848,0.3390,12796.015,0.105,0.701,0.097,0.097,0.635,0.284,489,0.0459,0.5851,0.117,18.1,48.4,90.7,41.92,5.01,9.71,0.76,26.44,7.57,1.133,0.198,0.321,0.346,25.660,0.358,0.0020,72,440,5203,10515,792,46,0.356,6790,996,1312,8417,1234,1989,7502,1.00,6.65,18378,26.4009,19727,19345,380184,3591.3,-0.0,712941,18.639,2631002.543,2.83e-15,0.00055,24.47,40135,33.115,2.068,30.408,0.639,33.116,6311,1163,3251,0.2913,0.902,1.082,1.494,1.078,0.948,1.307,10458.440,15251.330,25116.350,10359.318,23012.477,1914.941,358.377,1589.515,0.728,0.530,0.560,0.634,0.482,0.524,44456,33934,0.6916,0.3150,0.4385,0.9998,0.0476,0.0881,0.5442,0.8826,0.8252,0.1719,0.0229,0.0231,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3324,0.9998,0.6820,0.8147,0.9995,0.0476,0.0882,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0549,4.7612,4.9014,0.1111,0.0873,0.0745,0.126,0.102,0.148,0.124,2873,0.1702,0.0070,0.0073,0.00578,0.00114,0.00139,26.41,26.38,27.20,3128.5238,0.0155,34.1513,12.1807,6.4581,1088654,1522800,2.3896,0.0475
8000,10774,4693,59096,135281,127543,74907,1278,11591,792,26,147521,3173545,47603.560,17988.761,0.3504,14757.634,0.105,0.695,0.096,0.104,0.647,0.281,548,0.0389,0.5890,0.117,18.7,45.1,88.2,41.50,4.32,9.70,0.63,26.85,7.61,1.135,0.203,0.267,0.294,24.004,0.380,0.0018,58,389,6381,7824,1356,45,0.353,6548,715,1218,8841,780,1305,8689,1.25,6.50,20438,25.7307,17406,18240,352746,3243.6,-0.0,740858,16.329,2631002.543,3.08e-14,0.00054,7.77,45135,32.439,2.018,29.804,0.618,32.440,4806,1834,4134,0.3004,0.897,1.075,1.513,1.081,0.938,1.284,10913.871,19972.465,22479.012,10844.838,29037.343,1772.770,298.331,1160.027,0.738,0.559,0.570,0.612,0.489,0.563,40498,41908,0.8118,0.2427,0.4075,0.9995,0.0439,0.0841,0.5364,0.7990,0.8510,0.1874,0.0162,0.0174,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2409,0.9991,0.7139,0.7931,0.9990,0.0439,0.0841,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2326,4.8191,4.8255,0.1035,0.0663,0.0599,0.134,0.083,0.103,0.081,2321,0.1589,0.0052,0.0059,0.00579,0.00131,0.00172,23.50,27.01,27.58,2397.7158,0.0142,40.7445,10.4580,5.8706,1092081,1520432,4.3119,0.3517
9000,9435,4474,60642,149592,141245,87813,1137,11102,992,54,159401,3069037,51385.968,18598.089,0.3532,15079.201,0.110,0.679,0.106,0.105,0.648,0.280,345,0.0433,0.5924,0.113,19.5,48.0,89.7,41.83,4.86,9.34,0.46,27.17,7.70,1.140,0.189,0.293,0.324,26.383,0.348,0.0017,59,347,6807,9345,1813,41,0.514,5977,12,1343,8080,382,1553,7500,1.00,6.29,24380,29.3139,15206,15618,328524,4040.4,-0.0,757389,14.827,2631002.543,8.85e-15,0.00052,30.68,51657,33.869,2.112,31.228,0.530,33.870,4568,1436,3431,0.2834,0.895,1.088,1.510,1.078,0.938,1.308,12654.258,22134.068,21597.213,12568.415,32299.541,1549.474,408.201,1561.212,0.758,0.541,0.582,0.668,0.514,0.591,33352,44784,0.7956,0.2765,0.4100,0.9994,0.0420,0.0728,0.5426,0.7848,0.8070,0.1939,0.0271,0.0246,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2993,0.9990,0.6928,0.7689,0.9989,0.0420,0.0728,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2017,4.6458,4.6446,0.1165,0.0613,0.0567,0.100,0.068,0.076,0.070,2056,0.1699,0.0041,0.0058,0.00581,0.00173,0.00199,25.99,27.17,27.49,2301.2307,0.0116,45.5778,8.5358,6.2909,1093483,1519839,7.7645,0.6046
10000,10146,4767,46212,111648,104703,64726,710,9639,704,65,126053,2885921,43431.245,14311.320,0.3802,11316.087,0.096,0.715,0.096,0.093,0.656,0.274,298,0.0368,0.5808,0.124,19.3,46.6,88.0,40.02,4.73,8.67,0.58,26.04,7.55,1.172,0.177,0.280,0.310,25.930,0.343,0.0017,67,390,6232,8027,1941,40,0.449,6386,36,1881,8229,151,1861,8134,1.25,6.39,27668,31.9921,13036,17000,315516,3146.6,-0.0,770034,13.906,2631002.543,1.52e-14,0.00079,11.37,37480,29.173,2.038,26.533,0.602,29.219,4894,1567,3685,0.2697,0.920,1.101,1.588,1.114,0.954,1.341,10220.800,15014.670,23230.297,10147.859,21369.176,1718.744,338.346,938.143,0.777,0.538,0.563,0.701,0.482,0.542,33784,31264,0.8097,0.1606,0.3470,0.9998,0.0387,0.0806,0.5420,0.9660,0.8334,0.1923,0.0243,0.0279,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1959,0.9993,0.7852,0.7911,0.9991,0.0387,0.0806,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2165,4.5825,4.8052,0.1158,0.0655,0.0596,0.129,0.088,0.097,0.107,1870,0.1657,0.0043,0.0051,0.00578,0.00139,0.00171,26.40,26.22,27.36,2279.9919,0.0113,32.2114,8.2620,5.6441,1093745,1518492,9.4412,0.5993
